,id,id,projectName,test_name,isFlaky,java_keywords,prediction
6,7711.0,1.0,doanduyhai-Achilles,info.archinnov.achilles.schemabuilder.createtest.should_create_simple_table_with_map,0.0,"['final', 'int', 'public', 'void', 'throws']",False
8,7713.0,1.0,doanduyhai-Achilles,info.archinnov.achilles.schemabuilder.createtest.should_create_table_with_composite_partition_key,0.0,"['final', 'public', 'void', 'throws']",False
12,7717.0,1.0,doanduyhai-Achilles,info.archinnov.achilles.schemabuilder.createtest.should_exception_when_no_clustering_order_provided,0.0,"['public', 'void', 'throws']",False
29,7734.0,0.0,doanduyhai-Achilles,info.archinnov.achilles.schemabuilder.createtest.should_fail_if_keyspace_name_is_a_reserved_keyword,0.0,"['class', 'public', 'void', 'throws']",False
30,7735.0,0.0,doanduyhai-Achilles,info.archinnov.achilles.schemabuilder.createtest.should_fail_if_table_name_is_a_reserved_keyword,0.0,"['class', 'public', 'void', 'throws']",False
45,7750.0,0.0,doanduyhai-Achilles,info.archinnov.achilles.schemabuilder.altertest.should_fail_if_altered_column_is_a_reserved_keyword,0.0,"['class', 'public', 'void', 'throws']",False
57,7762.0,0.0,doanduyhai-Achilles,info.archinnov.achilles.type.optionstest.should_duplicate_with_new_timestamp,0.0,"['final', 'public', 'void', 'throws']",False
92,7800.0,0.0,doanduyhai-Achilles,info.archinnov.achilles.query.slice.rootslicequerybuildertest.should_get_n,0.0,"['public', 'void', 'throws']",False
93,7801.0,0.0,doanduyhai-Achilles,info.archinnov.achilles.query.slice.rootslicequerybuildertest.should_get_first,0.0,"['new', 'public', 'void', 'throws']",False
107,7815.0,0.0,doanduyhai-Achilles,info.archinnov.achilles.query.slice.rootslicequerybuildertest.should_remove_n,0.0,"['public', 'void', 'throws']",False
108,7816.0,0.0,doanduyhai-Achilles,info.archinnov.achilles.query.slice.rootslicequerybuildertest.should_remove_first,0.0,"['public', 'void', 'throws']",False
124,7835.0,0.0,doanduyhai-Achilles,info.archinnov.achilles.query.slice.slicequeryvalidatortest.should_exception_when_too_many_start_components,0.0,"['new', 'null', 'null', 'new', 'class', 'null', 'false', 'class', 'public', 'void', 'throws']",False
135,7847.0,0.0,doanduyhai-Achilles,info.archinnov.achilles.query.slice.cqlslicequerytest.should_get_cql_consistency_level,0.0,"['new', 'public', 'void', 'throws']",False
138,7850.0,1.0,doanduyhai-Achilles,info.archinnov.achilles.query.slice.cqlslicequerytest.should_get_ordering_asc,0.0,"['new', 'public', 'void', 'throws']",False
140,7852.0,1.0,doanduyhai-Achilles,info.archinnov.achilles.query.slice.cqlslicequerytest.should_get_components_name,0.0,"['new', 'public', 'void', 'throws']",False
186,7902.0,0.0,doanduyhai-Achilles,info.archinnov.achilles.persistence.persistencemanagertest.should_return_raw_typed_query_builder,0.0,"['class', 'true', 'class', 'new', 'class', 'class', 'class', 'class', 'class', 'class', 'public', 'void', 'throws']",False
189,7905.0,1.0,doanduyhai-Achilles,info.archinnov.achilles.persistence.persistencemanagertest.should_serialize_to_json,0.0,"['new', 'class', 'final', 'public', 'void', 'throws']",False
209,7928.0,0.0,doanduyhai-Achilles,info.archinnov.achilles.configuration.argumentextractortest.should_init_empty_entity_packages,0.0,"['this', 'public', 'void', 'throws']",False
234,7953.0,0.0,doanduyhai-Achilles,info.archinnov.achilles.configuration.argumentextractortest.should_return_default_validator,0.0,"['new', 'true', 'class', 'public', 'void', 'throws']",False
236,7955.0,0.0,doanduyhai-Achilles,info.archinnov.achilles.configuration.argumentextractortest.should_return_null_when_bean_validation_not_configured,0.0,"['new', 'public', 'void', 'throws']",False
256,7977.0,0.0,doanduyhai-Achilles,info.archinnov.achilles.internal.table.columnmetadatacomparatortest.should_fail_if_not_same_column_name,0.0,"['public', 'void', 'throws']",False
263,7985.0,1.0,doanduyhai-Achilles,info.archinnov.achilles.internal.table.tableupdatertest.should_update_table_with_new_list_field,0.0,"['class', 'class', 'new', 'true', 'public', 'void', 'throws']",False
292,8016.0,1.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.transcoding.compoundtranscodertest.should_encode_to_null_components,0.0,"['class', 'class', 'class', 'class', 'class', 'null', 'public', 'void', 'throws']",False
323,8048.0,0.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.transcoding.abstracttranscodertest.should_exception_by_default_on_encode_key,0.0,"['new', 'class', 'class', 'for', 'public', 'void', 'throws']",False
331,8056.0,0.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.transcoding.abstracttranscodertest.should_exception_by_default_on_decode_list,0.0,"['new', 'class', 'class', 'for', 'public', 'void', 'throws']",False
347,8072.0,1.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.entitymetabuildertest.should_build_meta_with_column_family_name,0.0,"['new', 'new', 'class', 'new', 'public', 'void', 'throws']",False
356,8081.0,0.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.clusteringcomponentstest.should_skip_validation_when_null_clustering_value,0.0,"['new', 'class', 'class', 'class', 'class', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'public', 'void', 'throws']",False
373,8098.0,0.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.entitymetatest.should_encode_cas_condition_value,0.0,"['final', 'new', 'class', 'new', 'final', 'class', 'public', 'void', 'throws']",False
380,8111.0,0.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.partitioncomponentstest.should_validate_partition_components,0.0,"['new', 'class', 'class', 'null', 'null', 'null', 'null', 'public', 'void', 'throws']",False
388,8120.0,1.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.propertymetabuildertest.should_build_compound_id,0.0,"['new', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'class', 'class', 'class', 'class', 'public', 'void', 'throws']",False
406,8138.0,1.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.propertymetatest.should_get_partition_key_field,0.0,"['class', 'class', 'class', 'public', 'void', 'throws']",False
407,8139.0,1.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.propertymetatest.should_return_null_when_no_partition_key_field,0.0,"['class', 'public', 'void', 'throws']",False
414,8146.0,1.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.propertymetatest.should_return_true_for_is_embedded_id,0.0,"['class', 'public', 'void', 'throws']",False
