,id,id,projectName,test_name,isFlaky,java_keywords,prediction
29,10733.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.cassandrahostconfiguratortest.testapplyconfig,0.0,"['new', 'new', 'public', 'void']",False
33,10737.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.cassandrahostconfiguratortest.testconfiguratorclockresolution,0.0,"['class', 'implements', 'public', 'long', 'return', 'new', 'new', 'public', 'void']",False
40,10745.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testgetsupercolumn,0.0,"['public', 'void', 'throws']",False
41,10746.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testgetslice,1.0,"['new', 'for', 'int', 'new', 'new', 'new', 'new', 'byte', 'new', 'byte', 'false', 'new', 'new', 'for', 'int', 'new', 'public', 'void', 'throws']",True
58,10766.0,0.0,hector-client-hector,me.prettyprint.cassandra.utils.timeuuidutilstest.testtimeuuidasbytebuffer,0.0,"['public', 'void']",False
63,10774.0,0.0,hector-client-hector,me.prettyprint.cassandra.model.configurableconsistencyleveltest.testreadwritesame,0.0,"['public', 'void']",False
68,10783.0,0.0,hector-client-hector,me.prettyprint.cassandra.model.abstractslicequerytest.testgetsetpredicate_range,0.0,"['new', 'false', 'public', 'void']",False
80,10799.0,1.0,hector-client-hector,me.prettyprint.hom.hectorobjectmappertest.testcreatecolumnset,0.0,"['new', 'false', 'true', 'new', 'new', 'byte', 'new', 'long', 'int', 'new', 'public', 'void']",False
91,10812.0,0.0,hector-client-hector,me.prettyprint.hom.classcachemgrtest.testbadpojo,0.0,"['new', 'class', 'public', 'void']",False
117,10847.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.cassandraauthtest.testinsertandgetandremove,1.0,"['new', 'new', 'new', 'for', 'int', 'for', 'int', 'for', 'int', 'for', 'int', 'try', 'catch', 'public', 'void', 'throws']",True
12,10707.0,0.0,hector-client-hector,me.prettyprint.cassandra.connection.roundrobinbalancingpolicytest.testskipexhausted,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'public', 'void']",False
32,10736.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.cassandrahostconfiguratortest.testconfiguratorport,0.0,"['new', 'public', 'void']",False
46,10751.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testmultigetslice_1,0.0,"['public', 'void', 'throws']",False
51,10756.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testgetsuperrangeslice,0.0,"['for', 'int', 'new', 'new', 'new', 'new', 'byte', 'new', 'byte', 'false', 'new', 'new', 'public', 'void', 'throws']",False
69,10784.0,0.0,hector-client-hector,me.prettyprint.cassandra.model.columnslicetest.testconstruction,0.0,"['new', 'new', 'new', 'new', 'byte', 'new', 'byte', 'new', 'new', 'new', 'new', 'public', 'void']",False
71,10788.0,0.0,hector-client-hector,me.prettyprint.cassandra.model.mutatortest.testinsertsuper,0.0,"['new', 'null', 'public', 'void']",True
74,10791.0,0.0,hector-client-hector,me.prettyprint.cassandra.model.mutatortest.testrowdeletion,1.0,"['long', 'for', 'int', 'null', 'for', 'int', 'null', 'public', 'void']",True
83,10802.0,0.0,hector-client-hector,me.prettyprint.hom.hectorobjectmappertest.testisnotserializable,0.0,"['class', 'public', 'void']",False
94,10815.0,1.0,hector-client-hector,me.prettyprint.hom.annotations.annotationscannertest.testscanforannotation,0.0,"['new', 'class', 'int', 'class', 'class', 'class', 'class', 'class', 'public', 'void']",False
97,10821.0,0.0,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testbatchinsertgetremove,1.0,"['for', 'int', 'for', 'int', 'for', 'int', 'for', 'int', 'public', 'void']",True
98,10822.0,0.0,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testsuperinsertgetremove,1.0,"['null', 'public', 'void']",True
120,10851.0,0.0,hector-client-hector,me.prettyprint.hom.entitymanagerfactorytest.testcloseentitymanagerfactory,0.0,"['public', 'void']",False
18,10715.0,0.0,hector-client-hector,me.prettyprint.cassandra.connection.leastactivebalancingpolicytest.testgetpoolok,0.0,"['new', 'null', 'public', 'void']",False
34,10739.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testinsertandgetandremove,1.0,"['new', 'for', 'int', 'for', 'int', 'for', 'int', 'for', 'int', 'try', 'catch', 'public', 'void', 'throws']",True
37,10742.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testbatchmutate,1.0,"['new', 'for', 'int', 'new', 'new', 'for', 'int', 'new', 'new', 'new', 'for', 'int', 'for', 'int', 'new', 'for', 'int', 'new', 'new', 'new', 'for', 'int', 'new', 'new', 'for', 'int', 'for', 'int', 'new', 'try', 'catch', 'public', 'void', 'throws']",True
47,10752.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testmultigetsuperslice,0.0,"['public', 'void', 'throws']",False
62,10772.0,0.0,hector-client-hector,me.prettyprint.cassandra.model.indexedslicesquerytest.testrowcountlimit,0.0,"['new', 'public', 'void']",False
67,10782.0,0.0,hector-client-hector,me.prettyprint.cassandra.model.abstractslicequerytest.testgetsetpredicate_columnnames,0.0,"['new', 'public', 'void']",False
72,10789.0,0.0,hector-client-hector,me.prettyprint.cassandra.model.mutatortest.testsubdelete,1.0,"['new', 'public', 'void']",True
81,10800.0,1.0,hector-client-hector,me.prettyprint.hom.hectorobjectmappertest.testcreateinstancecustomidtype,0.0,"['long', 'new', 'class', 'true', 'new', 'public', 'void']",False
82,10801.0,0.0,hector-client-hector,me.prettyprint.hom.hectorobjectmappertest.testisserializable,0.0,"['class', 'public', 'void']",False
85,10805.0,0.0,hector-client-hector,me.prettyprint.hom.classcachemgrtest.testgetcolfammapdefbyclassanonymousclassok,0.0,"['new', 'false', 'class', 'public', 'void']",False
88,10808.0,1.0,hector-client-hector,me.prettyprint.hom.classcachemgrtest.testinheritanceofentity,0.0,"['new', 'class', 'class', 'public', 'void']",False
115,10845.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.cassandraauthtest.testadddropcolumnfamily,0.0,"['new', 'public', 'void', 'throws']",False
5,10692.0,0.0,hector-client-hector,me.prettyprint.cassandra.serializers.typeinferringserializertest.testconversions,0.0,"['new', 'public', 'void']",False
9,10702.0,0.0,hector-client-hector,me.prettyprint.cassandra.serializers.uuidserializertest.testconversions,0.0,"['null', 'public', 'void']",False
11,10706.0,0.0,hector-client-hector,me.prettyprint.cassandra.connection.roundrobinbalancingpolicytest.testgetpoolok,0.0,"['new', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'public', 'void']",False
15,10712.0,0.0,hector-client-hector,me.prettyprint.cassandra.connection.concurrenthclientpooltest.testspinup,0.0,"['public', 'void']",False
27,10728.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.batchmutationtest.testadddeletion,0.0,"['new', 'new', 'new', 'new', 'public', 'void']",False
60,10770.0,0.0,hector-client-hector,me.prettyprint.cassandra.model.indexedslicesquerytest.testmulticlause,0.0,"['new', 'public', 'void']",False
78,10797.0,0.0,hector-client-hector,me.prettyprint.hector.api.clockresolutiontest.testmicrosecondssync,0.0,"['long', 'for', 'int', 'long', 'if', 'public', 'void', 'throws']",False
89,10809.0,1.0,hector-client-hector,me.prettyprint.hom.classcachemgrtest.testinheritancewithmultilevels,0.0,"['new', 'class', 'class', 'true', 'class', 'class', 'public', 'void']",False
96,10820.0,0.0,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testinsertgetremove,1.0,"['public', 'void']",True
103,10827.0,0.0,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testsubslicequery,1.0,"['false', 'for', 'if', 'public', 'void']",True
109,10833.0,0.0,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testcountquery,1.0,"['public', 'void']",True
116,10846.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.cassandraauthtest.testadddropkeyspace,0.0,"['new', 'new', 'public', 'void', 'throws']",False
0,10684.0,0.0,hector-client-hector,me.prettyprint.cassandra.serializers.booleanserializertest.testconversions,0.0,"['true', 'false', 'null', 'public', 'void']",False
17,10714.0,0.0,hector-client-hector,me.prettyprint.cassandra.connection.concurrenthclientpooltest.testborrowrelease,0.0,"['public', 'void']",False
19,10716.0,0.0,hector-client-hector,me.prettyprint.cassandra.connection.leastactivebalancingpolicytest.testskipexhausted,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'public', 'void']",False
42,10747.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testgetsuperslice,1.0,"['for', 'int', 'new', 'new', 'new', 'new', 'new', 'byte', 'new', 'byte', 'false', 'new', 'new', 'public', 'void', 'throws']",True
45,10750.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testmultigetslice,1.0,"['new', 'new', 'for', 'int', 'new', 'new', 'new', 'byte', 'new', 'byte', 'false', 'new', 'for', 'int', 'for', 'int', 'public', 'void', 'throws']",True
49,10754.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testgetrangeslice,0.0,"['for', 'int', 'new', 'new', 'new', 'new', 'byte', 'new', 'byte', 'false', 'new', 'new', 'public', 'void', 'throws']",False
56,10764.0,0.0,hector-client-hector,me.prettyprint.cassandra.utils.timeuuidutilstest.testtimeuuidwithclockresolution,1.0,"['new', 'long', 'new', 'new', 'public', 'void', 'throws']",False
64,10775.0,0.0,hector-client-hector,me.prettyprint.cassandra.model.configurableconsistencyleveltest.testdefaults,0.0,"['new', 'public', 'void']",False
84,10804.0,1.0,hector-client-hector,me.prettyprint.hom.classcachemgrtest.testgetcolfammapdefbyclass,0.0,"['new', 'class', 'class', 'false', 'class', 'public', 'void']",False
90,10810.0,0.0,hector-client-hector,me.prettyprint.hom.classcachemgrtest.testinheritanceofnonentity,0.0,"['new', 'class', 'class', 'public', 'void']",False
112,10842.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.cassandraauthtest.testdescribekeyspaces,0.0,"['new', 'public', 'void', 'throws']",False
119,10850.0,0.0,hector-client-hector,me.prettyprint.hom.entitymanagerfactorytest.testcreateentitymanager,1.0,"['public', 'void']",False
10,10704.0,0.0,hector-client-hector,me.prettyprint.cassandra.serializers.longserializertest.testconversions,0.0,"['null', 'public', 'void']",False
13,10709.0,0.0,hector-client-hector,me.prettyprint.cassandra.connection.hconnectionmanagertest.testremovehost,0.0,"['new', 'public', 'void']",False
14,10710.0,0.0,hector-client-hector,me.prettyprint.cassandra.connection.hconnectionmanagertest.testaddcassandrahostfail,0.0,"['new', 'public', 'void']",False
35,10740.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testinsertsuper,1.0,"['new', 'new', 'new', 'public', 'void', 'throws']",True
53,10758.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testmultigetcount,1.0,"['new', 'for', 'int', 'for', 'int', 'new', 'if', 'new', 'new', 'new', 'new', 'byte', 'new', 'byte', 'false', 'new', 'new', 'false', 'new', 'public', 'void']",False
65,10776.0,0.0,hector-client-hector,me.prettyprint.cassandra.model.configurableconsistencyleveltest.testsetruntimecl,0.0,"['public', 'void']",False
73,10790.0,0.0,hector-client-hector,me.prettyprint.cassandra.model.mutatortest.testbatchmutationmanagement,1.0,"['for', 'int', 'null', 'for', 'int', 'for', 'int', 'null', 'null', 'for', 'int', 'public', 'void']",True
75,10794.0,0.0,hector-client-hector,me.prettyprint.cassandra.model.rangeslicesquerytest.testkeysonlypredicate,0.0,"['public', 'void']",False
87,10807.0,0.0,hector-client-hector,me.prettyprint.hom.classcachemgrtest.testgetcolfammapdefbyclassanonymoussubclassnotok,0.0,"['new', 'class', 'true', 'public', 'void']",False
102,10826.0,0.0,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testsuperslicequery,1.0,"['for', 'int', 'false', 'for', 'if', 'for', 'int', 'public', 'void']",True
108,10832.0,0.0,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testrangesubslicesquery,0.0,"['public', 'void']",True
113,10843.0,0.0,hector-client-hector,me.prettyprint.cassandra.service.cassandraauthtest.testdescribekeyspacesbadauth,0.0,"['new', 'try', 'catch', 'instanceof', 'public', 'void', 'throws']",False
