,id,nameProject,testCase,isFlaky,prediction
242,13761.0,httpcore,org.apache.http.pool.testroutespecificpool.testleasereleasestateful,False,True
252,13771.0,httpcore,org.apache.http.concurrent.testbasicfuture.testcancelled,False,True
256,13778.0,httpcore,org.apache.http.concurrent.testbasicfuture.testasynctimeout,False,True
328,13853.0,httpcore,org.apache.http.entity.teststringentity.testwriteto,False,True
337,13862.0,httpcore,org.apache.http.entity.testserializableentity.testwritetobuff,False,True
338,13863.0,httpcore,org.apache.http.entity.testserializableentity.testwritetodirect,False,True
339,13864.0,httpcore,org.apache.http.entity.testentitytemplate.testbasics,False,True
351,13879.0,httpcore,org.apache.http.entity.testhttpentitywrapper.testwriteto,False,True
358,13886.0,httpcore,org.apache.http.entity.testcontenttype.testcreateinvalidinput,False,True
371,13900.0,httpcore,org.apache.http.params.testbasichttpparams.testremoveparam,False,True
372,13901.0,httpcore,org.apache.http.params.testbasichttpparams.testgetnames,False,True
377,13910.0,httpcore,org.apache.http.impl.nio.codecs.testchunkencoder.testbasiccoding,False,True
390,13926.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimitedencoder.testcodingcompletedfromfile,False,True
395,13932.0,httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testdecodingwithsmallbuffer,False,True
397,13934.0,httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testmalformedchunksizedecoding,False,True
419,13958.0,httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testlinelimitforstatus,False,True
428,13973.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimiteddecoder.testbasicdecoding,False,True
431,13976.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimiteddecoder.testdecodingfromsessionbuffer1,False,True
435,13980.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimiteddecoder.testdecodingfilewithoffsetandbufferedsessiondata,False,True
447,13995.0,httpcore,org.apache.http.impl.nio.codecs.testidentitydecoder.testdecodingfilewithoffsetandbufferedsessiondata,False,True
462,14015.0,httpcore,org.apache.http.nio.pool.testroutespecificpool.testleaserelease,False,True
472,14025.0,httpcore,org.apache.http.message.testbasicmessages.testdefaultrequestconstructors,False,True
476,14029.0,httpcore,org.apache.http.impl.io.testchunkcoding.testconstructors,False,True
503,14064.0,httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testhttpheads,False,True
514,14095.0,httpcore,org.apache.http.nio.protocol.testbufferingnhttphandlers.testhttppostswithexpectcontinue,True,True
517,14104.0,httpcore,org.apache.http.nio.protocol.testthrottlingnhttphandlers.testsimplehttppostschunked,True,True
0,13513.0,httpcore,org.apache.http.impl.testenglishreasonphrasecatalog.testreasonphrases,False,True
6,13520.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testnocontentlengthresponsehttp1_1,False,True
8,13522.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testignoreinvalidkeepalive,False,True
10,13524.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testexplicitkeepalive,False,True
13,13527.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testfuturehttp,False,True
14,13528.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testbrokenconnectiondirective1,False,True
19,13533.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testconnectiontokens4,False,True
32,13547.0,httpcore,org.apache.http.impl.io.testidentityoutputstream.testconstructor,False,True
51,13568.0,httpcore,org.apache.http.impl.pool.testbasicconnpool.testhttpcreateentry,False,True
56,13573.0,httpcore,org.apache.http.impl.entity.testentitydeserializer.testchunkedtransferencodingmustbelast,False,True
57,13574.0,httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithcontentlength,False,True
67,13584.0,httpcore,org.apache.http.impl.entity.teststrictcontentlengthstrategy.testentitywithinvalidtransferencoding,False,True
68,13585.0,httpcore,org.apache.http.impl.entity.teststrictcontentlengthstrategy.testentitywithinvalidchunkencodingandhttp10,False,True
76,13593.0,httpcore,org.apache.http.impl.entity.testentityserializer.testentitywithinvalidtransferencoding,False,True
89,13606.0,httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithmultiplecontentlengthallwrong,False,True
93,13610.0,httpcore,org.apache.http.testhttpversion.testhttpversionequality,False,True
110,13627.0,httpcore,org.apache.http.message.testheader.testbasicconstructor,False,True
111,13628.0,httpcore,org.apache.http.message.testheader.testbasicconstructornullvalue,False,True
120,13637.0,httpcore,org.apache.http.message.testbasiclineparser.testslparsefailure,False,True
142,13659.0,httpcore,org.apache.http.message.testbasictokeniterator.testvaluestart,False,True
147,13664.0,httpcore,org.apache.http.message.testbasictokeniterator.testwrongprotected,False,True
150,13667.0,httpcore,org.apache.http.message.testnamevaluepair.testhashcode,False,True
167,13684.0,httpcore,org.apache.http.message.testheaderelement.testequals,False,True
195,13712.0,httpcore,org.apache.http.message.testrequestline.testconstructorinvalidinput,False,True
206,13724.0,httpcore,org.apache.http.protocol.testhttpservice.testmethodnotsupported,False,True
210,13728.0,httpcore,org.apache.http.protocol.testbasichttpprocessor.testaddfirstrequestinterceptornull,False,True
216,13735.0,httpcore,org.apache.http.protocol.testhttprequesthandlerregistry.testregisternull,False,True
238,13757.0,httpcore,org.apache.http.pool.testpoolentry.testinvalidexpiry,False,True
240,13759.0,httpcore,org.apache.http.pool.testroutespecificpool.testadd,False,True
255,13776.0,httpcore,org.apache.http.concurrent.testbasicfuture.testasynccancelled,False,True
267,13790.0,httpcore,org.apache.http.util.testchararraybuffer.testsetlength,False,True
271,13794.0,httpcore,org.apache.http.util.testchararraybuffer.testsubstring,False,True
330,13855.0,httpcore,org.apache.http.entity.testbufferedhttpentity.testwrappingentity,False,True
332,13857.0,httpcore,org.apache.http.entity.testbufferedhttpentity.testwritetobuffered,False,True
345,13873.0,httpcore,org.apache.http.entity.testinputstreamentity.testwriteto,False,True
346,13874.0,httpcore,org.apache.http.entity.testbasichttpentity.testbasics,False,True
361,13889.0,httpcore,org.apache.http.entity.testcontenttype.testextractnullinput,False,True
367,13895.0,httpcore,org.apache.http.entity.testabstracthttpentity.testchunkingflag,False,True
370,13899.0,httpcore,org.apache.http.params.testdefaultedhttpparams.testgetnames,False,True
386,13921.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimitedencoder.testcodingemptybuffer,False,True
393,13930.0,httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testbasicdecoding,False,True
426,13967.0,httpcore,org.apache.http.impl.nio.codecs.testidentityencoder.testcodingcompleted,False,True
433,13978.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimiteddecoder.testbasicdecodingfile,False,True
440,13985.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimiteddecoder.testzerolengthdecoding,False,True
443,13990.0,httpcore,org.apache.http.impl.nio.codecs.testidentitydecoder.testbasicdecoding,False,True
449,13997.0,httpcore,org.apache.http.impl.nio.codecs.testidentitydecoder.testinvalidconstructor,False,True
460,14013.0,httpcore,org.apache.http.nio.pool.testroutespecificpool.testcancelledconnect,False,True
471,14024.0,httpcore,org.apache.http.message.testbasicmessages.testsetresponseentity,False,True
493,14046.0,httpcore,org.apache.http.impl.io.testchunkcoding.testchunkedoutputstreamlargechunk,False,True
495,14048.0,httpcore,org.apache.http.impl.io.testchunkcoding.testresumeonsockettimeoutindata,False,True
507,14080.0,httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testnoservicehandler,True,True
511,14089.0,httpcore,org.apache.http.nio.protocol.testbufferingnhttphandlers.testhttppostswithcontentlength,False,True
515,14100.0,httpcore,org.apache.http.nio.protocol.testthrottlingnhttphandlers.testsimplehttpgets,True,True
9,13523.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testexplicitclose,False,False
12,13526.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testhttp11default,False,False
28,13543.0,httpcore,org.apache.http.impl.testnoconnectionreusestrategy.testgoodcall,False,False
50,13567.0,httpcore,org.apache.http.impl.pool.testbasicconnpool.testhttpscreateconnection,False,False
54,13571.0,httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithidentitytransferencoding,False,False
71,13588.0,httpcore,org.apache.http.impl.entity.teststrictcontentlengthstrategy.testentitywithnegativecontentlength,False,True
104,13621.0,httpcore,org.apache.http.message.testbasicheadervalueformatter.testnvpformatting,False,True
128,13645.0,httpcore,org.apache.http.message.testbasicheadervalueparser.testhefringecase3,False,False
135,13652.0,httpcore,org.apache.http.message.teststatusline.testconstructorinvalidinput,False,False
138,13655.0,httpcore,org.apache.http.message.teststatusline.testserialization,False,False
158,13675.0,httpcore,org.apache.http.message.testbufferedheader.testserialization,False,False
168,13685.0,httpcore,org.apache.http.message.testheaderelement.testtostring,False,False
177,13694.0,httpcore,org.apache.http.message.testheadergroup.testiterator,False,False
181,13698.0,httpcore,org.apache.http.message.testbasiclineformatter.testhttpversionformatting,False,False
182,13699.0,httpcore,org.apache.http.message.testbasiclineformatter.testhttpversionformattinginvalidinput,False,False
186,13703.0,httpcore,org.apache.http.message.testbasiclineformatter.testslformattinginvalidinput,False,False
193,13710.0,httpcore,org.apache.http.message.testbasicheaderiterator.testremaining,False,False
203,13720.0,httpcore,org.apache.http.protocol.testhttpservice.testexecutionentityeclosingrequestwithexpectcontinue,False,False
205,13723.0,httpcore,org.apache.http.protocol.testhttpservice.testexecutionexceptionincustomexpectationverifier,False,False
207,13725.0,httpcore,org.apache.http.protocol.testhttpservice.testunsupportedhttpversionexception,False,False
220,13739.0,httpcore,org.apache.http.protocol.testhttprequesthandlerregistry.testsuffixpatternoverprefixpatternmatch,False,False
233,13752.0,httpcore,org.apache.http.protocol.testhttprequestexecutor.testexecutionruntimeexception,False,False
239,13758.0,httpcore,org.apache.http.pool.testroutespecificpool.testemptypool,False,True
247,13766.0,httpcore,org.apache.http.pool.testroutespecificpool.testwaitingthreadqueuing,False,False
254,13774.0,httpcore,org.apache.http.concurrent.testbasicfuture.testasyncfailed,False,False
260,13783.0,httpcore,org.apache.http.util.testchararraybuffer.testexpandappend,False,False
262,13785.0,httpcore,org.apache.http.util.testchararraybuffer.testappendnullstring,False,False
265,13788.0,httpcore,org.apache.http.util.testchararraybuffer.testappendsinglechar,False,False
268,13791.0,httpcore,org.apache.http.util.testchararraybuffer.testsetinvalidlength,False,False
273,13796.0,httpcore,org.apache.http.util.testchararraybuffer.testappendasciibytearray,False,False
283,13806.0,httpcore,org.apache.http.util.testlangutils.testarrayequals,False,False
288,13811.0,httpcore,org.apache.http.util.testentityutils.testknownlengthcontenttobytearray,False,False
299,13824.0,httpcore,org.apache.http.util.testencodingutils.testasciibytestostring,False,False
310,13835.0,httpcore,org.apache.http.util.testbytearraybuffer.testindexof,False,False
314,13839.0,httpcore,org.apache.http.util.testbytearraybuffer.testappendnullchararraybuffer,False,False
315,13840.0,httpcore,org.apache.http.util.testbytearraybuffer.testinvalidappendchararrayasascii,False,False
320,13845.0,httpcore,org.apache.http.entity.testbytearrayentity.testillegalconstructorbadlen,False,False
323,13848.0,httpcore,org.apache.http.entity.testbytearrayentity.testwriteto,False,False
326,13851.0,httpcore,org.apache.http.entity.teststringentity.testillegalconstructor,False,False
341,13867.0,httpcore,org.apache.http.entity.testentitytemplate.testwriteto,False,False
385,13920.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimitedencoder.testcodingbeyondcontentlimit,False,False
387,13922.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimitedencoder.testcodingcompleted,False,False
388,13923.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimitedencoder.testcodingbeyondcontentlimitfromfile,False,False
425,13966.0,httpcore,org.apache.http.impl.nio.codecs.testidentityencoder.testcodingemptybuffer,False,False
455,14004.0,httpcore,org.apache.http.impl.nio.reactor.testdefaultlisteningioreactor.testendpointalreadyboundfatal,False,False
489,14042.0,httpcore,org.apache.http.impl.io.testchunkcoding.testcorruptchunkedinputstreaminvalidfooter,False,False
490,14043.0,httpcore,org.apache.http.impl.io.testchunkcoding.testemptychunkedinputstream,False,False
491,14044.0,httpcore,org.apache.http.impl.io.testchunkcoding.testchunkedconsistence,False,False
501,14059.0,httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testhttppostswithexpectcontinue,False,True
504,14066.0,httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testdelayedhttpgets,True,True
508,14082.0,httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testhttppostwithnoentities,True,True
516,14102.0,httpcore,org.apache.http.nio.protocol.testthrottlingnhttphandlers.testsimplehttppostswithcontentlength,False,True
522,14123.0,httpcore,org.apache.http.nio.protocol.testthrottlingnhttphandlers.testsimplehttppostscontentnotconsumed,False,True
4,13518.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testillegalcontextarg,False,True
7,13521.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testchunkedcontent,False,True
24,13538.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testinvalidcontentlength,False,True
31,13546.0,httpcore,org.apache.http.impl.io.testidentityoutputstream.testclose,False,True
38,13553.0,httpcore,org.apache.http.impl.io.testcontentlengthinputstream.testavailable,False,True
49,13566.0,httpcore,org.apache.http.impl.pool.testbasicconnpool.testhttpcreateconnection,True,True
74,13591.0,httpcore,org.apache.http.impl.entity.testentityserializer.testentitywithchunktransferencoding,False,True
81,13598.0,httpcore,org.apache.http.impl.entity.testentityserializer.testentityserialization,False,True
85,13602.0,httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testchunkedtransferencodingmustbelast,False,True
88,13605.0,httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithmultiplecontentlengthsomewrong,False,True
99,13616.0,httpcore,org.apache.http.testhttphost.testequals,False,True
101,13618.0,httpcore,org.apache.http.testhttphost.testtohoststring,False,True
133,13650.0,httpcore,org.apache.http.message.testbasicheadervalueparser.testnvparseescaped,False,True
149,13666.0,httpcore,org.apache.http.message.testnamevaluepair.testinvalidname,False,True
173,13690.0,httpcore,org.apache.http.message.testheadergroup.testupdateheader,False,True
179,13696.0,httpcore,org.apache.http.message.testheadergroup.testcloning,False,True
183,13700.0,httpcore,org.apache.http.message.testbasiclineformatter.testrlformatting,False,True
189,13706.0,httpcore,org.apache.http.message.testbasicheaderiterator.testallsame,False,True
197,13714.0,httpcore,org.apache.http.message.testrequestline.testserialization,False,True
201,13718.0,httpcore,org.apache.http.protocol.testhttpservice.testbasicprotocoldowngrade,False,True
212,13730.0,httpcore,org.apache.http.protocol.testbasichttpprocessor.testaddtailrequestinterceptornull,False,True
213,13731.0,httpcore,org.apache.http.protocol.testbasichttpprocessor.testaddtailrequestinterceptor,False,True
214,13732.0,httpcore,org.apache.http.protocol.testbasichttpprocessor.testclearbyclass,False,True
232,13751.0,httpcore,org.apache.http.protocol.testhttprequestexecutor.testexecutionioexception,False,True
246,13765.0,httpcore,org.apache.http.pool.testroutespecificpool.testremoveinvalid,False,True
248,13767.0,httpcore,org.apache.http.pool.testroutespecificpool.testshutdown,False,True
250,13769.0,httpcore,org.apache.http.concurrent.testbasicfuture.testcompletedwithtimeout,False,True
258,13781.0,httpcore,org.apache.http.util.testchararraybuffer.testconstructor,False,True
274,13797.0,httpcore,org.apache.http.util.testchararraybuffer.testappendisobytearray,False,True
275,13798.0,httpcore,org.apache.http.util.testchararraybuffer.testappendnullbytearray,False,True
300,13825.0,httpcore,org.apache.http.util.testencodingutils.testasciistringtobytes,False,True
309,13834.0,httpcore,org.apache.http.util.testbytearraybuffer.testensurecapacity,False,True
311,13836.0,httpcore,org.apache.http.util.testbytearraybuffer.testappendchararrayasascii,False,True
334,13859.0,httpcore,org.apache.http.entity.testserializableentity.testbasicsbuff,False,True
336,13861.0,httpcore,org.apache.http.entity.testserializableentity.testillegalconstructor,False,True
340,13866.0,httpcore,org.apache.http.entity.testentitytemplate.testillegalconstructor,False,True
350,13878.0,httpcore,org.apache.http.entity.testhttpentitywrapper.testillegalconstructor,False,True
366,13894.0,httpcore,org.apache.http.entity.testabstracthttpentity.testcontentencoding,False,True
375,13906.0,httpcore,org.apache.http.impl.nio.pool.testbasicnioconnpool.testcreateconnection,False,True
383,13916.0,httpcore,org.apache.http.impl.nio.codecs.testchunkencoder.testinvalidconstructor,False,True
396,13933.0,httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testincompletechunkdecoding,False,True
417,13956.0,httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testresetparser,False,True
418,13957.0,httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testinvalidconstructor,False,True
422,13961.0,httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testmaxheadercount,False,True
452,14000.0,httpcore,org.apache.http.impl.nio.reactor.exceptioneventtest.testgettimestamp,False,True
464,14017.0,httpcore,org.apache.http.nio.pool.testroutespecificpool.testreleaseinvalidentry,False,True
466,14019.0,httpcore,org.apache.http.nio.pool.testroutespecificpool.testreleaseinvalid,False,True
469,14022.0,httpcore,org.apache.http.message.testbasicmessages.testdefaultresponseconstructors,False,True
470,14023.0,httpcore,org.apache.http.message.testbasicmessages.testsetresponsestatus,False,True
479,14032.0,httpcore,org.apache.http.impl.io.testchunkcoding.testchunkedinputstreamonebyteread,False,True
482,14035.0,httpcore,org.apache.http.impl.io.testchunkcoding.testchunkedoutputstreamclose,False,True
510,14087.0,httpcore,org.apache.http.nio.protocol.testbufferingnhttphandlers.testhttpgets,False,True
523,14126.0,httpcore,org.apache.http.nio.protocol.testthrottlingnhttphandlers.testinputthrottling,True,True
16,13530.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testconnectiontokens1,False,True
29,13544.0,httpcore,org.apache.http.impl.io.testidentityoutputstream.testconstructors,False,True
34,13549.0,httpcore,org.apache.http.impl.io.testidentityoutputstream.testclosedcondition,False,True
35,13550.0,httpcore,org.apache.http.impl.io.testcontentlengthinputstream.testconstructors,False,True
40,13555.0,httpcore,org.apache.http.impl.io.testcontentlengthinputstream.testtruncatedcontent,False,True
48,13565.0,httpcore,org.apache.http.impl.pool.testbasicconnpool.testnullconstructor,False,True
53,13570.0,httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithtransferencoding,False,True
61,13578.0,httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithinvalidcontentlength,False,True
63,13580.0,httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitycontenttype,False,True
95,13612.0,httpcore,org.apache.http.testhttpversion.testcloning,False,True
123,13640.0,httpcore,org.apache.http.message.testbasiclineparser.testinvalidhttpversionparsing,False,True
140,13657.0,httpcore,org.apache.http.message.testbasictokeniterator.testmultiheader,False,True
146,13663.0,httpcore,org.apache.http.message.testbasictokeniterator.testwrongpublic,False,True
148,13665.0,httpcore,org.apache.http.message.testnamevaluepair.testconstructor,False,False
151,13668.0,httpcore,org.apache.http.message.testnamevaluepair.testequals,False,True
190,13707.0,httpcore,org.apache.http.message.testbasicheaderiterator.testfirstlastonenone,False,True
191,13708.0,httpcore,org.apache.http.message.testbasicheaderiterator.testinterspersed,False,False
196,13713.0,httpcore,org.apache.http.message.testrequestline.testcloning,False,True
200,13717.0,httpcore,org.apache.http.protocol.testhttpservice.testbasicexecutionhttp10,False,True
208,13726.0,httpcore,org.apache.http.protocol.testhttpservice.testprotocolexception,False,True
209,13727.0,httpcore,org.apache.http.protocol.testhttpservice.testconnectionkeepalive,False,True
211,13729.0,httpcore,org.apache.http.protocol.testbasichttpprocessor.testaddfirstrequestinterceptor,False,True
218,13737.0,httpcore,org.apache.http.protocol.testhttprequesthandlerregistry.testwildcardmatching2,False,True
269,13792.0,httpcore,org.apache.http.util.testchararraybuffer.testensurecapacity,False,True
276,13799.0,httpcore,org.apache.http.util.testchararraybuffer.testappendnullbytearraybuffer,False,True
285,13808.0,httpcore,org.apache.http.util.testentityutils.testemptycontenttobytearray,False,True
287,13810.0,httpcore,org.apache.http.util.testentityutils.testunknownlengthcontenttobytearray,False,True
306,13831.0,httpcore,org.apache.http.util.testbytearraybuffer.testappendonebyte,False,True
313,13838.0,httpcore,org.apache.http.util.testbytearraybuffer.testappendemptychararray,False,True
317,13842.0,httpcore,org.apache.http.entity.testbytearrayentity.testbasics,False,True
333,13858.0,httpcore,org.apache.http.entity.testbufferedhttpentity.testwritetowrapped,False,True
344,13872.0,httpcore,org.apache.http.entity.testinputstreamentity.testillegalconstructor,False,True
347,13875.0,httpcore,org.apache.http.entity.testbasichttpentity.testcontent,False,True
354,13882.0,httpcore,org.apache.http.entity.testfileentity.testillegalconstructor,False,True
356,13884.0,httpcore,org.apache.http.entity.testcontenttype.testbasis,False,True
362,13890.0,httpcore,org.apache.http.entity.testcontenttype.testextractnullcontenttype,False,True
364,13892.0,httpcore,org.apache.http.entity.testcontenttype.testextractnocharset,False,True
369,13897.0,httpcore,org.apache.http.params.testdefaultedhttpparams.testemptyparams,False,True
379,13912.0,httpcore,org.apache.http.impl.nio.codecs.testchunkencoder.testhttpcore239,False,True
401,13938.0,httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testmalformedfooters,False,True
406,13943.0,httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testinvalidinput,False,True
407,13946.0,httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testsimpleparsing,False,True
408,13947.0,httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testparsingchunkedmessages,False,True
411,13950.0,httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testparsingemptyfoldedheader,False,True
420,13959.0,httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testlinelimitforheader,False,True
434,13979.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimiteddecoder.testdecodingfilewithbufferedsessiondata,False,True
446,13994.0,httpcore,org.apache.http.impl.nio.codecs.testidentitydecoder.testdecodingfilewithbufferedsessiondata,False,True
459,14012.0,httpcore,org.apache.http.nio.pool.testroutespecificpool.testfailedconnect,False,True
474,14027.0,httpcore,org.apache.http.message.testbasicmessages.testsetrequestentity,False,True
475,14028.0,httpcore,org.apache.http.message.testbasicmessages.testexpectcontinue,False,True
498,14053.0,httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testhttppostswithcontentlength,False,True
509,14084.0,httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testnorequesthandler,True,True
11,13525.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testhttp10default,False,True
27,13542.0,httpcore,org.apache.http.impl.testnoconnectionreusestrategy.testnullcontext,False,True
33,13548.0,httpcore,org.apache.http.impl.io.testidentityoutputstream.testbasicwrite,False,True
44,13559.0,httpcore,org.apache.http.impl.io.testidentityinputstream.testconstructor,False,True
59,13576.0,httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithmultiplecontentlengthsomewrong,False,True
83,13600.0,httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithidentitytransferencoding,False,True
84,13601.0,httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithunsupportedtransferencoding,False,True
86,13603.0,httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithcontentlength,False,True
91,13608.0,httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentityneithercontentlengthnortransferencoding,False,True
96,13613.0,httpcore,org.apache.http.testhttpversion.testserialization,False,True
114,13631.0,httpcore,org.apache.http.message.testheader.testheaderelements,False,True
130,13647.0,httpcore,org.apache.http.message.testbasicheadervalueparser.testnvparse,False,True
134,13651.0,httpcore,org.apache.http.message.teststatusline.testconstructor,False,True
170,13687.0,httpcore,org.apache.http.message.testheadergroup.testconstructor,False,True
184,13701.0,httpcore,org.apache.http.message.testbasiclineformatter.testrlformattinginvalidinput,False,True
202,13719.0,httpcore,org.apache.http.protocol.testhttpservice.testexecutionentityeclosingrequest,False,True
223,13742.0,httpcore,org.apache.http.protocol.testhttprequestexecutor.testbasicexecution,False,True
226,13745.0,httpcore,org.apache.http.protocol.testhttprequestexecutor.testexecutionhead,False,True
230,13749.0,httpcore,org.apache.http.protocol.testhttprequestexecutor.testexecutionentityenclosingrequestunsupportedintermediateresponse,False,True
237,13756.0,httpcore,org.apache.http.pool.testpoolentry.testexpiry,False,True
241,13760.0,httpcore,org.apache.http.pool.testroutespecificpool.testleaserelease,False,True
251,13770.0,httpcore,org.apache.http.concurrent.testbasicfuture.testfailed,False,True
259,13782.0,httpcore,org.apache.http.util.testchararraybuffer.testsimpleappend,False,False
264,13787.0,httpcore,org.apache.http.util.testchararraybuffer.testappendnullchararraybuffer,False,True
278,13801.0,httpcore,org.apache.http.util.testchararraybuffer.testserialization,False,True
280,13803.0,httpcore,org.apache.http.util.testlangutils.testnullobjecthash,False,True
282,13805.0,httpcore,org.apache.http.util.testlangutils.testbasicequality,False,True
295,13819.0,httpcore,org.apache.http.util.testentityutils.testdefaultcharsetcontenttostring,False,True
296,13820.0,httpcore,org.apache.http.util.testentityutils.testcontentwithcontenttypetostring,False,True
312,13837.0,httpcore,org.apache.http.util.testbytearraybuffer.testappendnullchararray,False,True
