,id,nameProject,testCase,isFlaky,prediction
178,13695.0,httpcore,org.apache.http.message.testheadergroup.testheaderremove,False,False
231,13750.0,httpcore,org.apache.http.protocol.testhttprequestexecutor.testexecutionentityenclosingrequestwithexpectcontinuenoresponse,False,False
242,13761.0,httpcore,org.apache.http.pool.testroutespecificpool.testleasereleasestateful,False,False
252,13771.0,httpcore,org.apache.http.concurrent.testbasicfuture.testcancelled,False,False
256,13778.0,httpcore,org.apache.http.concurrent.testbasicfuture.testasynctimeout,False,False
328,13853.0,httpcore,org.apache.http.entity.teststringentity.testwriteto,False,False
337,13862.0,httpcore,org.apache.http.entity.testserializableentity.testwritetobuff,False,False
338,13863.0,httpcore,org.apache.http.entity.testserializableentity.testwritetodirect,False,False
339,13864.0,httpcore,org.apache.http.entity.testentitytemplate.testbasics,False,False
351,13879.0,httpcore,org.apache.http.entity.testhttpentitywrapper.testwriteto,False,False
358,13886.0,httpcore,org.apache.http.entity.testcontenttype.testcreateinvalidinput,False,False
371,13900.0,httpcore,org.apache.http.params.testbasichttpparams.testremoveparam,False,False
372,13901.0,httpcore,org.apache.http.params.testbasichttpparams.testgetnames,False,False
377,13910.0,httpcore,org.apache.http.impl.nio.codecs.testchunkencoder.testbasiccoding,False,False
390,13926.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimitedencoder.testcodingcompletedfromfile,False,False
395,13932.0,httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testdecodingwithsmallbuffer,False,False
397,13934.0,httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testmalformedchunksizedecoding,False,False
419,13958.0,httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testlinelimitforstatus,False,False
428,13973.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimiteddecoder.testbasicdecoding,False,False
431,13976.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimiteddecoder.testdecodingfromsessionbuffer1,False,False
435,13980.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimiteddecoder.testdecodingfilewithoffsetandbufferedsessiondata,False,False
447,13995.0,httpcore,org.apache.http.impl.nio.codecs.testidentitydecoder.testdecodingfilewithoffsetandbufferedsessiondata,False,False
462,14015.0,httpcore,org.apache.http.nio.pool.testroutespecificpool.testleaserelease,False,False
472,14025.0,httpcore,org.apache.http.message.testbasicmessages.testdefaultrequestconstructors,False,False
476,14029.0,httpcore,org.apache.http.impl.io.testchunkcoding.testconstructors,False,False
503,14064.0,httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testhttpheads,False,True
514,14095.0,httpcore,org.apache.http.nio.protocol.testbufferingnhttphandlers.testhttppostswithexpectcontinue,True,False
517,14104.0,httpcore,org.apache.http.nio.protocol.testthrottlingnhttphandlers.testsimplehttppostschunked,True,False
0,13513.0,httpcore,org.apache.http.impl.testenglishreasonphrasecatalog.testreasonphrases,False,False
6,13520.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testnocontentlengthresponsehttp1_1,False,False
8,13522.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testignoreinvalidkeepalive,False,False
10,13524.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testexplicitkeepalive,False,False
13,13527.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testfuturehttp,False,False
14,13528.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testbrokenconnectiondirective1,False,False
19,13533.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testconnectiontokens4,False,False
32,13547.0,httpcore,org.apache.http.impl.io.testidentityoutputstream.testconstructor,False,False
51,13568.0,httpcore,org.apache.http.impl.pool.testbasicconnpool.testhttpcreateentry,False,False
56,13573.0,httpcore,org.apache.http.impl.entity.testentitydeserializer.testchunkedtransferencodingmustbelast,False,False
57,13574.0,httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithcontentlength,False,False
67,13584.0,httpcore,org.apache.http.impl.entity.teststrictcontentlengthstrategy.testentitywithinvalidtransferencoding,False,False
68,13585.0,httpcore,org.apache.http.impl.entity.teststrictcontentlengthstrategy.testentitywithinvalidchunkencodingandhttp10,False,False
76,13593.0,httpcore,org.apache.http.impl.entity.testentityserializer.testentitywithinvalidtransferencoding,False,False
89,13606.0,httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithmultiplecontentlengthallwrong,False,False
93,13610.0,httpcore,org.apache.http.testhttpversion.testhttpversionequality,False,False
110,13627.0,httpcore,org.apache.http.message.testheader.testbasicconstructor,False,False
111,13628.0,httpcore,org.apache.http.message.testheader.testbasicconstructornullvalue,False,False
120,13637.0,httpcore,org.apache.http.message.testbasiclineparser.testslparsefailure,False,False
142,13659.0,httpcore,org.apache.http.message.testbasictokeniterator.testvaluestart,False,False
147,13664.0,httpcore,org.apache.http.message.testbasictokeniterator.testwrongprotected,False,False
150,13667.0,httpcore,org.apache.http.message.testnamevaluepair.testhashcode,False,False
167,13684.0,httpcore,org.apache.http.message.testheaderelement.testequals,False,False
195,13712.0,httpcore,org.apache.http.message.testrequestline.testconstructorinvalidinput,False,False
206,13724.0,httpcore,org.apache.http.protocol.testhttpservice.testmethodnotsupported,False,False
210,13728.0,httpcore,org.apache.http.protocol.testbasichttpprocessor.testaddfirstrequestinterceptornull,False,False
216,13735.0,httpcore,org.apache.http.protocol.testhttprequesthandlerregistry.testregisternull,False,False
238,13757.0,httpcore,org.apache.http.pool.testpoolentry.testinvalidexpiry,False,False
240,13759.0,httpcore,org.apache.http.pool.testroutespecificpool.testadd,False,False
255,13776.0,httpcore,org.apache.http.concurrent.testbasicfuture.testasynccancelled,False,False
267,13790.0,httpcore,org.apache.http.util.testchararraybuffer.testsetlength,False,False
271,13794.0,httpcore,org.apache.http.util.testchararraybuffer.testsubstring,False,False
330,13855.0,httpcore,org.apache.http.entity.testbufferedhttpentity.testwrappingentity,False,False
332,13857.0,httpcore,org.apache.http.entity.testbufferedhttpentity.testwritetobuffered,False,False
345,13873.0,httpcore,org.apache.http.entity.testinputstreamentity.testwriteto,False,False
346,13874.0,httpcore,org.apache.http.entity.testbasichttpentity.testbasics,False,False
361,13889.0,httpcore,org.apache.http.entity.testcontenttype.testextractnullinput,False,False
367,13895.0,httpcore,org.apache.http.entity.testabstracthttpentity.testchunkingflag,False,False
370,13899.0,httpcore,org.apache.http.params.testdefaultedhttpparams.testgetnames,False,False
386,13921.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimitedencoder.testcodingemptybuffer,False,False
393,13930.0,httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testbasicdecoding,False,False
426,13967.0,httpcore,org.apache.http.impl.nio.codecs.testidentityencoder.testcodingcompleted,False,False
433,13978.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimiteddecoder.testbasicdecodingfile,False,False
440,13985.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimiteddecoder.testzerolengthdecoding,False,False
443,13990.0,httpcore,org.apache.http.impl.nio.codecs.testidentitydecoder.testbasicdecoding,False,False
449,13997.0,httpcore,org.apache.http.impl.nio.codecs.testidentitydecoder.testinvalidconstructor,False,False
460,14013.0,httpcore,org.apache.http.nio.pool.testroutespecificpool.testcancelledconnect,False,False
471,14024.0,httpcore,org.apache.http.message.testbasicmessages.testsetresponseentity,False,False
493,14046.0,httpcore,org.apache.http.impl.io.testchunkcoding.testchunkedoutputstreamlargechunk,False,False
495,14048.0,httpcore,org.apache.http.impl.io.testchunkcoding.testresumeonsockettimeoutindata,False,False
507,14080.0,httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testnoservicehandler,True,False
511,14089.0,httpcore,org.apache.http.nio.protocol.testbufferingnhttphandlers.testhttppostswithcontentlength,False,True
515,14100.0,httpcore,org.apache.http.nio.protocol.testthrottlingnhttphandlers.testsimplehttpgets,True,False
9,13523.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testexplicitclose,False,False
12,13526.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testhttp11default,False,False
28,13543.0,httpcore,org.apache.http.impl.testnoconnectionreusestrategy.testgoodcall,False,False
50,13567.0,httpcore,org.apache.http.impl.pool.testbasicconnpool.testhttpscreateconnection,False,True
54,13571.0,httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithidentitytransferencoding,False,False
71,13588.0,httpcore,org.apache.http.impl.entity.teststrictcontentlengthstrategy.testentitywithnegativecontentlength,False,False
104,13621.0,httpcore,org.apache.http.message.testbasicheadervalueformatter.testnvpformatting,False,False
128,13645.0,httpcore,org.apache.http.message.testbasicheadervalueparser.testhefringecase3,False,False
135,13652.0,httpcore,org.apache.http.message.teststatusline.testconstructorinvalidinput,False,False
138,13655.0,httpcore,org.apache.http.message.teststatusline.testserialization,False,False
158,13675.0,httpcore,org.apache.http.message.testbufferedheader.testserialization,False,False
168,13685.0,httpcore,org.apache.http.message.testheaderelement.testtostring,False,False
177,13694.0,httpcore,org.apache.http.message.testheadergroup.testiterator,False,False
181,13698.0,httpcore,org.apache.http.message.testbasiclineformatter.testhttpversionformatting,False,False
182,13699.0,httpcore,org.apache.http.message.testbasiclineformatter.testhttpversionformattinginvalidinput,False,False
186,13703.0,httpcore,org.apache.http.message.testbasiclineformatter.testslformattinginvalidinput,False,False
193,13710.0,httpcore,org.apache.http.message.testbasicheaderiterator.testremaining,False,False
203,13720.0,httpcore,org.apache.http.protocol.testhttpservice.testexecutionentityeclosingrequestwithexpectcontinue,False,False
205,13723.0,httpcore,org.apache.http.protocol.testhttpservice.testexecutionexceptionincustomexpectationverifier,False,False
207,13725.0,httpcore,org.apache.http.protocol.testhttpservice.testunsupportedhttpversionexception,False,False
220,13739.0,httpcore,org.apache.http.protocol.testhttprequesthandlerregistry.testsuffixpatternoverprefixpatternmatch,False,False
233,13752.0,httpcore,org.apache.http.protocol.testhttprequestexecutor.testexecutionruntimeexception,False,False
239,13758.0,httpcore,org.apache.http.pool.testroutespecificpool.testemptypool,False,False
247,13766.0,httpcore,org.apache.http.pool.testroutespecificpool.testwaitingthreadqueuing,False,False
254,13774.0,httpcore,org.apache.http.concurrent.testbasicfuture.testasyncfailed,False,False
260,13783.0,httpcore,org.apache.http.util.testchararraybuffer.testexpandappend,False,False
262,13785.0,httpcore,org.apache.http.util.testchararraybuffer.testappendnullstring,False,False
265,13788.0,httpcore,org.apache.http.util.testchararraybuffer.testappendsinglechar,False,False
268,13791.0,httpcore,org.apache.http.util.testchararraybuffer.testsetinvalidlength,False,False
273,13796.0,httpcore,org.apache.http.util.testchararraybuffer.testappendasciibytearray,False,False
283,13806.0,httpcore,org.apache.http.util.testlangutils.testarrayequals,False,False
288,13811.0,httpcore,org.apache.http.util.testentityutils.testknownlengthcontenttobytearray,False,False
299,13824.0,httpcore,org.apache.http.util.testencodingutils.testasciibytestostring,False,False
310,13835.0,httpcore,org.apache.http.util.testbytearraybuffer.testindexof,False,False
314,13839.0,httpcore,org.apache.http.util.testbytearraybuffer.testappendnullchararraybuffer,False,False
315,13840.0,httpcore,org.apache.http.util.testbytearraybuffer.testinvalidappendchararrayasascii,False,False
320,13845.0,httpcore,org.apache.http.entity.testbytearrayentity.testillegalconstructorbadlen,False,False
323,13848.0,httpcore,org.apache.http.entity.testbytearrayentity.testwriteto,False,False
326,13851.0,httpcore,org.apache.http.entity.teststringentity.testillegalconstructor,False,False
341,13867.0,httpcore,org.apache.http.entity.testentitytemplate.testwriteto,False,False
385,13920.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimitedencoder.testcodingbeyondcontentlimit,False,False
387,13922.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimitedencoder.testcodingcompleted,False,False
388,13923.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimitedencoder.testcodingbeyondcontentlimitfromfile,False,False
425,13966.0,httpcore,org.apache.http.impl.nio.codecs.testidentityencoder.testcodingemptybuffer,False,False
455,14004.0,httpcore,org.apache.http.impl.nio.reactor.testdefaultlisteningioreactor.testendpointalreadyboundfatal,False,False
489,14042.0,httpcore,org.apache.http.impl.io.testchunkcoding.testcorruptchunkedinputstreaminvalidfooter,False,False
490,14043.0,httpcore,org.apache.http.impl.io.testchunkcoding.testemptychunkedinputstream,False,False
491,14044.0,httpcore,org.apache.http.impl.io.testchunkcoding.testchunkedconsistence,False,False
501,14059.0,httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testhttppostswithexpectcontinue,False,False
504,14066.0,httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testdelayedhttpgets,True,False
508,14082.0,httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testhttppostwithnoentities,True,True
516,14102.0,httpcore,org.apache.http.nio.protocol.testthrottlingnhttphandlers.testsimplehttppostswithcontentlength,False,True
522,14123.0,httpcore,org.apache.http.nio.protocol.testthrottlingnhttphandlers.testsimplehttppostscontentnotconsumed,False,True
4,13518.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testillegalcontextarg,False,False
7,13521.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testchunkedcontent,False,False
24,13538.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testinvalidcontentlength,False,False
31,13546.0,httpcore,org.apache.http.impl.io.testidentityoutputstream.testclose,False,False
38,13553.0,httpcore,org.apache.http.impl.io.testcontentlengthinputstream.testavailable,False,False
49,13566.0,httpcore,org.apache.http.impl.pool.testbasicconnpool.testhttpcreateconnection,True,False
74,13591.0,httpcore,org.apache.http.impl.entity.testentityserializer.testentitywithchunktransferencoding,False,False
81,13598.0,httpcore,org.apache.http.impl.entity.testentityserializer.testentityserialization,False,False
85,13602.0,httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testchunkedtransferencodingmustbelast,False,False
88,13605.0,httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithmultiplecontentlengthsomewrong,False,False
99,13616.0,httpcore,org.apache.http.testhttphost.testequals,False,False
101,13618.0,httpcore,org.apache.http.testhttphost.testtohoststring,False,False
133,13650.0,httpcore,org.apache.http.message.testbasicheadervalueparser.testnvparseescaped,False,False
149,13666.0,httpcore,org.apache.http.message.testnamevaluepair.testinvalidname,False,False
173,13690.0,httpcore,org.apache.http.message.testheadergroup.testupdateheader,False,False
179,13696.0,httpcore,org.apache.http.message.testheadergroup.testcloning,False,False
183,13700.0,httpcore,org.apache.http.message.testbasiclineformatter.testrlformatting,False,False
189,13706.0,httpcore,org.apache.http.message.testbasicheaderiterator.testallsame,False,False
197,13714.0,httpcore,org.apache.http.message.testrequestline.testserialization,False,False
201,13718.0,httpcore,org.apache.http.protocol.testhttpservice.testbasicprotocoldowngrade,False,False
212,13730.0,httpcore,org.apache.http.protocol.testbasichttpprocessor.testaddtailrequestinterceptornull,False,False
213,13731.0,httpcore,org.apache.http.protocol.testbasichttpprocessor.testaddtailrequestinterceptor,False,False
214,13732.0,httpcore,org.apache.http.protocol.testbasichttpprocessor.testclearbyclass,False,False
232,13751.0,httpcore,org.apache.http.protocol.testhttprequestexecutor.testexecutionioexception,False,False
246,13765.0,httpcore,org.apache.http.pool.testroutespecificpool.testremoveinvalid,False,False
248,13767.0,httpcore,org.apache.http.pool.testroutespecificpool.testshutdown,False,False
250,13769.0,httpcore,org.apache.http.concurrent.testbasicfuture.testcompletedwithtimeout,False,False
258,13781.0,httpcore,org.apache.http.util.testchararraybuffer.testconstructor,False,False
274,13797.0,httpcore,org.apache.http.util.testchararraybuffer.testappendisobytearray,False,False
275,13798.0,httpcore,org.apache.http.util.testchararraybuffer.testappendnullbytearray,False,False
300,13825.0,httpcore,org.apache.http.util.testencodingutils.testasciistringtobytes,False,False
309,13834.0,httpcore,org.apache.http.util.testbytearraybuffer.testensurecapacity,False,False
311,13836.0,httpcore,org.apache.http.util.testbytearraybuffer.testappendchararrayasascii,False,False
334,13859.0,httpcore,org.apache.http.entity.testserializableentity.testbasicsbuff,False,False
336,13861.0,httpcore,org.apache.http.entity.testserializableentity.testillegalconstructor,False,False
340,13866.0,httpcore,org.apache.http.entity.testentitytemplate.testillegalconstructor,False,False
350,13878.0,httpcore,org.apache.http.entity.testhttpentitywrapper.testillegalconstructor,False,False
366,13894.0,httpcore,org.apache.http.entity.testabstracthttpentity.testcontentencoding,False,False
375,13906.0,httpcore,org.apache.http.impl.nio.pool.testbasicnioconnpool.testcreateconnection,False,False
383,13916.0,httpcore,org.apache.http.impl.nio.codecs.testchunkencoder.testinvalidconstructor,False,False
396,13933.0,httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testincompletechunkdecoding,False,False
417,13956.0,httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testresetparser,False,False
418,13957.0,httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testinvalidconstructor,False,False
422,13961.0,httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testmaxheadercount,False,False
452,14000.0,httpcore,org.apache.http.impl.nio.reactor.exceptioneventtest.testgettimestamp,False,False
464,14017.0,httpcore,org.apache.http.nio.pool.testroutespecificpool.testreleaseinvalidentry,False,False
466,14019.0,httpcore,org.apache.http.nio.pool.testroutespecificpool.testreleaseinvalid,False,False
469,14022.0,httpcore,org.apache.http.message.testbasicmessages.testdefaultresponseconstructors,False,False
470,14023.0,httpcore,org.apache.http.message.testbasicmessages.testsetresponsestatus,False,False
479,14032.0,httpcore,org.apache.http.impl.io.testchunkcoding.testchunkedinputstreamonebyteread,False,False
482,14035.0,httpcore,org.apache.http.impl.io.testchunkcoding.testchunkedoutputstreamclose,False,False
510,14087.0,httpcore,org.apache.http.nio.protocol.testbufferingnhttphandlers.testhttpgets,False,True
523,14126.0,httpcore,org.apache.http.nio.protocol.testthrottlingnhttphandlers.testinputthrottling,True,False
16,13530.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testconnectiontokens1,False,False
29,13544.0,httpcore,org.apache.http.impl.io.testidentityoutputstream.testconstructors,False,False
34,13549.0,httpcore,org.apache.http.impl.io.testidentityoutputstream.testclosedcondition,False,False
35,13550.0,httpcore,org.apache.http.impl.io.testcontentlengthinputstream.testconstructors,False,False
40,13555.0,httpcore,org.apache.http.impl.io.testcontentlengthinputstream.testtruncatedcontent,False,False
48,13565.0,httpcore,org.apache.http.impl.pool.testbasicconnpool.testnullconstructor,False,False
53,13570.0,httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithtransferencoding,False,False
61,13578.0,httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithinvalidcontentlength,False,False
63,13580.0,httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitycontenttype,False,False
95,13612.0,httpcore,org.apache.http.testhttpversion.testcloning,False,False
123,13640.0,httpcore,org.apache.http.message.testbasiclineparser.testinvalidhttpversionparsing,False,False
140,13657.0,httpcore,org.apache.http.message.testbasictokeniterator.testmultiheader,False,False
146,13663.0,httpcore,org.apache.http.message.testbasictokeniterator.testwrongpublic,False,False
148,13665.0,httpcore,org.apache.http.message.testnamevaluepair.testconstructor,False,False
151,13668.0,httpcore,org.apache.http.message.testnamevaluepair.testequals,False,False
190,13707.0,httpcore,org.apache.http.message.testbasicheaderiterator.testfirstlastonenone,False,False
191,13708.0,httpcore,org.apache.http.message.testbasicheaderiterator.testinterspersed,False,False
196,13713.0,httpcore,org.apache.http.message.testrequestline.testcloning,False,False
200,13717.0,httpcore,org.apache.http.protocol.testhttpservice.testbasicexecutionhttp10,False,False
208,13726.0,httpcore,org.apache.http.protocol.testhttpservice.testprotocolexception,False,False
209,13727.0,httpcore,org.apache.http.protocol.testhttpservice.testconnectionkeepalive,False,False
211,13729.0,httpcore,org.apache.http.protocol.testbasichttpprocessor.testaddfirstrequestinterceptor,False,False
218,13737.0,httpcore,org.apache.http.protocol.testhttprequesthandlerregistry.testwildcardmatching2,False,False
269,13792.0,httpcore,org.apache.http.util.testchararraybuffer.testensurecapacity,False,False
276,13799.0,httpcore,org.apache.http.util.testchararraybuffer.testappendnullbytearraybuffer,False,False
285,13808.0,httpcore,org.apache.http.util.testentityutils.testemptycontenttobytearray,False,False
287,13810.0,httpcore,org.apache.http.util.testentityutils.testunknownlengthcontenttobytearray,False,False
306,13831.0,httpcore,org.apache.http.util.testbytearraybuffer.testappendonebyte,False,False
313,13838.0,httpcore,org.apache.http.util.testbytearraybuffer.testappendemptychararray,False,False
317,13842.0,httpcore,org.apache.http.entity.testbytearrayentity.testbasics,False,False
333,13858.0,httpcore,org.apache.http.entity.testbufferedhttpentity.testwritetowrapped,False,False
344,13872.0,httpcore,org.apache.http.entity.testinputstreamentity.testillegalconstructor,False,False
347,13875.0,httpcore,org.apache.http.entity.testbasichttpentity.testcontent,False,False
354,13882.0,httpcore,org.apache.http.entity.testfileentity.testillegalconstructor,False,False
356,13884.0,httpcore,org.apache.http.entity.testcontenttype.testbasis,False,False
362,13890.0,httpcore,org.apache.http.entity.testcontenttype.testextractnullcontenttype,False,False
364,13892.0,httpcore,org.apache.http.entity.testcontenttype.testextractnocharset,False,False
369,13897.0,httpcore,org.apache.http.params.testdefaultedhttpparams.testemptyparams,False,False
379,13912.0,httpcore,org.apache.http.impl.nio.codecs.testchunkencoder.testhttpcore239,False,False
401,13938.0,httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testmalformedfooters,False,False
406,13943.0,httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testinvalidinput,False,False
407,13946.0,httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testsimpleparsing,False,False
408,13947.0,httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testparsingchunkedmessages,False,False
411,13950.0,httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testparsingemptyfoldedheader,False,False
420,13959.0,httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testlinelimitforheader,False,False
434,13979.0,httpcore,org.apache.http.impl.nio.codecs.testlengthdelimiteddecoder.testdecodingfilewithbufferedsessiondata,False,False
446,13994.0,httpcore,org.apache.http.impl.nio.codecs.testidentitydecoder.testdecodingfilewithbufferedsessiondata,False,False
459,14012.0,httpcore,org.apache.http.nio.pool.testroutespecificpool.testfailedconnect,False,False
474,14027.0,httpcore,org.apache.http.message.testbasicmessages.testsetrequestentity,False,False
475,14028.0,httpcore,org.apache.http.message.testbasicmessages.testexpectcontinue,False,False
498,14053.0,httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testhttppostswithcontentlength,False,False
509,14084.0,httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testnorequesthandler,True,False
11,13525.0,httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testhttp10default,False,False
27,13542.0,httpcore,org.apache.http.impl.testnoconnectionreusestrategy.testnullcontext,False,False
33,13548.0,httpcore,org.apache.http.impl.io.testidentityoutputstream.testbasicwrite,False,False
44,13559.0,httpcore,org.apache.http.impl.io.testidentityinputstream.testconstructor,False,False
59,13576.0,httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithmultiplecontentlengthsomewrong,False,False
83,13600.0,httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithidentitytransferencoding,False,False
84,13601.0,httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithunsupportedtransferencoding,False,False
86,13603.0,httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithcontentlength,False,False
91,13608.0,httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentityneithercontentlengthnortransferencoding,False,False
96,13613.0,httpcore,org.apache.http.testhttpversion.testserialization,False,False
114,13631.0,httpcore,org.apache.http.message.testheader.testheaderelements,False,False
130,13647.0,httpcore,org.apache.http.message.testbasicheadervalueparser.testnvparse,False,False
134,13651.0,httpcore,org.apache.http.message.teststatusline.testconstructor,False,False
170,13687.0,httpcore,org.apache.http.message.testheadergroup.testconstructor,False,False
184,13701.0,httpcore,org.apache.http.message.testbasiclineformatter.testrlformattinginvalidinput,False,False
202,13719.0,httpcore,org.apache.http.protocol.testhttpservice.testexecutionentityeclosingrequest,False,False
223,13742.0,httpcore,org.apache.http.protocol.testhttprequestexecutor.testbasicexecution,False,False
226,13745.0,httpcore,org.apache.http.protocol.testhttprequestexecutor.testexecutionhead,False,False
230,13749.0,httpcore,org.apache.http.protocol.testhttprequestexecutor.testexecutionentityenclosingrequestunsupportedintermediateresponse,False,False
237,13756.0,httpcore,org.apache.http.pool.testpoolentry.testexpiry,False,False
241,13760.0,httpcore,org.apache.http.pool.testroutespecificpool.testleaserelease,False,False
251,13770.0,httpcore,org.apache.http.concurrent.testbasicfuture.testfailed,False,False
259,13782.0,httpcore,org.apache.http.util.testchararraybuffer.testsimpleappend,False,False
264,13787.0,httpcore,org.apache.http.util.testchararraybuffer.testappendnullchararraybuffer,False,False
278,13801.0,httpcore,org.apache.http.util.testchararraybuffer.testserialization,False,False
280,13803.0,httpcore,org.apache.http.util.testlangutils.testnullobjecthash,False,False
282,13805.0,httpcore,org.apache.http.util.testlangutils.testbasicequality,False,False
295,13819.0,httpcore,org.apache.http.util.testentityutils.testdefaultcharsetcontenttostring,False,False
296,13820.0,httpcore,org.apache.http.util.testentityutils.testcontentwithcontenttypetostring,False,False
312,13837.0,httpcore,org.apache.http.util.testbytearraybuffer.testappendnullchararray,False,False
