,id,id,projectName,test_name,isFlaky,java_keywords,prediction
320,7683.0,0.0,ninjaframework-ninja,controllers.apicontrollertest.testgetandpostarticleviajson,0.0,"['class', 'new', 'new', 'new', 'class', 'public', 'void', 'throws']",False
326,7693.0,0.0,ninjaframework-ninja,controllers.apicontrollertest.testgetandpostarticleviajson,0.0,"['class', 'new', 'new', 'new', 'class', 'public', 'void', 'throws']",False
327,7662.0,0.0,ninjaframework-ninja,controllers.apicontrollertest.testgetandpostarticleviaxml,0.0,"['new', 'false', 'new', 'class', 'new', 'new', 'new', 'class', 'public', 'void', 'throws']",False
0,7327.0,0.0,ninjaframework-ninja,ninja.resultstest.testresultsstatus,0.0,"['public', 'void']",False
13,7340.0,0.0,ninjaframework-ninja,ninja.resultstest.testresultsjsonwithobjecttorender,0.0,"['new', 'public', 'void']",False
14,7341.0,0.0,ninjaframework-ninja,ninja.resultstest.testresultsxml,0.0,"['public', 'void']",False
18,7345.0,0.0,ninjaframework-ninja,ninja.resulttest.testgetrenderable,0.0,"['new', 'new', 'public', 'void']",False
19,7346.0,0.0,ninjaframework-ninja,ninja.resulttest.testgetcontenttype,0.0,"['new', 'public', 'void']",False
22,7349.0,0.0,ninjaframework-ninja,ninja.resulttest.testunsetcookie,0.0,"['new', 'public', 'void']",False
38,7366.0,0.0,ninjaframework-ninja,ninja.routebuilderimpltest.testbasicpostroute,0.0,"['new', 'public', 'void']",False
47,7375.0,1.0,ninjaframework-ninja,ninja.routebuilderimpltest.testregexinrouteworkswithoutslashattheend,0.0,"['new', 'public', 'void']",False
55,7385.0,0.0,ninjaframework-ninja,ninja.cookietest.testthatbuilderrejectsnullkeys,0.0,"['boolean', 'false', 'try', 'null', 'catch', 'true', 'public', 'void']",False
61,7398.0,0.0,ninjaframework-ninja,ninja.lifecycle.lifecyclesupporttest.serviceshouldbestartedifexplicitlyboundandsingleton,0.0,"['new', 'protected', 'void', 'class', 'public', 'void']",False
66,7406.0,0.0,ninjaframework-ninja,ninja.lifecycle.lifecyclesupporttest.disposablesshouldbedisposedof,0.0,"['class', 'public', 'void']",False
84,7442.0,0.0,ninjaframework-ninja,ninja.template.templateenginemanagerimpltest.testgetjsonp,0.0,"['class', 'public', 'void']",False
101,7464.0,0.0,ninjaframework-ninja,ninja.utils.resulthandlertest.testrenderpicturefrombytes,0.0,"['final', 'byte', 'new', 'byte', 'final', 'public', 'void']",False
111,7475.0,0.0,ninjaframework-ninja,ninja.utils.ninjapropertiesimpltest.testgetbooleanparsing,0.0,"['new', 'true', 'false', 'null', 'public', 'void']",False
129,7494.0,0.0,ninjaframework-ninja,ninja.utils.cookiedatacodectest.bake_in_a_header_a_unicode_value,0.0,"['final', 'new', 'final', 'final', 'new', 'public', 'void', 'throws']",False
130,7495.0,0.0,ninjaframework-ninja,ninja.utils.cookiedatacodectest.bake_in_an_empty_map,0.0,"['final', 'new', 'final', 'final', 'new', 'public', 'void', 'throws']",False
132,7497.0,0.0,ninjaframework-ninja,ninja.utils.cookiedatacodectest.specifically_exclude_control_chars,0.0,"['for', 'int', 'final', 'new', 'final', 'final', 'final', 'new', 'public', 'void', 'throws']",False
133,7498.0,0.0,ninjaframework-ninja,ninja.utils.cookiedatacodectest.specifically_exclude_special_cookie_chars,0.0,"['final', 'new', 'final', 'final', 'new', 'public', 'void', 'throws']",False
135,7501.0,0.0,ninjaframework-ninja,ninja.utils.cookiedatacodectest.decode_values_of_the_previously_supported_format_with_the_new_delimiters_in_them,0.0,"['final', 'new', 'final', 'final', 'new', 'public', 'void', 'throws']",False
144,7511.0,0.0,ninjaframework-ninja,ninja.cache.cacheprovidertest.testehcachedefaulloadingworks,0.0,"['new', 'null', 'new', 'class', 'new', 'instanceof', 'public', 'void']",False
179,7547.0,0.0,ninjaframework-ninja,ninja.params.controllermethodinvokertest.longvalidationshouldwork,0.0,"['null', 'public', 'void', 'throws']",False
181,7549.0,0.0,ninjaframework-ninja,ninja.params.controllermethodinvokertest.primlongparamshouldhandlenull,0.0,"['public', 'void', 'throws']",False
193,7561.0,0.0,ninjaframework-ninja,ninja.params.controllermethodinvokertest.primdoubleparamshouldhandlenull,0.0,"['public', 'void', 'throws']",False
195,7563.0,0.0,ninjaframework-ninja,ninja.params.controllermethodinvokertest.customargumentextractorwithnoargsshouldbeinstantiated,0.0,"['public', 'void']",False
206,7574.0,0.0,ninjaframework-ninja,ninja.params.controllermethodinvokertest.bodyshouldbeparsedintoleftoverparameter,0.0,"['new', 'class', 'public', 'void']",False
212,7580.0,0.0,ninjaframework-ninja,ninja.params.controllermethodinvokertest.validationfailedwithtwoannotations,0.0,"['long', 'for', 'int', 'public', 'void']",False
225,7600.0,0.0,ninjaframework-ninja,ninja.session.flashcookietest.testthatflashcookieworksandisactiveonlyonetime,0.0,"['new', 'public', 'void']",False
232,7608.0,0.0,ninjaframework-ninja,ninja.servlet.contextimpltest.getcookietest,0.0,"['new', 'new', 'public', 'void']",False
286,7669.0,0.0,ninjaframework-ninja,controllers.applicationcontrollertest.testthathomepageworks,1.0,"['public', 'void']",True
303,7681.0,0.0,ninjaframework-ninja,controllers.loginlogoutcontrollertest.testloginglogout,0.0,"['new', 'new', 'new', 'public', 'void']",False
307,7691.0,0.0,ninjaframework-ninja,controllers.loginlogoutcontrollertest.testloginglogout,0.0,"['new', 'new', 'new', 'public', 'void']",False
312,7661.0,0.0,ninjaframework-ninja,controllers.apicontrollertest.testgetandpostarticleviajson,0.0,"['class', 'new', 'new', 'new', 'class', 'public', 'void', 'throws']",False
341,7694.0,0.0,ninjaframework-ninja,controllers.apicontrollertest.testgetandpostarticleviaxml,0.0,"['new', 'false', 'new', 'class', 'new', 'new', 'new', 'class', 'public', 'void', 'throws']",False
342,7694.0,0.0,ninjaframework-ninja,controllers.apicontrollertest.testgetandpostarticleviaxml,0.0,"['new', 'false', 'new', 'class', 'new', 'new', 'new', 'class', 'public', 'void', 'throws']",False
348,7701.0,0.0,ninjaframework-ninja,conf.routestest.testroutes,0.0,"['class', 'public', 'void']",False
1,7328.0,0.0,ninjaframework-ninja,ninja.resultstest.testresultsok,0.0,"['public', 'void']",False
3,7330.0,0.0,ninjaframework-ninja,ninja.resultstest.testresultsforbidden,0.0,"['public', 'void']",False
21,7348.0,0.0,ninjaframework-ninja,ninja.resulttest.testandaddcookies,0.0,"['new', 'public', 'void']",False
29,7356.0,0.0,ninjaframework-ninja,ninja.resulttest.testutf8isusedasdefaultcharset,0.0,"['new', 'public', 'void']",False
44,7372.0,1.0,ninjaframework-ninja,ninja.routebuilderimpltest.testparametersdontcrossslashes,0.0,"['new', 'public', 'void']",False
50,7380.0,0.0,ninjaframework-ninja,ninja.securefiltertest.testsessionisnotreturingwhenusernamemissing,0.0,"['null', 'public', 'void']",False
75,7426.0,0.0,ninjaframework-ninja,ninja.scheduler.schedulersupporttest.schedulableshouldnotbescheduledbeforestart,0.0,"['class', 'public', 'void', 'throws']",False
78,7430.0,0.0,ninjaframework-ninja,ninja.scheduler.schedulersupporttest.schedulableshouldusepropertyconfig,0.0,"['new', 'protected', 'void', 'class', 'class', 'public', 'void', 'throws']",False
79,7432.0,0.0,ninjaframework-ninja,ninja.scheduler.schedulersupporttest.schedulableshouldthrowexceptionwhennopropertyfound,0.0,"['class', 'public', 'void', 'throws']",False
82,7440.0,0.0,ninjaframework-ninja,ninja.template.templateenginejsonptest.testbadcallbacknameflow,0.0,"['new', 'new', 'public', 'void', 'throws']",False
93,7455.0,0.0,ninjaframework-ninja,ninja.utils.ninjapropertiesimpltooltest.testprodthrowserror,0.0,"['new', 'new', 'boolean', 'true', 'new', 'public', 'void', 'throws']",False
115,7479.0,0.0,ninjaframework-ninja,ninja.utils.ninjapropertiesimpltest.testpropertiesboundinguice,0.0,"['final', 'new', 'new', 'protected', 'void', 'class', 'public', 'void']",False
120,7485.0,0.0,ninjaframework-ninja,ninja.utils.ninjapropertiesimpltest.testexernalconfigloadingbreakswhenfiledoesnotexist,0.0,"['new', 'public', 'void']",False
142,7509.0,0.0,ninjaframework-ninja,ninja.jpa.jpainitializertest.teststart,0.0,"['new', 'class', 'class', 'public', 'void', 'throws']",False
154,7521.0,0.0,ninjaframework-ninja,ninja.i18n.messagesimpltest.testiparameterized18n,0.0,"['new', 'new', 'null', 'this', 'this', 'this', 'public', 'void']",False
159,7527.0,0.0,ninjaframework-ninja,ninja.params.controllermethodinvokertest.noparametermethodshouldbeinvoked,0.0,"['public', 'void', 'throws']",False
162,7530.0,0.0,ninjaframework-ninja,ninja.params.controllermethodinvokertest.flashargumentshouldbepassed,0.0,"['public', 'void', 'throws']",False
172,7540.0,0.0,ninjaframework-ninja,ninja.params.controllermethodinvokertest.intvalidationshouldwork,0.0,"['public', 'void', 'throws']",False
175,7543.0,0.0,ninjaframework-ninja,ninja.params.controllermethodinvokertest.primbooleanparamshouldbeparsedtoboolean,0.0,"['true', 'true', 'public', 'void', 'throws']",False
178,7546.0,0.0,ninjaframework-ninja,ninja.params.controllermethodinvokertest.longparamshouldhandlenull,0.0,"['null', 'public', 'void', 'throws']",False
183,7551.0,0.0,ninjaframework-ninja,ninja.params.controllermethodinvokertest.floatparamshouldbeparsedtofloat,0.0,"['public', 'void', 'throws']",False
186,7554.0,0.0,ninjaframework-ninja,ninja.params.controllermethodinvokertest.primfloatparamshouldbeparsedtofloat,0.0,"['public', 'void', 'throws']",False
203,7571.0,0.0,ninjaframework-ninja,ninja.params.controllermethodinvokertest.validationshouldbeappliedincorrectorderpass,0.0,"['public', 'void']",False
210,7578.0,0.0,ninjaframework-ninja,ninja.params.controllermethodinvokertest.validationfailedrange,0.0,"['public', 'void']",False
230,7606.0,0.0,ninjaframework-ninja,ninja.servlet.contextimpltest.testgetrequesturi,0.0,"['public', 'void']",False
249,7625.0,0.0,ninjaframework-ninja,ninja.servlet.contextimpltest.testparsebodyjsonworks,0.0,"['class', 'new', 'class', 'instanceof', 'public', 'void']",False
258,7634.0,0.0,ninjaframework-ninja,controllers.applicationcontrollertest.testthatredirectworks,0.0,"['public', 'void']",False
259,7635.0,0.0,ninjaframework-ninja,controllers.applicationcontrollertest.testhtmlescapinginteamplateworks,0.0,"['public', 'void']",False
288,7679.0,0.0,ninjaframework-ninja,controllers.applicationcontrollertest.testthathomepageworks,1.0,"['public', 'void']",True
299,7671.0,0.0,ninjaframework-ninja,controllers.loginlogoutcontrollertest.testloginglogout,0.0,"['new', 'new', 'new', 'public', 'void']",False
316,7673.0,0.0,ninjaframework-ninja,controllers.apicontrollertest.testgetandpostarticleviajson,0.0,"['class', 'new', 'new', 'new', 'class', 'public', 'void', 'throws']",False
339,7694.0,0.0,ninjaframework-ninja,controllers.apicontrollertest.testgetandpostarticleviaxml,0.0,"['new', 'false', 'new', 'class', 'new', 'new', 'new', 'class', 'public', 'void', 'throws']",False
344,7666.0,0.0,ninjaframework-ninja,controllers.routestest.testrouting,0.0,"['class', 'class', 'public', 'void']",False
349,7702.0,1.0,ninjaframework-ninja,conf.routestest.testreverseroutingwithoutmap,0.0,"['class', 'class', 'public', 'void']",False
351,7704.0,1.0,ninjaframework-ninja,conf.routestest.testreverseroutingwithmapandqueryparameter,0.0,"['class', 'public', 'void']",False
9,7336.0,0.0,ninjaframework-ninja,ninja.resultstest.testresultscontenttype,0.0,"['public', 'void']",False
16,7343.0,0.0,ninjaframework-ninja,ninja.resultstest.testresultsasync,0.0,"['instanceof', 'public', 'void']",False
17,7344.0,0.0,ninjaframework-ninja,ninja.resulttest.testconstructor,0.0,"['new', 'public', 'void']",False
26,7353.0,0.0,ninjaframework-ninja,ninja.resulttest.testredirecttemporary,0.0,"['new', 'public', 'void']",False
34,7362.0,0.0,ninjaframework-ninja,ninja.resulttest.testrenderentryandmakesuremapiscreated,0.0,"['new', 'new', 'public', 'void']",False
36,7364.0,0.0,ninjaframework-ninja,ninja.resulttest.testrenderraw,0.0,"['new', 'public', 'void', 'throws']",False
52,7382.0,0.0,ninjaframework-ninja,ninja.assetscontrollertest.testassetscontroller404,0.0,"['new', 'null', 'public', 'void', 'throws']",False
74,7422.0,0.0,ninjaframework-ninja,ninja.postoffice.commonsmail.commonsmailhelperimpltest.testcreatevalidemailfromstring,0.0,"['null', 'public', 'void', 'throws']",False
80,7438.0,0.0,ninjaframework-ninja,ninja.template.templateenginejsonptest.testcorrectflow,0.0,"['new', 'new', 'public', 'void', 'throws']",False
81,7439.0,0.0,ninjaframework-ninja,ninja.template.templateenginejsonptest.testmissingcallbackvariableflow,0.0,"['new', 'new', 'public', 'void', 'throws']",False
83,7441.0,0.0,ninjaframework-ninja,ninja.template.templateenginemanagerimpltest.testgetjson,0.0,"['class', 'public', 'void']",False
94,7456.0,0.0,ninjaframework-ninja,ninja.utils.ninjapropertiesimpltooltest.testmissingsecretcreatesnewoneindevmode,0.0,"['new', 'new', 'boolean', 'false', 'new', 'new', 'public', 'void', 'throws']",False
112,7476.0,0.0,ninjaframework-ninja,ninja.utils.ninjapropertiesimpltest.testgetbooleanordie,0.0,"['new', 'true', 'public', 'void']",False
116,7481.0,0.0,ninjaframework-ninja,ninja.utils.ninjapropertiesimpltest.testreferenciningofpropertiesworks,0.0,"['new', 'public', 'void']",False
125,7490.0,0.0,ninjaframework-ninja,ninja.utils.ninjaconstanttest.testallconstants,0.0,"['false', 'false', 'true', 'public', 'void']",False
141,7508.0,0.0,ninjaframework-ninja,ninja.utils.timeutiltest.test,0.0,"['null', 'boolean', 'false', 'try', 'catch', 'true', 'public', 'void']",False
150,7517.0,0.0,ninjaframework-ninja,ninja.i18n.langimpltest.testislanguagedirectlysupportedbythisapplication,0.0,"['new', 'public', 'void']",False
158,7525.0,0.0,ninjaframework-ninja,ninja.i18n.messagesimpltest.testagainstcorrectparsingofdelimitersinpropertiesfiles,0.0,"['new', 'new', 'null', 'public', 'void']",False
166,7534.0,0.0,ninjaframework-ninja,ninja.params.controllermethodinvokertest.attributeannotatedargumentshouldbepassed,0.0,"['new', 'class', 'public', 'void', 'throws']",False
169,7537.0,0.0,ninjaframework-ninja,ninja.params.controllermethodinvokertest.integervalidationshouldwork,0.0,"['null', 'public', 'void', 'throws']",False
196,7564.0,0.0,ninjaframework-ninja,ninja.params.controllermethodinvokertest.customargumentextractorwithclassargshouldbeinstantiated,0.0,"['public', 'void']",False
201,7569.0,0.0,ninjaframework-ninja,ninja.params.controllermethodinvokertest.validationshouldbeappliedincorrectorderprefail,0.0,"['public', 'void']",False
215,7589.0,0.0,ninjaframework-ninja,ninja.session.sessioncookietest.testsessioncookiesettingworks,0.0,"['new', 'public', 'void', 'throws']",False
218,7592.0,0.0,ninjaframework-ninja,ninja.session.sessioncookietest.testhttponlyworks,0.0,"['new', 'true', 'public', 'void', 'throws']",False
236,7612.0,0.0,ninjaframework-ninja,ninja.servlet.contextimpltest.testgetpathparameterdecodingworks,0.0,"['public', 'void']",False
252,7628.0,0.0,ninjaframework-ninja,ninja.servlet.contextimpltest.testparsebodywithunkowncontenttypeworks,0.0,"['null', 'class', 'public', 'void']",False
256,7632.0,0.0,ninjaframework-ninja,controllers.uploadcontrollertest.testhtmlescapinginteamplateworks,0.0,"['public', 'void']",False
263,7639.0,0.0,ninjaframework-ninja,controllers.applicationcontrollertest.testpostformparsingworks,0.0,"['public', 'void']",False
278,7654.0,0.0,ninjaframework-ninja,controllers.personcontrollertest.testpostpersonxml,0.0,"['new', 'new', 'class', 'public', 'void', 'throws']",False
287,7679.0,0.0,ninjaframework-ninja,controllers.applicationcontrollertest.testthathomepageworks,1.0,"['public', 'void']",True
314,7661.0,0.0,ninjaframework-ninja,controllers.apicontrollertest.testgetandpostarticleviajson,0.0,"['class', 'new', 'new', 'new', 'class', 'public', 'void', 'throws']",False
325,7693.0,0.0,ninjaframework-ninja,controllers.apicontrollertest.testgetandpostarticleviajson,0.0,"['class', 'new', 'new', 'new', 'class', 'public', 'void', 'throws']",False
332,7674.0,0.0,ninjaframework-ninja,controllers.apicontrollertest.testgetandpostarticleviaxml,0.0,"['new', 'false', 'new', 'class', 'new', 'new', 'new', 'class', 'public', 'void', 'throws']",False
338,7684.0,0.0,ninjaframework-ninja,controllers.apicontrollertest.testgetandpostarticleviaxml,0.0,"['new', 'false', 'new', 'class', 'new', 'new', 'new', 'class', 'public', 'void', 'throws']",False
340,7694.0,0.0,ninjaframework-ninja,controllers.apicontrollertest.testgetandpostarticleviaxml,0.0,"['new', 'false', 'new', 'class', 'new', 'new', 'new', 'class', 'public', 'void', 'throws']",False
10,7337.0,0.0,ninjaframework-ninja,ninja.resultstest.testresultshtml,0.0,"['public', 'void']",False
15,7342.0,0.0,ninjaframework-ninja,ninja.resultstest.testresultstodo,0.0,"['public', 'void']",False
28,7355.0,0.0,ninjaframework-ninja,ninja.resulttest.testjson,0.0,"['new', 'public', 'void']",False
42,7370.0,1.0,ninjaframework-ninja,ninja.routebuilderimpltest.testbasicplaceholersandparameters,0.0,"['new', 'new', 'public', 'void']",False
48,7376.0,1.0,ninjaframework-ninja,ninja.routebuilderimpltest.testroutewithurlencodedslashgetschoppedcorrectly,0.0,"['new', 'public', 'void']",False
53,7383.0,0.0,ninjaframework-ninja,ninja.assetscontrollertest.testassetscontroller304notmodified,0.0,"['new', 'null', 'public', 'void', 'throws']",False
