,id,projectName,testCase,isFlaky,prediction
264,586.0,spring-projects-spring-boot,sample.actuator.sampleactuatorapplicationtests.testtrace,0.0,False
279,607.0,spring-projects-spring-boot,sample.integration.consumer.sampleintegrationapplicationtests.testvanillaexchange,0.0,True
293,626.0,spring-projects-spring-boot,sample.ui.secure.samplewebsecurecustomapplicationtests.testhome,0.0,False
311,639.0,spring-projects-spring-boot,sample.flyway.sampleflywayapplicationtests.testdefaultsettings,0.0,False
313,643.0,spring-projects-spring-boot,sample.profile.sampleprofileapplicationtests.testgoodbyeprofile,0.0,False
314,644.0,spring-projects-spring-boot,sample.profile.sampleprofileapplicationtests.testgenericprofile,0.0,False
317,649.0,spring-projects-spring-boot,sample.simple.samplesimpleapplicationtests.testcommandlineoverrides,0.0,False
319,651.0,spring-projects-spring-boot,samples.websocket.snake.snaketimertests.removedysfunctionalsnakes,0.0,False
330,667.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.defaulterrorattributestests.specificstatuscode,0.0,False
361,701.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.serverpropertiestests.testcustomizetomcatheadersize,0.0,False
370,712.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.webmvcautoconfigurationtests.resourcehandlermappingdisabled,0.0,False
372,714.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.webmvcautoconfigurationtests.overridelocale,0.0,False
419,771.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.freemarkerautoconfigurationtests.defaultviewresolution,0.0,False
427,779.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.freemarkerautoconfigurationtests.rendernonwebapptemplate,0.0,False
453,815.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.hibernatejpaautoconfigurationtests.testliquibaseplusvalidation,1.0,False
456,818.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.messagesourceautoconfigurationtests.testdefaultmessagesource,0.0,False
462,826.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.propertyplaceholderautoconfigurationtests.propertyplaceholdersoverride,0.0,False
481,851.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.batch.batchautoconfigurationtests.testdisableschemaloader,0.0,False
486,859.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.batch.joblaunchercommandlinerunnertests.retryfailedexecutionwithnonidentifyingparameters,0.0,False
507,885.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.securitypropertiestests.testbindingignoredmultivaluedlist,0.0,False
515,893.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.redis.redisautoconfigurationtests.testredisconfigurationwithpool,0.0,False
517,899.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.liquibase.liquibaseautoconfigurationtests.testnodatasource,0.0,False
532,918.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.thymeleaf.thymeleafautoconfigurationtests.overrideviewnames,0.0,False
541,927.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.thymeleaf.thymeleaftemplateavailabilityprovidertests.availabilityoftemplatewithcustomprefix,0.0,False
550,936.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.amqp.rabbitpropertiestests.testdefaultvirtualhost,0.0,False
560,947.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.amqp.rabbitautoconfigurationtests.testconnectionfactorybackoff,0.0,False
562,949.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.amqp.rabbitautoconfigurationtests.testrabbitmessagingtemplatebackoff,0.0,False
563,950.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.amqp.rabbitautoconfigurationtests.teststaticqueues,0.0,False
605,999.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.jmsautoconfigurationtests.enablejmsautomatically,0.0,False
611,1009.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.hornetq.hornetqautoconfigurationtests.embeddedconnectionfactorevenifembeddedservicedisabled,0.0,False
622,1027.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.activemq.activemqpropertiestests.getbrokerurlisinmemorybydefault,0.0,False
628,1035.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.mongo.mongopropertiestests.canbindchararraypassword,0.0,False
646,1058.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.mobile.devicedelegatingviewresolverautoconfigurationtests.devicedelegatinginternalresourceviewresolverdisabled,0.0,False
668,1083.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.velocity.velocitytemplateavailabilityprovidertests.availabilityoftemplatewithcustomprefix,0.0,False
677,1094.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.velocity.velocityautoconfigurationtests.customtemplateloaderpath,0.0,False
678,1095.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.velocity.velocityautoconfigurationtests.disablecache,0.0,False
680,1097.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.velocity.velocityautoconfigurationtests.rendertemplate,0.0,False
715,1171.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.datasourceautoconfigurationtests.commonsdbcp2isfallback,0.0,False
723,1181.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.datasourcetransactionmanagerautoconfigurationtests.testnodatasourceexists,0.0,False
730,1189.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.embeddeddatasourceconfigurationtests.testdefaultembeddeddatabase,0.0,False
750,1214.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.rest.repositoryrestmvcautoconfigurationtests.testdefaultrepositoryconfiguration,0.0,False
754,1221.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.jpa.jparepositoriesautoconfigurationtests.testdefaultrepositoryconfiguration,0.0,False
758,1227.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.solr.solrrepositoriesautoconfigurationtests.testnorepositoryconfiguration,0.0,False
761,1232.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.mongo.mongorepositoriesautoconfigurationtests.testdefaultrepositoryconfiguration,0.0,False
774,1254.0,spring-projects-spring-boot,org.springframework.boot.cli.testcommandintegrationtests.integrationautoconfigembeddedtest,1.0,True
777,1257.0,spring-projects-spring-boot,org.springframework.boot.cli.testcommandintegrationtests.spockandjunittester,1.0,True
779,1259.0,spring-projects-spring-boot,org.springframework.boot.cli.classloaderintegrationtests.runwithisolatedclassloader,1.0,True
806,1288.0,spring-projects-spring-boot,org.springframework.boot.cli.directorysourcesintegrationtests.runpathpattern,1.0,True
830,1314.0,spring-projects-spring-boot,org.springframework.boot.cli.compiler.dependencycustomizertests.anymissingclasseswithmissingclassesperformsadd,0.0,False
833,1317.0,spring-projects-spring-boot,org.springframework.boot.cli.compiler.dependencycustomizertests.allmissingclasseswithnomissingclassesdoesnotperformadd,0.0,False
840,1328.0,spring-projects-spring-boot,org.springframework.boot.cli.compiler.resolvedependencycoordinatestransformationtests.transformationofannotationonstarimport,0.0,False
856,1351.0,spring-projects-spring-boot,org.springframework.boot.cli.compiler.grape.aethergrapeenginetests.nontransitivedependencyresolution,1.0,True
865,1371.0,spring-projects-spring-boot,org.springframework.boot.cli.compiler.grape.manageddependenciesfactorytests.getmanageddependencies,0.0,False
866,1373.0,spring-projects-spring-boot,org.springframework.boot.cli.compiler.grape.detailedprogressreportertests.downloading,0.0,False
876,1383.0,spring-projects-spring-boot,org.springframework.boot.cli.command.commandrunnerintegrationtests.debugswitchedoffforappargs,0.0,True
887,1399.0,spring-projects-spring-boot,org.springframework.boot.cli.command.commandrunnertests.exceptionmessages,0.0,False
890,1402.0,spring-projects-spring-boot,org.springframework.boot.cli.command.commandrunnertests.helpunknowncommand,0.0,False
893,1407.0,spring-projects-spring-boot,org.springframework.boot.cli.command.install.installertests.installanduninstall,0.0,False
894,1408.0,spring-projects-spring-boot,org.springframework.boot.cli.command.install.installertests.installanduninstallwithcommondependencies,0.0,False
896,1419.0,spring-projects-spring-boot,org.springframework.boot.cli.command.install.groovygrabdependencyresolvertests.resolveartifactwithnodependencies,0.0,False
899,1422.0,spring-projects-spring-boot,org.springframework.boot.cli.command.install.groovygrabdependencyresolvertests.resolvemultipleartifacts,0.0,False
903,1427.0,spring-projects-spring-boot,org.springframework.boot.cli.command.jar.resourcematchertests.includeddeltas,0.0,False
908,1433.0,spring-projects-spring-boot,org.springframework.boot.actuate.security.authorizationauditlistenertests.testauthenticationsuccess,0.0,False
925,1462.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.environmentendpointtests.testkeysanitizationwithcustompattern,0.0,False
927,1464.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.environmentendpointtests.testkeysanitizationwithcustompatternbyenvironment,0.0,False
941,1486.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.richgaugereaderpublicmetricstests.testmetrics,0.0,False
943,1489.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.configurationpropertiesreportendpointtests.testnaming,0.0,False
945,1491.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.configurationpropertiesreportendpointtests.testkeysanitization,0.0,False
948,1494.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.configurationpropertiesreportendpointtests.testkeysanitizationwithcustompatternbyenvironment,0.0,False
951,1498.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.mvc.environmentmvcendpointtests.sub,0.0,False
958,1506.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.mvc.shutdownmvcendpointtests.disabled,0.0,False
960,1509.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.mvc.endpointhandlermappingtests.withprefix,0.0,False
961,1510.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.mvc.endpointhandlermappingtests.onlygethttpmethodfornonactionendpoints,0.0,False
963,1512.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.mvc.endpointhandlermappingtests.onlyposthttpmethodforactionendpoints,0.0,False
977,1530.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.endpointmbeanexportautoconfigurationtests.testendpointmbeanexporterisnotinstalled,0.0,False
984,1539.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.metricfilterautoconfigurationtests.recordsknown404httpinteractionsassinglemetricwithpathandtemplatevariable,0.0,False
986,1541.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.metricfilterautoconfigurationtests.skipsfilterifmissingservices,0.0,False
1005,1561.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.shellpropertiestests.testbindingkey,0.0,False
1011,1567.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.shellpropertiestests.testcustomshellproperties,0.0,False
1012,1570.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.healthindicatorautoconfigurationtests.defaulthealthindicator,0.0,False
1014,1572.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.healthindicatorautoconfigurationtests.notredishealthindicator,0.0,False
1024,1582.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.healthindicatorautoconfigurationtests.notsolrheathindicator,0.0,False
1027,1585.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.managementserverpropertiesautoconfigurationtests.definedmanagementserverproperties,0.0,False
1028,1587.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.crshautoconfigurationtests.testdisabledplugins,0.0,False
1030,1589.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.crshautoconfigurationtests.testsshconfiguration,0.0,False
1049,1611.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.managementsecurityautoconfigurationtests.testsecuritypropertiesnotavailable,0.0,False
1059,1625.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.endpointwebmvcautoconfigurationtests.onsameportwithoutheader,0.0,True
1068,1638.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.datasourcemetricsautoconfigurationtests.autodatasource,0.0,False
1072,1646.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.tracewebfilterautoconfigurationtests.configurefilter,0.0,False
1079,1657.0,spring-projects-spring-boot,org.springframework.boot.actuate.system.applicationpidfilewritertests.createpidfile,0.0,False
1100,1688.0,spring-projects-spring-boot,org.springframework.boot.actuate.metrics.writer.defaultgaugeservicetests.setprependsgauge,0.0,False
1129,1726.0,spring-projects-spring-boot,org.springframework.boot.actuate.health.compositehealthindicatortests.testserialization,0.0,False
1134,1733.0,spring-projects-spring-boot,org.springframework.boot.actuate.health.orderedhealthaggregatortests.defaultorderwithcustomstatus,0.0,False
1135,1734.0,spring-projects-spring-boot,org.springframework.boot.actuate.health.orderedhealthaggregatortests.customorderwithcustomstatus,0.0,False
1151,1754.0,spring-projects-spring-boot,org.springframework.boot.actuate.health.healthtests.unknown,0.0,False
1153,1756.0,spring-projects-spring-boot,org.springframework.boot.actuate.health.healthtests.up,0.0,False
1161,1764.0,spring-projects-spring-boot,org.springframework.boot.actuate.trace.webrequesttracefiltertests.filterhasresponsestatus,0.0,False
1179,1784.0,spring-projects-spring-boot,org.springframework.boot.jta.bitronix.bitronixdependentbeanfactorypostprocessortests.setsdependson,0.0,False
1194,1804.0,spring-projects-spring-boot,org.springframework.boot.springapplicationtests.specificapplicationcontextclass,0.0,False
1203,1814.0,spring-projects-spring-boot,org.springframework.boot.springapplicationtests.commandlinepropertysource,0.0,False
1208,1819.0,spring-projects-spring-boot,org.springframework.boot.springapplicationtests.addprofilesorderwithproperties,0.0,False
1226,1840.0,spring-projects-spring-boot,org.springframework.boot.springapplicationtests.headlesssystempropertytakesprecedence,0.0,False
1232,1848.0,spring-projects-spring-boot,org.springframework.boot.beandefinitionloadertests.loadclassname,0.0,False
1235,1851.0,spring-projects-spring-boot,org.springframework.boot.beandefinitionloadertests.loadpackagename,0.0,False
1238,1854.0,spring-projects-spring-boot,org.springframework.boot.applicationpidtests.tostringwithoutpid,0.0,False
1262,1891.0,spring-projects-spring-boot,org.springframework.boot.context.fileencodingapplicationlistenertests.testsunnydaymandated,0.0,False
1273,1902.0,spring-projects-spring-boot,org.springframework.boot.context.config.delegatingapplicationcontextinitializertests.genericnotsuitable,0.0,False
1280,1910.0,spring-projects-spring-boot,org.springframework.boot.context.config.configfileapplicationlistenertests.loadcustomresource,0.0,False
1299,1932.0,spring-projects-spring-boot,org.springframework.boot.context.config.configfileapplicationlistenertests.loadpropertiesthenprofilepropertieswithoverride,0.0,False
1303,1936.0,spring-projects-spring-boot,org.springframework.boot.context.config.configfileapplicationlistenertests.yamlsetsprofiles,0.0,False
1313,1946.0,spring-projects-spring-boot,org.springframework.boot.context.config.configfileapplicationlistenertests.propertysourceannotationandnonactiveprofile,0.0,False
1320,1960.0,spring-projects-spring-boot,org.springframework.boot.context.config.delegatingapplicationlistenertests.orderedinitialize,0.0,False
1334,1975.0,spring-projects-spring-boot,org.springframework.boot.context.embedded.tomcat.tomcatembeddedservletcontainerfactorytests.addnullcontextcustomizersthrows,0.0,False
1338,1979.0,spring-projects-spring-boot,org.springframework.boot.context.embedded.tomcat.tomcatembeddedservletcontainerfactorytests.defaulturiencoding,0.0,False
1350,1997.0,spring-projects-spring-boot,org.springframework.boot.context.embedded.servletregistrationbeantests.setmappingmustnotbenull,0.0,False
1352,1999.0,spring-projects-spring-boot,org.springframework.boot.context.embedded.servletregistrationbeantests.addmappingmustnotbenull,0.0,False
1366,2015.0,spring-projects-spring-boot,org.springframework.boot.context.embedded.embeddedwebapplicationcontexttests.multipleservletbeanswithmaindispatcher,0.0,False
1373,2022.0,spring-projects-spring-boot,org.springframework.boot.context.embedded.embeddedwebapplicationcontexttests.filterreegistrationbeansskipsregisteredfilters,0.0,False
1374,2023.0,spring-projects-spring-boot,org.springframework.boot.context.embedded.embeddedwebapplicationcontexttests.postprocessembeddedservletcontainerfactory,0.0,False
1398,2053.0,spring-projects-spring-boot,org.springframework.boot.context.embedded.filterregistrationbeantests.setservletnamemustnotbenull,0.0,False
1412,2105.0,spring-projects-spring-boot,org.springframework.boot.context.embedded.mimemappingstests.getmissing,0.0,False
1417,2112.0,spring-projects-spring-boot,org.springframework.boot.context.embedded.annotationconfigembeddedwebapplicationcontexttests.createfromconfigclass,0.0,False
1440,2141.0,spring-projects-spring-boot,org.springframework.boot.context.properties.configurationpropertiesbindingpostprocessortests.configurationpropertieswithfactorybean,0.0,False
1446,2148.0,spring-projects-spring-boot,org.springframework.boot.cloudfoundry.vcapapplicationlistenertests.testserviceproperties,0.0,False
1450,2153.0,spring-projects-spring-boot,org.springframework.boot.builder.springapplicationbuildertests.profileandproperties,0.0,False
1451,2154.0,spring-projects-spring-boot,org.springframework.boot.builder.springapplicationbuildertests.propertiesasmap,0.0,False
1458,2161.0,spring-projects-spring-boot,org.springframework.boot.builder.springapplicationbuildertests.parentfirstcreation,0.0,False
1474,2178.0,spring-projects-spring-boot,org.springframework.boot.test.springapplicationcontextloadertests.environmentpropertiessimple,0.0,False
1484,2190.0,spring-projects-spring-boot,org.springframework.boot.bind.propertiesconfigurationfactorytests.testunknownpropertycausesloadfailure,0.0,False
1497,2209.0,spring-projects-spring-boot,org.springframework.boot.bind.propertysourcespropertyvaluestests.testplaceholderserrorinnonenumerable,0.0,False
1506,2222.0,spring-projects-spring-boot,org.springframework.boot.bind.relaxedpropertyresolvertests.getproperty,0.0,False
1520,2236.0,spring-projects-spring-boot,org.springframework.boot.bind.relaxeddatabindertests.testbindstringwithprefix,0.0,False
1521,2237.0,spring-projects-spring-boot,org.springframework.boot.bind.relaxeddatabindertests.testbindfromenvironmentstylewithprefix,0.0,False
1574,2297.0,spring-projects-spring-boot,org.springframework.boot.json.simplejsonparsertests.testsimplelist,0.0,False
1598,2331.0,spring-projects-spring-boot,org.springframework.boot.logging.logback.colorconvertertests.green,0.0,False
1607,2341.0,spring-projects-spring-boot,org.springframework.boot.logging.log4j2.log4j2loggingsystemtests.nofile,0.0,False
1609,2343.0,spring-projects-spring-boot,org.springframework.boot.logging.log4j2.log4j2loggingsystemtests.testnondefaultconfiglocation,0.0,False
1626,2368.0,spring-projects-spring-boot,org.springframework.boot.logging.log4j.log4jloggingsystemtests.nofile,0.0,False
1627,2369.0,spring-projects-spring-boot,org.springframework.boot.logging.log4j.log4jloggingsystemtests.withfile,0.0,False
6,242.0,spring-projects-spring-boot,org.springframework.boot.gradle.flatdirtests.flatdir,1.0,True
9,249.0,spring-projects-spring-boot,org.springframework.boot.gradle.repackagingtests.repackagingenabled,1.0,True
20,261.0,spring-projects-spring-boot,org.springframework.boot.gradle.warpackagingtests.onlyjettyispackackedinwebinflibprovided,1.0,True
33,286.0,spring-projects-spring-boot,org.springframework.boot.loader.tools.repackagertests.nomainclassandlayoutisnonewithnomain,0.0,False
37,290.0,spring-projects-spring-boot,org.springframework.boot.loader.tools.repackagertests.nulldestination,0.0,False
42,296.0,spring-projects-spring-boot,org.springframework.boot.loader.tools.repackagertests.duplicatelibraries,0.0,False
45,301.0,spring-projects-spring-boot,org.springframework.boot.loader.tools.repackagertests.nullcustomlayout,0.0,False
46,302.0,spring-projects-spring-boot,org.springframework.boot.loader.tools.repackagertests.dontrecompresszips,0.0,False
56,319.0,spring-projects-spring-boot,org.springframework.boot.loader.tools.mainclassfindertests.findmainclassinjarsublocation,0.0,False
60,323.0,spring-projects-spring-boot,org.springframework.boot.loader.tools.mainclassfindertests.findsinglefoldersearch,0.0,False
66,329.0,spring-projects-spring-boot,org.springframework.boot.loader.tools.layoutstests.unknownfile,0.0,False
81,348.0,spring-projects-spring-boot,org.springframework.boot.dependency.tools.propertiesfiledependenciestests.findbyartifactandgroupidonlyineffectivepom,0.0,False
88,356.0,spring-projects-spring-boot,org.springframework.boot.dependency.tools.manageddependenciestests.findartifactid,0.0,False
104,377.0,spring-projects-spring-boot,org.springframework.boot.loader.inputargumentsjavaagentdetectortests.singlejavaagent,0.0,False
118,393.0,spring-projects-spring-boot,org.springframework.boot.loader.propertieslaunchertests.testsystempropertiesset,0.0,False
125,401.0,spring-projects-spring-boot,org.springframework.boot.loader.launchedurlclassloadertests.resolvefromnested,0.0,False
137,419.0,spring-projects-spring-boot,org.springframework.boot.loader.archive.explodedarchivetests.getfilteredarchive,0.0,False
142,425.0,spring-projects-spring-boot,org.springframework.boot.loader.archive.explodedarchivetests.getresourceasstreamnonrecursive,0.0,False
147,434.0,spring-projects-spring-boot,org.springframework.boot.loader.jar.jarfiletests.jdkjarfile,0.0,False
148,435.0,spring-projects-spring-boot,org.springframework.boot.loader.jar.jarfiletests.createfromfile,0.0,False
156,443.0,spring-projects-spring-boot,org.springframework.boot.loader.jar.jarfiletests.getsize,0.0,False
157,444.0,spring-projects-spring-boot,org.springframework.boot.loader.jar.jarfiletests.close,0.0,False
168,455.0,spring-projects-spring-boot,org.springframework.boot.loader.jar.jarfiletests.getdirectoryinputstream,0.0,False
186,476.0,spring-projects-spring-boot,org.springframework.boot.loader.data.randomaccessdatafiletests.inputstreamreadzerolength,0.0,False
191,481.0,spring-projects-spring-boot,org.springframework.boot.loader.data.randomaccessdatafiletests.subsectionnegativelength,0.0,False
220,514.0,spring-projects-spring-boot,org.springframework.boot.maven.excludefiltertests.excludeclassifier,0.0,False
255,577.0,spring-projects-spring-boot,sample.actuator.sampleactuatorapplicationtests.testhomeissecure,0.0,False
260,582.0,spring-projects-spring-boot,sample.actuator.sampleactuatorapplicationtests.testhealth,0.0,False
267,590.0,spring-projects-spring-boot,sample.actuator.sampleactuatornowebapplicationtests.endpointsexist,0.0,False
283,614.0,spring-projects-spring-boot,sample.ui.samplewebuiapplicationtests.testhome,0.0,False
284,615.0,spring-projects-spring-boot,sample.ui.samplewebuiapplicationtests.testcreate,0.0,False
285,616.0,spring-projects-spring-boot,sample.ui.samplewebuiapplicationtests.testcss,0.0,False
288,619.0,spring-projects-spring-boot,sample.liquibase.sampleliquibaseapplicationtests.testdefaultsettings,1.0,False
292,625.0,spring-projects-spring-boot,sample.ui.secure.samplesecureapplicationtests.testcss,0.0,False
302,628.0,spring-projects-spring-boot,sample.ui.secure.samplewebsecurecustomapplicationtests.testlogin,0.0,False
315,645.0,spring-projects-spring-boot,sample.profile.sampleprofileapplicationtests.testgoodbyeprofilefromcommandline,0.0,False
352,692.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.dispatcherservletautoconfigurationtests.multipartconfig,0.0,False
353,693.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.serverpropertiestests.testaddressbinding,0.0,False
357,697.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.serverpropertiestests.testtomcatbinding,0.0,False
360,700.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.serverpropertiestests.testcustomizeuriencoding,0.0,False
366,708.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.webmvcautoconfigurationtests.handermappingscreated,0.0,False
367,709.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.webmvcautoconfigurationtests.resourcehandlermapping,0.0,False
368,710.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.webmvcautoconfigurationtests.resourcehandlermappingoverridewebjars,0.0,False
380,723.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.httpmessageconverterstests.postprocessconverters,0.0,False
382,724.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.httpmessageconverterstests.postprocessconverters,0.0,False
411,761.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.freemarkertemplateavailabilityprovidertests.availabilityoftemplatethatdoesnotexist,0.0,False
416,768.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.freemarkerautoconfigurationtests.nonexistenttemplatelocation,0.0,False
423,775.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.freemarkerautoconfigurationtests.customtemplateloaderpath,0.0,False
441,799.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.groovy.template.groovytemplateautoconfigurationtests.customsuffix,0.0,False
448,810.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.hibernatejpaautoconfigurationtests.testdatascript,0.0,False
451,813.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.hibernatejpaautoconfigurationtests.testcustomnamingstrategyviajpaproperties,0.0,False
495,870.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.securityautoconfigurationtests.testdisablebasicauthonapplicationpaths,0.0,False
504,882.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.securitypropertiestests.testbindingignoredempty,0.0,False
509,887.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.securitypropertiestests.testdefaultpasswordautogeneratedifempty,0.0,False
513,891.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.redis.redisautoconfigurationtests.testdefaultredisconfiguration,0.0,False
