,id,id,projectName,test_name,isFlaky,java_keywords,prediction
611,1009.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.hornetq.hornetqautoconfigurationtests.embeddedconnectionfactorevenifembeddedservicedisabled,0.0,"['class', 'false', 'this', 'class', 'this', 'class', 'public', 'void']",False
622,1027.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.activemq.activemqpropertiestests.getbrokerurlisinmemorybydefault,0.0,"['new', 'this', 'public', 'void']",False
628,1035.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.mongo.mongopropertiestests.canbindchararraypassword,0.0,"['new', 'class', 'class', 'public', 'void']",False
646,1058.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.mobile.devicedelegatingviewresolverautoconfigurationtests.devicedelegatinginternalresourceviewresolverdisabled,0.0,"['this', 'new', 'this', 'false', 'this', 'class', 'class', 'class', 'class', 'class', 'this', 'this', 'class', 'try', 'this', 'class', 'catch', 'this', 'class', 'public', 'void', 'throws']",False
668,1083.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.velocity.velocitytemplateavailabilityprovidertests.availabilityoftemplatewithcustomprefix,0.0,"['this', 'this', 'this', 'this', 'public', 'void']",False
677,1094.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.velocity.velocityautoconfigurationtests.customtemplateloaderpath,0.0,"['public', 'void', 'throws']",False
678,1095.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.velocity.velocityautoconfigurationtests.disablecache,0.0,"['false', 'this', 'class', 'public', 'void']",False
680,1097.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.velocity.velocityautoconfigurationtests.rendertemplate,0.0,"['this', 'class', 'new', 'new', 'public', 'void', 'throws']",False
715,1171.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.datasourceautoconfigurationtests.commonsdbcp2isfallback,0.0,"['class', 'public', 'void', 'throws']",False
723,1181.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.datasourcetransactionmanagerautoconfigurationtests.testnodatasourceexists,0.0,"['this', 'class', 'this', 'this', 'class', 'this', 'class', 'public', 'void', 'throws']",False
730,1189.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.embeddeddatasourceconfigurationtests.testdefaultembeddeddatabase,0.0,"['this', 'new', 'this', 'class', 'this', 'this', 'class', 'this', 'public', 'void', 'throws']",False
750,1214.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.rest.repositoryrestmvcautoconfigurationtests.testdefaultrepositoryconfiguration,0.0,"['class', 'this', 'class', 'public', 'void', 'throws']",False
754,1221.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.jpa.jparepositoriesautoconfigurationtests.testdefaultrepositoryconfiguration,0.0,"['class', 'this', 'class', 'this', 'class', 'this', 'class', 'public', 'void', 'throws']",False
758,1227.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.solr.solrrepositoriesautoconfigurationtests.testnorepositoryconfiguration,0.0,"['class', 'this', 'class', 'class', 'public', 'void']",False
761,1232.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.mongo.mongorepositoriesautoconfigurationtests.testdefaultrepositoryconfiguration,0.0,"['class', 'this', 'class', 'this', 'class', 'class', 'public', 'void', 'throws']",False
774,1254.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.testcommandintegrationtests.integrationautoconfigembeddedtest,1.0,"['this', 'public', 'void', 'throws']",True
777,1257.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.testcommandintegrationtests.spockandjunittester,1.0,"['this', 'public', 'void', 'throws']",True
779,1259.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.classloaderintegrationtests.runwithisolatedclassloader,1.0,"['this', 'class', 'public', 'void', 'throws']",False
806,1288.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.directorysourcesintegrationtests.runpathpattern,1.0,"['this', 'this', 'public', 'void', 'throws']",True
830,1314.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.compiler.dependencycustomizertests.anymissingclasseswithmissingclassesperformsadd,0.0,"['this', 'this', 'new', 'class', 'public', 'void']",False
833,1317.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.compiler.dependencycustomizertests.allmissingclasseswithnomissingclassesdoesnotperformadd,0.0,"['this', 'this', 'new', 'class', 'public', 'void']",False
840,1328.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.compiler.resolvedependencycoordinatestransformationtests.transformationofannotationonstarimport,0.0,"['this', 'this', 'public', 'void']",False
856,1351.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.compiler.grape.aethergrapeenginetests.nontransitivedependencyresolution,1.0,"['new', 'this', 'false', 'this', 'public', 'void']",True
865,1371.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.compiler.grape.manageddependenciesfactorytests.getmanageddependencies,0.0,"['new', 'new', 'new', 'class', 'new', 'public', 'void']",False
866,1373.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.compiler.grape.detailedprogressreportertests.downloading,0.0,"['new', 'this', 'this', 'this', 'new', 'this', 'public', 'void', 'throws']",False
876,1383.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.command.commandrunnerintegrationtests.debugswitchedoffforappargs,0.0,"['new', 'new', 'this', 'public', 'void']",False
887,1399.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.command.commandrunnertests.exceptionmessages,0.0,"['new', 'public', 'void', 'throws']",False
890,1402.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.command.commandrunnertests.helpunknowncommand,0.0,"['this', 'class', 'this', 'public', 'void', 'throws']",False
893,1407.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.command.install.installertests.installanduninstall,0.0,"['this', 'this', 'this', 'public', 'void', 'throws']",False
894,1408.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.command.install.installertests.installanduninstallwithcommondependencies,0.0,"['this', 'this', 'this', 'this', 'this', 'this', 'public', 'void', 'throws']",False
896,1419.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.command.install.groovygrabdependencyresolvertests.resolveartifactwithnodependencies,0.0,"['this', 'public', 'void', 'throws']",False
899,1422.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.command.install.groovygrabdependencyresolvertests.resolvemultipleartifacts,0.0,"['this', 'public', 'void', 'throws']",False
903,1427.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.command.jar.resourcematchertests.includeddeltas,0.0,"['new', 'static', 'public', 'void', 'throws']",False
908,1433.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.security.authorizationauditlistenertests.testauthenticationsuccess,0.0,"['this', 'new', 'this', 'new', 'new', 'new', 'this', 'public', 'void']",False
925,1462.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.environmentendpointtests.testkeysanitizationwithcustompattern,0.0,"['public', 'void', 'throws']",False
927,1464.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.environmentendpointtests.testkeysanitizationwithcustompatternbyenvironment,0.0,"['this', 'new', 'this', 'this', 'class', 'this', 'public', 'void', 'throws']",False
941,1486.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.richgaugereaderpublicmetricstests.testmetrics,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'new', 'for', 'public', 'void', 'throws']",False
943,1489.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.configurationpropertiesreportendpointtests.testnaming,0.0,"['public', 'void', 'throws']",False
945,1491.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.configurationpropertiesreportendpointtests.testkeysanitization,0.0,"['public', 'void', 'throws']",False
948,1494.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.configurationpropertiesreportendpointtests.testkeysanitizationwithcustompatternbyenvironment,0.0,"['this', 'new', 'this', 'this', 'class', 'this', 'public', 'void', 'throws']",False
951,1498.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.mvc.environmentmvcendpointtests.sub,0.0,"['this', 'public', 'void', 'throws']",False
958,1506.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.mvc.shutdownmvcendpointtests.disabled,0.0,"['this', 'public', 'void']",False
960,1509.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.mvc.endpointhandlermappingtests.withprefix,0.0,"['new', 'new', 'new', 'new', 'new', 'this', 'new', 'new', 'this', 'new', 'new', 'this', 'new', 'public', 'void', 'throws']",False
961,1510.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.mvc.endpointhandlermappingtests.onlygethttpmethodfornonactionendpoints,0.0,"['new', 'new', 'new', 'this', 'new', 'new', 'public', 'void', 'throws']",False
963,1512.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.mvc.endpointhandlermappingtests.onlyposthttpmethodforactionendpoints,0.0,"['new', 'new', 'new', 'this', 'new', 'new', 'public', 'void', 'throws']",False
977,1530.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.endpointmbeanexportautoconfigurationtests.testendpointmbeanexporterisnotinstalled,0.0,"['new', 'false', 'this', 'new', 'this', 'this', 'class', 'class', 'class', 'this', 'this', 'class', 'public', 'void']",False
984,1539.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.metricfilterautoconfigurationtests.recordsknown404httpinteractionsassinglemetricwithpathandtemplatevariable,0.0,"['new', 'class', 'class', 'class', 'new', 'class', 'class', 'public', 'void', 'throws']",False
986,1541.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.metricfilterautoconfigurationtests.skipsfilterifmissingservices,0.0,"['new', 'class', 'class', 'public', 'void', 'throws']",False
1005,1561.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.shellpropertiestests.testbindingkey,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'public', 'void']",False
1011,1567.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.shellpropertiestests.testcustomshellproperties,0.0,"['new', 'new', 'new', 'class', 'class', 'class', 'public', 'void', 'throws']",False
1012,1570.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.healthindicatorautoconfigurationtests.defaulthealthindicator,0.0,"['this', 'new', 'this', 'class', 'this', 'false', 'this', 'this', 'class', 'class', 'public', 'void']",False
1014,1572.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.healthindicatorautoconfigurationtests.notredishealthindicator,0.0,"['this', 'new', 'this', 'class', 'class', 'this', 'false', 'false', 'this', 'this', 'class', 'class', 'public', 'void']",False
1024,1582.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.healthindicatorautoconfigurationtests.notsolrheathindicator,0.0,"['this', 'new', 'this', 'class', 'class', 'this', 'false', 'false', 'this', 'this', 'class', 'class', 'public', 'void']",False
1027,1585.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.managementserverpropertiesautoconfigurationtests.definedmanagementserverproperties,0.0,"['new', 'class', 'class', 'class', 'public', 'void', 'throws']",False
1028,1587.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.crshautoconfigurationtests.testdisabledplugins,0.0,"['new', 'this', 'new', 'this', 'this', 'class', 'this', 'this', 'class', 'class', 'class', 'class', 'public', 'void', 'throws']",False
1030,1589.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.crshautoconfigurationtests.testsshconfiguration,0.0,"['new', 'true', 'this', 'new', 'this', 'this', 'class', 'this', 'this', 'class', 'public', 'void']",False
1049,1611.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.managementsecurityautoconfigurationtests.testsecuritypropertiesnotavailable,0.0,"['this', 'new', 'this', 'new', 'this', 'class', 'class', 'class', 'class', 'class', 'class', 'this', 'this', 'class', 'this', 'class', 'public', 'void', 'throws']",False
1059,1625.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.endpointwebmvcautoconfigurationtests.onsameportwithoutheader,0.0,"['this', 'false', 'this', 'class', 'class', 'class', 'class', 'this', 'this', 'public', 'void', 'throws']",False
1068,1638.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.datasourcemetricsautoconfigurationtests.autodatasource,0.0,"['class', 'this', 'class', 'public', 'void']",False
1072,1646.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.tracewebfilterautoconfigurationtests.configurefilter,0.0,"['new', 'class', 'class', 'class', 'class', 'public', 'void']",False
1079,1657.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.system.applicationpidfilewritertests.createpidfile,0.0,"['this', 'new', 'new', 'public', 'void', 'throws']",False
1100,1688.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.metrics.writer.defaultgaugeservicetests.setprependsgauge,0.0,"['this', 'class', 'this', 'public', 'void']",False
1129,1726.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.health.compositehealthindicatortests.testserialization,0.0,"['new', 'this', 'this', 'new', 'this', 'new', 'this', 'new', 'public', 'void', 'throws']",False
1134,1733.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.health.orderedhealthaggregatortests.defaultorderwithcustomstatus,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'new', 'this', 'public', 'void']",False
1135,1734.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.health.orderedhealthaggregatortests.customorderwithcustomstatus,0.0,"['this', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'this', 'public', 'void']",False
1151,1754.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.health.healthtests.unknown,0.0,"['new', 'public', 'void', 'throws']",False
1153,1756.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.health.healthtests.up,0.0,"['new', 'public', 'void', 'throws']",False
1161,1764.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.trace.webrequesttracefiltertests.filterhasresponsestatus,0.0,"['new', 'new', 'this', 'this', 'public', 'void']",False
1179,1784.0,0.0,spring-projects-spring-boot,org.springframework.boot.jta.bitronix.bitronixdependentbeanfactorypostprocessortests.setsdependson,0.0,"['new', 'this', 'new', 'this', 'class', 'this', 'this', 'public', 'void']",False
1194,1804.0,0.0,spring-projects-spring-boot,org.springframework.boot.springapplicationtests.specificapplicationcontextclass,0.0,"['new', 'class', 'class', 'this', 'this', 'class', 'public', 'void', 'throws']",False
1203,1814.0,0.0,spring-projects-spring-boot,org.springframework.boot.springapplicationtests.commandlinepropertysource,0.0,"['new', 'class', 'false', 'new', 'class', 'public', 'void', 'throws']",False
1208,1819.0,0.0,spring-projects-spring-boot,org.springframework.boot.springapplicationtests.addprofilesorderwithproperties,0.0,"['new', 'class', 'false', 'new', 'public', 'void', 'throws']",False
1226,1840.0,0.0,spring-projects-spring-boot,org.springframework.boot.springapplicationtests.headlesssystempropertytakesprecedence,0.0,"['false', 'new', 'class', 'false', 'false', 'public', 'void', 'throws']",False
1232,1848.0,0.0,spring-projects-spring-boot,org.springframework.boot.beandefinitionloadertests.loadclassname,0.0,"['new', 'this', 'class', 'int', 'this', 'public', 'void', 'throws']",False
1235,1851.0,0.0,spring-projects-spring-boot,org.springframework.boot.beandefinitionloadertests.loadpackagename,0.0,"['new', 'this', 'class', 'int', 'this', 'public', 'void', 'throws']",False
1238,1854.0,0.0,spring-projects-spring-boot,org.springframework.boot.applicationpidtests.tostringwithoutpid,0.0,"['new', 'null', 'public', 'void', 'throws']",False
1262,1891.0,0.0,spring-projects-spring-boot,org.springframework.boot.context.fileencodingapplicationlistenertests.testsunnydaymandated,0.0,"['this', 'this', 'this', 'public', 'void']",False
1273,1902.0,0.0,spring-projects-spring-boot,org.springframework.boot.context.config.delegatingapplicationcontextinitializertests.genericnotsuitable,0.0,"['new', 'class', 'this', 'class', 'this', 'this', 'public', 'void', 'throws']",False
1280,1910.0,0.0,spring-projects-spring-boot,org.springframework.boot.context.config.configfileapplicationlistenertests.loadcustomresource,0.0,"['this', 'new', 'public', 'final', 'if', 'return', 'new', 'public', 'return', 'return', 'null', 'public', 'return', 'this', 'this', 'this', 'this', 'public', 'void', 'throws']",False
1299,1932.0,0.0,spring-projects-spring-boot,org.springframework.boot.context.config.configfileapplicationlistenertests.loadpropertiesthenprofilepropertieswithoverride,0.0,"['this', 'this', 'this', 'this', 'this', 'this', 'public', 'void', 'throws']",False
1303,1936.0,0.0,spring-projects-spring-boot,org.springframework.boot.context.config.configfileapplicationlistenertests.yamlsetsprofiles,0.0,"['this', 'this', 'this', 'this', 'this', 'this', 'this', 'new', 'for', 'if', 'instanceof', 'for', 'else', 'public', 'void', 'throws']",False
1313,1946.0,0.0,spring-projects-spring-boot,org.springframework.boot.context.config.configfileapplicationlistenertests.propertysourceannotationandnonactiveprofile,0.0,"['new', 'class', 'false', 'public', 'void', 'throws']",False
