,id,projectName,testCase,isFlaky,prediction
625,11943.0,wro4j-wro4j,ro.isdc.wro.manager.testwromanager.shouldnotprocessgroupwithnoresources,0.0,False
627,11945.0,wro4j-wro4j,ro.isdc.wro.manager.testwromanager.testmd5fingerprint,0.0,False
633,11956.0,wro4j-wro4j,ro.isdc.wro.manager.factory.testdefaultwromanagerfactory.cannotacceptnullconfiguration,0.0,False
653,11989.0,wro4j-wro4j,ro.isdc.wro.manager.factory.testconfigurablewromanagerfactory.shouldhavenolocatorswhennolocatorsinitparamset,0.0,False
656,11992.0,wro4j-wro4j,ro.isdc.wro.manager.factory.testconfigurablewromanagerfactory.cannotuseinvalidurilocatorsset,0.0,False
660,11997.0,wro4j-wro4j,ro.isdc.wro.manager.factory.testconfigurablewromanagerfactory.cannotuseinvalidpreprocessorsset,0.0,False
663,12000.0,wro4j-wro4j,ro.isdc.wro.manager.factory.testconfigurablewromanagerfactory.cannotuseinvalidpostprocessorsset,0.0,False
681,12024.0,wro4j-wro4j,ro.isdc.wro.manager.factory.standalone.teststandalonewromanagerfactory.shouldhavemorelocatorsthandefaultfactoryhas,0.0,False
690,12039.0,wro4j-wro4j,ro.isdc.wro.model.testwromodel.shouldmergeemptymodel,0.0,False
698,12051.0,wro4j-wro4j,ro.isdc.wro.model.testwromodelinspector.testgetgroupnames,0.0,False
714,12071.0,wro4j-wro4j,ro.isdc.wro.model.factory.testxmlmodelfactory.shouldcreateemptymodelwhenvalidationdisabledandxmlisnotvalid,0.0,False
734,12100.0,wro4j-wro4j,ro.isdc.wro.model.factory.testwildcardexpandermodeltransformer.wildcardresourcesareorderedalphabetically,0.0,False
739,12110.0,wro4j-wro4j,ro.isdc.wro.model.factory.testdefaultwromodelfactorydecorator.shoulddecoratecachestrategy,0.0,False
741,12116.0,wro4j-wro4j,ro.isdc.wro.model.group.processor.testgroupsprocessor.shouldreturnemptystringwhengrouphasnoresources,0.0,False
752,12134.0,wro4j-wro4j,ro.isdc.wro.model.group.processor.testinjector.shouldinjectcontext,0.0,False
758,12145.0,wro4j-wro4j,ro.isdc.wro.model.group.processor.testinjector.cannotinjectunsupportedinnerobject,0.0,False
789,12197.0,wro4j-wro4j,ro.isdc.wro.model.group.testdefaultgroupextractor.testwithinvaliduritype,0.0,False
797,12206.0,wro4j-wro4j,ro.isdc.wro.model.group.testgroup.testreplacewithfewresources,0.0,False
805,12219.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.testcssurlrewritingprocessor.processclasspathresourcetype,0.0,False
807,12224.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.testcssurlrewritingprocessor.processservletcontextresourcetypewithaggregatedfolderset,0.0,False
878,12330.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.decorator.testminimizeawareprocessordecorator.shouldinvokepreprocessorwithresourcewantingminimize,0.0,False
881,12333.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.decorator.testminimizeawareprocessordecorator.shouldnotinvokeminimizeawarepreprocessorwithresourcenotwantingminimize,0.0,False
941,12432.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.support.testdataurigenerator.shouldgeneratecorrectdatauriforcsswithcharset,0.0,False
947,12441.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.support.testimageurlrewriter.checkcontextrelativeurlinclasspathcssresource,0.0,False
957,12457.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.factory.testconfigurableprocessorsfactory.testinvalidpostprocessorset,0.0,False
977,12479.0,wro4j-wro4j,ro.isdc.wro.model.resource.locator.wildcard.testdefaultwildcardstreamlocator.testwithinvalidfolder,0.0,False
989,12504.0,wro4j-wro4j,ro.isdc.wro.model.resource.locator.testservletcontexturilocator.testwildcard1resources,0.0,False
995,12512.0,wro4j-wro4j,ro.isdc.wro.model.resource.locator.testservletcontexturilocator.testinvalidurl,0.0,False
996,12513.0,wro4j-wro4j,ro.isdc.wro.model.resource.locator.testservletcontexturilocator.shouldpreferservletcontextbasedresolving,0.0,False
1003,12526.0,wro4j-wro4j,ro.isdc.wro.model.resource.locator.testurlurilocator.shouldlocatewildcard1resources,0.0,False
1016,12541.0,wro4j-wro4j,ro.isdc.wro.model.resource.locator.testclasspathurilocator.shouldfindwildcardresourcesforfoldercontainingspaces,0.0,False
1026,12554.0,wro4j-wro4j,ro.isdc.wro.model.resource.locator.support.testdispatcherstreamlocator.shouldfallbacktoexternalresourcelocatorwhendispatcherreturns404,0.0,False
1028,12558.0,wro4j-wro4j,ro.isdc.wro.model.resource.locator.support.testdispatcherstreamlocator.shouldnotbeincludedrequestbydefault,0.0,False
1030,12561.0,wro4j-wro4j,ro.isdc.wro.model.resource.support.naming.testfolderhashencodernamingstrategy.cannotacceptnullresourcename,0.0,False
1038,12574.0,wro4j-wro4j,ro.isdc.wro.model.resource.support.naming.testnamingstrategy.cannotacceptnullstream,0.0,False
1057,12599.0,wro4j-wro4j,ro.isdc.wro.model.resource.support.change.testresourcechangedetector.shouldrequirechangeatfirstcheck,0.0,False
1061,12604.0,wro4j-wro4j,ro.isdc.wro.model.resource.support.change.testresourcechangeinfo.cannotupdatehashfornullgroup,0.0,False
1066,12609.0,wro4j-wro4j,ro.isdc.wro.model.resource.support.change.testresourcechangeinfo.shoulddetectchangefordifferentgroups,0.0,False
1072,12621.0,wro4j-wro4j,ro.isdc.wro.model.resource.support.change.testresourcewatcher.shouldassumeresourcenotchangedwhenstreamisunavailable,0.0,False
1087,12648.0,wro4j-wro4j,ro.isdc.wro.model.resource.support.testdefaultresourceauthorizationmanager.cannotaddnullresource,0.0,False
1097,12658.0,wro4j-wro4j,ro.isdc.wro.model.resource.testresource.cannotsetnulltype,0.0,False
11,10877.0,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.creategroupreferenceordershouldnotmatter,0.0,False
62,10981.0,wro4j-wro4j,ro.isdc.wro.http.testwrofilter.shouldnotdestroywromodelwhencacheisnotdisabled,0.0,False
68,10988.0,wro4j-wro4j,ro.isdc.wro.http.testwrofilter.shouldunregistermbeanondestroy,0.0,False
70,10993.0,wro4j-wro4j,ro.isdc.wro.http.testconfigurablewrofilter.testfilterwithpropertiesset,0.0,False
82,11019.0,wro4j-wro4j,ro.isdc.wro.http.testcontext.cannotaccesscontext,0.0,False
90,11035.0,wro4j-wro4j,ro.isdc.wro.http.testwroservletcontextlistener.cannotsetnullwromanager,0.0,False
100,11054.0,wro4j-wro4j,ro.isdc.wro.extensions.http.handler.testmodelasjsonrequesthandler.shouldbeenabledbydefault,0.0,False
106,11060.0,wro4j-wro4j,ro.isdc.wro.extensions.http.handler.testmodelasjsonrequesthandler.shouldnotprovideproxyuriforexternalresources,0.0,False
108,11066.0,wro4j-wro4j,ro.isdc.wro.extensions.http.handler.spi.testdefaultrequesthandlerprovider.shouldnotfailwheneachhandlerisinvoked,0.0,False
117,11099.0,wro4j-wro4j,ro.isdc.wro.extensions.processor.testless4jprocessor.shouldbethreadsafe,0.0,False
120,11104.0,wro4j-wro4j,ro.isdc.wro.extensions.processor.testless4jprocessor.shouldsupportcorrectresourcetypes,0.0,False
151,11185.0,wro4j-wro4j,ro.isdc.wro.extensions.processor.testdustjsprocessor.testsimplestring,0.0,False
156,11192.0,wro4j-wro4j,ro.isdc.wro.extensions.processor.testcjsonprocessor.testunpackfromfolder,0.0,False
182,11237.0,wro4j-wro4j,ro.isdc.wro.extensions.processor.testpathpatternprocessordecorator.shouldnotapplypatternswhenincludematches,0.0,False
188,11250.0,wro4j-wro4j,ro.isdc.wro.extensions.processor.testuglifyjsprocessor.shouldusereservednames,0.0,False
205,11285.0,wro4j-wro4j,ro.isdc.wro.extensions.processor.testhoganjsprocessor.shouldsupportcorrectresourcetypes,0.0,False
227,11326.0,wro4j-wro4j,ro.isdc.wro.extensions.processor.support.sass.testrubysassengine.shouldreturnemptystringwhennullcontentisprocessed,0.0,False
256,11355.0,wro4j-wro4j,ro.isdc.wro.extensions.processor.support.linter.testjslint.testvalidscript,0.0,False
257,11356.0,wro4j-wro4j,ro.isdc.wro.extensions.processor.support.linter.testjslint.testwithundefoption,0.0,False
287,11396.0,wro4j-wro4j,ro.isdc.wro.extensions.processor.js.testcoffeescriptprocessor.shouldusenodeprocessorwhensupported,0.0,False
290,11400.0,wro4j-wro4j,ro.isdc.wro.extensions.locator.testwebjarurilocator.shouldcreatevaliduri,0.0,False
302,11415.0,wro4j-wro4j,ro.isdc.wro.extensions.support.spi.testdefaultconfigurableprovider.shouldprovidewebjarlocator,0.0,False
310,11425.0,wro4j-wro4j,ro.isdc.wro.extensions.support.lint.testreportxmlformatter.shouldreturncorrectformatterbyname,0.0,False
344,11475.0,wro4j-wro4j,ro.isdc.wro.maven.plugin.testcsslintmojo.shouldanalyzevalidresources,0.0,False
376,11533.0,wro4j-wro4j,ro.isdc.wro.maven.plugin.testwro4jmojo.testmojowithwromanagerfactoryset,0.0,False
379,11536.0,wro4j-wro4j,ro.isdc.wro.maven.plugin.testwro4jmojo.testmojowithcustommanagerfactorywithinvalidresourceandnotignoremissingresources,0.0,False
389,11547.0,wro4j-wro4j,ro.isdc.wro.maven.plugin.testwro4jmojo.shouldgenerategroupmappingusingcustomnamingstrategy,0.0,True
398,11569.0,wro4j-wro4j,ro.isdc.wro.maven.plugin.testjslintmojo.testwroxmlwithinvalidresourcesandignoremissingresourcestrue,0.0,False
407,11581.0,wro4j-wro4j,ro.isdc.wro.maven.plugin.support.testprogressindicator.shouldnothaveverboseinfolog,0.0,False
417,11599.0,wro4j-wro4j,ro.isdc.wro.maven.plugin.factory.testconfigurablewromanagerfactory.testwhenvalidpostprocessorsset,0.0,False
440,11653.0,wro4j-wro4j,ro.isdc.wro.http.support.testservletcontextattributehelper.shouldstoreattributeofvalidtype,0.0,False
444,11657.0,wro4j-wro4j,ro.isdc.wro.http.support.testservletcontextattributehelper.shouldfailwheninitparamnameisblank,0.0,False
447,11660.0,wro4j-wro4j,ro.isdc.wro.http.support.testservletcontextattributehelper.shouldloadwromanagerfactoryfromservletcontextattribute,0.0,False
455,11668.0,wro4j-wro4j,ro.isdc.wro.http.support.testcontenttyperesolver.shouldonlyuselastdot,0.0,False
478,11705.0,wro4j-wro4j,ro.isdc.wro.http.handler.testresourceproxyrequesthandler.shouldreturnclasspathresource,0.0,False
480,11707.0,wro4j-wro4j,ro.isdc.wro.http.handler.testresourceproxyrequesthandler.shouldreturnrelativeresource,0.0,False
487,11716.0,wro4j-wro4j,ro.isdc.wro.http.handler.testreloadmodelrequesthandler.shouldhandlerequest,0.0,False
495,11728.0,wro4j-wro4j,ro.isdc.wro.util.provider.testdefaultconfigurableprovider.shouldhavepreprocessors,0.0,False
499,11732.0,wro4j-wro4j,ro.isdc.wro.util.provider.testproviderfinder.shouldfindnamingstrategyproviders,0.0,False
503,11738.0,wro4j-wro4j,ro.isdc.wro.util.provider.testproviderfinder.shouldfindprocessorproviders,0.0,False
506,11744.0,wro4j-wro4j,ro.isdc.wro.util.testwroutil.computepathfromsomelocation,0.0,False
509,11747.0,wro4j-wro4j,ro.isdc.wro.util.testwroutil.computepathfromlocationwithdifferentcontextroot,0.0,False
514,11754.0,wro4j-wro4j,ro.isdc.wro.util.testwroutil.shouldnotmatchurl,0.0,False
516,11756.0,wro4j-wro4j,ro.isdc.wro.util.testwroutil.shouldgeneratedateasstringwithuslocale,0.0,False
517,11757.0,wro4j-wro4j,ro.isdc.wro.util.teststringutils.testcleanpath,0.0,False
526,11770.0,wro4j-wro4j,ro.isdc.wro.util.testschedulerhelper.runnablenotstartedwhenperiodiszero,0.0,False
528,11772.0,wro4j-wro4j,ro.isdc.wro.util.testschedulerhelper.schedulewithdifferentperiods,0.0,False
531,11786.0,wro4j-wro4j,ro.isdc.wro.util.testschedulerhelper.shouldnotinvokerunnableimmediatelyafterscheduleisinvoked,0.0,False
555,11831.0,wro4j-wro4j,ro.isdc.wro.config.factory.testpropertiesandfilterconfigwroconfigurationfactory.testconfigurecacheupdateperiodwithpropertiesfileset,0.0,False
581,11871.0,wro4j-wro4j,ro.isdc.wro.cache.testcachekey.shoulddifferwhencontainingdifferentattributes,0.0,False
585,11881.0,wro4j-wro4j,ro.isdc.wro.cache.support.testdefaultsynchronizedcachestrategydecorator.shouldcheckonlyaftertimeout,1.0,False
594,11893.0,wro4j-wro4j,ro.isdc.wro.cache.factory.testdefaultcachekeyfactory.shouldcreatenullcachekeywhenrequestdoesnotcontainenoughinfo,0.0,False
611,11926.0,wro4j-wro4j,ro.isdc.wro.manager.testwromanager.testnoprocessorwromanagerfactory,0.0,False
623,11941.0,wro4j-wro4j,ro.isdc.wro.manager.testwromanager.testaggregatedcomputedfolder,0.0,False
632,11951.0,wro4j-wro4j,ro.isdc.wro.manager.testwromanager.shoulddestroydestroyableprocessorwhenmanagerisdestroyed,0.0,False
637,11961.0,wro4j-wro4j,ro.isdc.wro.manager.factory.testdefaultwromanagerfactory.cannotcreateinvalidconfiguredmanagerfactory,0.0,False
643,11970.0,wro4j-wro4j,ro.isdc.wro.manager.factory.testdefaultwromanagerfactory.shouldfailwheninvalidmodelisprovidedwhenusingconfigurablewromanagerfactory,0.0,False
649,11981.0,wro4j-wro4j,ro.isdc.wro.manager.factory.testbasewromanagerfactory.shouldnotfailwhenreloadingcacheoutsideofcontext,0.0,False
650,11982.0,wro4j-wro4j,ro.isdc.wro.manager.factory.testbasewromanagerfactory.shouldreloadonlymodelwhenclearmodelisinvoked,0.0,False
662,11999.0,wro4j-wro4j,ro.isdc.wro.manager.factory.testconfigurablewromanagerfactory.testwithemptypostprocessors,0.0,False
676,12014.0,wro4j-wro4j,ro.isdc.wro.manager.factory.testconfigurablewromanagerfactory.cannotconfigureinvalidrequesthandler,0.0,False
677,12015.0,wro4j-wro4j,ro.isdc.wro.manager.factory.testconfigurablewromanagerfactory.shoulduseconfiguredrequesthandler,0.0,False
684,12029.0,wro4j-wro4j,ro.isdc.wro.manager.runnable.testreloadmodelrunnable.cannotacceptnullargument,0.0,False
699,12052.0,wro4j-wro4j,ro.isdc.wro.model.testwromodelinspector.shouldreturnsameresultaftermodelchange,0.0,False
705,12061.0,wro4j-wro4j,ro.isdc.wro.model.factory.testxmlmodelfactory.testwithupdateperiodset,0.0,False
715,12073.0,wro4j-wro4j,ro.isdc.wro.model.factory.testxmlmodelfactory.testwildcardimports,0.0,False
720,12080.0,wro4j-wro4j,ro.isdc.wro.model.factory.testxmlmodelfactory.shoulddetectinvalidgroupreference,0.0,False
721,12081.0,wro4j-wro4j,ro.isdc.wro.model.factory.testxmlmodelfactory.shoulddetectgroupreferencefromimportedmodel,0.0,False
725,12089.0,wro4j-wro4j,ro.isdc.wro.model.factory.testmodeltransformerfactory.shouldnotchangethemodelwhennotransformersprovided,0.0,False
736,12107.0,wro4j-wro4j,ro.isdc.wro.model.factory.testfallbackawarewromodelfactory.testwithoutlastvalidthrowsexception,0.0,False
738,12109.0,wro4j-wro4j,ro.isdc.wro.model.factory.testdefaultwromodelfactorydecorator.cannotdecoratemodelfactorywithnulltransformers,0.0,False
742,12117.0,wro4j-wro4j,ro.isdc.wro.model.group.processor.testgroupsprocessor.shouldfailwhengrouphasnoresourcesandignoreemptygroupisfalse,0.0,False
768,12169.0,wro4j-wro4j,ro.isdc.wro.model.group.processor.testpreprocessorexecutor.shouldnotfailwhennoresourcesprocessed,0.0,False
776,12184.0,wro4j-wro4j,ro.isdc.wro.model.group.testdefaultgroupextractor.cannotextractgroupnamewithnulluri,0.0,False
779,12187.0,wro4j-wro4j,ro.isdc.wro.model.group.testdefaultgroupextractor.testvalidcssuri,0.0,False
782,12190.0,wro4j-wro4j,ro.isdc.wro.model.group.testdefaultgroupextractor.testminimizedwithfalseparam,0.0,False
786,12194.0,wro4j-wro4j,ro.isdc.wro.model.group.testdefaultgroupextractor.shouldextractgroupwhenurlcontainsjsessionid,0.0,False
796,12205.0,wro4j-wro4j,ro.isdc.wro.model.group.testgroup.testreplacewithemptycollection,0.0,False
798,12207.0,wro4j-wro4j,ro.isdc.wro.model.group.testgroup.shouldreplacearesourcewithsameresource,0.0,False
801,12210.0,wro4j-wro4j,ro.isdc.wro.model.group.testgroup.shouldcollectcorrectnumberofresourcesbytype,0.0,False
822,12246.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.testplaceholderprocessor.shouldsupportcorrectresourcetypes,0.0,False
831,12257.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.testcssvariablesprocessor.shouldsupportcorrectresourcetypes,0.0,False
832,12258.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.testconsolestripperprocessor.testfromfolder,0.0,False
842,12269.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.testmultilinecommentstripperprocessor.shouldsupportcorrectresourcetypes,0.0,False
843,12271.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.testcssimportpreprocessor.testfromfolder,0.0,False
846,12274.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.testcssimportpreprocessor.shouldfailwheninvalidresourceisfound,0.0,False
849,12279.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.testcssimportpreprocessor.shouldcorrectlydetectimport,0.0,False
856,12293.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.testfallbackcssdatauriprocessor.shouldtransformresourcesfromfolder,0.0,False
857,12294.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.testfallbackcssdatauriprocessor.shouldtransformlargeresources,0.0,False
858,12295.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.testfallbackcssdatauriprocessor.shouldsupportonlycssresources,0.0,False
868,12320.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.decorator.testminimizeawareprocessordecorator.shouldinvokeminimizepreprocessorwhenminimizeisrequired,0.0,False
894,12353.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.decorator.testprocessordecorator.shouldpreserveprocessormetadataaftertransform,0.0,False
945,12439.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.support.testimageurlrewriter.cannotacceptnullcssuri,0.0,False
949,12443.0,wro4j-wro4j,ro.isdc.wro.model.resource.processor.support.testimageurlrewriter.checkrelativeimageurlinclasspathcssresourcewhencontextpathisnotdefault,0.0,False
969,12471.0,wro4j-wro4j,ro.isdc.wro.model.resource.locator.wildcard.testdefaultwildcardstreamlocator.testwildcardpresent1,0.0,False
976,12478.0,wro4j-wro4j,ro.isdc.wro.model.resource.locator.wildcard.testdefaultwildcardstreamlocator.testwithvalidfolder,0.0,False
