,id,id,projectName,test_name,isFlaky,java_keywords,prediction
356,13364.0,0.0,apache-hbase,org.apache.hadoop.hbase.filter.testfilter.testqualifierfilter,0.0,"['long', 'this', 'long', 'new', 'new', 'new', 'this', 'new', 'new', 'new', 'this', 'new', 'new', 'new', 'this', 'new', 'new', 'new', 'this', 'new', 'new', 'new', 'this', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'public', 'void', 'throws']",True
360,13368.0,0.0,apache-hbase,org.apache.hadoop.hbase.filter.testfilter.testfilterlist,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'this', 'this', 'public', 'void', 'throws']",True
0,12665.0,0.0,apache-hbase,org.apache.hadoop.hbase.testkeyvalue.testcolumncompare,0.0,"['final', 'byte', 'byte', 'byte', 'byte', 'byte', 'new', 'new', 'byte', 'new', 'byte', 'new', 'null', 'public', 'void', 'throws']",False
29,12740.0,0.0,apache-hbase,org.apache.hadoop.hbase.util.testbytes.testsplit3,0.0,"['byte', 'byte', 'try', 'if', 'false', 'catch', 'byte', 'for', 'int', 'null', 'public', 'void', 'throws']",False
34,12745.0,0.0,apache-hbase,org.apache.hadoop.hbase.util.testbytes.testincrementbytes,0.0,"['public', 'void', 'throws']",False
40,12754.0,0.0,apache-hbase,org.apache.hadoop.hbase.client.testhtablepool.testclosetablepool,0.0,"['new', 'new', 'if', 'new', 'new', 'new', 'for', 'int', 'for', 'int', 'public', 'void', 'throws']",True
49,12767.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testmemstore.testbinary,0.0,"['new', 'final', 'int', 'final', 'int', 'for', 'int', 'byte', 'byte', 'new', 'int', 'for', 'byte', 'byte', 'public', 'void', 'throws']",False
75,12806.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testdeletecompare.testdeletecompare_multiple,0.0,"['new', 'new', 'byte', 'int', 'short', 'int', 'int', 'int', 'byte', 'new', 'for', 'for', 'int', 'public', 'void']",False
89,12821.0,0.0,apache-hbase,org.apache.hadoop.hbase.filter.testpagefilter.testpagesize,0.0,"['new', 'public', 'void', 'throws']",False
91,12826.0,0.0,apache-hbase,org.apache.hadoop.hbase.filter.testprefixfilter.testprefixonrow,0.0,"['public', 'void', 'throws']",False
92,12827.0,0.0,apache-hbase,org.apache.hadoop.hbase.filter.testprefixfilter.testprefixonrowinsidewhilematchrow,0.0,"['new', 'this', 'true', 'public', 'void', 'throws']",False
93,12828.0,0.0,apache-hbase,org.apache.hadoop.hbase.filter.testprefixfilter.testserialization,0.0,"['new', 'new', 'byte', 'new', 'new', 'new', 'public', 'void', 'throws']",False
104,12868.0,0.0,apache-hbase,org.apache.hadoop.hbase.stargate.auth.testhbcauthenticator.testgetuserunknown,0.0,"['public', 'void', 'throws']",True
109,12873.0,0.0,apache-hbase,org.apache.hadoop.hbase.stargate.auth.testjdbcauthenticator.testgetadminuser,0.0,"['public', 'void', 'throws']",True
117,12898.0,0.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testtableregionmodel.testbuildmodel,0.0,"['public', 'void', 'throws']",False
127,12936.0,0.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testversionmodel.testbuildmodel,0.0,"['public', 'void', 'throws']",False
134,12957.0,0.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testcellsetmodel.testfromxml,0.0,"['public', 'void', 'throws']",False
138,12968.0,0.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testtablelistmodel.testfrompb,0.0,"['public', 'void', 'throws']",False
148,13006.0,0.0,apache-hbase,org.apache.hadoop.hbase.stargate.test00minicluster.testdfsminicluster,1.0,"['public', 'void']",True
158,13022.0,0.0,apache-hbase,org.apache.hadoop.hbase.stargate.testtableresource.testtablelistxml,1.0,"['new', 'public', 'void', 'throws']",True
199,13097.0,0.0,apache-hbase,org.apache.hadoop.hbase.stargate.testscannerresource.testsimplescannerpb,1.0,"['final', 'int', 'new', 'new', 'public', 'void', 'throws']",True
204,13111.0,0.0,apache-hbase,org.apache.hadoop.hbase.client.testscannertimeout.test2481,1.0,"['int', 'for', 'int', 'new', 'new', 'int', 'try', 'while', 'null', 'if', 'catch', 'return', 'public', 'void', 'throws']",True
211,13123.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testdelete_checkfamily,0.0,"['byte', 'byte', 'byte', 'byte', 'byte', 'byte', 'byte', 'this', 'new', 'new', 'null', 'null', 'byte', 'try', 'byte', 'new', 'byte', 'true', 'catch', 'new', 'false', 'boolean', 'false', 'try', 'byte', 'new', 'byte', 'true', 'catch', 'true', 'new', 'true', 'public', 'void', 'throws']",False
213,13125.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testdeleterowwithfuturets,0.0,"['byte', 'byte', 'byte', 'this', 'byte', 'byte', 'new', 'new', 'null', 'true', 'new', 'null', 'new', 'null', 'null', 'true', 'new', 'null', 'public', 'void', 'throws']",False
219,13132.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testget_basic,0.0,"['byte', 'byte', 'byte', 'byte', 'byte', 'byte', 'byte', 'byte', 'this', 'new', 'null', 'null', 'null', 'null', 'null', 'new', 'new', 'new', 'null', 'for', 'int', 'new', 'final', 'int', 'new', 'null', 'public', 'void', 'throws']",False
221,13135.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testlocks,0.0,"['byte', 'byte', 'this', 'final', 'int', 'final', 'int', 'new', 'for', 'int', 'new', 'public', 'void', 'new', 'for', 'int', 'try', 'byte', 'catch', 'for', 'int', 'for', 'for', 'while', 'try', 'catch', 'public', 'void', 'throws']",False
225,13140.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testgetscanner_withnofamilies,0.0,"['byte', 'byte', 'byte', 'byte', 'byte', 'byte', 'byte', 'this', 'new', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'new', 'new', 'public', 'void', 'throws']",False
235,13151.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testincrementcolumnvalue_updatinginplace_negative,0.0,"['long', 'long', 'new', 'long', 'true', 'public', 'void', 'throws']",False
238,13154.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testincrementcolumnvalue_addingnewaftersfcheck,0.0,"['long', 'long', 'new', 'long', 'true', 'public', 'void', 'throws']",False
250,13179.0,1.0,apache-hbase,org.apache.hadoop.hbase.regionserver.wal.testhlog.testappend,1.0,"['final', 'int', 'final', 'byte', 'final', 'byte', 'this', 'true', 'null', 'new', 'this', 'this', 'this', 'null', 'try', 'long', 'new', 'for', 'int', 'new', 'new', 'byte', 'byte', 'new', 'new', 'long', 'false', 'null', 'int', 'for', 'byte', 'for', 'finally', 'if', 'null', 'if', 'null', 'public', 'void', 'throws']",True
251,13180.0,0.0,apache-hbase,org.apache.hadoop.hbase.testmergemeta.testmergemeta,1.0,"['public', 'void', 'throws']",True
260,13195.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testscanner.testscanandrealconcurrentflush,1.0,"['this', 'null', 'null', 'new', 'try', 'int', 'false', 'true', 'catch', 'throw', 'finally', 'this', 'this', 'public', 'void', 'throws']",True
271,13217.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testgetdeletetracker.testisdeleted_notdeleted,1.0,"['new', 'for', 'false', 'false', 'public', 'void']",False
276,13225.0,0.0,apache-hbase,org.apache.hadoop.hbase.master.testmastertransitions.testregionclosewhennometahbase2428,1.0,"['final', 'int', 'int', 'for', 'int', 'if', 'continue', 'break', 'final', 'final', 'final', 'new', 'try', 'while', 'while', 'finally', 'public', 'void', 'throws']",True
280,13251.0,0.0,apache-hbase,org.apache.hadoop.hbase.mapreduce.testtableinputformatscan.testscanemptytoempty,1.0,"['null', 'null', 'null', 'public', 'void', 'throws']",True
291,13266.0,0.0,apache-hbase,org.apache.hadoop.hbase.client.testadmin.testcreatetable,1.0,"['int', 'this', 'public', 'void', 'throws']",True
300,13277.0,0.0,apache-hbase,org.apache.hadoop.hbase.client.testadmin.testreadonlytable,1.0,"['byte', 'byte', 'new', 'public', 'void', 'throws']",True
328,13330.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testscandeletetracker.testdelete_keepdelete,0.0,"['byte', 'false', 'public', 'void']",False
338,13342.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testwildcardcolumntracker.testupdate_samecolumns,0.0,"['if', 'byte', 'byte', 'byte', 'byte', 'byte', 'new', 'int', 'for', 'int', 'for', 'int', 'int', 'new', 'byte', 'new', 'byte', 'new', 'for', 'int', 'for', 'byte', 'for', 'int', 'if', 'public', 'void']",False
15,12712.0,0.0,apache-hbase,org.apache.hadoop.hbase.io.hfile.testlrublockcache.testcacheevictionsimple,0.0,"['long', 'long', 'new', 'false', 'long', 'for', 'null', 'null', 'for', 'int', 'public', 'void', 'throws']",False
24,12732.0,0.0,apache-hbase,org.apache.hadoop.hbase.master.testoldlogscleaner.testlogcleaning,0.0,"['new', 'new', 'false', 'new', 'long', 'true', 'new', 'new', 'new', 'for', 'int', 'new', 'new', 'public', 'void', 'throws']",False
39,12753.0,0.0,apache-hbase,org.apache.hadoop.hbase.client.testhtablepool.testtableswithdifferentnames,0.0,"['new', 'null', 'public', 'void']",False
43,12760.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testminorcompactingstorescanner.testdeletefamiliy,0.0,"['new', 'new', 'new', 'new', 'new', 'public', 'void', 'throws']",False
47,12765.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testmemstore.testsnapshotting,0.0,"['final', 'int', 'for', 'int', 'this', 'this', 'this', 'public', 'void', 'throws']",False
66,12792.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testkeyvalueskiplistset.testheadtail,0.0,"['byte', 'byte', 'byte', 'final', 'int', 'null', 'for', 'int', 'new', 'if', 'this', 'this', 'this', 'for', 'int', 'this', 'new', 'this', 'this', 'public', 'void', 'throws']",False
73,12804.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testdeletecompare.testdeletecompare_deletecolumn,0.0,"['new', 'new', 'byte', 'int', 'short', 'int', 'int', 'int', 'byte', 'new', 'for', 'for', 'int', 'public', 'void']",False
80,12812.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.teststorescanner.testdeletedrowthengoodrow,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'true', 'true', 'false', 'public', 'void', 'throws']",False
84,12816.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.teststorescanner.testwildcardscannerunderdeletes,0.0,"['new', 'new', 'new', 'new', 'new', 'null', 'new', 'true', 'public', 'void', 'throws']",False
99,12838.0,0.0,apache-hbase,org.apache.hadoop.hbase.filter.testinclusivestopfilter.testserialization,0.0,"['new', 'new', 'byte', 'new', 'new', 'new', 'public', 'void', 'throws']",False
129,12938.0,0.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testversionmodel.testfrompb,0.0,"['public', 'void', 'throws']",False
142,12984.0,0.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testcolumnschemamodel.testbuildmodel,0.0,"['public', 'void', 'throws']",False
146,13004.0,0.0,apache-hbase,org.apache.hadoop.hbase.stargate.teststatusresource.testgetclusterstatusxml,1.0,"['new', 'public', 'void', 'throws']",True
175,13047.0,0.0,apache-hbase,org.apache.hadoop.hbase.stargate.auth.testzookeeperauthenticator.testgetplainuser,1.0,"['public', 'void', 'throws']",False
184,13071.0,0.0,apache-hbase,org.apache.hadoop.hbase.stargate.testrowresource.testdelete,1.0,"['public', 'void', 'throws']",True
188,13075.0,0.0,apache-hbase,org.apache.hadoop.hbase.stargate.testrowresource.testsinglecellgetjson,1.0,"['final', 'public', 'void', 'throws']",True
190,13077.0,0.0,apache-hbase,org.apache.hadoop.hbase.stargate.testrowresource.testmulticellgetputxml,1.0,"['new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'public', 'void', 'throws']",True
195,13083.0,0.0,apache-hbase,org.apache.hadoop.hbase.stargate.auth.testhtableauthenticator.testgetdisableduser,1.0,"['public', 'void', 'throws']",False
208,13120.0,1.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testcheckandput_withwrongvalue,0.0,"['byte', 'byte', 'byte', 'byte', 'byte', 'byte', 'null', 'this', 'new', 'boolean', 'true', 'false', 'public', 'void', 'throws']",False
210,13122.0,1.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testcheckandput_thatputwaswritten,0.0,"['byte', 'byte', 'byte', 'byte', 'byte', 'byte', 'byte', 'null', 'byte', 'this', 'new', 'long', 'new', 'new', 'boolean', 'true', 'true', 'new', 'null', 'for', 'int', 'public', 'void', 'throws']",False
230,13145.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testscanner_wildcard_frommemstore_enforceversions,0.0,"['byte', 'byte', 'byte', 'byte', 'byte', 'byte', 'long', 'long', 'long', 'this', 'null', 'new', 'null', 'new', 'null', 'new', 'null', 'new', 'null', 'new', 'null', 'new', 'null', 'new', 'new', 'new', 'new', 'boolean', 'false', 'for', 'int', 'public', 'void', 'throws']",False
257,13187.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testscanner.testracebetweenclientandtimeout,1.0,"['try', 'this', 'null', 'null', 'this', 'new', 'new', 'try', 'catch', 'return', 'finally', 'this', 'this', 'this', 'public', 'void', 'throws']",True
261,13198.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.wal.testlogrolling.testlogrolling,1.0,"['this', 'try', 'new', 'for', 'int', 'catch', 'throw', 'public', 'void', 'throws']",True
263,13201.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.wal.testlogrolling.testlogrolling,1.0,"['this', 'try', 'new', 'for', 'int', 'catch', 'throw', 'public', 'void', 'throws']",True
275,13221.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testgetdeletetracker.teststackoverflow,0.0,"['new', 'new', 'for', 'long', 'false', 'public', 'void']",False
282,13253.0,0.0,apache-hbase,org.apache.hadoop.hbase.mapreduce.testtableinputformatscan.testscanemptytobba,1.0,"['null', 'public', 'void', 'throws']",True
299,13276.0,0.0,apache-hbase,org.apache.hadoop.hbase.client.testadmin.testtablenameclash,1.0,"['new', 'new', 'new', 'public', 'void', 'throws']",True
303,13280.0,0.0,apache-hbase,org.apache.hadoop.hbase.client.testadmin.testtablenotfoundexceptionwithoutanytables,0.0,"['new', 'public', 'void', 'throws']",True
315,13312.0,0.0,apache-hbase,org.apache.hadoop.hbase.io.hfile.testhfile.testmetablocks,0.0,"['public', 'void', 'throws']",False
316,13313.0,0.0,apache-hbase,org.apache.hadoop.hbase.io.hfile.testhfile.testnullmetablocks,0.0,"['new', 'new', 'null', 'new', 'null', 'false', 'public', 'void', 'throws']",False
318,13315.0,0.0,apache-hbase,org.apache.hadoop.hbase.io.hfile.testhfile.testcomparator,0.0,"['new', 'new', 'null', 'new', 'byte', 'public', 'int', 'byte', 'int', 'int', 'byte', 'int', 'int', 'return', 'public', 'int', 'byte', 'byte', 'return', 'public', 'void', 'throws']",False
327,13329.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testscandeletetracker.testdeletecolumn_delete,0.0,"['byte', 'boolean', 'true', 'public', 'void']",False
331,13334.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testkeyvalueheap.testscannerleak,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'while', 'null', 'for', 'public', 'void']",False
342,13346.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testscanwildcardcolumntracker.testcheckcolumn_ok,0.0,"['new', 'byte', 'new', 'byte', 'new', 'new', 'for', 'byte', 'for', 'int', 'public', 'void']",False
351,13359.0,0.0,apache-hbase,org.apache.hadoop.hbase.filter.testfilter.testpagefilter,0.0,"['new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'long', 'long', 'this', 'new', 'new', 'new', 'this', 'new', 'new', 'new', 'this', 'new', 'new', 'new', 'this', 'new', 'new', 'new', 'public', 'void', 'throws']",True
358,13366.0,0.0,apache-hbase,org.apache.hadoop.hbase.filter.testfilter.testvaluefilter,0.0,"['long', 'this', 'long', 'this', 'new', 'new', 'new', 'this', 'this', 'new', 'new', 'new', 'this', 'this', 'new', 'new', 'new', 'this', 'this', 'new', 'new', 'new', 'this', 'this', 'new', 'new', 'new', 'this', 'this', 'new', 'new', 'new', 'this', 'this', 'new', 'new', 'new', 'this', 'this', 'new', 'new', 'new', 'this', 'this', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'public', 'void', 'throws']",True
366,13377.0,0.0,apache-hbase,org.apache.hadoop.hbase.master.testminimumservercount.testminimumservercount,1.0,"['new', 'try', 'catch', 'public', 'void', 'throws']",True
3,12669.0,0.0,apache-hbase,org.apache.hadoop.hbase.testkeyvalue.testmorecomparisons,0.0,"['long', 'new', 'new', 'new', 'new', 'new', 'byte', 'null', 'new', 'new', 'new', 'new', 'byte', 'null', 'new', 'byte', 'null', 'new', 'byte', 'null', 'new', 'new', 'new', 'new', 'public', 'void', 'throws']",False
13,12710.0,0.0,apache-hbase,org.apache.hadoop.hbase.io.hfile.testlrublockcache.testbackgroundevictionthread,1.0,"['long', 'long', 'new', 'for', 'int', 'while', 'public', 'void', 'throws']",False
30,12741.0,0.0,apache-hbase,org.apache.hadoop.hbase.util.testbytes.testtolong,0.0,"['long', 'for', 'int', 'byte', 'public', 'void', 'throws']",False
56,12774.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testmemstore.testgetwithdeletecolumn,0.0,"['byte', 'byte', 'byte', 'byte', 'long', 'new', 'long', 'new', 'long', 'new', 'new', 'new', 'int', 'for', 'public', 'void', 'throws']",False
59,12777.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testmemstore.testretainsdeleteversion,0.0,"['public', 'void', 'throws']",False
61,12779.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testmemstore.testretainsdeletefamily,0.0,"['public', 'void', 'throws']",False
62,12787.0,0.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testkeyvaluescanfixture.testkeyvaluescanfixture,0.0,"['new', 'new', 'null', 'null', 'public', 'void']",False
