,id,nameProject,testCase,isFlaky,prediction
503,18.0,incubator-dubbo,org.apache.dubbo.registry.dubbo.RegistryDirectoryTest.testNofityOverrideUrls_disabled_specifiedProvider,False,False
510,18.0,incubator-dubbo,org.apache.dubbo.registry.dubbo.RegistryDirectoryTest.test_Notified_acceptProtocol2,False,False
526,18.0,incubator-dubbo,org.apache.dubbo.registry.multicast.MulticastRegistryTest.testDefaultPort,False,False
552,18.0,incubator-dubbo,org.apache.dubbo.registry.consul.ConsulServiceDiscoveryTest.convertToIpPort,False,False
569,18.0,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdRegistryTest.test_subscribe_when_register,False,False
573,18.0,incubator-dubbo,org.apache.dubbo.registry.etcd.EtcdRegistryTest.test_subscribe_when_register1,False,False
593,19.0,incubator-dubbo,org.apache.dubbo.config.ReferenceConfigTest.testReferenceRetry,False,False
606,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.DubboBootstrapTest.testLoadRegistries,False,False
626,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest.isDynamic,False,False
627,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest.register,False,False
633,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest.extraKeys,False,False
643,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.AbstractServiceBuilderTest.token,False,False
649,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.AbstractServiceBuilderTest.protocolIds,False,False
665,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.MonitorBuilderTest.appendParameters,False,False
682,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.MethodBuilderTest.executes,False,False
684,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.MethodBuilderTest.sticky,False,False
710,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.AbstractInterfaceBuilderTest.application,False,False
715,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.AbstractInterfaceBuilderTest.onconnect,False,False
731,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.ConfigCenterBuilderTest.protocol,False,False
741,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.ConfigCenterBuilderTest.configFile,False,False
756,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.ProtocolBuilderTest.host,False,False
763,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.ProtocolBuilderTest.iothreads,False,False
764,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.ProtocolBuilderTest.queues,False,False
800,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.MetadataReportBuilderTest.cycleReport,False,False
824,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.ApplicationBuilderTest.dumpDirectory,False,False
828,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.ApplicationBuilderTest.shutwait,False,False
833,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.AbstractMethodBuilderTest.retries,False,False
835,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.AbstractMethodBuilderTest.loadbalance,False,False
842,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.AbstractMethodBuilderTest.validation,False,False
858,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.ConsumerBuilderTest.build,False,False
862,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.ProviderBuilderTest.threadPool,False,False
882,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.ProviderBuilderTest.build,False,False
885,19.0,incubator-dubbo,org.apache.dubbo.config.bootstrap.builders.ServiceBuilderTest.addMethods,False,False
902,19.0,incubator-dubbo,org.apache.dubbo.config.spring.status.SpringStatusCheckerTest.testWithLifeCycleRunning,False,False
904,19.0,incubator-dubbo,org.apache.dubbo.config.spring.status.SpringStatusCheckerTest.testGenericWebApplicationContext,False,False
914,19.0,incubator-dubbo,org.apache.dubbo.config.spring.context.annotation.DubboConfigConfigurationTest.testMultiple,False,False
924,19.0,incubator-dubbo,org.apache.dubbo.config.spring.schema.DubboNamespaceHandlerTest.testModuleInfo,False,False
927,19.0,incubator-dubbo,org.apache.dubbo.config.spring.beans.factory.config.YamlPropertySourceFactoryTest.testProperty,False,False
935,19.0,incubator-dubbo,org.apache.dubbo.config.spring.beans.factory.annotation.ServiceBeanNameBuilderTest.prepare,False,False
941,19.0,incubator-dubbo,org.apache.dubbo.config.spring.beans.factory.annotation.AnnotationPropertyValuesAdapterTest.test,False,False
950,20.0,incubator-dubbo,org.apache.dubbo.event.GenericEventListenerTest.testOnEvent,False,False
960,20.0,incubator-dubbo,org.apache.dubbo.event.ParallelEventDispatcherTest.destroy,False,False
984,20.0,incubator-dubbo,org.apache.dubbo.convert.StringToIntegerConverterTest.testAccept,False,False
987,20.0,incubator-dubbo,org.apache.dubbo.convert.StringToLongConverterTest.testAccept,False,False
994,20.0,incubator-dubbo,org.apache.dubbo.convert.StringToOptionalConverterTest.testConvert,False,False
1003,20.0,incubator-dubbo,org.apache.dubbo.convert.multiple.StringToDequeConverterTest.init,False,False
1014,20.0,incubator-dubbo,org.apache.dubbo.convert.multiple.StringToSetConverterTest.testAccept,False,False
1025,20.0,incubator-dubbo,org.apache.dubbo.convert.multiple.StringToSortedSetConverterTest.testConvert,False,False
1064,20.0,incubator-dubbo,org.apache.dubbo.config.context.ConfigManagerTest.testAddConfig,False,False
1083,20.0,incubator-dubbo,org.apache.dubbo.common.threadpool.support.eager.TaskQueueTest.testOffer3,False,False
1087,20.0,incubator-dubbo,org.apache.dubbo.common.threadpool.support.eager.EagerThreadPoolExecutorTest.testEagerThreadPool,False,False
1089,20.0,incubator-dubbo,org.apache.dubbo.common.threadpool.support.eager.EagerThreadPoolExecutorTest.testSPI,False,False
1099,20.0,incubator-dubbo,org.apache.dubbo.common.threadpool.support.limited.LimitedThreadPoolTest.run,False,False
1102,20.0,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_getExtensionLoader_NotInterface,False,False
1110,20.0,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_getExtension_ExceptionNullArg,False,False
1140,20.0,incubator-dubbo,org.apache.dubbo.common.status.support.StatusUtilsTest.testGetSummaryStatus1,False,False
1151,20.0,incubator-dubbo,org.apache.dubbo.common.URLTest.test_getAddress,False,False
1159,20.0,incubator-dubbo,org.apache.dubbo.common.URLTest.test_addParameter_sameKv,False,False
1167,20.0,incubator-dubbo,org.apache.dubbo.common.URLTest.test_Path,False,False
1175,20.0,incubator-dubbo,org.apache.dubbo.common.URLTest.testValueOf,False,False
1181,20.0,incubator-dubbo,org.apache.dubbo.common.URLBuilderTest.shouldAddIfAbsent,False,False
1197,20.0,incubator-dubbo,org.apache.dubbo.common.io.BytesTest.testBase64S2b2sFailCaseLog,False,False
1228,20.0,incubator-dubbo,org.apache.dubbo.common.io.UnsafeStringWriterTest.testWriteCharWithWrongCombineLength,False,False
1230,20.0,incubator-dubbo,org.apache.dubbo.common.threadlocal.NamedInternalThreadFactoryTest.run,False,False
1240,20.0,incubator-dubbo,org.apache.dubbo.common.threadlocal.InternalThreadLocalTest.run,False,False
1262,20.0,incubator-dubbo,org.apache.dubbo.common.config.EnvironmentConfigurationTest.testGetInternalProperty,False,False
1278,20.0,incubator-dubbo,org.apache.dubbo.common.config.configcenter.AbstractDynamicConfigurationTest.testRemoveListener,False,False
1281,20.0,incubator-dubbo,org.apache.dubbo.common.config.configcenter.ConfigChangedEventTest.testEqualsAndHashCode,False,False
1290,20.0,incubator-dubbo,org.apache.dubbo.common.config.configcenter.file.FileSystemDynamicConfigurationTest.testInit,False,False
1298,20.0,incubator-dubbo,org.apache.dubbo.common.utils.ReflectUtilsTest.testIsPrimitive,False,False
1305,20.0,incubator-dubbo,org.apache.dubbo.common.utils.ReflectUtilsTest.testGetGenericClassWithIndex,False,False
1314,20.0,incubator-dubbo,org.apache.dubbo.common.utils.ReflectUtilsTest.testFindMethodByMethodName2,False,False
1338,20.0,incubator-dubbo,org.apache.dubbo.common.utils.LogUtilTest.testCheckNoError,False,False
1344,20.0,incubator-dubbo,org.apache.dubbo.common.utils.LogUtilTest.testFindMessage2,False,False
1347,20.0,incubator-dubbo,org.apache.dubbo.common.utils.ExecutorUtilTest.testIsTerminated,False,False
1353,20.0,incubator-dubbo,org.apache.dubbo.common.utils.MemberUtilsTest.testIsStatic,False,False
1354,20.0,incubator-dubbo,org.apache.dubbo.common.utils.MemberUtilsTest.staticMethod,False,False
1380,20.0,incubator-dubbo,org.apache.dubbo.common.utils.StringUtilsTest.testIsBlank,False,False
1384,20.0,incubator-dubbo,org.apache.dubbo.common.utils.StringUtilsTest.testIsNotEmpty,False,False
1390,20.0,incubator-dubbo,org.apache.dubbo.common.utils.StringUtilsTest.testExceptionToStringWithMessage,False,False
1399,20.0,incubator-dubbo,org.apache.dubbo.common.utils.StringUtilsTest.testIsNumeric,False,False
1407,20.0,incubator-dubbo,org.apache.dubbo.common.utils.StackTest.testOps,False,False
1412,20.0,incubator-dubbo,org.apache.dubbo.common.utils.StackTest.testIllegalGetNegative,False,False
1421,20.0,incubator-dubbo,org.apache.dubbo.common.utils.NetUtilsTest.testIsLocalHost,False,False
1428,20.0,incubator-dubbo,org.apache.dubbo.common.utils.NetUtilsTest.testGetLocalAddress,False,False
1454,20.0,incubator-dubbo,org.apache.dubbo.common.utils.PojoUtilsTest.test_PrimitiveArray,False,False
1487,20.0,incubator-dubbo,org.apache.dubbo.common.utils.PojoUtilsTest.testPojoList,False,False
1501,20.0,incubator-dubbo,org.apache.dubbo.common.utils.CollectionUtilsTest.testSortNull,False,False
1502,20.0,incubator-dubbo,org.apache.dubbo.common.utils.CollectionUtilsTest.testSortSimpleName,False,False
1508,20.0,incubator-dubbo,org.apache.dubbo.common.utils.CollectionUtilsTest.testStringMap1,False,False
1514,20.0,incubator-dubbo,org.apache.dubbo.common.utils.CollectionUtilsTest.testOfSet,False,False
1523,20.0,incubator-dubbo,org.apache.dubbo.common.utils.ConfigUtilsTest.testReplaceProperty,False,False
1530,20.0,incubator-dubbo,org.apache.dubbo.common.utils.ConfigUtilsTest.testGetPropertyFromSystem,False,False
1532,20.0,incubator-dubbo,org.apache.dubbo.common.utils.ConfigUtilsTest.testLoadProperties,False,False
1541,20.0,incubator-dubbo,org.apache.dubbo.common.utils.AtomicPositiveIntegerTest.testSet,False,False
1551,20.0,incubator-dubbo,org.apache.dubbo.common.utils.AtomicPositiveIntegerTest.testWeakCompareAndSet1,False,False
1574,20.0,incubator-dubbo,org.apache.dubbo.common.utils.IOUtilsTest.testRead,False,False
1584,20.0,incubator-dubbo,org.apache.dubbo.common.utils.UrlUtilsTest.testConvertRegister,False,False
1587,20.0,incubator-dubbo,org.apache.dubbo.common.utils.UrlUtilsTest.testSubscribe2,False,False
1627,20.0,incubator-dubbo,org.apache.dubbo.common.logger.LoggerFactoryTest.testAllLogLevel,False,False
1629,20.0,incubator-dubbo,org.apache.dubbo.common.logger.LoggerFactoryTest.shouldReturnSameLogger,False,False
1637,20.0,incubator-dubbo,org.apache.dubbo.common.bytecode.WrapperTest.test_unwantedArgument,False,False
1644,20.0,incubator-dubbo,org.apache.dubbo.common.bytecode.WrapperTest.testNoSuchMethod,False,False
1645,20.0,incubator-dubbo,org.apache.dubbo.common.bytecode.WrapperTest.test_getDeclaredMethodNames_ContainExtendsParentMethods,False,False
1647,20.0,incubator-dubbo,org.apache.dubbo.common.lang.ShutdownHookCallbacksTest.init,False,False
1660,20.0,incubator-dubbo,org.apache.dubbo.common.json.JSONTest.testParse2JSONObject,False,False
1669,20.0,incubator-dubbo,org.apache.dubbo.common.compiler.support.ClassUtilsTest.testForName,False,False
1673,20.0,incubator-dubbo,org.apache.dubbo.common.compiler.support.ClassUtilsTest.testBoxedAndUnboxed,False,False
1677,20.0,incubator-dubbo,org.apache.dubbo.common.compiler.support.ClassUtilsTest.testGetSizeMethod,False,False
1680,20.0,incubator-dubbo,org.apache.dubbo.common.compiler.support.JdkCompilerTest.test_compileJavaClass0,False,False
1716,20.0,incubator-dubbo,org.apache.dubbo.common.version.VersionTest.testGetProtocolVersion,False,False
1719,20.0,incubator-dubbo,org.apache.dubbo.common.version.VersionTest.testIsFramework270OrHigher,False,False
1721,20.0,incubator-dubbo,org.apache.dubbo.rpc.support.ProtocolUtilsTest.testGetServiceKey,False,False
1724,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.thrift.ThriftCodecTest.encodeFrame,False,False
1727,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.thrift.ThriftCodecTest.testDecodeExceptionResponse,False,False
1732,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.thrift.ThriftUtilsTest.testGenerateMethodArgsClassName,False,False
1761,21.0,incubator-dubbo,org.apache.dubbo.rpc.support.RpcUtilsTest.testGetMethodName,False,False
1762,21.0,incubator-dubbo,org.apache.dubbo.rpc.support.RpcUtilsTest.testGet_$invoke_MethodName,False,False
1766,21.0,incubator-dubbo,org.apache.dubbo.rpc.support.MockInvokerTest.testInvokeThrowsRpcException1,False,False
1773,21.0,incubator-dubbo,org.apache.dubbo.rpc.filter.EchoFilterTest.testNonEcho,False,False
1779,21.0,incubator-dubbo,org.apache.dubbo.rpc.filter.ActiveLimitFilterTest.run,False,False
1781,21.0,incubator-dubbo,org.apache.dubbo.rpc.filter.ActiveLimitFilterTest.run,False,False
1784,21.0,incubator-dubbo,org.apache.dubbo.rpc.filter.ActiveLimitFilterTest.testInvokeRuntimeException,False,False
1785,21.0,incubator-dubbo,org.apache.dubbo.rpc.filter.ActiveLimitFilterTest.testInvokeRuntimeExceptionWithActiveCountMatch,False,False
1797,21.0,incubator-dubbo,org.apache.dubbo.rpc.filter.TimeoutFilterTest.testInvokeWithoutTimeout,False,False
1810,21.0,incubator-dubbo,org.apache.dubbo.rpc.filter.ExceptionFilterTest.testRuntimeException,False,False
1812,21.0,incubator-dubbo,org.apache.dubbo.rpc.filter.TokenFilterTest.testInvokeWithToken,False,False
1830,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.dubbo.DubboProtocolTest.testReturnNonSerialized,True,True
1833,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.dubbo.ReferenceCountExchangeClientTest.export,False,False
1835,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.dubbo.ReferenceCountExchangeClientTest.test_share_connect,False,False
1837,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.dubbo.ReferenceCountExchangeClientTest.test_mult_share_connect,False,False
1838,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.dubbo.ReferenceCountExchangeClientTest.test_multi_destory,False,False
1840,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.dubbo.ReferenceCountExchangeClientTest.init,False,False
1843,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.dubbo.ReferenceCountExchangeClientTest.getReferenceClient,False,False
1849,21.0,incubator-dubbo,org.apache.dubbo.xml.rpc.protocol.xmlrpc.XmlRpcProtocolTest.testCustomException,False,False
1850,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.nativethrift.ThriftProtocolTest.testThriftProtocol,False,False
1853,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.dubbo.support.EnumBak.testExportService,False,False
1854,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.dubbo.support.EnumBak.testNormalEnum,False,False
1863,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.rest.RestProtocolTest.testNettyServer,False,False
1864,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.rest.RestProtocolTest.testServletWithoutWebConfig,False,False
1871,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.rest.RestProtocolTest.testRemoteApplicationName,False,False
1878,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.injvm.InjvmProtocolTest.testIsInjvmRefer,False,False
1880,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.injvm.ProtocolTest.echo,False,False
1895,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.http.HttpProtocolTest.testJsonrpcProtocol,False,False
1900,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.hessian.HessianProtocolTest.testHessianProtocol,False,False
1903,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.hessian.HessianProtocolTest.testGenericInvokeWithRpcContext,False,False
1907,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.hessian.HessianProtocolTest.testTimeOut,False,False
1909,21.0,incubator-dubbo,org.apache.dubbo.rpc.protocol.hessian.HessianProtocolTest.testRemoteApplicationName,False,False
1919,25.0,incubator-dubbo,org.apache.dubbo.common.serialize.protostuff.ProtostuffObjectOutputTest.testCustomizeDateList,False,False
1925,25.0,incubator-dubbo,org.apache.dubbo.common.serialize.fastjson.FastJsonObjectInputTest.testReadBool,False,False
1945,25.0,incubator-dubbo,org.apache.dubbo.common.serialize.fastjson.FastJsonObjectOutputTest.testWriteLong,False,False
1953,25.0,incubator-dubbo,org.apache.dubbo.common.serialize.fastjson.FastJsonObjectOutputTest.flushToInput,False,False
1957,25.0,incubator-dubbo,org.apache.dubbo.common.serialize.fastjson.FastJsonSerializationTest.testObjectInput,False,False
1959,25.0,incubator-dubbo,org.apache.dubbo.common.serialize.hessian2.Hessian2SerializationTest.test_charArray,False,False
1960,25.0,incubator-dubbo,org.apache.dubbo.common.serialize.hessian2.Hessian2SerializationTest.test_shortArray_withType,False,False
1973,25.0,incubator-dubbo,org.apache.dubbo.common.serialize.fst.FstSerializationTest.testSerialize,False,False
1978,25.0,incubator-dubbo,org.apache.dubbo.common.serialize.fst.FstObjectOutputTest.testWriteShort,False,False
1999,25.0,incubator-dubbo,org.apache.dubbo.common.serialize.protobuf.support.GenericProtobufJsonObjectOutputTest.testWriteString,False,False
2048,28.0,incubator-dubbo,org.apache.dubbo.validation.support.jvalidation.JValidatorTest.testItWithArrayArg,False,False
2056,28.0,incubator-dubbo,org.apache.dubbo.validation.filter.ValidationFilterTest.testItWhileMethodNameStartWithDollar,False,False
2057,28.0,incubator-dubbo,org.apache.dubbo.validation.filter.ValidationFilterTest.testItWhileThrowoutRpcException,False,False
2078,29.0,incubator-dubbo,org.apache.dubbo.qos.legacy.ListTelnetHandlerTest.testListDetailService,False,True
2081,29.0,incubator-dubbo,org.apache.dubbo.qos.legacy.ListTelnetHandlerTest.testListDetail,False,True
2084,29.0,incubator-dubbo,org.apache.dubbo.qos.legacy.ListTelnetHandlerTest.registerProvider,False,False
2092,29.0,incubator-dubbo,org.apache.dubbo.qos.legacy.SelectTelnetHandlerTest.after,False,False
2111,29.0,incubator-dubbo,org.apache.dubbo.qos.textui.TTableTest.test1,False,False
2123,29.0,incubator-dubbo,org.apache.dubbo.qos.command.DefaultCommandExecutorTest.testExecute1,False,False
2129,29.0,incubator-dubbo,org.apache.dubbo.auth.AccessKeyAuthenticatorTest.testGetAccessKeyPairFailed,False,False
2143,29.0,incubator-dubbo,org.apache.dubbo.auth.filter.ConsumerSignFilterTest.testAuthEnabled,False,False
2157,33.0,incubator-dubbo,org.apache.dubbo.monitor.dubbo.DubboMonitorTest.testLookUp,False,False
2161,33.0,incubator-dubbo,org.apache.dubbo.monitor.dubbo.MetricsFilterTest.onInvokeReturns,False,False
2165,33.0,incubator-dubbo,org.apache.dubbo.monitor.dubbo.MetricsFilterTest.invoke,False,False
2203,36.0,incubator-dubbo,org.apache.dubbo.rpc.cluster.router.script.ScriptRouterTest.testRouteHostFilter,False,False
2221,36.0,incubator-dubbo,org.apache.dubbo.rpc.cluster.support.FailfastClusterInvokerTest.testInvokeNoException,False,False
2228,36.0,incubator-dubbo,org.apache.dubbo.rpc.cluster.support.ClusterUtilsTest.testMergeUrl,False,False
2236,36.0,incubator-dubbo,org.apache.dubbo.rpc.cluster.support.ForkingClusterInvokerTest.resetInvokerToNoException,False,False
2243,36.0,incubator-dubbo,org.apache.dubbo.rpc.cluster.support.FailbackClusterInvokerTest.resetInvokerToException,False,False
2253,36.0,incubator-dubbo,org.apache.dubbo.rpc.cluster.support.AbstractClusterInvokerTest.testSelect_Invokersize0,False,False
2263,36.0,incubator-dubbo,org.apache.dubbo.rpc.cluster.support.AbstractClusterInvokerTest.initDic,False,False
2265,36.0,incubator-dubbo,org.apache.dubbo.rpc.cluster.support.AbstractClusterInvokerTest.getInterface,False,False
2274,36.0,incubator-dubbo,org.apache.dubbo.rpc.cluster.support.wrapper.MockClusterInvokerTest.testMockInvokerInvoke_forcemock,False,False
2277,36.0,incubator-dubbo,org.apache.dubbo.rpc.cluster.support.wrapper.MockClusterInvokerTest.testMockInvokerFromOverride_Invoke_Fock_WithOutDefault,False,False
2286,36.0,incubator-dubbo,org.apache.dubbo.rpc.cluster.support.wrapper.MockClusterInvokerTest.testMockInvokerFromOverride_Invoke_check_String,False,False
2290,36.0,incubator-dubbo,org.apache.dubbo.rpc.cluster.support.wrapper.MockClusterInvokerTest.testMockInvokerFromOverride_Invoke_check_ListString_empty,False,False
2295,36.0,incubator-dubbo,org.apache.dubbo.rpc.cluster.support.wrapper.MockClusterInvokerTest.testMockInvokerFromOverride_Invoke_force_throw,False,False
2303,36.0,incubator-dubbo,org.apache.dubbo.rpc.cluster.directory.StaticDirectoryTest.testStaticDirectory,False,False
2312,36.0,incubator-dubbo,org.apache.dubbo.rpc.cluster.configurator.parser.ConfigParserTest.parseConfiguratorsAppNoServiceTest,False,False
2334,37.0,incubator-dubbo,org.apache.dubbo.configcenter.support.zookeeper.ZookeeperDynamicConfigurationTest.testPublishConfig,False,False
