id,projectName,test_name,isFlaky,tokenList,java_keywords,javaKeysCounter,abstract_keyword,assert_keyword,boolean_keyword,break_keyword,byte_keyword,case_keyword,catch_keyword,char_keyword,class_keyword,continue_keyword,default_keyword,do_keyword,double_keyword,else_keyword,enum_keyword,exports_keyword,extends_keyword,final_keyword,finally_keyword,float_keyword,for_keyword,if_keyword,implements_keyword,import_keyword,instanceof_keyword,int_keyword,interface_keyword,long_keyword,modules_keyword,native_keyword,new_keyword,package_keyword,private_keyword,protected_keyword,public_keyword,requires_keyword,return_keyword,short_keyword,static_keyword,strictfp_keyword,super_keyword,switch_keyword,synchronized_keyword,this_keyword,throw_keyword,throws_keyword,transient_keyword,try_keyword,void_keyword,volatile_keyword,while_keyword,true_keyword,null_keyword,false_keyword,const_keyword,goto_keyword,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,testLength,numAsserts,numCoveredLines,ExecutionTime,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
16,Alluxio-alluxio,tachyon.journaltest.foldertest,1,"['editlogpath', 'getmasterinfo', 'underfilesystem', 'path', 'file', 'get', 'mtfs', 'edit', 'master', 'getclientfileinfo', 'finfo', 'stop', 'info', 'folder', 'tachyon', 'log', 'foldertest', 'local', 'string', 'exception', 'mlocaltachyoncluster', 'tfs', 'geteditlogpath', 'system', 'client', 'mkdir', 'clientfileinfo', 'test', 'delete', 'cluster', 'under']","['true', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,13,0,41,0.106,329,127,1,2,2,2,2,3,4,5,25
16,Alluxio-alluxio,tachyon.journaltest.foldertest,1,"['editlogpath', 'getmasterinfo', 'underfilesystem', 'path', 'file', 'get', 'mtfs', 'edit', 'master', 'getclientfileinfo', 'finfo', 'stop', 'info', 'folder', 'tachyon', 'log', 'foldertest', 'local', 'string', 'exception', 'mlocaltachyoncluster', 'tfs', 'geteditlogpath', 'system', 'client', 'mkdir', 'clientfileinfo', 'test', 'delete', 'cluster', 'under']","['true', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,13,0,41,0.106,329,127,1,2,2,2,2,3,4,5,25
17,Alluxio-alluxio,tachyon.journaltest.tabletest,1,"['address', 'equals', 'inetsocketaddress', 'exist', 'ioexception', 'fileinfo', 'asserttrue', 'filedoesnotexistexception', 'socket', 'path', 'masterconf', 'conf', 'inet', 'file', 'data', 'invalidpathexception', 'get', 'master', 'getclientfileinfo', 'stop', 'info', 'journal', 'folder', 'log', 'ls', 'id', 'exception', 'invalid', 'does', 'getfileid', 'table', 'client', 'size', 'image', 'masterinfo', 'test', 'clientfileinfo', 'tabletest', 'assertequals', 'not', 'assert', 'true']","['new', 'new', 'new', 'true', 'private', 'void', 'throws']",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,9,4,41,0.12,363,129,1,2,2,2,2,3,5,5,23
17,Alluxio-alluxio,tachyon.journaltest.tabletest,1,"['address', 'equals', 'inetsocketaddress', 'exist', 'ioexception', 'fileinfo', 'asserttrue', 'filedoesnotexistexception', 'socket', 'path', 'masterconf', 'conf', 'inet', 'file', 'data', 'invalidpathexception', 'get', 'master', 'getclientfileinfo', 'stop', 'info', 'journal', 'folder', 'log', 'ls', 'id', 'exception', 'invalid', 'does', 'getfileid', 'table', 'client', 'size', 'image', 'masterinfo', 'test', 'clientfileinfo', 'tabletest', 'assertequals', 'not', 'assert', 'true']","['new', 'new', 'new', 'true', 'private', 'void', 'throws']",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,9,4,41,0.12,363,129,1,2,2,2,2,3,5,5,23
18,Alluxio-alluxio,tachyon.journaltest.tabletest,1,"['address', 'equals', 'inetsocketaddress', 'exist', 'ioexception', 'fileinfo', 'asserttrue', 'filedoesnotexistexception', 'socket', 'path', 'masterconf', 'conf', 'inet', 'file', 'data', 'invalidpathexception', 'get', 'master', 'getclientfileinfo', 'stop', 'info', 'journal', 'folder', 'log', 'ls', 'id', 'exception', 'invalid', 'does', 'getfileid', 'table', 'client', 'size', 'image', 'masterinfo', 'test', 'clientfileinfo', 'tabletest', 'assertequals', 'not', 'assert', 'true']","['new', 'new', 'new', 'true', 'private', 'void', 'throws']",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,9,4,41,0.12,363,129,1,2,2,2,2,3,5,5,23
18,Alluxio-alluxio,tachyon.journaltest.tabletest,1,"['address', 'equals', 'inetsocketaddress', 'exist', 'ioexception', 'fileinfo', 'asserttrue', 'filedoesnotexistexception', 'socket', 'path', 'masterconf', 'conf', 'inet', 'file', 'data', 'invalidpathexception', 'get', 'master', 'getclientfileinfo', 'stop', 'info', 'journal', 'folder', 'log', 'ls', 'id', 'exception', 'invalid', 'does', 'getfileid', 'table', 'client', 'size', 'image', 'masterinfo', 'test', 'clientfileinfo', 'tabletest', 'assertequals', 'not', 'assert', 'true']","['new', 'new', 'new', 'true', 'private', 'void', 'throws']",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,9,4,41,0.12,363,129,1,2,2,2,2,3,5,5,23
20,Alluxio-alluxio,tachyon.journaltest.manyfiletest,1,"['editlogpath', 'underfilesystem', 'path', 'file', 'get', 'manyfiletestutil', 'mtfs', 'edit', 'stop', 'createfile', 'tachyon', 'log', 'manyfiletest', 'local', 'string', 'exception', 'mlocaltachyoncluster', 'create', 'tfs', 'geteditlogpath', 'system', 'test', 'delete', 'cluster', 'util', 'under', 'many']","['for', 'int', 'true', 'public', 'void', 'throws']",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,14,0,37,0.148,278,126,1,2,2,3,3,3,5,5,22
22,Alluxio-alluxio,tachyon.journaltest.filefoldertest,1,"['editlogpath', 'filefoldertest', 'underfilesystem', 'path', 'file', 'get', 'mtfs', 'edit', 'stop', 'createfile', 'folder', 'tachyon', 'log', 'local', 'string', 'exception', 'mlocaltachyoncluster', 'create', 'tfs', 'geteditlogpath', 'system', 'mkdir', 'test', 'filefolderutil', 'delete', 'cluster', 'util', 'under']","['for', 'int', 'for', 'int', 'true', 'public', 'void', 'throws']",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17,0,20,2.177,486,153,1,2,2,2,2,2,5,5,13
24,Alluxio-alluxio,tachyon.journaltest.renametest,1,"['editlogpath', 'underfilesystem', 'path', 'rename', 'file', 'ii', 'get', 'mtfs', 'edit', 'renametest', 'stop', 'createfile', 'tachyon', 'log', 'local', 'string', 'exception', 'mlocaltachyoncluster', 'create', 'renametestutil', 'tfs', 'geteditlogpath', 'system', 'mkdir', 'test', 'jj', 'delete', 'cluster', 'util', 'under']","['for', 'int', 'for', 'int', 'true', 'public', 'void', 'throws']",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,19,0,37,0.326,332,132,1,2,2,3,3,3,5,5,25
26,Alluxio-alluxio,tachyon.journaltest.deletetest,1,"['editlogpath', 'underfilesystem', 'path', 'file', 'get', 'mtfs', 'edit', 'stop', 'createfile', 'tachyon', 'log', 'local', 'string', 'deletetestutil', 'exception', 'mlocaltachyoncluster', 'create', 'deletetest', 'tfs', 'geteditlogpath', 'system', 'mkdir', 'test', 'delete', 'cluster', 'util', 'under']","['for', 'int', 'for', 'int', 'if', 'false', 'if', 'true', 'true', 'public', 'void', 'throws']",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,1,1,0,0,0,23,0,37,0.324,330,132,1,2,2,3,3,3,4,5,25
28,Alluxio-alluxio,tachyon.journaltest.addblocktest,1,"['editlogpath', 'getmasterinfo', 'os', 'type', 'underfilesystem', 'output', 'out', 'file', 'add', 'path', 'cache', 'block', 'get', 'mtfs', 'getoutstream', 'write', 'master', 'edit', 'stream', 'getclientfileinfo', 'writetype', 'finfo', 'stop', 'createfile', 'info', 'tachyon', 'log', 'must', 'local', 'string', 'addblocktest', 'exception', 'mlocaltachyoncluster', 'create', 'close', 'addblocktestutil', 'tfs', 'geteditlogpath', 'system', 'tachyonfile', 'client', 'clientfileinfo', 'test', 'delete', 'outputstream', 'cluster', 'util', 'getfile', 'under']","['for', 'int', 'true', 'public', 'void', 'throws']",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,19,0,41,0.276,507,161,1,3,3,3,3,3,5,5,25
30,Alluxio-alluxio,tachyon.journaltest.addcheckpointtest,1,"['editlogpath', 'getmasterinfo', 'ckpath', 'type', 'underfilesystem', 'path', 'testutils', 'file', 'utils', 'add', 'get', 'ckfileinfo', 'mtfs', 'write', 'edit', 'master', 'getclientfileinfo', 'writetype', 'finfo', 'through', 'info', 'createfile', 'stop', 'tachyon', 'log', 'createbytefile', 'local', 'string', 'exception', 'mlocaltachyoncluster', 'addcheckpointtestutil', 'byte', 'create', 'tfs', 'geteditlogpath', 'system', 'client', 'test', 'clientfileinfo', 'checkpoint', 'ck', 'delete', 'getcheckpointpath', 'cluster', 'util', 'addcheckpointtest', 'under']","['true', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,16,0,42,0.2,486,153,1,2,2,2,2,2,5,5,29
33,Alluxio-alluxio,tachyon.dataservertest.readtest,1,"['finishsending', 'address', 'ismessageready', 'testfile', 'equals', 'channel', 'inetsocketaddress', 'is', 'readtest', 'sending', 'type', 'sendmsg', 'createblockresponsemessage', 'getblockid', 'exist', 'increasing', 'socket', 'path', 'filealreadyexistexception', 'testutils', 'utils', 'file', 'data', 'block', 'inet', 'getfileblocks', 'get', 'finish', 'mtfs', 'write', 'num', 'invalidpathexception', 'socketchannel', 'buffer', 'mhost', 'ioexception', 'writetype', 'blockid', 'message', 'request', 'ready', 'must', 'createbytefile', 'createblockrequestmessage', 'mport', 'numread', 'id', 'msg', 'invalid', 'exception', 'byte', 'create', 'fileid', 'getincreasingbytebuffer', 'send', 'locations', 'getlocations', 'read', 'cache', 'open', 'host', 'recv', 'getreadonlydata', 'server', 'dataservermessage', 'blocks', 'already', 'test', 'assertequals', 'close', 'assert', 'port', 'only', 'recvmsg', 'response']","['int', 'long', 'new', 'while', 'false', 'while', 'int', 'if', 'break', 'public', 'void', 'throws']",12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,1,1,0,20,1,25,0.132,386,152,1,2,2,3,3,3,5,5,25
34,Alluxio-alluxio,tachyon.dataservertest.readpartialtest1,1,"['finishsending', 'address', 'ismessageready', 'testfile', 'equals', 'channel', 'inetsocketaddress', 'is', 'sending', 'type', 'sendmsg', 'createblockresponsemessage', 'getblockid', 'invalidpathexception', 'increasing', 'socket', 'path', 'exist', 'testutils', 'utils', 'file', 'data', 'block', 'inet', 'getfileblocks', 'get', 'finish', 'mtfs', 'write', 'num', 'partial', 'readpartialtest', 'socketchannel', 'buffer', 'mhost', 'ioexception', 'writetype', 'blockid', 'message', 'request', 'ready', 'must', 'createbytefile', 'createblockrequestmessage', 'mport', 'numread', 'id', 'msg', 'invalid', 'exception', 'byte', 'create', 'fileid', 'getincreasingbytebuffer', 'send', 'locations', 'getlocations', 'read', 'filealreadyexistexception', 'open', 'host', 'recv', 'cache', 'getreadonlydata', 'server', 'dataservermessage', 'blocks', 'already', 'test', 'assertequals', 'close', 'assert', 'port', 'only', 'recvmsg', 'response']","['int', 'long', 'new', 'while', 'false', 'while', 'int', 'if', 'break', 'public', 'void', 'throws']",12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,22,1,17,1.985,795,193,1,3,3,3,3,3,4,5,18
35,Alluxio-alluxio,tachyon.dataservertest.readpartialtest2,1,"['finishsending', 'address', 'ismessageready', 'testfile', 'equals', 'channel', 'inetsocketaddress', 'is', 'sending', 'type', 'sendmsg', 'createblockresponsemessage', 'getblockid', 'invalidpathexception', 'increasing', 'socket', 'path', 'exist', 'testutils', 'utils', 'file', 'data', 'block', 'inet', 'getfileblocks', 'get', 'finish', 'mtfs', 'write', 'num', 'partial', 'readpartialtest', 'socketchannel', 'buffer', 'mhost', 'ioexception', 'writetype', 'blockid', 'message', 'request', 'ready', 'must', 'createbytefile', 'createblockrequestmessage', 'mport', 'numread', 'id', 'msg', 'invalid', 'exception', 'byte', 'create', 'fileid', 'getincreasingbytebuffer', 'send', 'locations', 'getlocations', 'read', 'filealreadyexistexception', 'open', 'host', 'recv', 'cache', 'getreadonlydata', 'server', 'dataservermessage', 'blocks', 'already', 'test', 'assertequals', 'close', 'assert', 'port', 'only', 'recvmsg', 'response']","['int', 'long', 'new', 'while', 'false', 'while', 'int', 'if', 'break', 'public', 'void', 'throws']",12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,1,1,0,22,1,25,0.121,370,152,1,2,2,3,3,3,4,5,25
36,Alluxio-alluxio,tachyon.userinfotest.constructortest,0,"['get', 'max', 'tuserinfo', 'delta', 'id', 'equals', 'constructor', 'getuserid', 'constructortest', 'test', 'min', 'user', 'info', 'assertequals', 'userinfo', 'assert', 'len']","['for', 'int', 'new', 'public', 'void']",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0.01,5,2,0,0,0,1,0,0,2,2,1
37,Alluxio-alluxio,tachyon.userinfotest.constructorwithexceptiontest,0,"['equals', 'with', 'get', 'fail', 'delta', 'constructor', 'info', 'userid', 'expected=', 'id', 'invalid', 'exception', 'user', 'expected=runtimeexception.class', 'userinfo', 'runtime', 'tuserinfo', 'exception.class', 'test', 'constructorwithexceptiontest', 'assertequals', 'getuserid', 'assert']","['for', 'int', 'new', 'public', 'void']",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,2,0.222,11,4,0,0,0,1,0,0,3,3,2
38,Alluxio-alluxio,tachyon.userinfotest.addownbytestest,0,"['bytes', 'get', 'getownbytes', 'tuserinfo', 'addownbytestest', 'add', 'equals', 'test', 'user', 'addownbytes', 'info', 'assertequals', 'own', 'userinfo', 'assert']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,6,0.001,8,2,0,0,0,0,0,0,1,1,5
39,Alluxio-alluxio,tachyon.userinfotest.getuseridtest,0,"['get', 'max', 'tuserinfo', 'len', 'id', 'equals', 'getuserid', 'test', 'min', 'user', 'info', 'assertequals', 'userinfo', 'assert', 'getuseridtest']","['for', 'int', 'new', 'public', 'void']",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0.003,5,2,0,0,0,1,0,0,3,3,1
