,id,projectName,testCase,isFlaky,prediction
108,10438.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testsimple,0.0,False
116,10446.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testandor,0.0,False
126,10456.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testgreaterinteger,0.0,False
135,10465.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testlessfloat,0.0,False
139,10469.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testlessthanequaltofloat,0.0,False
154,10490.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreateservicecomponentwithinvalidrequest,1.0,True
156,10492.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreateservicecomponentmultiple,1.0,True
167,10503.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testgetserviceswithfilters,1.0,True
177,10513.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testservicecomponentupdaterecursive,1.0,True
198,10543.0,apache-ambari,org.apache.ambari.server.controller.internal.simplifyingpredicatevisitortest.testvisit,0.0,False
200,10545.0,apache-ambari,org.apache.ambari.server.controller.internal.clustercontrollerimpltest.testgetresourcesemptyrequest,0.0,False
206,10551.0,apache-ambari,org.apache.ambari.server.controller.internal.clustercontrollerimpltest.testdeleteresourcesresolvepredicate,0.0,False
208,10553.0,apache-ambari,org.apache.ambari.server.controller.internal.resourceproviderimpltest.testcreateclusterresources,0.0,False
211,10558.0,apache-ambari,org.apache.ambari.server.controller.internal.resourceproviderimpltest.testdeleteclusterresources,0.0,False
221,10569.0,apache-ambari,org.apache.ambari.server.controller.predicate.notpredicatetest.testapply,0.0,False
224,10572.0,apache-ambari,org.apache.ambari.server.controller.predicate.lessequalspredicatetest.testgetproperties,0.0,False
257,10620.0,apache-ambari,org.apache.ambari.server.state.servicecomponenttest.testcreateservicecomponent,0.0,False
267,10640.0,apache-ambari,org.apache.ambari.server.state.host.hosttest.testhostregistrationsinanystate,0.0,False
20,10339.0,apache-ambari,org.apache.ambari.server.security.authorization.ambarilocaluserdetailsservicetest.testusernamenotfound,0.0,False
22,10343.0,apache-ambari,org.apache.ambari.server.security.authorization.ambarildapauthenticationprovidertest.testbadcredential,1.0,False
23,10344.0,apache-ambari,org.apache.ambari.server.security.authorization.ambarildapauthenticationprovidertest.testauthenticate,1.0,False
31,10355.0,apache-ambari,org.apache.ambari.server.api.handlers.delegatingrequesthandlertest.testhandlerequest_get,0.0,False
37,10361.0,apache-ambari,org.apache.ambari.server.api.handlers.querycreatehandlertest.testhandlerequest,0.0,False
49,10373.0,apache-ambari,org.apache.ambari.server.api.query.queryimpltest.testaddproperty__localcategorysubpropsonly,0.0,False
58,10383.0,apache-ambari,org.apache.ambari.server.api.services.requestimpltest.testgetquerypredicate,0.0,False
68,10396.0,apache-ambari,org.apache.ambari.server.api.services.ambarimetainfotest.getservices,0.0,False
70,10398.0,apache-ambari,org.apache.ambari.server.api.services.ambarimetainfotest.getsupportedservices,0.0,False
82,10412.0,apache-ambari,org.apache.ambari.server.api.services.componentservicetest.testdeletecomponent,0.0,False
86,10416.0,apache-ambari,org.apache.ambari.server.api.services.serviceservicetest.testgetservice,0.0,False
98,10428.0,apache-ambari,org.apache.ambari.server.api.services.hostcomponentservicetest.testgethostcomponents,0.0,False
128,10458.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testgreaterdouble,0.0,False
143,10473.0,apache-ambari,org.apache.ambari.server.controller.clusterresponsetest.testtostring,0.0,False
145,10481.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreateclusterwithinvalidstack,1.0,True
172,10508.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testgethosts,1.0,True
176,10512.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testserviceupdaterecursive,1.0,True
184,10521.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreateandgetusers,1.0,True
195,10540.0,apache-ambari,org.apache.ambari.server.controller.internal.schemaimpltest.testgetkeypropertyid,0.0,False
197,10542.0,apache-ambari,org.apache.ambari.server.controller.internal.requestimpltest.testgetpropertyids,0.0,False
216,10564.0,apache-ambari,org.apache.ambari.server.controller.internal.resourceimpltest.testsetgetproperty,0.0,False
235,10583.0,apache-ambari,org.apache.ambari.server.actionmanager.testactionscheduler.testactionschedule,0.0,False
240,10591.0,apache-ambari,org.apache.ambari.server.actionmanager.testactionmanager.testactionresponse,0.0,False
245,10599.0,apache-ambari,org.apache.ambari.server.actionmanager.testactiondbaccessorimpl.testpersistactions,0.0,False
246,10600.0,apache-ambari,org.apache.ambari.server.actionmanager.testactiondbaccessorimpl.testhostrolescheduled,0.0,False
248,10607.0,apache-ambari,org.apache.ambari.server.utils.teststageutils.testgetateststage,0.0,False
256,10617.0,apache-ambari,org.apache.ambari.server.state.servicetest.testconverttoresponse,0.0,False
260,10624.0,apache-ambari,org.apache.ambari.server.state.servicecomponenttest.testaddandgetservicecomponenthosts,0.0,False
271,10649.0,apache-ambari,org.apache.ambari.server.state.svccomphost.servicecomponenthosttest.testjobhandling,0.0,False
287,10670.0,apache-ambari,org.apache.ambari.server.state.cluster.clusterstest.testaddandgethost,0.0,False
14,10329.0,apache-ambari,org.apache.ambari.server.agent.testheartbeatmonitor.testheartbeatstatecommandsenqueueing,1.0,True
16,10333.0,apache-ambari,org.apache.ambari.server.security.authorization.testusers.testgetallusers,0.0,False
32,10356.0,apache-ambari,org.apache.ambari.server.api.handlers.delegatingrequesthandlertest.testhandlerequest_put,0.0,False
40,10364.0,apache-ambari,org.apache.ambari.server.api.handlers.readhandlertest.testhandlerrequest,0.0,False
44,10368.0,apache-ambari,org.apache.ambari.server.api.query.queryimpltest.testexecute__collection_nullinternalpredicate_nonnulluserpredicate,0.0,False
57,10382.0,apache-ambari,org.apache.ambari.server.api.services.hostservicetest.testdeletehost,0.0,False
59,10384.0,apache-ambari,org.apache.ambari.server.api.services.requestimpltest.testgetfields,0.0,False
65,10393.0,apache-ambari,org.apache.ambari.server.api.services.ambarimetainfotest.isvalidservice,0.0,False
76,10406.0,apache-ambari,org.apache.ambari.server.api.services.deletepersistencemanagertest.testpersist,0.0,False
99,10429.0,apache-ambari,org.apache.ambari.server.api.services.hostcomponentservicetest.testcreatehostcomponent,0.0,False
102,10432.0,apache-ambari,org.apache.ambari.server.api.services.hostcomponentservicetest.testdeletehostcomponent,0.0,False
106,10436.0,apache-ambari,org.apache.ambari.server.api.services.parsers.jsonpropertyparsertest.testparse_emptybody,0.0,False
115,10445.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testlongor,0.0,False
121,10451.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testequalsstring,0.0,False
122,10452.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testequalsinteger,0.0,False
151,10487.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreateservicewithinvalidinfo,1.0,True
157,10493.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreateservicecomponenthostsimple,1.0,True
160,10496.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreatehostsimple,1.0,True
164,10500.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testgetclusters,1.0,True
187,10524.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testdeleteusers,1.0,True
205,10550.0,apache-ambari,org.apache.ambari.server.controller.internal.clustercontrollerimpltest.testdeleteresources,0.0,False
209,10555.0,apache-ambari,org.apache.ambari.server.controller.internal.resourceproviderimpltest.testgetclusterresources,0.0,False
223,10571.0,apache-ambari,org.apache.ambari.server.controller.predicate.lessequalspredicatetest.testapply,0.0,False
228,10576.0,apache-ambari,org.apache.ambari.server.controller.predicate.lesspredicatetest.testapply,0.0,False
229,10577.0,apache-ambari,org.apache.ambari.server.controller.predicate.lesspredicatetest.testgetproperties,0.0,False
232,10580.0,apache-ambari,org.apache.ambari.server.controller.predicate.andpredicatetest.testapply,0.0,False
258,10621.0,apache-ambari,org.apache.ambari.server.state.servicecomponenttest.testgetandsetservicecomponentinfo,0.0,False
278,10658.0,apache-ambari,org.apache.ambari.server.state.cluster.clustertest.testgethoststate,0.0,False
280,10660.0,apache-ambari,org.apache.ambari.server.state.cluster.clustertest.testhostevent,0.0,False
290,10678.0,apache-ambari,org.apache.ambari.server.bootstrap.bootstrapresourcetest.bootstrapget,0.0,False
9,10318.0,apache-ambari,org.apache.ambari.server.agent.testheartbeathandler.testtaskinprogresshandling,0.0,False
26,10350.0,apache-ambari,org.apache.ambari.server.security.authorization.ldapserverpropertiestest.testgetusersearchfilter,0.0,False
34,10358.0,apache-ambari,org.apache.ambari.server.api.handlers.delegatingrequesthandlertest.testhandlerequest_delete,0.0,False
45,10369.0,apache-ambari,org.apache.ambari.server.api.query.queryimpltest.testexecute__collection_nonnullinternalpredicate_nonnulluserpredicate,0.0,False
46,10370.0,apache-ambari,org.apache.ambari.server.api.query.queryimpltest.testaddproperty__localproperty,0.0,False
53,10378.0,apache-ambari,org.apache.ambari.server.api.services.hostservicetest.testcreatehost,0.0,False
69,10397.0,apache-ambari,org.apache.ambari.server.api.services.ambarimetainfotest.getserviceinfo,0.0,False
73,10401.0,apache-ambari,org.apache.ambari.server.api.services.actionservicetest.testgetactions,0.0,False
74,10404.0,apache-ambari,org.apache.ambari.server.api.services.ambarimetaservicetest.teststacks,0.0,False
78,10408.0,apache-ambari,org.apache.ambari.server.api.services.componentservicetest.testgetcomponents,0.0,False
79,10409.0,apache-ambari,org.apache.ambari.server.api.services.componentservicetest.testcreatecomponent,0.0,False
95,10425.0,apache-ambari,org.apache.ambari.server.api.services.clusterservicetest.testupdatecluster,0.0,False
117,10447.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testblocks,0.0,False
125,10455.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testequalslong,0.0,False
130,10460.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testgreaterthanequaltointeger,0.0,False
162,10498.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreatehostwithinvalidrequests,1.0,True
169,10505.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testgetservicecomponentswithfilters,1.0,True
175,10511.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testserviceupdateinvalidupdates,1.0,True
181,10517.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testgetrequestandtaskstatus,1.0,True
182,10518.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testgetactions,1.0,True
215,10563.0,apache-ambari,org.apache.ambari.server.controller.internal.resourceimpltest.testgettype,0.0,False
227,10575.0,apache-ambari,org.apache.ambari.server.controller.predicate.predicatevisitortest.testvisitor,0.0,False
247,10602.0,apache-ambari,org.apache.ambari.server.actionmanager.testactiondbaccessorimpl.testupdatehostrole,0.0,False
275,10653.0,apache-ambari,org.apache.ambari.server.state.svccomphost.servicecomponenthosttest.teststopinvariousstates,0.0,False
276,10654.0,apache-ambari,org.apache.ambari.server.state.svccomphost.servicecomponenthosttest.testlivestateupdatesforreconfigure,0.0,False
277,10657.0,apache-ambari,org.apache.ambari.server.state.cluster.clustertest.testaddhost,0.0,False
283,10664.0,apache-ambari,org.apache.ambari.server.state.cluster.clustertest.testgetandsetconfigs,0.0,False
288,10671.0,apache-ambari,org.apache.ambari.server.state.cluster.clusterstest.testclusterhostmapping,0.0,False
293,10683.0,apache-ambari,org.apache.ambari.server.bootstrap.bootstraptest.testpolling,0.0,False
21,10340.0,apache-ambari,org.apache.ambari.server.security.authorization.ambarilocaluserdetailsservicetest.testemptyroles,0.0,False
39,10363.0,apache-ambari,org.apache.ambari.server.api.handlers.updatehandlertest.testhandlerequest__asynchronous,0.0,False
42,10366.0,apache-ambari,org.apache.ambari.server.api.query.queryimpltest.testexecute__component_collection_nospecifiedprops,0.0,False
56,10381.0,apache-ambari,org.apache.ambari.server.api.services.hostservicetest.testupdatehosts,0.0,False
66,10394.0,apache-ambari,org.apache.ambari.server.api.services.ambarimetainfotest.getsupportedconfigs,0.0,False
83,10413.0,apache-ambari,org.apache.ambari.server.api.services.configurationservicetest.testcreateconfiguration,0.0,False
89,10419.0,apache-ambari,org.apache.ambari.server.api.services.serviceservicetest.testupdateservices,0.0,False
96,10426.0,apache-ambari,org.apache.ambari.server.api.services.clusterservicetest.testdeletecluster,0.0,False
100,10430.0,apache-ambari,org.apache.ambari.server.api.services.hostcomponentservicetest.testupdatehostcomponent,0.0,False
107,10437.0,apache-ambari,org.apache.ambari.server.api.services.parsers.jsonpropertyparsertest.testparse_array,0.0,False
127,10457.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testgreaterfloat,0.0,False
132,10462.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testgreaterthanequaltodouble,0.0,False
138,10468.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testlessthanequaltointeger,0.0,False
140,10470.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testlessthanequaltodouble,0.0,False
142,10472.0,apache-ambari,org.apache.ambari.server.controller.clusterresponsetest.testbasicgetandset,0.0,False
152,10488.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreateservicesmultiple,1.0,False
170,10506.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testgetservicecomponenthosts,1.0,True
179,10515.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.teststartclientcomponent,1.0,True
180,10516.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.teststartclienthostcomponent,1.0,True
183,10519.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreateactions,1.0,True
191,10528.0,apache-ambari,org.apache.ambari.server.controller.clusterrequesttest.testbasicgetandset,0.0,False
192,10529.0,apache-ambari,org.apache.ambari.server.controller.clusterrequesttest.testtostring,0.0,False
201,10546.0,apache-ambari,org.apache.ambari.server.controller.internal.clustercontrollerimpltest.testgetresourceswithpredicate,0.0,False
212,10559.0,apache-ambari,org.apache.ambari.server.controller.internal.resourceproviderimpltest.testcreateserviceresources,0.0,False
217,10565.0,apache-ambari,org.apache.ambari.server.controller.predicate.orpredicatetest.testapply,0.0,False
237,10586.0,apache-ambari,org.apache.ambari.server.actionmanager.testactionscheduler.testsuccessfactors,0.0,False
242,10596.0,apache-ambari,org.apache.ambari.server.actionmanager.testactiondbaccessorimpl.testactionresponse,0.0,False
266,10639.0,apache-ambari,org.apache.ambari.server.state.host.hosttest.testhostheartbeatflow,0.0,False
273,10651.0,apache-ambari,org.apache.ambari.server.state.svccomphost.servicecomponenthosttest.testgetandsetbasicinfo,0.0,False
2,10309.0,apache-ambari,org.apache.ambari.server.agent.testheartbeathandler.testcommandreport,0.0,False
7,10315.0,apache-ambari,org.apache.ambari.server.agent.testheartbeathandler.testrequestid,0.0,False
17,10334.0,apache-ambari,org.apache.ambari.server.security.authorization.testusers.testmodifypassword,0.0,False
29,10353.0,apache-ambari,org.apache.ambari.server.api.handlers.deletehandlertest.testhandlerequest__synchronous,0.0,False
33,10357.0,apache-ambari,org.apache.ambari.server.api.handlers.delegatingrequesthandlertest.testhandlerequest_post,0.0,False
50,10374.0,apache-ambari,org.apache.ambari.server.api.query.queryimpltest.testaddproperty__subproperty,0.0,False
55,10380.0,apache-ambari,org.apache.ambari.server.api.services.hostservicetest.testupdatehost,0.0,False
60,10387.0,apache-ambari,org.apache.ambari.server.api.services.persistkeyvalueimpltest.teststore,0.0,False
64,10392.0,apache-ambari,org.apache.ambari.server.api.services.ambarimetainfotest.issupportedstack,0.0,False
71,10399.0,apache-ambari,org.apache.ambari.server.api.services.ambarimetainfotest.testgetrepos,0.0,False
84,10414.0,apache-ambari,org.apache.ambari.server.api.services.createpersistencemanagertest.testpersist,0.0,False
87,10417.0,apache-ambari,org.apache.ambari.server.api.services.serviceservicetest.testgetservices,0.0,False
105,10435.0,apache-ambari,org.apache.ambari.server.api.services.parsers.jsonpropertyparsertest.testparse_nullbody,0.0,False
110,10440.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testdone,0.0,False
119,10449.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testunbalancedblocks,0.0,False
159,10495.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreateservicecomponenthostwithinvalidrequest,1.0,True
161,10497.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreatehostmultiple,1.0,True
163,10499.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testinstallandstartservice,1.0,True
178,10514.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testservicecomponenthostupdaterecursive,1.0,True
190,10527.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testclientservicesmoketests,1.0,True
199,10544.0,apache-ambari,org.apache.ambari.server.controller.internal.clustercontrollerimpltest.testgetresources,0.0,False
213,10560.0,apache-ambari,org.apache.ambari.server.controller.internal.resourceproviderimpltest.testgetserviceresources,0.0,False
222,10570.0,apache-ambari,org.apache.ambari.server.controller.predicate.notpredicatetest.testgetproperties,0.0,False
239,10588.0,apache-ambari,org.apache.ambari.server.actionmanager.teststage.testtasktimeout,0.0,False
255,10616.0,apache-ambari,org.apache.ambari.server.state.servicetest.testgetandsetconfigs,0.0,False
262,10628.0,apache-ambari,org.apache.ambari.server.state.host.hosttest.testhostinfoimport,0.0,False
268,10644.0,apache-ambari,org.apache.ambari.server.state.svccomphost.servicecomponenthosttest.testnewservicecomponenthost,0.0,False
272,10650.0,apache-ambari,org.apache.ambari.server.state.svccomphost.servicecomponenthosttest.testgetandsetconfigs,0.0,False
274,10652.0,apache-ambari,org.apache.ambari.server.state.svccomphost.servicecomponenthosttest.testconverttoresponse,0.0,False
6,10314.0,apache-ambari,org.apache.ambari.server.agent.testheartbeathandler.testregisternewnode,0.0,True
15,10330.0,apache-ambari,org.apache.ambari.server.agent.testheartbeatmonitor.testheartbeatloss,0.0,False
28,10352.0,apache-ambari,org.apache.ambari.server.security.authorization.authorizationhelpertest.testconvertrolestoauthorities,0.0,False
61,10389.0,apache-ambari,org.apache.ambari.server.api.services.ambarimetainfotest.getcomponentcategory,0.0,False
72,10400.0,apache-ambari,org.apache.ambari.server.api.services.actionservicetest.testcreateactions,0.0,False
80,10410.0,apache-ambari,org.apache.ambari.server.api.services.componentservicetest.testupdatecomponent,0.0,False
97,10427.0,apache-ambari,org.apache.ambari.server.api.services.hostcomponentservicetest.testgethostcomponent,0.0,False
101,10431.0,apache-ambari,org.apache.ambari.server.api.services.hostcomponentservicetest.testupdatehostcomponents,0.0,False
111,10441.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testsimpleand,0.0,False
120,10450.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testaltproperty,0.0,False
141,10471.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testlessthanequaltolong,0.0,False
144,10480.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreateclustersimple,1.0,False
168,10504.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testgetservicecomponents,1.0,True
188,10525.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testrcaonjobtrackerhost,1.0,True
189,10526.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testconfigupdates,1.0,True
194,10531.0,apache-ambari,org.apache.ambari.server.controller.ganglia.gangliapropertyprovidertest.testgetmanyresources,0.0,False
196,10541.0,apache-ambari,org.apache.ambari.server.controller.internal.schemaimpltest.testgetcategories,0.0,False
203,10548.0,apache-ambari,org.apache.ambari.server.controller.internal.clustercontrollerimpltest.testupdateresources,0.0,False
204,10549.0,apache-ambari,org.apache.ambari.server.controller.internal.clustercontrollerimpltest.testupdateresourcesresolvepredicate,0.0,False
210,10556.0,apache-ambari,org.apache.ambari.server.controller.internal.resourceproviderimpltest.testupdateclusterresources,0.0,False
219,10567.0,apache-ambari,org.apache.ambari.server.controller.predicate.greaterpredicatetest.testapply,0.0,False
226,10574.0,apache-ambari,org.apache.ambari.server.controller.predicate.equalspredicatetest.testgetproperties,0.0,False
250,10609.0,apache-ambari,org.apache.ambari.server.utils.teststageutils.testjasontoexecutioncommand,0.0,False
252,10613.0,apache-ambari,org.apache.ambari.server.state.servicetest.testcreateservice,0.0,False
264,10637.0,apache-ambari,org.apache.ambari.server.state.host.hosttest.testhostfsminit,0.0,False
265,10638.0,apache-ambari,org.apache.ambari.server.state.host.hosttest.testhostregistrationflow,0.0,False
286,10669.0,apache-ambari,org.apache.ambari.server.state.cluster.clusterstest.testaddandgetcluster,0.0,False
291,10679.0,apache-ambari,org.apache.ambari.server.bootstrap.bootstrapresourcetest.bootstrappost,0.0,False
292,10682.0,apache-ambari,org.apache.ambari.server.bootstrap.bootstraptest.testrun,1.0,False
3,10311.0,apache-ambari,org.apache.ambari.server.agent.testheartbeathandler.testregistration,0.0,False
5,10313.0,apache-ambari,org.apache.ambari.server.agent.testheartbeathandler.testinvalidosregistration,0.0,False
11,10324.0,apache-ambari,org.apache.ambari.server.agent.agentresourcetest.agentheartbeat,0.0,False
35,10359.0,apache-ambari,org.apache.ambari.server.api.handlers.createhandlertest.testhandlerequest__synchronous,0.0,False
41,10365.0,apache-ambari,org.apache.ambari.server.api.query.queryimpltest.testexecute__component_instance_nospecifiedprops,0.0,False
48,10372.0,apache-ambari,org.apache.ambari.server.api.query.queryimpltest.testaddproperty__localsubcategory,0.0,False
54,10379.0,apache-ambari,org.apache.ambari.server.api.services.hostservicetest.testcreatehosts,0.0,False
75,10405.0,apache-ambari,org.apache.ambari.server.api.services.updatepersistencemanagertest.testpersist,0.0,False
88,10418.0,apache-ambari,org.apache.ambari.server.api.services.serviceservicetest.testcreateservice,0.0,False
104,10434.0,apache-ambari,org.apache.ambari.server.api.services.parsers.jsonpropertyparsertest.testparse,0.0,False
123,10453.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testequalsfloat,0.0,False
124,10454.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testequalsdouble,0.0,False
131,10461.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testgreaterthanequaltofloat,0.0,False
148,10484.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreateclusterwithinvalidrequest,1.0,True
150,10486.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreateserviceswithinvalidrequest,1.0,True
