,id,projectName,testCase,isFlaky,prediction
288,13259.0,apache-hbase,org.apache.hadoop.hbase.mapreduce.testtableinputformatscan.testscanyyxtoempty,1.0,True
292,13267.0,apache-hbase,org.apache.hadoop.hbase.client.testadmin.testcreatetablewithregions,1.0,True
296,13272.0,apache-hbase,org.apache.hadoop.hbase.client.testadmin.testemptyhhtabledescriptor,0.0,False
307,13286.0,apache-hbase,org.apache.hadoop.hbase.regionserver.teststorefile.testbasichalfmapfile,1.0,True
308,13288.0,apache-hbase,org.apache.hadoop.hbase.regionserver.teststorefile.testreference,1.0,True
330,13333.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testkeyvalueheap.testseek,0.0,False
341,13345.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testwildcardcolumntracker.teststackoverflow,0.0,False
356,13364.0,apache-hbase,org.apache.hadoop.hbase.filter.testfilter.testqualifierfilter,0.0,False
360,13368.0,apache-hbase,org.apache.hadoop.hbase.filter.testfilter.testfilterlist,0.0,False
0,12665.0,apache-hbase,org.apache.hadoop.hbase.testkeyvalue.testcolumncompare,0.0,False
29,12740.0,apache-hbase,org.apache.hadoop.hbase.util.testbytes.testsplit3,0.0,True
34,12745.0,apache-hbase,org.apache.hadoop.hbase.util.testbytes.testincrementbytes,0.0,False
40,12754.0,apache-hbase,org.apache.hadoop.hbase.client.testhtablepool.testclosetablepool,0.0,True
49,12767.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testmemstore.testbinary,0.0,False
75,12806.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testdeletecompare.testdeletecompare_multiple,0.0,False
89,12821.0,apache-hbase,org.apache.hadoop.hbase.filter.testpagefilter.testpagesize,0.0,False
91,12826.0,apache-hbase,org.apache.hadoop.hbase.filter.testprefixfilter.testprefixonrow,0.0,False
92,12827.0,apache-hbase,org.apache.hadoop.hbase.filter.testprefixfilter.testprefixonrowinsidewhilematchrow,0.0,False
93,12828.0,apache-hbase,org.apache.hadoop.hbase.filter.testprefixfilter.testserialization,0.0,False
104,12868.0,apache-hbase,org.apache.hadoop.hbase.stargate.auth.testhbcauthenticator.testgetuserunknown,0.0,True
109,12873.0,apache-hbase,org.apache.hadoop.hbase.stargate.auth.testjdbcauthenticator.testgetadminuser,0.0,False
117,12898.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testtableregionmodel.testbuildmodel,0.0,False
127,12936.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testversionmodel.testbuildmodel,0.0,False
134,12957.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testcellsetmodel.testfromxml,0.0,False
138,12968.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testtablelistmodel.testfrompb,0.0,False
148,13006.0,apache-hbase,org.apache.hadoop.hbase.stargate.test00minicluster.testdfsminicluster,1.0,True
158,13022.0,apache-hbase,org.apache.hadoop.hbase.stargate.testtableresource.testtablelistxml,1.0,True
199,13097.0,apache-hbase,org.apache.hadoop.hbase.stargate.testscannerresource.testsimplescannerpb,1.0,True
204,13111.0,apache-hbase,org.apache.hadoop.hbase.client.testscannertimeout.test2481,1.0,True
211,13123.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testdelete_checkfamily,0.0,False
213,13125.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testdeleterowwithfuturets,0.0,False
219,13132.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testget_basic,0.0,False
221,13135.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testlocks,0.0,False
225,13140.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testgetscanner_withnofamilies,0.0,False
235,13151.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testincrementcolumnvalue_updatinginplace_negative,0.0,False
238,13154.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testincrementcolumnvalue_addingnewaftersfcheck,0.0,False
250,13179.0,apache-hbase,org.apache.hadoop.hbase.regionserver.wal.testhlog.testappend,1.0,True
251,13180.0,apache-hbase,org.apache.hadoop.hbase.testmergemeta.testmergemeta,1.0,True
260,13195.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testscanner.testscanandrealconcurrentflush,1.0,True
271,13217.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testgetdeletetracker.testisdeleted_notdeleted,1.0,False
276,13225.0,apache-hbase,org.apache.hadoop.hbase.master.testmastertransitions.testregionclosewhennometahbase2428,1.0,True
280,13251.0,apache-hbase,org.apache.hadoop.hbase.mapreduce.testtableinputformatscan.testscanemptytoempty,1.0,True
291,13266.0,apache-hbase,org.apache.hadoop.hbase.client.testadmin.testcreatetable,1.0,True
300,13277.0,apache-hbase,org.apache.hadoop.hbase.client.testadmin.testreadonlytable,1.0,True
328,13330.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testscandeletetracker.testdelete_keepdelete,0.0,False
338,13342.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testwildcardcolumntracker.testupdate_samecolumns,0.0,False
15,12712.0,apache-hbase,org.apache.hadoop.hbase.io.hfile.testlrublockcache.testcacheevictionsimple,0.0,False
24,12732.0,apache-hbase,org.apache.hadoop.hbase.master.testoldlogscleaner.testlogcleaning,0.0,False
39,12753.0,apache-hbase,org.apache.hadoop.hbase.client.testhtablepool.testtableswithdifferentnames,0.0,False
43,12760.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testminorcompactingstorescanner.testdeletefamiliy,0.0,False
47,12765.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testmemstore.testsnapshotting,0.0,False
66,12792.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testkeyvalueskiplistset.testheadtail,0.0,False
73,12804.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testdeletecompare.testdeletecompare_deletecolumn,0.0,False
80,12812.0,apache-hbase,org.apache.hadoop.hbase.regionserver.teststorescanner.testdeletedrowthengoodrow,0.0,False
84,12816.0,apache-hbase,org.apache.hadoop.hbase.regionserver.teststorescanner.testwildcardscannerunderdeletes,0.0,False
99,12838.0,apache-hbase,org.apache.hadoop.hbase.filter.testinclusivestopfilter.testserialization,0.0,False
129,12938.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testversionmodel.testfrompb,0.0,False
142,12984.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testcolumnschemamodel.testbuildmodel,0.0,False
146,13004.0,apache-hbase,org.apache.hadoop.hbase.stargate.teststatusresource.testgetclusterstatusxml,1.0,True
175,13047.0,apache-hbase,org.apache.hadoop.hbase.stargate.auth.testzookeeperauthenticator.testgetplainuser,1.0,True
184,13071.0,apache-hbase,org.apache.hadoop.hbase.stargate.testrowresource.testdelete,1.0,True
188,13075.0,apache-hbase,org.apache.hadoop.hbase.stargate.testrowresource.testsinglecellgetjson,1.0,True
190,13077.0,apache-hbase,org.apache.hadoop.hbase.stargate.testrowresource.testmulticellgetputxml,1.0,True
195,13083.0,apache-hbase,org.apache.hadoop.hbase.stargate.auth.testhtableauthenticator.testgetdisableduser,1.0,True
208,13120.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testcheckandput_withwrongvalue,0.0,False
210,13122.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testcheckandput_thatputwaswritten,0.0,False
230,13145.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testscanner_wildcard_frommemstore_enforceversions,0.0,False
257,13187.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testscanner.testracebetweenclientandtimeout,1.0,True
261,13198.0,apache-hbase,org.apache.hadoop.hbase.regionserver.wal.testlogrolling.testlogrolling,1.0,True
263,13201.0,apache-hbase,org.apache.hadoop.hbase.regionserver.wal.testlogrolling.testlogrolling,1.0,True
275,13221.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testgetdeletetracker.teststackoverflow,0.0,False
282,13253.0,apache-hbase,org.apache.hadoop.hbase.mapreduce.testtableinputformatscan.testscanemptytobba,1.0,True
299,13276.0,apache-hbase,org.apache.hadoop.hbase.client.testadmin.testtablenameclash,1.0,True
303,13280.0,apache-hbase,org.apache.hadoop.hbase.client.testadmin.testtablenotfoundexceptionwithoutanytables,0.0,False
315,13312.0,apache-hbase,org.apache.hadoop.hbase.io.hfile.testhfile.testmetablocks,0.0,False
316,13313.0,apache-hbase,org.apache.hadoop.hbase.io.hfile.testhfile.testnullmetablocks,0.0,False
318,13315.0,apache-hbase,org.apache.hadoop.hbase.io.hfile.testhfile.testcomparator,0.0,False
327,13329.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testscandeletetracker.testdeletecolumn_delete,0.0,False
331,13334.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testkeyvalueheap.testscannerleak,0.0,False
342,13346.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testscanwildcardcolumntracker.testcheckcolumn_ok,0.0,False
351,13359.0,apache-hbase,org.apache.hadoop.hbase.filter.testfilter.testpagefilter,0.0,False
358,13366.0,apache-hbase,org.apache.hadoop.hbase.filter.testfilter.testvaluefilter,0.0,False
366,13377.0,apache-hbase,org.apache.hadoop.hbase.master.testminimumservercount.testminimumservercount,1.0,True
3,12669.0,apache-hbase,org.apache.hadoop.hbase.testkeyvalue.testmorecomparisons,0.0,False
13,12710.0,apache-hbase,org.apache.hadoop.hbase.io.hfile.testlrublockcache.testbackgroundevictionthread,1.0,False
30,12741.0,apache-hbase,org.apache.hadoop.hbase.util.testbytes.testtolong,0.0,False
56,12774.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testmemstore.testgetwithdeletecolumn,0.0,False
59,12777.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testmemstore.testretainsdeleteversion,0.0,False
61,12779.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testmemstore.testretainsdeletefamily,0.0,False
62,12787.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testkeyvaluescanfixture.testkeyvaluescanfixture,0.0,False
78,12810.0,apache-hbase,org.apache.hadoop.hbase.regionserver.teststorescanner.testwontnexttonext,0.0,False
96,12834.0,apache-hbase,org.apache.hadoop.hbase.filter.testfilterlist.testordering,0.0,False
100,12848.0,apache-hbase,org.apache.hadoop.hbase.filter.testsinglecolumnvaluefilter.teststop,0.0,False
103,12855.0,apache-hbase,org.apache.hadoop.hbase.filter.testcolumnpaginationfilter.testserialization,0.0,False
107,12871.0,apache-hbase,org.apache.hadoop.hbase.stargate.auth.testhbcauthenticator.testgetdisableduser,0.0,False
116,12892.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.teststorageclusterstatusmodel.testfrompb,0.0,False
122,12919.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testtableschemamodel.testbuildmodel,0.0,False
123,12920.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testtableschemamodel.testfromxml,0.0,False
126,12928.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testrowmodel.testfromxml,0.0,False
176,13048.0,apache-hbase,org.apache.hadoop.hbase.stargate.auth.testzookeeperauthenticator.testgetdisableduser,1.0,True
183,13059.0,apache-hbase,org.apache.hadoop.hbase.stargate.testversionresource.testgetstorageclusterversionjson,1.0,True
192,13080.0,apache-hbase,org.apache.hadoop.hbase.stargate.auth.testhtableauthenticator.testgetuserunknown,1.0,True
196,13089.0,apache-hbase,org.apache.hadoop.hbase.stargate.testschemaresource.testtablecreateanddeletexml,1.0,True
218,13131.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testget_familychecker,0.0,False
222,13137.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testmerge,0.0,True
237,13153.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testincrementcolumnvalue_updatingfromsf,0.0,False
243,13160.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testwriteswhilescanning,0.0,False
245,13162.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testindexesscanwithonedeletedrow,0.0,False
255,13183.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testscanner.teststoprow,1.0,True
262,13198.0,apache-hbase,org.apache.hadoop.hbase.regionserver.wal.testlogrolling.testlogrolling,1.0,True
272,13218.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testgetdeletetracker.testisdeleted_delete,0.0,False
283,13254.0,apache-hbase,org.apache.hadoop.hbase.mapreduce.testtableinputformatscan.testscanemptytobbb,1.0,True
286,13257.0,apache-hbase,org.apache.hadoop.hbase.mapreduce.testtableinputformatscan.testscanobbtoqpp,1.0,True
297,13273.0,apache-hbase,org.apache.hadoop.hbase.client.testadmin.testenabledisableaddcolumndeletecolumn,1.0,True
329,13332.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testkeyvalueheap.testsorted,0.0,False
347,13353.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testquerymatcher.testmatch_expiredwildcard,0.0,False
349,13357.0,apache-hbase,org.apache.hadoop.hbase.filter.testfilter.testnofilter,0.0,False
361,13369.0,apache-hbase,org.apache.hadoop.hbase.filter.testfilter.testfirstkeyonlyfilter,0.0,False
364,13375.0,apache-hbase,org.apache.hadoop.hbase.master.testminimumservercount.testminimumservercount,1.0,True
365,13375.0,apache-hbase,org.apache.hadoop.hbase.master.testminimumservercount.testminimumservercount,1.0,True
7,12675.0,apache-hbase,org.apache.hadoop.hbase.testhmsg.testlist,0.0,False
21,12723.0,apache-hbase,org.apache.hadoop.hbase.io.hfile.testcachedblockqueue.testqueuesmallblockedgecase,0.0,False
23,12727.0,apache-hbase,org.apache.hadoop.hbase.master.testregionserveroperationqueue.testnothing,0.0,False
33,12744.0,apache-hbase,org.apache.hadoop.hbase.util.testbytes.testbinarysearch,0.0,False
42,12758.0,apache-hbase,org.apache.hadoop.hbase.metrics.testmetricsmbeanbase.testgetmbeaninfo,0.0,False
46,12764.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testmemstore.testscanacrosssnapshot,0.0,False
53,12771.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testmemstore.testget_memstoreandsnapshot,0.0,False
63,12789.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testkeyvalueskiplistset.testadd,0.0,False
69,12797.0,apache-hbase,org.apache.hadoop.hbase.regionserver.teststore.testget_fromfilesonly,0.0,False
71,12801.0,apache-hbase,org.apache.hadoop.hbase.regionserver.teststore.testincrementcolumnvalue_icvduringflush,0.0,False
72,12803.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testdeletecompare.testdeletecompare_deletefamily,0.0,False
76,12808.0,apache-hbase,org.apache.hadoop.hbase.regionserver.teststorescanner.testscantimerange,0.0,False
77,12809.0,apache-hbase,org.apache.hadoop.hbase.regionserver.teststorescanner.testscansametimestamp,0.0,False
105,12869.0,apache-hbase,org.apache.hadoop.hbase.stargate.auth.testhbcauthenticator.testgetadminuser,0.0,False
118,12899.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testtableregionmodel.testfromxml,0.0,False
137,12967.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testtablelistmodel.testfromxml,0.0,False
145,12999.0,apache-hbase,org.apache.hadoop.hbase.stargate.client.testremoteadmin.testdeletetable,1.0,True
153,13013.0,apache-hbase,org.apache.hadoop.hbase.stargate.client.testremotetable.testget,1.0,True
154,13014.0,apache-hbase,org.apache.hadoop.hbase.stargate.client.testremotetable.testput,1.0,True
160,13024.0,apache-hbase,org.apache.hadoop.hbase.stargate.testtableresource.testtablelistpb,1.0,True
186,13073.0,apache-hbase,org.apache.hadoop.hbase.stargate.testrowresource.testsinglecellgetputpb,1.0,False
193,13081.0,apache-hbase,org.apache.hadoop.hbase.stargate.auth.testhtableauthenticator.testgetadminuser,1.0,True
198,13096.0,apache-hbase,org.apache.hadoop.hbase.stargate.testscannerresource.testsimplescannerxml,1.0,True
200,13098.0,apache-hbase,org.apache.hadoop.hbase.stargate.testscannerresource.testsimplescannerbinary,1.0,True
214,13126.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testscanner_deleteonefamilynotanother,0.0,False
229,13144.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testscanner_explicitcolumns_frommemstoreandfiles_enforceversions,0.0,False
242,13159.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testflushcachewhilescanning,0.0,False
268,13213.0,apache-hbase,org.apache.hadoop.hbase.testscanmultipleversions.testscanmultipleversions,1.0,True
289,13260.0,apache-hbase,org.apache.hadoop.hbase.mapreduce.testtableinputformatscan.testscanyyytoempty,1.0,True
302,13279.0,apache-hbase,org.apache.hadoop.hbase.client.testadmin.testtablenotfoundexceptionwithatable,1.0,False
305,13282.0,apache-hbase,org.apache.hadoop.hbase.client.testadmin.testgettabledescriptor,1.0,True
317,13314.0,apache-hbase,org.apache.hadoop.hbase.io.hfile.testhfile.testcompressionordinance,0.0,False
346,13352.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testquerymatcher.testmatch_expiredexplicit,0.0,False
348,13354.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregioninfo.testcreatehregioninfoname,0.0,False
354,13362.0,apache-hbase,org.apache.hadoop.hbase.filter.testfilter.testwhilematchfilterwithfilterkeyvalue,0.0,False
359,13367.0,apache-hbase,org.apache.hadoop.hbase.filter.testfilter.testskipfilter,0.0,False
363,13374.0,apache-hbase,org.apache.hadoop.hbase.filter.testfilter.testcolumnpaginationfilter,0.0,False
37,12751.0,apache-hbase,org.apache.hadoop.hbase.client.testhtablepool.testtablewithbytearrayname,0.0,False
57,12775.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testmemstore.testgetwithdeletefamily,0.0,False
65,12791.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testkeyvalueskiplistset.testdescendingiterator,0.0,False
68,12796.0,apache-hbase,org.apache.hadoop.hbase.regionserver.teststore.testget_frommemstoreonly,0.0,False
74,12805.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testdeletecompare.testdeletecompare_delete,0.0,False
81,12813.0,apache-hbase,org.apache.hadoop.hbase.regionserver.teststorescanner.testdeleteversionmaskingmultipleputs,0.0,False
86,12818.0,apache-hbase,org.apache.hadoop.hbase.regionserver.teststorescanner.testdeletecolumn,0.0,False
88,12820.0,apache-hbase,org.apache.hadoop.hbase.regionserver.teststorescanner.testwildcardttlscan,0.0,False
101,12849.0,apache-hbase,org.apache.hadoop.hbase.filter.testsinglecolumnvaluefilter.testserialization,0.0,False
113,12882.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.teststorageclusterversionmodel.testfromxml,0.0,False
119,12907.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testscannermodel.testbuildmodel,0.0,False
120,12908.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testscannermodel.testfromxml,0.0,False
128,12937.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testversionmodel.testfromxml,0.0,False
131,12947.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testtableinfomodel.testfromxml,0.0,False
139,12976.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testcellmodel.testbuildmodel,0.0,False
141,12978.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testcellmodel.testfrompb,0.0,False
143,12985.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testcolumnschemamodel.testfromxml,0.0,False
150,13008.0,apache-hbase,org.apache.hadoop.hbase.stargate.test00minicluster.testhbaseminicluster,1.0,True
171,13042.0,apache-hbase,org.apache.hadoop.hbase.stargate.util.testhtabletokenbucket.testtokenbucketconfig,1.0,False
178,13054.0,apache-hbase,org.apache.hadoop.hbase.stargate.testversionresource.testgetstargateversionxml,1.0,True
187,13074.0,apache-hbase,org.apache.hadoop.hbase.stargate.testrowresource.testsinglecellgetputbinary,1.0,True
191,13078.0,apache-hbase,org.apache.hadoop.hbase.stargate.testrowresource.testmulticellgetputpb,1.0,True
202,13101.0,apache-hbase,org.apache.hadoop.hbase.testmergetable.testmergetable,1.0,True
203,13103.0,apache-hbase,org.apache.hadoop.hbase.mapreduce.testtablemapreduce.testmultiregiontable,1.0,True
205,13113.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testweirdcachebehaviour,0.0,False
226,13141.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testregionscanner_next,0.0,False
231,13146.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testscanner_wildcard_fromfilesonly_enforceversions,0.0,False
253,13181.0,apache-hbase,org.apache.hadoop.hbase.testmergemeta.testmergemeta,1.0,True
256,13186.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testscanner.testfilters,1.0,True
259,13194.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testscanner.testscanandsyncflush,1.0,True
264,13201.0,apache-hbase,org.apache.hadoop.hbase.regionserver.wal.testlogrolling.testlogrolling,1.0,True
284,13255.0,apache-hbase,org.apache.hadoop.hbase.mapreduce.testtableinputformatscan.testscanemptytoopp,1.0,True
294,13269.0,apache-hbase,org.apache.hadoop.hbase.client.testadmin.testtableexist,0.0,True
312,13297.0,apache-hbase,org.apache.hadoop.hbase.mapreduce.testsimpletotalorderpartitioner.testsplit,0.0,False
337,13341.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testwildcardcolumntracker.testget_multiversion,0.0,False
343,13347.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testscanwildcardcolumntracker.testcheckcolumn_enforceversions,0.0,False
344,13350.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testquerymatcher.testmatch_explicitcolumns,0.0,False
4,12670.0,apache-hbase,org.apache.hadoop.hbase.testkeyvalue.testkeyvaluebordercases,0.0,False
14,12711.0,apache-hbase,org.apache.hadoop.hbase.io.hfile.testlrublockcache.testcachesimple,0.0,False
26,12737.0,apache-hbase,org.apache.hadoop.hbase.util.testbytes.testnullhashcode,0.0,False
48,12766.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testmemstore.testmultipleversionssimple,0.0,False
51,12769.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testmemstore.testget_basic_found,0.0,False
58,12776.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testmemstore.testkeepdeleteinmemstore,0.0,False
60,12778.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testmemstore.testretainsdeletecolumn,0.0,False
83,12815.0,apache-hbase,org.apache.hadoop.hbase.regionserver.teststorescanner.testwildcardoneversionscan,0.0,False
94,12832.0,apache-hbase,org.apache.hadoop.hbase.filter.testfilterlist.testmpone,0.0,False
106,12870.0,apache-hbase,org.apache.hadoop.hbase.stargate.auth.testhbcauthenticator.testgetplainuser,0.0,False
108,12872.0,apache-hbase,org.apache.hadoop.hbase.stargate.auth.testjdbcauthenticator.testgetuserunknown,0.0,False
111,12875.0,apache-hbase,org.apache.hadoop.hbase.stargate.auth.testjdbcauthenticator.testgetdisableduser,0.0,False
124,12921.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testtableschemamodel.testfrompb,0.0,False
130,12946.0,apache-hbase,org.apache.hadoop.hbase.stargate.model.testtableinfomodel.testbuildmodel,0.0,False
155,13015.0,apache-hbase,org.apache.hadoop.hbase.stargate.client.testremotetable.testdelete,1.0,True
156,13016.0,apache-hbase,org.apache.hadoop.hbase.stargate.client.testremotetable.testscanner,1.0,True
157,13021.0,apache-hbase,org.apache.hadoop.hbase.stargate.testtableresource.testtablelisttext,1.0,True
161,13031.0,apache-hbase,org.apache.hadoop.hbase.stargate.testscannerswithfilters.testnofilter,1.0,True
163,13033.0,apache-hbase,org.apache.hadoop.hbase.stargate.testscannerswithfilters.testpagefilter,1.0,True
166,13036.0,apache-hbase,org.apache.hadoop.hbase.stargate.testscannerswithfilters.testrowfilter,1.0,True
167,13037.0,apache-hbase,org.apache.hadoop.hbase.stargate.testscannerswithfilters.testvaluefilter,1.0,True
179,13055.0,apache-hbase,org.apache.hadoop.hbase.stargate.testversionresource.testgetstargateversionjson,1.0,True
185,13072.0,apache-hbase,org.apache.hadoop.hbase.stargate.testrowresource.testsinglecellgetputxml,1.0,True
212,13124.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testdelete_mixed,0.0,False
224,13139.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testgetscanner_withnotokfamilies,0.0,False
227,13142.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testscanner_explicitcolumns_frommemstore_enforceversions,0.0,False
236,13152.0,apache-hbase,org.apache.hadoop.hbase.regionserver.testhregion.testincrementcolumnvalue_addingnew,0.0,False
