,id,projectName,testCase,isFlaky,prediction
34,13413.0,tootallnate-java-websocket,org.java_websocket.extensions.defaultextensiontest.testhashcode,0.0,False
60,13439.0,tootallnate-java-websocket,org.java_websocket.protocols.protocoltest.testacceptprovidedprotocol,0.0,False
78,13469.0,tootallnate-java-websocket,org.java_websocket.issues.issue256test.runreconnectscenario2,1.0,True
80,13471.0,tootallnate-java-websocket,org.java_websocket.issues.issue256test.runreconnectscenario4,1.0,True
87,13488.0,tootallnate-java-websocket,org.java_websocket.issues.issue580test.runnocloseblockingtestscenario1,0.0,False
94,13495.0,tootallnate-java-websocket,org.java_websocket.issues.issue580test.runnocloseblockingtestscenario8,0.0,False
22,13401.0,tootallnate-java-websocket,org.java_websocket.util.bytebufferutilstest.testtransferbytebufferchecknulldest,0.0,False
27,13406.0,tootallnate-java-websocket,org.java_websocket.extensions.defaultextensiontest.testacceptprovidedextensionasserver,0.0,False
31,13410.0,tootallnate-java-websocket,org.java_websocket.extensions.defaultextensiontest.testgetprovidedextensionasserver,0.0,False
33,13412.0,tootallnate-java-websocket,org.java_websocket.extensions.defaultextensiontest.testtostring,0.0,False
46,13425.0,tootallnate-java-websocket,org.java_websocket.framing.framedataimpl1test.testappend,0.0,False
51,13430.0,tootallnate-java-websocket,org.java_websocket.framing.pingframetest.testextends,0.0,False
54,13433.0,tootallnate-java-websocket,org.java_websocket.framing.closeframetest.testextends,0.0,False
61,13440.0,tootallnate-java-websocket,org.java_websocket.protocols.protocoltest.testgetprovidedprotocol,0.0,False
70,13461.0,tootallnate-java-websocket,org.java_websocket.issues.issue256test.runreconnectblockingscenario4,1.0,True
85,13476.0,tootallnate-java-websocket,org.java_websocket.issues.issue256test.runreconnectscenario9,1.0,True
92,13493.0,tootallnate-java-websocket,org.java_websocket.issues.issue580test.runnocloseblockingtestscenario6,0.0,False
12,13391.0,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.accepthandshakeasclient,0.0,False
30,13409.0,tootallnate-java-websocket,org.java_websocket.extensions.defaultextensiontest.testgetprovidedextensionasclient,0.0,False
36,13415.0,tootallnate-java-websocket,org.java_websocket.framing.pongframetest.testconstructor,0.0,False
41,13420.0,tootallnate-java-websocket,org.java_websocket.framing.binaryframetest.testextends,0.0,False
55,13434.0,tootallnate-java-websocket,org.java_websocket.framing.closeframetest.testisvalid,0.0,False
56,13435.0,tootallnate-java-websocket,org.java_websocket.framing.textframetest.testconstructor,0.0,False
64,13443.0,tootallnate-java-websocket,org.java_websocket.protocols.protocoltest.testequals,0.0,False
73,13464.0,tootallnate-java-websocket,org.java_websocket.issues.issue256test.runreconnectblockingscenario7,1.0,True
75,13466.0,tootallnate-java-websocket,org.java_websocket.issues.issue256test.runreconnectblockingscenario9,1.0,True
96,13497.0,tootallnate-java-websocket,org.java_websocket.issues.issue580test.runcloseblockingtestscenario0,0.0,True
106,13507.0,tootallnate-java-websocket,org.java_websocket.issues.issue713test.testissue,0.0,False
5,13384.0,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testcopyinstance,0.0,False
10,13389.0,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testhashcode,0.0,False
18,13397.0,tootallnate-java-websocket,org.java_websocket.util.bytebufferutilstest.testemptybytebuffernewobject,0.0,False
50,13429.0,tootallnate-java-websocket,org.java_websocket.framing.pingframetest.testconstructor,0.0,False
62,13441.0,tootallnate-java-websocket,org.java_websocket.protocols.protocoltest.testcopyinstance,0.0,False
72,13463.0,tootallnate-java-websocket,org.java_websocket.issues.issue256test.runreconnectblockingscenario6,1.0,True
84,13475.0,tootallnate-java-websocket,org.java_websocket.issues.issue256test.runreconnectscenario8,1.0,True
86,13487.0,tootallnate-java-websocket,org.java_websocket.issues.issue580test.runnocloseblockingtestscenario0,0.0,False
89,13490.0,tootallnate-java-websocket,org.java_websocket.issues.issue580test.runnocloseblockingtestscenario3,0.0,False
93,13494.0,tootallnate-java-websocket,org.java_websocket.issues.issue580test.runnocloseblockingtestscenario7,1.0,False
103,13504.0,tootallnate-java-websocket,org.java_websocket.issues.issue580test.runcloseblockingtestscenario7,0.0,False
9,13388.0,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testequals,0.0,False
11,13390.0,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.accepthandshakeasserver,0.0,False
14,13393.0,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.postprocesshandshakeresponseasserver,0.0,False
15,13394.0,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.createframesbinary,0.0,False
25,13404.0,tootallnate-java-websocket,org.java_websocket.extensions.defaultextensiontest.testdecodeframe,0.0,False
48,13427.0,tootallnate-java-websocket,org.java_websocket.framing.continuousframetest.testextends,0.0,False
59,13438.0,tootallnate-java-websocket,org.java_websocket.protocols.protocoltest.testconstructor,0.0,False
77,13468.0,tootallnate-java-websocket,org.java_websocket.issues.issue256test.runreconnectscenario1,1.0,True
79,13470.0,tootallnate-java-websocket,org.java_websocket.issues.issue256test.runreconnectscenario3,1.0,True
90,13491.0,tootallnate-java-websocket,org.java_websocket.issues.issue580test.runnocloseblockingtestscenario4,0.0,False
0,13379.0,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testconstructor,0.0,False
2,13381.0,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testgetknownextensions,0.0,False
13,13392.0,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.postprocesshandshakerequestasclient,0.0,False
19,13398.0,tootallnate-java-websocket,org.java_websocket.util.bytebufferutilstest.testtransferbytebuffersmalltoempty,0.0,False
52,13431.0,tootallnate-java-websocket,org.java_websocket.framing.pingframetest.testisvalid,0.0,False
65,13444.0,tootallnate-java-websocket,org.java_websocket.protocols.protocoltest.testhashcode,0.0,False
71,13462.0,tootallnate-java-websocket,org.java_websocket.issues.issue256test.runreconnectblockingscenario5,1.0,True
76,13467.0,tootallnate-java-websocket,org.java_websocket.issues.issue256test.runreconnectscenario0,1.0,False
101,13502.0,tootallnate-java-websocket,org.java_websocket.issues.issue580test.runcloseblockingtestscenario5,0.0,False
104,13505.0,tootallnate-java-websocket,org.java_websocket.issues.issue580test.runcloseblockingtestscenario8,0.0,False
17,13396.0,tootallnate-java-websocket,org.java_websocket.util.bytebufferutilstest.testemptybytebuffercapacity,0.0,False
37,13416.0,tootallnate-java-websocket,org.java_websocket.framing.pongframetest.testcopyconstructor,0.0,False
39,13418.0,tootallnate-java-websocket,org.java_websocket.framing.pongframetest.testisvalid,0.0,False
53,13432.0,tootallnate-java-websocket,org.java_websocket.framing.closeframetest.testconstructor,0.0,False
57,13436.0,tootallnate-java-websocket,org.java_websocket.framing.textframetest.testextends,0.0,False
81,13472.0,tootallnate-java-websocket,org.java_websocket.issues.issue256test.runreconnectscenario5,1.0,True
83,13474.0,tootallnate-java-websocket,org.java_websocket.issues.issue256test.runreconnectscenario7,1.0,True
88,13489.0,tootallnate-java-websocket,org.java_websocket.issues.issue580test.runnocloseblockingtestscenario2,0.0,False
91,13492.0,tootallnate-java-websocket,org.java_websocket.issues.issue580test.runnocloseblockingtestscenario5,0.0,False
100,13501.0,tootallnate-java-websocket,org.java_websocket.issues.issue580test.runcloseblockingtestscenario4,0.0,False
