,id,id,projectName,test_name,isFlaky,java_keywords,prediction
4,7096.0,0.0,activiti-activiti,org.activiti.runtime.api.model.impl.apitaskconvertertest.calculatestatusforanassignedtaskshouldreturnassigned,0.0,"['public', 'void']",False
8,7101.0,1.0,activiti-activiti,org.activiti.runtime.api.impl.taskruntimeimpltest.updateshouldbeabletoupdatedescriptiononly,0.0,"['new', 'new', 'class', 'class', 'new', 'public', 'void']",False
10,7104.0,0.0,activiti-activiti,org.activiti.runtime.api.connector.defaultservicetaskbehaviortest.hasconnectorbeanshouldreturnfalseifnobeanisfoundwiththegivenname,0.0,"['false', 'boolean', 'public', 'void']",False
22,7117.0,0.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimetaskforothertest.acreatestandalonetaskwithnocandidates,0.0,"['public', 'void']",False
25,7120.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimedeletetasktest.acreatestandalonetaskanddelete,0.0,"['public', 'void']",False
26,7121.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimedeletetasktest.ccreatestandalonegrouptaskclaimanddeletefail,0.0,"['public', 'void']",False
33,7128.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimetaskassigneetest.dcleanupwithadmin,0.0,"['for', 'public', 'void']",False
40,7135.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimeclaimreleasetest.gcleanupwithadmin,0.0,"['for', 'public', 'void']",False
49,7145.0,0.0,activiti-activiti,org.activiti.editor.language.xml.commasplittertest.testcommaatstart,0.0,"['public', 'void']",False
59,7160.0,0.0,activiti-activiti,org.activiti.spring.test.autodeployment.singleresourceautodeploymentstrategytest.testhandlesmode,0.0,"['null', 'public', 'void']",False
63,7165.0,0.0,activiti-activiti,org.activiti.spring.test.autodeployment.resourceparentfolderautodeploymentstrategytest.testdeployresources_separate,0.0,"['final', 'new', 'class', 'class', 'public', 'void']",False
66,7168.0,0.0,activiti-activiti,org.activiti.spring.test.autodeployment.resourceparentfolderautodeploymentstrategytest.testdeployresources_mixed,0.0,"['final', 'new', 'class', 'class', 'class', 'public', 'void']",False
67,7169.0,0.0,activiti-activiti,org.activiti.spring.test.autodeployment.resourceparentfolderautodeploymentstrategytest.testdeployresources_noparent,0.0,"['final', 'new', 'null', 'false', 'null', 'class', 'class', 'class', 'public', 'void']",False
110,7262.0,0.0,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.daylightsaving23hourdayeurope,0.0,"['new', 'new', 'public', 'void', 'throws']",False
130,7286.0,1.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testdelayedactivateprocessdefinition,1.0,"['public', 'void', 'new', 'try', 'catch', 'long', 'false', 'new', 'long', 'new']",False
142,7299.0,0.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.boundarytimereventtest.testtimerinsingletransactionprocess,0.0,"['public', 'void']",False
160,7318.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testsimplesubprocesswithoutendevent,0.0,"['public', 'void']",False
13,7108.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimeunauthorizedtest.bclaimnotfoundbecauseyouarenotacandidate,0.0,"['public', 'void']",False
29,7124.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimedeletetasktest.fcleanupwithadmin,0.0,"['for', 'public', 'void']",False
34,7129.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimeclaimreleasetest.acreatestandalonetaskforgroup,0.0,"['public', 'void']",False
45,7141.0,0.0,activiti-activiti,org.activiti.bpmn.converter.servicetaskxmlconvertertest.convertxmltoelementshouldsettheimplementationfromxmlimplementationattribute,0.0,"['null', 'new', 'public', 'void', 'throws']",False
61,7162.0,0.0,activiti-activiti,org.activiti.spring.test.autodeployment.singleresourceautodeploymentstrategytest.testdeployresourcesnoresources,0.0,"['final', 'new', 'class', 'class', 'class', 'class', 'public', 'void']",False
64,7166.0,0.0,activiti-activiti,org.activiti.spring.test.autodeployment.resourceparentfolderautodeploymentstrategytest.testdeployresources_joined,0.0,"['final', 'new', 'class', 'class', 'public', 'void']",False
69,7171.0,0.0,activiti-activiti,org.activiti.spring.test.autodeployment.resourceparentfolderautodeploymentstrategytest.testdeployresourcesioexceptionwhencreatingmapfallsbacktoresourcename,0.0,"['new', 'final', 'new', 'class', 'public', 'void', 'throws']",False
73,7176.0,0.0,activiti-activiti,org.activiti.validation.validator.impl.servicetaskvalidatortest.executevalidationshouldnotriseerrorsforservicetaskssettingonlytheimplementation,0.0,"['new', 'new', 'new', 'new', 'default', 'public', 'void']",False
77,7211.0,0.0,activiti-activiti,org.activiti.engine.impl.bpmn.helper.subprocessvariablesnapshottertest.setvariablessnapshots_should_not_set_parent_variables_in_the_snapshot_holder_when_parent_is_not_multi_instance,0.0,"['false', 'class', 'public', 'void', 'throws']",False
88,7227.0,1.0,activiti-activiti,org.activiti.examples.bpmn.subprocess.subprocesstest.testsimplesubprocess,0.0,"['true', 'public', 'void']",False
91,7230.0,0.0,activiti-activiti,org.activiti.engine.test.impl.calendar.mapbusinesscalendarmanagertest.testnullcalendars,0.0,"['try', 'new', 'null', 'catch', 'public', 'void']",False
97,7249.0,0.0,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.shouldnotexceednumber,0.0,"['new', 'new', 'new', 'new', 'new', 'public', 'void', 'throws']",False
111,7267.0,1.0,activiti-activiti,org.activiti.spring.test.servicetask.servicetaskspringdelegationtest.testdelegateexpression,0.0,"['public', 'void']",False
124,7280.0,1.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.teststartprocessinstanceforsuspendedprocessdefinition,0.0,"['public', 'void', 'try', 'catch', 'try', 'catch']",False
135,7291.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.gateway.eventbasedgatewaytest.testcatchsignalandmessageandtimer,0.0,"['new', 'public', 'void']",False
138,7295.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.boundarytimereventtest.testmultipletimersonusertask,1.0,"['new', 'new', 'public', 'void']",True
146,7303.0,0.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.boundarytimereventtest.testboundarytimerevent,0.0,"['new', 'new', 'try', 'catch', 'long', 'new', 'try', 'catch', 'long', 'new', 'try', 'catch', 'public', 'void', 'throws']",True
14,7109.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimeunauthorizedtest.ccleanupwithadmin,0.0,"['for', 'public', 'void']",False
24,7119.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimetaskforothertest.ccleanupwithadmin,0.0,"['for', 'public', 'void']",False
52,7148.0,0.0,activiti-activiti,org.activiti.editor.language.xml.commasplittertest.testonecomainexpression,0.0,"['public', 'void']",False
55,7155.0,0.0,activiti-activiti,org.activiti.spring.test.autodeployment.defaultautodeploymentstrategytest.testhandlesmode,0.0,"['null', 'public', 'void']",False
80,7216.0,0.0,activiti-activiti,org.activiti.engine.impl.repository.deploymentbuilderimpltest.addinputstreamshouldaddzipinputstreamwhenitsaziplike,0.0,"['public', 'void']",False
83,7220.0,1.0,activiti-activiti,org.activiti.engine.integration.integrationcontextserviceimpltest.findbyidshouldexecuteretrieveintegrationcontextcmd,0.0,"['class', 'class', 'public', 'void']",False
87,7226.0,0.0,activiti-activiti,org.activiti.engine.impl.cmd.integration.deleteintegrationcontextcmdtest.executeshoulddeleteintegrationcontext,0.0,"['class', 'new', 'public', 'void', 'throws']",False
114,7270.0,1.0,activiti-activiti,org.activiti.spring.test.servicetask.servicetaskspringdelegationtest.testasyncmethodexpressiononspringbean,1.0,"['public', 'void']",False
120,7276.0,1.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testcannotactivateactiveprocessdefinition,0.0,"['public', 'void', 'try', 'catch']",False
122,7278.0,1.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testqueryforactivedefinitions,0.0,"['public', 'void']",False
127,7283.0,1.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testjobisexecutedonprocessdefinitionsuspend,0.0,"['new', 'new', 'public', 'void']",True
131,7287.0,1.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testsuspendmultipleprocessdefinitionsbykey,0.0,"['int', 'for', 'int', 'true', 'null', 'for', 'true', 'public', 'void']",False
137,7293.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.gateway.eventbasedgatewaytest.testasynceventbasedgateway,0.0,"['public', 'void']",False
139,7296.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.boundarytimereventtest.testtimeronnestingofsubprocesses,0.0,"['new', 'public', 'void']",False
143,7300.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.boundarytimereventtest.testrepeatingtimerwithcancelactivity,0.0,"['public', 'void']",False
149,7306.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testsimpleautomaticsubprocess,0.0,"['public', 'void']",False
152,7310.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testnestedsimplesubprocesswithtimeroninnersubprocess,1.0,"['new', 'new', 'public', 'void']",True
15,7110.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimecompletetasktest.acreatestandalonetaskandcomplete,0.0,"['public', 'void']",False
18,7113.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimecompletetasktest.dcleanupwithadmin,0.0,"['for', 'public', 'void']",False
20,7115.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimestandalonetasktest.bcreatestandalonetaskforgroup,0.0,"['public', 'void']",False
23,7118.0,0.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimetaskforothertest.bcheckthattaskisnotvisiblefornoncandidateusers,0.0,"['public', 'void']",False
32,7127.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimetaskassigneetest.ccreatestandalonetaskforgroupandclaim,0.0,"['public', 'void']",False
35,7130.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimeclaimreleasetest.bclaimandrelease,0.0,"['public', 'void']",False
41,7136.0,0.0,activiti-activiti,org.activiti.spring.security.policies.securitypoliciesprocessinstancerestrictionappliertest.restricttokeysaddfilterongivenkeys,0.0,"['public', 'void']",False
56,7156.0,0.0,activiti-activiti,org.activiti.spring.test.autodeployment.defaultautodeploymentstrategytest.testdeployresources,0.0,"['final', 'new', 'class', 'class', 'class', 'class', 'class', 'public', 'void']",False
76,7209.0,0.0,activiti-activiti,org.activiti.engine.impl.bpmn.helper.subprocessvariablesnapshottertest.setvariablessnapshots_should_set_parent_variables_in_the_snapshot_holder_when_parent_is_multi_instance,0.0,"['true', 'class', 'public', 'void', 'throws']",False
90,7229.0,0.0,activiti-activiti,org.activiti.engine.test.impl.calendar.mapbusinesscalendarmanagertest.testinvalidcalendarnamerequest,0.0,"['new', 'try', 'catch', 'public', 'void']",False
98,7250.0,0.0,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.shouldnotexceednumberperiods,0.0,"['new', 'new', 'public', 'void', 'throws']",False
112,7268.0,1.0,activiti-activiti,org.activiti.spring.test.servicetask.servicetaskspringdelegationtest.testasyncdelegateexpression,0.0,"['public', 'void', 'throws']",True
119,7275.0,0.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testsuspendactivateprocessdefinitionbykey,0.0,"['public', 'void']",False
134,7290.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.gateway.eventbasedgatewaytest.testcatchtimercancelssignal,1.0,"['public', 'void', 'new']",True
150,7307.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testsimplesubprocesswithtimer,1.0,"['new', 'new', 'if', 'public', 'void']",True
157,7315.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testtwosubprocessinparallelwithinsubprocess,0.0,"['public', 'void']",False
161,7319.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testnestedsubprocesseswithoutendevents,0.0,"['public', 'void']",False
0,7091.0,1.0,activiti-activiti,org.activiti.runtime.api.model.impl.apitaskcandidategroupconvertertest.fromshouldconvertengineobjecttomodelobject,0.0,"['class', 'public', 'void']",False
1,7093.0,1.0,activiti-activiti,org.activiti.runtime.api.model.impl.apitaskconvertertest.convertfromtaskshouldsetallfieldsintheconvertedtask,0.0,"['new', 'public', 'void']",False
6,7098.0,1.0,activiti-activiti,org.activiti.runtime.api.model.impl.apitaskcandidateuserconvertertest.fromshouldconvertengineobjecttomodelobject,0.0,"['class', 'public', 'void']",False
7,7100.0,1.0,activiti-activiti,org.activiti.runtime.api.impl.taskruntimeimpltest.updateshouldthrowexceptionwhenassigneeisnotset,0.0,"['new', 'new', 'class', 'public', 'void']",False
47,7143.0,0.0,activiti-activiti,org.activiti.editor.language.xml.commasplittertest.testonecoma,0.0,"['public', 'void']",False
70,7172.0,1.0,activiti-activiti,org.activiti.spring.test.jobexecutor.springasyncexecutortest.testhappyjobexecutorpath,1.0,"['public', 'void', 'throws']",False
81,7217.0,0.0,activiti-activiti,org.activiti.engine.impl.repository.deploymentbuilderimpltest.addinputstreamshouldaddnormalimportstreamwhenitsnotaziplike,0.0,"['class', 'public', 'void', 'throws']",False
82,7218.0,0.0,activiti-activiti,org.activiti.engine.impl.repository.deploymentbuilderimpltest.addinputstreamshouldthrowactivitiexceptionwhenioexceptionisthrown,0.0,"['new', 'class', 'public', 'void', 'throws']",False
89,7228.0,0.0,activiti-activiti,org.activiti.engine.test.impl.calendar.mapbusinesscalendarmanagertest.testmapconstructor,0.0,"['new', 'new', 'null', 'new', 'public', 'void']",False
95,7235.0,0.0,activiti-activiti,org.activiti.engine.test.jobexecutor.asyncexecutortest.testasyncfailingscript,1.0,"['null', 'try', 'true', 'final', 'new', 'public', 'throws', 'long', 'if', 'return', 'else', 'return', 'false', 'finally', 'public', 'void']",False
101,7253.0,0.0,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.daylightsavingfallfirsthour,0.0,"['new', 'new', 'public', 'void', 'throws']",False
104,7256.0,0.0,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.daylightsavingfallobservedsecondhour,0.0,"['new', 'new', 'public', 'void', 'throws']",False
129,7285.0,1.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testdelayedsuspendprocessdefinitionincludingprocessinstances,0.0,"['public', 'void', 'new', 'int', 'for', 'int', 'long', 'true', 'new', 'long', 'new', 'try', 'catch', 'true', 'null']",True
133,7289.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.gateway.eventbasedgatewaytest.testcatchsignalcancelstimer,0.0,"['public', 'void']",False
141,7298.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.boundarytimereventtest.testnullexpressionontimer,0.0,"['new', 'null', 'public', 'void']",False
156,7314.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testtwosubprocessinparallel,0.0,"['public', 'void']",False
167,7325.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.intermediatetimereventtest.testloop,0.0,"['for', 'int', 'public', 'void']",False
2,7094.0,0.0,activiti-activiti,org.activiti.runtime.api.model.impl.apitaskconvertertest.calculatestatusforacancelledtaskshouldreturncancelled,0.0,"['true', 'public', 'void']",False
19,7114.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimestandalonetasktest.acreatestandalonetaskforsalaboy,0.0,"['public', 'void']",False
31,7126.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimetaskassigneetest.bcreatechecktaskcreatedforsalaboyfromanotheruser,0.0,"['public', 'void']",False
48,7144.0,0.0,activiti-activiti,org.activiti.editor.language.xml.commasplittertest.testmanycommas,0.0,"['this', 'this', 'public', 'void']",False
57,7157.0,0.0,activiti-activiti,org.activiti.spring.test.autodeployment.defaultautodeploymentstrategytest.testdeployresourcesnoresources,0.0,"['final', 'new', 'class', 'class', 'class', 'class', 'public', 'void']",False
65,7167.0,0.0,activiti-activiti,org.activiti.spring.test.autodeployment.resourceparentfolderautodeploymentstrategytest.testdeployresources_allinone,0.0,"['final', 'new', 'class', 'class', 'class', 'class', 'class', 'public', 'void']",False
78,7213.0,0.0,activiti-activiti,org.activiti.engine.impl.persistence.entity.data.mybatisintegrationcontextdatamanagertest.createshouldreturnanewinstanceofintegrationcontextentityimpl,0.0,"['class', 'public', 'void']",False
85,7223.0,0.0,activiti-activiti,org.activiti.engine.impl.persistence.entity.integration.integrationcontextmanagerimpltest.getdatamanagershouldreturnintegrationcontextdatamanager,0.0,"['public', 'void']",False
86,7224.0,1.0,activiti-activiti,org.activiti.engine.impl.persistence.entity.integration.integrationcontextmanagerimpltest.findbyidshouldreturnresultfromdatamanager,0.0,"['class', 'public', 'void']",False
92,7231.0,0.0,activiti-activiti,org.activiti.engine.test.jobexecutor.asyncexecutortest.testregularasyncexecution,1.0,"['null', 'try', 'true', 'try', 'catch', 'finally', 'if', 'null', 'public', 'void']",True
117,7273.0,0.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testprocessdefinitionactivebydefault,0.0,"['public', 'void']",False
121,7277.0,1.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testcannotsuspendactiveprocessdefinition,0.0,"['public', 'void', 'try', 'catch']",False
153,7311.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testdoublenestedsimplesubprocess,0.0,"['public', 'void']",False
154,7312.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testsimpleparallelsubprocess,0.0,"['public', 'void']",False
162,7320.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testdataobjectscope,0.0,"['while', 'if', 'else', 'if', 'else', 'while', 'if', 'else', 'if', 'else', 'if', 'else', 'while', 'if', 'else', 'if', 'else', 'public', 'void']",False
164,7322.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.intermediatetimereventtest.testcatchingtimerevent,1.0,"['new', 'new', 'public', 'void', 'throws']",True
168,7326.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.intermediatetimereventtest.testloopwithcycle,0.0,"['for', 'int', 'public', 'void']",False
3,7095.0,0.0,activiti-activiti,org.activiti.runtime.api.model.impl.apitaskconvertertest.calculatestatusforasuspendedtaskshouldreturnsuspended,0.0,"['true', 'public', 'void']",False
5,7097.0,0.0,activiti-activiti,org.activiti.runtime.api.model.impl.apitaskconvertertest.calculatestatuscreatedandnotassignedtaskshouldreturncreated,0.0,"['public', 'void']",False
16,7111.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimecompletetasktest.bcreatestandalonetask,0.0,"['public', 'void']",False
30,7125.0,0.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimetaskassigneetest.acreatestandalonetaskforanotherassignee,0.0,"['for', 'public', 'void']",False
46,7142.0,0.0,activiti-activiti,org.activiti.editor.language.xml.commasplittertest.testnocomma,0.0,"['public', 'void']",False
50,7146.0,0.0,activiti-activiti,org.activiti.editor.language.xml.commasplittertest.testcommaatend,0.0,"['public', 'void']",False
54,7150.0,0.0,activiti-activiti,org.activiti.editor.language.subprocesstest.doubleconversionvalidation,0.0,"['public', 'void', 'throws']",False
58,7158.0,0.0,activiti-activiti,org.activiti.spring.test.autodeployment.defaultautodeploymentstrategytest.testdetermineresourcenamewithexceptionfailsgracefully,0.0,"['new', 'final', 'new', 'public', 'void', 'throws']",False
72,7175.0,0.0,activiti-activiti,org.activiti.validation.validator.impl.servicetaskvalidatortest.executevalidationshouldriseerrorsforemptyservicetask,0.0,"['new', 'new', 'new', 'new', 'class', 'public', 'void']",False
75,7207.0,0.0,activiti-activiti,org.activiti.engine.impl.bpmn.helper.subprocessvariablesnapshottertest.setvariablessnapshots_should_set_all_source_local_variables_in_the_snapshot_holder,0.0,"['class', 'public', 'void', 'throws']",False
94,7233.0,1.0,activiti-activiti,org.activiti.engine.test.jobexecutor.asyncexecutortest.testasyncscriptexecution,0.0,"['null', 'try', 'true', 'finally', 'public', 'void']",True
116,7272.0,1.0,activiti-activiti,org.activiti.spring.test.fieldinjection.listenerfieldinjectiontest.testdelegateexpressionlistenerfieldinjection,0.0,"['public', 'void']",False
123,7279.0,1.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testqueryforsuspendeddefinitions,0.0,"['public', 'void']",False
126,7282.0,1.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testsuspendprocessinstancesduringprocessdefinitionsuspend,1.0,"['public', 'void', 'int', 'for', 'int', 'true', 'null', 'for', 'for', 'try', 'catch', 'true', 'null', 'for']",False
155,7313.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testsimpleparallelsubprocesswithtimer,0.0,"['public', 'void']",False
158,7316.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testtwonestedsubprocessesinparallelwithtimer,0.0,"['public', 'void']",False
163,7321.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.compatibility.boundarytimereventrepeatcompatibilitytest.testrepeatwithoutend,1.0,"['new', 'for', 'int', 'try', 'catch', 'try', 'catch', 'public', 'void', 'throws']",True
17,7112.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimecompletetasktest.ctrycompletingwithunauthorizeduser,0.0,"['public', 'void']",False
21,7116.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimestandalonetasktest.ccleanupwithadmin,0.0,"['for', 'public', 'void']",False
27,7122.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimedeletetasktest.dclaimtaskcreatedforgroup,0.0,"['public', 'void']",False
28,7123.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimedeletetasktest.eclaimtaskcreatedforgroup,0.0,"['public', 'void']",False
37,7132.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimeclaimreleasetest.dcreatestandalonetaskandclaimandreleaseunauthorized,0.0,"['public', 'void']",False
38,7133.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimeclaimreleasetest.ecreatestandalonetaskandclaimandreleaseunauthorized,0.0,"['public', 'void']",False
39,7134.0,1.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimeclaimreleasetest.fcreatestandalonetaskandclaimandreleaseunauthorized,0.0,"['public', 'void']",False
43,7138.0,0.0,activiti-activiti,org.activiti.spring.security.policies.securitypoliciesprocessdefinitionrestrictionappliertest.restricttokeysaddfilterongivenkeys,0.0,"['public', 'void']",False
100,7252.0,0.0,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.daylightsavingfall,0.0,"['new', 'new', 'public', 'void', 'throws']",False
102,7254.0,0.0,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.daylightsavingfallsecondhour,0.0,"['new', 'new', 'public', 'void', 'throws']",False
107,7259.0,0.0,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.daylightsaving25hourday,0.0,"['new', 'new', 'public', 'void', 'throws']",False
113,7269.0,1.0,activiti-activiti,org.activiti.spring.test.servicetask.servicetaskspringdelegationtest.testmethodexpressiononspringbean,0.0,"['public', 'void']",False
132,7288.0,1.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testdelayedsuspendmultipleprocessdefinitionsbykey,1.0,"['new', 'final', 'long', 'int', 'for', 'int', 'true', 'new', 'for', 'new', 'true', 'new', 'new', 'for', 'true', 'public', 'void']",True
136,7292.0,0.0,activiti-activiti,org.activiti.engine.test.bpmn.gateway.eventbasedgatewaytest.testconnectedtoactivity,0.0,"['try', 'catch', 'if', 'public', 'void']",False
145,7302.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.boundarytimereventtest.testrepeattimerduration,0.0,"['new', 'long', 'null', 'for', 'int', 'if', 'null', 'new', 'public', 'void', 'throws']",False
151,7309.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testnestedsimplesubprocess,0.0,"['public', 'void']",False
165,7323.0,1.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.intermediatetimereventtest.testtimereventwithstartandduration,1.0,"['new', 'new', 'new', 'new', 'public', 'void', 'throws']",True
42,7137.0,0.0,activiti-activiti,org.activiti.spring.security.policies.securitypoliciesprocessinstancerestrictionappliertest.denyallshouldaddunmatchablefilter,0.0,"['public', 'void']",False
