id,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
35252,wildfly,org.wildfly.mod_cluster.undertow.undertowenginetestcase.findhost,0.009259259,0.0,0.1666667,0.003710575,0.0,0.02631579,0.0,0.0,0.0,0.0,0.00329464,0.002110264,0.05172414,0.02702703,0.03748006,0.02409111,0.01740076,0.004233783,0.02398295,0.0156018,0.0,0.0,0.0,0.001118101,0.0,False
35253,wildfly,org.wildfly.mod_cluster.undertow.undertowenginetestcase.getjvmroute,0.003703704,0.0,0.0,0.001855288,0.0,0.01315789,0.0,0.0,0.0,0.0,0.00329464,0.002110264,0.05172414,0.02702703,0.03748006,0.02409111,0.01740076,0.004233783,0.02398295,0.0156018,0.0,0.0,0.0,0.001118101,0.0,False
35254,wildfly,org.wildfly.mod_cluster.undertow.undertowenginetestcase.getproxyconnector,0.003703704,0.0,0.0,0.001855288,0.0,0.01315789,0.0,0.0,0.0,0.0,0.00329464,0.002110264,0.05172414,0.02702703,0.03748006,0.02409111,0.01740076,0.004233783,0.02398295,0.0156018,0.0,0.0,0.0,0.001118101,0.0,False
35255,wildfly,org.wildfly.mod_cluster.undertow.undertowhosttestcase.getname,0.003703704,0.0,0.0,0.001855288,0.0,0.01315789,0.0,0.0,0.0,0.0,0.001741209,0.0,0.03448276,0.02364865,0.01674641,0.01007446,0.007612833,0.001871557,0.01421212,0.008253999,0.0,0.0,0.0,0.001118101,0.0,False
35256,wildfly,org.wildfly.mod_cluster.undertow.undertowhosttestcase.getaliases,0.007407407,0.0,0.1,0.003710575,0.0,0.02631579,0.04651163,0.0,0.0,0.0,0.001741209,0.0,0.03448276,0.02364865,0.01674641,0.01007446,0.007612833,0.001871557,0.01421212,0.008253999,0.0,0.0,0.0,0.001118101,0.0,False
35257,wildfly,org.wildfly.mod_cluster.undertow.undertowhosttestcase.getengine,0.003703704,0.0,0.0,0.001855288,0.0,0.01315789,0.0,0.0,0.0,0.0,0.001741209,0.0,0.03448276,0.02364865,0.01674641,0.01007446,0.007612833,0.001871557,0.01421212,0.008253999,0.0,0.0,0.0,0.001118101,0.0,False
35258,wildfly,org.wildfly.mod_cluster.undertow.undertowhosttestcase.getcontexts,0.02592593,0.0,0.1,0.00742115,0.0,0.01315789,0.0,0.0,0.0,0.0,0.001741209,0.0,0.03448276,0.02364865,0.01674641,0.01007446,0.007612833,0.001871557,0.01421212,0.008253999,0.0,0.0,0.0,0.001118101,0.0,False
35259,wildfly,org.wildfly.mod_cluster.undertow.undertowhosttestcase.findcontext,0.02407407,0.0,0.07142857,0.005565863,0.0,0.01315789,0.0,0.0,0.0,0.0,0.001741209,0.0,0.03448276,0.02364865,0.01674641,0.01007446,0.007612833,0.001871557,0.01421212,0.008253999,0.0,0.0,0.0,0.001118101,0.0,False
35260,wildfly,org.jboss.as.ejb3.util.mdbvalidationsutiltest.mdbwithfinalclass,0.003703704,0.1111111,0.1666667,0.003710575,0.04444444,0.01315789,0.0,0.0,0.0,0.0,0.001553431,7.235192e-05,0.0,0.02364865,0.007974482,0.01226456,0.01305057,0.002348208,0.0186534,0.01112559,0.0,0.0,0.0,0.001118101,0.0,False
35261,wildfly,org.jboss.as.ejb3.util.mdbvalidationsutiltest.mdbwithinterface,0.003703704,0.1111111,0.1666667,0.003710575,0.04444444,0.01315789,0.0,0.0,0.0,0.0,0.001553431,7.235192e-05,0.0,0.02364865,0.007974482,0.01226456,0.01305057,0.002348208,0.0186534,0.01112559,0.0,0.0,0.0,0.001118101,0.0,False
35262,wildfly,org.jboss.as.ejb3.util.mdbvalidationsutiltest.mdbwithfinalonmessagemethod,0.003703704,0.1111111,0.1666667,0.003710575,0.04444444,0.01315789,0.0,0.0,0.0,0.0,0.001553431,7.235192e-05,0.0,0.02364865,0.007974482,0.01226456,0.01305057,0.002348208,0.0186534,0.01112559,0.0,0.0,0.0,0.001118101,0.0,False
35263,wildfly,org.jboss.as.ejb3.util.mdbvalidationsutiltest.mdbwithstaticonmessagemethod,0.003703704,0.1111111,0.1666667,0.003710575,0.04444444,0.01315789,0.0,0.0,0.0,0.0,0.001553431,7.235192e-05,0.0,0.02364865,0.007974482,0.01226456,0.01305057,0.002348208,0.0186534,0.01112559,0.0,0.0,0.0,0.001118101,0.0,False
35264,wildfly,org.jboss.as.ejb3.util.mdbvalidationsutiltest.mdbwithprivateonmessagemethod,0.003703704,0.1111111,0.1666667,0.003710575,0.04444444,0.01315789,0.0,0.0,0.0,0.0,0.001553431,7.235192e-05,0.0,0.02364865,0.007974482,0.01226456,0.01305057,0.002348208,0.0186534,0.01112559,0.0,0.0,0.0,0.001118101,0.0,False
35265,wildfly,org.jboss.as.ejb3.util.mdbvalidationsutiltest.mdbwithfinalizemethod,0.003703704,0.1111111,0.1666667,0.003710575,0.04444444,0.01315789,0.0,0.0,0.0,0.0,0.001553431,7.235192e-05,0.0,0.02364865,0.007974482,0.01226456,0.01305057,0.002348208,0.0186534,0.01112559,0.0,0.0,0.0,0.001118101,0.0,False
35266,wildfly,org.jboss.as.ejb3.util.mdbvalidationsutiltest.buildclassinfoforclass,0.007407407,0.1111111,0.0,0.0,0.05555556,0.0,0.0,0.0,0.0,0.0,0.001553431,7.235192e-05,0.0,0.02364865,0.007974482,0.01226456,0.01305057,0.002348208,0.0186534,0.01112559,0.0,0.0,0.0,0.001118101,0.0,False
35267,wildfly,org.jboss.as.ejb3.util.mdbvalidationsutiltest.indexstream,0.01851852,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001553431,7.235192e-05,0.0,0.02364865,0.007974482,0.01226456,0.01305057,0.002348208,0.0186534,0.01112559,0.0,0.0,0.0,0.001118101,0.0,False
35268,wildfly,org.jboss.as.ejb3.deployment.processors.viewinterfacestestcase.testjavaclass,0.01481481,0.2222222,0.1666667,0.0,0.0,0.02631579,0.0,0.0,0.004524887,0.0,0.001416866,1.205865e-05,0.0,0.02364865,0.006379585,0.006570302,0.007069059,0.001885576,0.01350151,0.007874111,0.0,0.0,1.0,0.001118101,0.0,False
35269,wildfly,org.jboss.as.ejb3.deployment.processors.viewinterfacestestcase.testgroovyclass,0.01481481,0.2222222,0.1666667,0.0,0.0,0.02631579,0.0,0.0,0.004524887,0.0,0.001416866,1.205865e-05,0.0,0.02364865,0.006379585,0.006570302,0.007069059,0.001885576,0.01350151,0.007874111,0.0,0.0,1.0,0.001118101,0.0,False
35270,wildfly,org.jboss.as.ejb3.component.stateful.statefulsessionsynchronizationinterceptortestcase.defaultaccesstimeout,0.003703704,0.1111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005343121,0.000313525,0.02586207,0.0777027,0.0199362,0.03066141,0.03371397,0.01289762,0.05453899,0.04082608,0.0,0.0,0.0,0.001118101,0.0,False
35271,wildfly,org.jboss.as.ejb3.component.stateful.statefulsessionsynchronizationinterceptortestcase.noop,0.01296296,0.2222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005343121,0.000313525,0.02586207,0.0777027,0.0199362,0.03066141,0.03371397,0.01289762,0.05453899,0.04082608,0.0,0.0,0.0,0.001118101,0.0,False
35272,wildfly,org.jboss.as.ejb3.component.stateful.statefulsessionsynchronizationinterceptortestcase.processinvocation,0.003703704,0.2222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005343121,0.000313525,0.02586207,0.0777027,0.0199362,0.03066141,0.03371397,0.01289762,0.05453899,0.04082608,0.0,0.0,0.0,0.001118101,0.0,False
35273,wildfly,org.jboss.as.ejb3.component.stateful.statefulsessionsynchronizationinterceptortestcase.testdifferenttx,0.06851852,0.4444444,0.0,0.0,0.0,0.01315789,0.0,0.0,0.02262443,0.0,0.005343121,0.000313525,0.02586207,0.0777027,0.0199362,0.03066141,0.03371397,0.01289762,0.05453899,0.04082608,0.0,0.0,0.0,0.001118101,0.0,False
35274,wildfly,org.jboss.as.ejb3.component.stateful.statefulsessionsynchronizationinterceptortestcase.answer,0.007407407,0.2222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005343121,0.000313525,0.02586207,0.0777027,0.0199362,0.03066141,0.03371397,0.01289762,0.05453899,0.04082608,0.0,0.0,0.0,0.001118101,0.0,False
35275,wildfly,org.jboss.as.ejb3.timer.schedule.rangevaluetestcase.testinvalidrange,0.02222222,0.3333333,0.07692308,0.0,0.0,0.01315789,0.0,0.0,0.009049774,0.0,0.002338682,6.029327e-05,0.00862069,0.01013514,0.01196172,0.006132282,0.00435019,0.003644979,0.03233256,0.02035815,0.0,0.0,0.0,0.001118101,0.0,False
35276,wildfly,org.jboss.as.ejb3.timer.schedule.rangevaluetestcase.testvalidrange,0.01296296,0.1111111,0.0625,0.0,0.0,0.01315789,0.0,0.0,0.004524887,0.0,0.002338682,6.029327e-05,0.00862069,0.01013514,0.01196172,0.006132282,0.00435019,0.003644979,0.03233256,0.02035815,0.0,0.0,0.0,0.001118101,0.0,False
35277,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.gettimezones,0.04259259,0.4444444,0.0,0.0,0.0,0.0,0.0,0.0,0.03167421,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35278,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testnextdayofweek,0.01481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35279,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testnextdayofweek,0.02777778,0.0,0.34375,0.01113173,0.0,0.01315789,0.0,0.0,0.0,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35280,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testcalendarbasedtimeout,0.02592593,0.2222222,0.0,0.0,0.0,0.0,0.0,0.0,0.01809955,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35281,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testeverysecondtimeout,0.02222222,0.1111111,0.1923077,0.005565863,0.0,0.05263158,0.0,0.0,0.01357466,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35282,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testeveryminuteeveryhoureveryday,0.03148148,0.2222222,0.1944444,0.00742115,0.0,0.05263158,0.0,0.0,0.02714932,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35283,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testeverymorningfivefifteen,0.04814815,0.2222222,0.3888889,0.02040816,0.0,0.05263158,0.0,0.0,0.03167421,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35284,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testeveryweekdayeightfifteen,0.06111111,0.2222222,0.3676471,0.02411874,0.0,0.05263158,0.0,0.0,0.0361991,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35285,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testeverymonwedfritwelvethirtynoon,0.07222222,0.2222222,0.3125,0.02411874,0.0,0.05263158,0.0,0.0,0.009049774,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35286,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testevery31stofthemonth,0.06666667,0.2222222,0.3378378,0.02411874,0.0,0.05263158,0.0,0.0,0.009049774,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35287,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testrun29thoffeb,0.07407407,0.2222222,0.402439,0.03153989,0.0,0.05263158,0.0,0.0,0.009049774,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35288,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testsomespecifictime,0.08888889,0.1111111,0.2755102,0.02597403,0.0,0.05263158,0.0,0.0,0.01809955,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35289,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testevery10seconds,0.02962963,0.2222222,0.08823529,0.003710575,0.0,0.05263158,0.0,0.0,0.009049774,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35290,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testwfly1468,0.03703704,0.2222222,0.0,0.001855288,0.0,0.01315789,0.02325581,0.0,0.01357466,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35291,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testwfly3947_1,0.04444444,0.2222222,0.26,0.01298701,0.0,0.01315789,0.0,0.0,0.004524887,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35292,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testwfly3947_2,0.04444444,0.2222222,0.26,0.01298701,0.0,0.01315789,0.0,0.0,0.004524887,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35293,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testwfly5995_minuteoverflow,0.04444444,0.1111111,0.26,0.01298701,0.0,0.01315789,0.0,0.0,0.009049774,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35294,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testwfly5995_houroverflow,0.04444444,0.1111111,0.26,0.01298701,0.0,0.01315789,0.0,0.0,0.009049774,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35295,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testdayoverflow,0.04259259,0.1111111,0.2708333,0.01298701,0.0,0.01315789,0.0,0.0,0.009049774,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35296,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testchangecet2cest,0.05555556,0.3333333,0.06451613,0.001855288,0.0,0.05263158,0.04651163,0.0,0.01809955,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35297,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testchangecest2cet,0.05740741,0.2222222,0.0625,0.001855288,0.0,0.05263158,0.04651163,0.0,0.02262443,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35298,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testchangeus2summer,0.05185185,0.3333333,0.06896552,0.001855288,0.0,0.05263158,0.04651163,0.0,0.01809955,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35299,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testchangeus2winter,0.05185185,0.2222222,0.06896552,0.001855288,0.0,0.05263158,0.04651163,0.0,0.02262443,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35300,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testtimeoutincrements,0.02962963,0.1111111,0.1176471,0.003710575,0.0,0.0,0.0,0.0,0.009049774,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35301,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testsecondincrement,0.0462963,0.2222222,0.07692308,0.001855288,0.0,0.05263158,0.04651163,0.0,0.02714932,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35302,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testminutesincrement,0.0462963,0.2222222,0.07692308,0.001855288,0.0,0.05263158,0.04651163,0.0,0.02714932,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35303,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testhoursincrement,0.0462963,0.2222222,0.07692308,0.001855288,0.0,0.05263158,0.04651163,0.0,0.03167421,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35304,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testtimeratambiguoushourwesttowet,0.04444444,0.1111111,0.12,0.001855288,0.0,0.05263158,0.04651163,0.0,0.009049774,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35305,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.testtimeratambiguoushoureettoeest,0.04444444,0.1111111,0.14,0.001855288,0.0,0.05263158,0.04651163,0.0,0.009049774,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35306,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.gettimezonespecificscheduleexpression,0.01111111,0.2222222,0.0,0.0,0.0,0.0,0.0,0.0,0.004524887,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35307,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.isleapyear,0.005555556,0.1111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35308,wildfly,org.jboss.as.ejb3.timer.schedule.calendarbasedtimeouttestcase.isweekday,0.01666667,0.2222222,0.0,0.0,0.0,0.0,0.0,0.0,0.004524887,0.0,0.01017412,0.001820857,0.01724138,0.0472973,0.05263158,0.07052124,0.07504078,0.01546312,0.06644164,0.05078552,0.0,0.0,0.0,0.001118101,0.0,False
35309,wildfly,org.jboss.as.ejb3.timer.schedule.calendarutiltestcase.testlastdateofmonth,0.05,0.2222222,0.125,0.0,0.0,0.01315789,0.0,0.0,0.02262443,0.0,0.001672926,7.235192e-05,0.0,0.006756757,0.01036683,0.008322383,0.008156607,0.002320169,0.01616628,0.009685238,0.0,0.0,0.0,0.001118101,0.0,False
35310,wildfly,org.jboss.as.ejb3.timer.schedule.calendarutiltestcase.test1stxxxday,0.09444444,0.1111111,0.125,0.0,0.0,0.01315789,0.0,0.0,0.03167421,0.0,0.001672926,7.235192e-05,0.0,0.006756757,0.01036683,0.008322383,0.008156607,0.002320169,0.01616628,0.009685238,0.0,0.0,0.0,0.001118101,0.0,False
35311,wildfly,org.jboss.as.ejb3.timer.schedule.calendarutiltestcase.test2ndxxxday,0.08888889,0.1111111,0.1326531,0.0,0.0,0.01315789,0.0,0.0,0.03167421,0.0,0.001672926,7.235192e-05,0.0,0.006756757,0.01036683,0.008322383,0.008156607,0.002320169,0.01616628,0.009685238,0.0,0.0,0.0,0.001118101,0.0,False
