,id,projectName,testCase,isFlaky,prediction
59,7160.0,activiti-activiti,org.activiti.spring.test.autodeployment.singleresourceautodeploymentstrategytest.testhandlesmode,0.0,False
63,7165.0,activiti-activiti,org.activiti.spring.test.autodeployment.resourceparentfolderautodeploymentstrategytest.testdeployresources_separate,0.0,False
66,7168.0,activiti-activiti,org.activiti.spring.test.autodeployment.resourceparentfolderautodeploymentstrategytest.testdeployresources_mixed,0.0,False
67,7169.0,activiti-activiti,org.activiti.spring.test.autodeployment.resourceparentfolderautodeploymentstrategytest.testdeployresources_noparent,0.0,False
110,7262.0,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.daylightsaving23hourdayeurope,0.0,False
130,7286.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testdelayedactivateprocessdefinition,1.0,False
142,7299.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.boundarytimereventtest.testtimerinsingletransactionprocess,0.0,False
160,7318.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testsimplesubprocesswithoutendevent,0.0,False
13,7108.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimeunauthorizedtest.bclaimnotfoundbecauseyouarenotacandidate,0.0,False
29,7124.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimedeletetasktest.fcleanupwithadmin,0.0,False
34,7129.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimeclaimreleasetest.acreatestandalonetaskforgroup,0.0,False
45,7141.0,activiti-activiti,org.activiti.bpmn.converter.servicetaskxmlconvertertest.convertxmltoelementshouldsettheimplementationfromxmlimplementationattribute,0.0,False
61,7162.0,activiti-activiti,org.activiti.spring.test.autodeployment.singleresourceautodeploymentstrategytest.testdeployresourcesnoresources,0.0,False
64,7166.0,activiti-activiti,org.activiti.spring.test.autodeployment.resourceparentfolderautodeploymentstrategytest.testdeployresources_joined,0.0,False
69,7171.0,activiti-activiti,org.activiti.spring.test.autodeployment.resourceparentfolderautodeploymentstrategytest.testdeployresourcesioexceptionwhencreatingmapfallsbacktoresourcename,0.0,False
73,7176.0,activiti-activiti,org.activiti.validation.validator.impl.servicetaskvalidatortest.executevalidationshouldnotriseerrorsforservicetaskssettingonlytheimplementation,0.0,False
77,7211.0,activiti-activiti,org.activiti.engine.impl.bpmn.helper.subprocessvariablesnapshottertest.setvariablessnapshots_should_not_set_parent_variables_in_the_snapshot_holder_when_parent_is_not_multi_instance,0.0,False
88,7227.0,activiti-activiti,org.activiti.examples.bpmn.subprocess.subprocesstest.testsimplesubprocess,0.0,False
91,7230.0,activiti-activiti,org.activiti.engine.test.impl.calendar.mapbusinesscalendarmanagertest.testnullcalendars,0.0,False
97,7249.0,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.shouldnotexceednumber,0.0,False
111,7267.0,activiti-activiti,org.activiti.spring.test.servicetask.servicetaskspringdelegationtest.testdelegateexpression,0.0,False
124,7280.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.teststartprocessinstanceforsuspendedprocessdefinition,0.0,False
135,7291.0,activiti-activiti,org.activiti.engine.test.bpmn.gateway.eventbasedgatewaytest.testcatchsignalandmessageandtimer,0.0,True
138,7295.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.boundarytimereventtest.testmultipletimersonusertask,1.0,False
146,7303.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.boundarytimereventtest.testboundarytimerevent,0.0,False
14,7109.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimeunauthorizedtest.ccleanupwithadmin,0.0,False
24,7119.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimetaskforothertest.ccleanupwithadmin,0.0,False
52,7148.0,activiti-activiti,org.activiti.editor.language.xml.commasplittertest.testonecomainexpression,0.0,False
55,7155.0,activiti-activiti,org.activiti.spring.test.autodeployment.defaultautodeploymentstrategytest.testhandlesmode,0.0,False
80,7216.0,activiti-activiti,org.activiti.engine.impl.repository.deploymentbuilderimpltest.addinputstreamshouldaddzipinputstreamwhenitsaziplike,0.0,False
83,7220.0,activiti-activiti,org.activiti.engine.integration.integrationcontextserviceimpltest.findbyidshouldexecuteretrieveintegrationcontextcmd,0.0,False
87,7226.0,activiti-activiti,org.activiti.engine.impl.cmd.integration.deleteintegrationcontextcmdtest.executeshoulddeleteintegrationcontext,0.0,False
114,7270.0,activiti-activiti,org.activiti.spring.test.servicetask.servicetaskspringdelegationtest.testasyncmethodexpressiononspringbean,1.0,False
120,7276.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testcannotactivateactiveprocessdefinition,0.0,False
122,7278.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testqueryforactivedefinitions,0.0,False
127,7283.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testjobisexecutedonprocessdefinitionsuspend,0.0,False
131,7287.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testsuspendmultipleprocessdefinitionsbykey,0.0,True
137,7293.0,activiti-activiti,org.activiti.engine.test.bpmn.gateway.eventbasedgatewaytest.testasynceventbasedgateway,0.0,False
139,7296.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.boundarytimereventtest.testtimeronnestingofsubprocesses,0.0,True
143,7300.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.boundarytimereventtest.testrepeatingtimerwithcancelactivity,0.0,False
149,7306.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testsimpleautomaticsubprocess,0.0,False
152,7310.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testnestedsimplesubprocesswithtimeroninnersubprocess,1.0,True
15,7110.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimecompletetasktest.acreatestandalonetaskandcomplete,0.0,False
18,7113.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimecompletetasktest.dcleanupwithadmin,0.0,False
20,7115.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimestandalonetasktest.bcreatestandalonetaskforgroup,0.0,False
23,7118.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimetaskforothertest.bcheckthattaskisnotvisiblefornoncandidateusers,0.0,False
32,7127.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimetaskassigneetest.ccreatestandalonetaskforgroupandclaim,0.0,False
35,7130.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimeclaimreleasetest.bclaimandrelease,0.0,False
41,7136.0,activiti-activiti,org.activiti.spring.security.policies.securitypoliciesprocessinstancerestrictionappliertest.restricttokeysaddfilterongivenkeys,0.0,False
56,7156.0,activiti-activiti,org.activiti.spring.test.autodeployment.defaultautodeploymentstrategytest.testdeployresources,0.0,False
76,7209.0,activiti-activiti,org.activiti.engine.impl.bpmn.helper.subprocessvariablesnapshottertest.setvariablessnapshots_should_set_parent_variables_in_the_snapshot_holder_when_parent_is_multi_instance,0.0,False
90,7229.0,activiti-activiti,org.activiti.engine.test.impl.calendar.mapbusinesscalendarmanagertest.testinvalidcalendarnamerequest,0.0,False
98,7250.0,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.shouldnotexceednumberperiods,0.0,False
112,7268.0,activiti-activiti,org.activiti.spring.test.servicetask.servicetaskspringdelegationtest.testasyncdelegateexpression,0.0,True
119,7275.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testsuspendactivateprocessdefinitionbykey,0.0,False
134,7290.0,activiti-activiti,org.activiti.engine.test.bpmn.gateway.eventbasedgatewaytest.testcatchtimercancelssignal,1.0,False
150,7307.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testsimplesubprocesswithtimer,1.0,True
157,7315.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testtwosubprocessinparallelwithinsubprocess,0.0,False
161,7319.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testnestedsubprocesseswithoutendevents,0.0,False
0,7091.0,activiti-activiti,org.activiti.runtime.api.model.impl.apitaskcandidategroupconvertertest.fromshouldconvertengineobjecttomodelobject,0.0,False
1,7093.0,activiti-activiti,org.activiti.runtime.api.model.impl.apitaskconvertertest.convertfromtaskshouldsetallfieldsintheconvertedtask,0.0,False
6,7098.0,activiti-activiti,org.activiti.runtime.api.model.impl.apitaskcandidateuserconvertertest.fromshouldconvertengineobjecttomodelobject,0.0,False
7,7100.0,activiti-activiti,org.activiti.runtime.api.impl.taskruntimeimpltest.updateshouldthrowexceptionwhenassigneeisnotset,0.0,False
47,7143.0,activiti-activiti,org.activiti.editor.language.xml.commasplittertest.testonecoma,0.0,False
70,7172.0,activiti-activiti,org.activiti.spring.test.jobexecutor.springasyncexecutortest.testhappyjobexecutorpath,1.0,False
81,7217.0,activiti-activiti,org.activiti.engine.impl.repository.deploymentbuilderimpltest.addinputstreamshouldaddnormalimportstreamwhenitsnotaziplike,0.0,False
82,7218.0,activiti-activiti,org.activiti.engine.impl.repository.deploymentbuilderimpltest.addinputstreamshouldthrowactivitiexceptionwhenioexceptionisthrown,0.0,False
89,7228.0,activiti-activiti,org.activiti.engine.test.impl.calendar.mapbusinesscalendarmanagertest.testmapconstructor,0.0,False
95,7235.0,activiti-activiti,org.activiti.engine.test.jobexecutor.asyncexecutortest.testasyncfailingscript,1.0,True
101,7253.0,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.daylightsavingfallfirsthour,0.0,False
104,7256.0,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.daylightsavingfallobservedsecondhour,0.0,False
129,7285.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testdelayedsuspendprocessdefinitionincludingprocessinstances,0.0,True
133,7289.0,activiti-activiti,org.activiti.engine.test.bpmn.gateway.eventbasedgatewaytest.testcatchsignalcancelstimer,0.0,True
141,7298.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.boundarytimereventtest.testnullexpressionontimer,0.0,False
156,7314.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testtwosubprocessinparallel,0.0,False
167,7325.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.intermediatetimereventtest.testloop,0.0,False
2,7094.0,activiti-activiti,org.activiti.runtime.api.model.impl.apitaskconvertertest.calculatestatusforacancelledtaskshouldreturncancelled,0.0,False
19,7114.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimestandalonetasktest.acreatestandalonetaskforsalaboy,0.0,False
31,7126.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimetaskassigneetest.bcreatechecktaskcreatedforsalaboyfromanotheruser,0.0,False
48,7144.0,activiti-activiti,org.activiti.editor.language.xml.commasplittertest.testmanycommas,0.0,False
57,7157.0,activiti-activiti,org.activiti.spring.test.autodeployment.defaultautodeploymentstrategytest.testdeployresourcesnoresources,0.0,False
65,7167.0,activiti-activiti,org.activiti.spring.test.autodeployment.resourceparentfolderautodeploymentstrategytest.testdeployresources_allinone,0.0,False
78,7213.0,activiti-activiti,org.activiti.engine.impl.persistence.entity.data.mybatisintegrationcontextdatamanagertest.createshouldreturnanewinstanceofintegrationcontextentityimpl,0.0,False
85,7223.0,activiti-activiti,org.activiti.engine.impl.persistence.entity.integration.integrationcontextmanagerimpltest.getdatamanagershouldreturnintegrationcontextdatamanager,0.0,False
86,7224.0,activiti-activiti,org.activiti.engine.impl.persistence.entity.integration.integrationcontextmanagerimpltest.findbyidshouldreturnresultfromdatamanager,0.0,False
92,7231.0,activiti-activiti,org.activiti.engine.test.jobexecutor.asyncexecutortest.testregularasyncexecution,1.0,False
117,7273.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testprocessdefinitionactivebydefault,0.0,False
121,7277.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testcannotsuspendactiveprocessdefinition,0.0,False
153,7311.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testdoublenestedsimplesubprocess,0.0,False
154,7312.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testsimpleparallelsubprocess,0.0,False
162,7320.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testdataobjectscope,0.0,False
164,7322.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.intermediatetimereventtest.testcatchingtimerevent,1.0,False
168,7326.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.intermediatetimereventtest.testloopwithcycle,0.0,False
3,7095.0,activiti-activiti,org.activiti.runtime.api.model.impl.apitaskconvertertest.calculatestatusforasuspendedtaskshouldreturnsuspended,0.0,False
5,7097.0,activiti-activiti,org.activiti.runtime.api.model.impl.apitaskconvertertest.calculatestatuscreatedandnotassignedtaskshouldreturncreated,0.0,False
16,7111.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimecompletetasktest.bcreatestandalonetask,0.0,False
30,7125.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimetaskassigneetest.acreatestandalonetaskforanotherassignee,0.0,False
46,7142.0,activiti-activiti,org.activiti.editor.language.xml.commasplittertest.testnocomma,0.0,False
50,7146.0,activiti-activiti,org.activiti.editor.language.xml.commasplittertest.testcommaatend,0.0,False
54,7150.0,activiti-activiti,org.activiti.editor.language.subprocesstest.doubleconversionvalidation,0.0,False
58,7158.0,activiti-activiti,org.activiti.spring.test.autodeployment.defaultautodeploymentstrategytest.testdetermineresourcenamewithexceptionfailsgracefully,0.0,False
72,7175.0,activiti-activiti,org.activiti.validation.validator.impl.servicetaskvalidatortest.executevalidationshouldriseerrorsforemptyservicetask,0.0,False
75,7207.0,activiti-activiti,org.activiti.engine.impl.bpmn.helper.subprocessvariablesnapshottertest.setvariablessnapshots_should_set_all_source_local_variables_in_the_snapshot_holder,0.0,False
94,7233.0,activiti-activiti,org.activiti.engine.test.jobexecutor.asyncexecutortest.testasyncscriptexecution,0.0,True
116,7272.0,activiti-activiti,org.activiti.spring.test.fieldinjection.listenerfieldinjectiontest.testdelegateexpressionlistenerfieldinjection,0.0,False
123,7279.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testqueryforsuspendeddefinitions,0.0,False
126,7282.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testsuspendprocessinstancesduringprocessdefinitionsuspend,1.0,False
155,7313.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testsimpleparallelsubprocesswithtimer,0.0,True
158,7316.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testtwonestedsubprocessesinparallelwithtimer,0.0,True
163,7321.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.compatibility.boundarytimereventrepeatcompatibilitytest.testrepeatwithoutend,1.0,False
17,7112.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimecompletetasktest.ctrycompletingwithunauthorizeduser,0.0,False
21,7116.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimestandalonetasktest.ccleanupwithadmin,0.0,False
27,7122.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimedeletetasktest.dclaimtaskcreatedforgroup,0.0,False
28,7123.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimedeletetasktest.eclaimtaskcreatedforgroup,0.0,False
37,7132.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimeclaimreleasetest.dcreatestandalonetaskandclaimandreleaseunauthorized,0.0,False
38,7133.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimeclaimreleasetest.ecreatestandalonetaskandclaimandreleaseunauthorized,0.0,False
39,7134.0,activiti-activiti,org.activiti.spring.boot.tasks.taskruntimeclaimreleasetest.fcreatestandalonetaskandclaimandreleaseunauthorized,0.0,False
43,7138.0,activiti-activiti,org.activiti.spring.security.policies.securitypoliciesprocessdefinitionrestrictionappliertest.restricttokeysaddfilterongivenkeys,0.0,False
100,7252.0,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.daylightsavingfall,0.0,False
102,7254.0,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.daylightsavingfallsecondhour,0.0,False
107,7259.0,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.daylightsaving25hourday,0.0,False
113,7269.0,activiti-activiti,org.activiti.spring.test.servicetask.servicetaskspringdelegationtest.testmethodexpressiononspringbean,0.0,False
132,7288.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testdelayedsuspendmultipleprocessdefinitionsbykey,1.0,False
136,7292.0,activiti-activiti,org.activiti.engine.test.bpmn.gateway.eventbasedgatewaytest.testconnectedtoactivity,0.0,False
145,7302.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.boundarytimereventtest.testrepeattimerduration,0.0,False
151,7309.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testnestedsimplesubprocess,0.0,False
165,7323.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.intermediatetimereventtest.testtimereventwithstartandduration,1.0,True
42,7137.0,activiti-activiti,org.activiti.spring.security.policies.securitypoliciesprocessinstancerestrictionappliertest.denyallshouldaddunmatchablefilter,0.0,False
53,7149.0,activiti-activiti,org.activiti.editor.language.xml.commasplittertest.testomanycomainexpression,0.0,False
62,7164.0,activiti-activiti,org.activiti.spring.test.autodeployment.resourceparentfolderautodeploymentstrategytest.testhandlesmode,0.0,False
68,7170.0,activiti-activiti,org.activiti.spring.test.autodeployment.resourceparentfolderautodeploymentstrategytest.testdeployresourcesnoresources,0.0,False
71,7173.0,activiti-activiti,org.activiti.spring.test.jobexecutor.springasyncexecutortest.testrollbackjobexecutorpath,0.0,False
74,7178.0,activiti-activiti,org.activiti.engine.impl.bpmn.parser.handler.servicetaskparsehandlertest.executeparseshouldusedefaultbehaviorwhennoinformationisprovided,0.0,False
79,7214.0,activiti-activiti,org.activiti.engine.impl.persistence.entity.data.mybatisintegrationcontextdatamanagertest.getmanagedentityclassshouldreturnintegrationcontextentityimpl,0.0,False
99,7251.0,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.shouldnotexceednumbernegative,0.0,False
103,7255.0,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.daylightsavingfallobservedfirsthour,0.0,False
108,7260.0,activiti-activiti,org.activiti.standalone.calendar.durationhelpertest.daylightsaving23hourday,0.0,False
125,7281.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testcontinueprocessafterprocessdefinitionsuspend,0.0,False
128,7284.0,activiti-activiti,org.activiti.engine.test.api.repository.processdefinitionsuspensiontest.testdelayedsuspendprocessdefinition,0.0,True
140,7297.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.boundarytimereventtest.testexpressionontimer,1.0,False
144,7301.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.boundarytimereventtest.testinfiniterepeatingtimer,0.0,False
147,7304.0,activiti-activiti,org.activiti.engine.test.bpmn.event.timer.boundarytimereventtest.testboundarytimerevent2,0.0,False
159,7317.0,activiti-activiti,org.activiti.engine.test.bpmn.subprocess.subprocesstest.testnestedsimplesubprocesswithoutendevent,0.0,False
