,id,projectName,testCase,isFlaky,prediction
372,13901.0,apache-httpcore,org.apache.http.params.testbasichttpparams.testgetnames,0.0,False
377,13910.0,apache-httpcore,org.apache.http.impl.nio.codecs.testchunkencoder.testbasiccoding,0.0,False
390,13926.0,apache-httpcore,org.apache.http.impl.nio.codecs.testlengthdelimitedencoder.testcodingcompletedfromfile,0.0,False
395,13932.0,apache-httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testdecodingwithsmallbuffer,0.0,False
397,13934.0,apache-httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testmalformedchunksizedecoding,0.0,False
419,13958.0,apache-httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testlinelimitforstatus,0.0,False
428,13973.0,apache-httpcore,org.apache.http.impl.nio.codecs.testlengthdelimiteddecoder.testbasicdecoding,0.0,False
431,13976.0,apache-httpcore,org.apache.http.impl.nio.codecs.testlengthdelimiteddecoder.testdecodingfromsessionbuffer1,0.0,False
435,13980.0,apache-httpcore,org.apache.http.impl.nio.codecs.testlengthdelimiteddecoder.testdecodingfilewithoffsetandbufferedsessiondata,0.0,False
447,13995.0,apache-httpcore,org.apache.http.impl.nio.codecs.testidentitydecoder.testdecodingfilewithoffsetandbufferedsessiondata,0.0,False
462,14015.0,apache-httpcore,org.apache.http.nio.pool.testroutespecificpool.testleaserelease,0.0,False
472,14025.0,apache-httpcore,org.apache.http.message.testbasicmessages.testdefaultrequestconstructors,0.0,False
476,14029.0,apache-httpcore,org.apache.http.impl.io.testchunkcoding.testconstructors,0.0,False
503,14064.0,apache-httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testhttpheads,0.0,True
514,14095.0,apache-httpcore,org.apache.http.nio.protocol.testbufferingnhttphandlers.testhttppostswithexpectcontinue,1.0,False
517,14104.0,apache-httpcore,org.apache.http.nio.protocol.testthrottlingnhttphandlers.testsimplehttppostschunked,1.0,True
0,13513.0,apache-httpcore,org.apache.http.impl.testenglishreasonphrasecatalog.testreasonphrases,0.0,False
6,13520.0,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testnocontentlengthresponsehttp1_1,0.0,False
8,13522.0,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testignoreinvalidkeepalive,0.0,False
10,13524.0,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testexplicitkeepalive,0.0,False
13,13527.0,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testfuturehttp,0.0,False
14,13528.0,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testbrokenconnectiondirective1,0.0,False
19,13533.0,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testconnectiontokens4,0.0,False
32,13547.0,apache-httpcore,org.apache.http.impl.io.testidentityoutputstream.testconstructor,0.0,False
51,13568.0,apache-httpcore,org.apache.http.impl.pool.testbasicconnpool.testhttpcreateentry,0.0,False
56,13573.0,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testchunkedtransferencodingmustbelast,0.0,False
57,13574.0,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithcontentlength,0.0,False
67,13584.0,apache-httpcore,org.apache.http.impl.entity.teststrictcontentlengthstrategy.testentitywithinvalidtransferencoding,0.0,False
68,13585.0,apache-httpcore,org.apache.http.impl.entity.teststrictcontentlengthstrategy.testentitywithinvalidchunkencodingandhttp10,0.0,False
76,13593.0,apache-httpcore,org.apache.http.impl.entity.testentityserializer.testentitywithinvalidtransferencoding,0.0,False
89,13606.0,apache-httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithmultiplecontentlengthallwrong,0.0,False
93,13610.0,apache-httpcore,org.apache.http.testhttpversion.testhttpversionequality,0.0,False
110,13627.0,apache-httpcore,org.apache.http.message.testheader.testbasicconstructor,0.0,False
111,13628.0,apache-httpcore,org.apache.http.message.testheader.testbasicconstructornullvalue,0.0,False
120,13637.0,apache-httpcore,org.apache.http.message.testbasiclineparser.testslparsefailure,0.0,False
142,13659.0,apache-httpcore,org.apache.http.message.testbasictokeniterator.testvaluestart,0.0,False
147,13664.0,apache-httpcore,org.apache.http.message.testbasictokeniterator.testwrongprotected,0.0,False
150,13667.0,apache-httpcore,org.apache.http.message.testnamevaluepair.testhashcode,0.0,False
167,13684.0,apache-httpcore,org.apache.http.message.testheaderelement.testequals,0.0,False
195,13712.0,apache-httpcore,org.apache.http.message.testrequestline.testconstructorinvalidinput,0.0,False
206,13724.0,apache-httpcore,org.apache.http.protocol.testhttpservice.testmethodnotsupported,0.0,False
210,13728.0,apache-httpcore,org.apache.http.protocol.testbasichttpprocessor.testaddfirstrequestinterceptornull,0.0,False
216,13735.0,apache-httpcore,org.apache.http.protocol.testhttprequesthandlerregistry.testregisternull,0.0,False
238,13757.0,apache-httpcore,org.apache.http.pool.testpoolentry.testinvalidexpiry,0.0,False
240,13759.0,apache-httpcore,org.apache.http.pool.testroutespecificpool.testadd,0.0,False
255,13776.0,apache-httpcore,org.apache.http.concurrent.testbasicfuture.testasynccancelled,0.0,False
267,13790.0,apache-httpcore,org.apache.http.util.testchararraybuffer.testsetlength,0.0,False
271,13794.0,apache-httpcore,org.apache.http.util.testchararraybuffer.testsubstring,0.0,False
330,13855.0,apache-httpcore,org.apache.http.entity.testbufferedhttpentity.testwrappingentity,0.0,False
332,13857.0,apache-httpcore,org.apache.http.entity.testbufferedhttpentity.testwritetobuffered,0.0,False
345,13873.0,apache-httpcore,org.apache.http.entity.testinputstreamentity.testwriteto,0.0,False
346,13874.0,apache-httpcore,org.apache.http.entity.testbasichttpentity.testbasics,0.0,False
361,13889.0,apache-httpcore,org.apache.http.entity.testcontenttype.testextractnullinput,0.0,False
367,13895.0,apache-httpcore,org.apache.http.entity.testabstracthttpentity.testchunkingflag,0.0,False
370,13899.0,apache-httpcore,org.apache.http.params.testdefaultedhttpparams.testgetnames,0.0,False
386,13921.0,apache-httpcore,org.apache.http.impl.nio.codecs.testlengthdelimitedencoder.testcodingemptybuffer,0.0,False
393,13930.0,apache-httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testbasicdecoding,0.0,False
426,13967.0,apache-httpcore,org.apache.http.impl.nio.codecs.testidentityencoder.testcodingcompleted,0.0,False
433,13978.0,apache-httpcore,org.apache.http.impl.nio.codecs.testlengthdelimiteddecoder.testbasicdecodingfile,0.0,False
440,13985.0,apache-httpcore,org.apache.http.impl.nio.codecs.testlengthdelimiteddecoder.testzerolengthdecoding,0.0,False
443,13990.0,apache-httpcore,org.apache.http.impl.nio.codecs.testidentitydecoder.testbasicdecoding,0.0,False
449,13997.0,apache-httpcore,org.apache.http.impl.nio.codecs.testidentitydecoder.testinvalidconstructor,0.0,False
460,14013.0,apache-httpcore,org.apache.http.nio.pool.testroutespecificpool.testcancelledconnect,0.0,False
471,14024.0,apache-httpcore,org.apache.http.message.testbasicmessages.testsetresponseentity,0.0,False
493,14046.0,apache-httpcore,org.apache.http.impl.io.testchunkcoding.testchunkedoutputstreamlargechunk,0.0,False
495,14048.0,apache-httpcore,org.apache.http.impl.io.testchunkcoding.testresumeonsockettimeoutindata,0.0,False
507,14080.0,apache-httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testnoservicehandler,1.0,True
511,14089.0,apache-httpcore,org.apache.http.nio.protocol.testbufferingnhttphandlers.testhttppostswithcontentlength,0.0,True
515,14100.0,apache-httpcore,org.apache.http.nio.protocol.testthrottlingnhttphandlers.testsimplehttpgets,1.0,True
9,13523.0,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testexplicitclose,0.0,False
12,13526.0,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testhttp11default,0.0,False
28,13543.0,apache-httpcore,org.apache.http.impl.testnoconnectionreusestrategy.testgoodcall,0.0,False
50,13567.0,apache-httpcore,org.apache.http.impl.pool.testbasicconnpool.testhttpscreateconnection,0.0,False
54,13571.0,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithidentitytransferencoding,0.0,False
71,13588.0,apache-httpcore,org.apache.http.impl.entity.teststrictcontentlengthstrategy.testentitywithnegativecontentlength,0.0,False
104,13621.0,apache-httpcore,org.apache.http.message.testbasicheadervalueformatter.testnvpformatting,0.0,False
128,13645.0,apache-httpcore,org.apache.http.message.testbasicheadervalueparser.testhefringecase3,0.0,False
135,13652.0,apache-httpcore,org.apache.http.message.teststatusline.testconstructorinvalidinput,0.0,False
138,13655.0,apache-httpcore,org.apache.http.message.teststatusline.testserialization,0.0,False
158,13675.0,apache-httpcore,org.apache.http.message.testbufferedheader.testserialization,0.0,False
168,13685.0,apache-httpcore,org.apache.http.message.testheaderelement.testtostring,0.0,False
177,13694.0,apache-httpcore,org.apache.http.message.testheadergroup.testiterator,0.0,False
181,13698.0,apache-httpcore,org.apache.http.message.testbasiclineformatter.testhttpversionformatting,0.0,False
182,13699.0,apache-httpcore,org.apache.http.message.testbasiclineformatter.testhttpversionformattinginvalidinput,0.0,False
186,13703.0,apache-httpcore,org.apache.http.message.testbasiclineformatter.testslformattinginvalidinput,0.0,False
193,13710.0,apache-httpcore,org.apache.http.message.testbasicheaderiterator.testremaining,0.0,False
203,13720.0,apache-httpcore,org.apache.http.protocol.testhttpservice.testexecutionentityeclosingrequestwithexpectcontinue,0.0,False
205,13723.0,apache-httpcore,org.apache.http.protocol.testhttpservice.testexecutionexceptionincustomexpectationverifier,0.0,False
207,13725.0,apache-httpcore,org.apache.http.protocol.testhttpservice.testunsupportedhttpversionexception,0.0,False
220,13739.0,apache-httpcore,org.apache.http.protocol.testhttprequesthandlerregistry.testsuffixpatternoverprefixpatternmatch,0.0,False
233,13752.0,apache-httpcore,org.apache.http.protocol.testhttprequestexecutor.testexecutionruntimeexception,0.0,False
239,13758.0,apache-httpcore,org.apache.http.pool.testroutespecificpool.testemptypool,0.0,False
247,13766.0,apache-httpcore,org.apache.http.pool.testroutespecificpool.testwaitingthreadqueuing,0.0,False
254,13774.0,apache-httpcore,org.apache.http.concurrent.testbasicfuture.testasyncfailed,0.0,False
260,13783.0,apache-httpcore,org.apache.http.util.testchararraybuffer.testexpandappend,0.0,False
262,13785.0,apache-httpcore,org.apache.http.util.testchararraybuffer.testappendnullstring,0.0,False
265,13788.0,apache-httpcore,org.apache.http.util.testchararraybuffer.testappendsinglechar,0.0,False
268,13791.0,apache-httpcore,org.apache.http.util.testchararraybuffer.testsetinvalidlength,0.0,False
273,13796.0,apache-httpcore,org.apache.http.util.testchararraybuffer.testappendasciibytearray,0.0,False
283,13806.0,apache-httpcore,org.apache.http.util.testlangutils.testarrayequals,0.0,False
288,13811.0,apache-httpcore,org.apache.http.util.testentityutils.testknownlengthcontenttobytearray,0.0,False
299,13824.0,apache-httpcore,org.apache.http.util.testencodingutils.testasciibytestostring,0.0,False
310,13835.0,apache-httpcore,org.apache.http.util.testbytearraybuffer.testindexof,0.0,False
314,13839.0,apache-httpcore,org.apache.http.util.testbytearraybuffer.testappendnullchararraybuffer,0.0,False
315,13840.0,apache-httpcore,org.apache.http.util.testbytearraybuffer.testinvalidappendchararrayasascii,0.0,False
320,13845.0,apache-httpcore,org.apache.http.entity.testbytearrayentity.testillegalconstructorbadlen,0.0,False
323,13848.0,apache-httpcore,org.apache.http.entity.testbytearrayentity.testwriteto,0.0,False
326,13851.0,apache-httpcore,org.apache.http.entity.teststringentity.testillegalconstructor,0.0,False
341,13867.0,apache-httpcore,org.apache.http.entity.testentitytemplate.testwriteto,0.0,False
385,13920.0,apache-httpcore,org.apache.http.impl.nio.codecs.testlengthdelimitedencoder.testcodingbeyondcontentlimit,0.0,False
387,13922.0,apache-httpcore,org.apache.http.impl.nio.codecs.testlengthdelimitedencoder.testcodingcompleted,0.0,False
388,13923.0,apache-httpcore,org.apache.http.impl.nio.codecs.testlengthdelimitedencoder.testcodingbeyondcontentlimitfromfile,0.0,False
425,13966.0,apache-httpcore,org.apache.http.impl.nio.codecs.testidentityencoder.testcodingemptybuffer,0.0,False
455,14004.0,apache-httpcore,org.apache.http.impl.nio.reactor.testdefaultlisteningioreactor.testendpointalreadyboundfatal,0.0,False
489,14042.0,apache-httpcore,org.apache.http.impl.io.testchunkcoding.testcorruptchunkedinputstreaminvalidfooter,0.0,False
490,14043.0,apache-httpcore,org.apache.http.impl.io.testchunkcoding.testemptychunkedinputstream,0.0,False
491,14044.0,apache-httpcore,org.apache.http.impl.io.testchunkcoding.testchunkedconsistence,0.0,False
501,14059.0,apache-httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testhttppostswithexpectcontinue,0.0,True
504,14066.0,apache-httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testdelayedhttpgets,1.0,True
508,14082.0,apache-httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testhttppostwithnoentities,1.0,True
516,14102.0,apache-httpcore,org.apache.http.nio.protocol.testthrottlingnhttphandlers.testsimplehttppostswithcontentlength,0.0,True
522,14123.0,apache-httpcore,org.apache.http.nio.protocol.testthrottlingnhttphandlers.testsimplehttppostscontentnotconsumed,0.0,True
4,13518.0,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testillegalcontextarg,0.0,False
7,13521.0,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testchunkedcontent,0.0,False
24,13538.0,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testinvalidcontentlength,0.0,False
31,13546.0,apache-httpcore,org.apache.http.impl.io.testidentityoutputstream.testclose,0.0,False
38,13553.0,apache-httpcore,org.apache.http.impl.io.testcontentlengthinputstream.testavailable,0.0,False
49,13566.0,apache-httpcore,org.apache.http.impl.pool.testbasicconnpool.testhttpcreateconnection,1.0,False
74,13591.0,apache-httpcore,org.apache.http.impl.entity.testentityserializer.testentitywithchunktransferencoding,0.0,False
81,13598.0,apache-httpcore,org.apache.http.impl.entity.testentityserializer.testentityserialization,0.0,False
85,13602.0,apache-httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testchunkedtransferencodingmustbelast,0.0,False
88,13605.0,apache-httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithmultiplecontentlengthsomewrong,0.0,False
99,13616.0,apache-httpcore,org.apache.http.testhttphost.testequals,0.0,False
101,13618.0,apache-httpcore,org.apache.http.testhttphost.testtohoststring,0.0,False
133,13650.0,apache-httpcore,org.apache.http.message.testbasicheadervalueparser.testnvparseescaped,0.0,False
149,13666.0,apache-httpcore,org.apache.http.message.testnamevaluepair.testinvalidname,0.0,False
173,13690.0,apache-httpcore,org.apache.http.message.testheadergroup.testupdateheader,0.0,False
179,13696.0,apache-httpcore,org.apache.http.message.testheadergroup.testcloning,0.0,False
183,13700.0,apache-httpcore,org.apache.http.message.testbasiclineformatter.testrlformatting,0.0,False
189,13706.0,apache-httpcore,org.apache.http.message.testbasicheaderiterator.testallsame,0.0,False
197,13714.0,apache-httpcore,org.apache.http.message.testrequestline.testserialization,0.0,False
201,13718.0,apache-httpcore,org.apache.http.protocol.testhttpservice.testbasicprotocoldowngrade,0.0,False
212,13730.0,apache-httpcore,org.apache.http.protocol.testbasichttpprocessor.testaddtailrequestinterceptornull,0.0,False
213,13731.0,apache-httpcore,org.apache.http.protocol.testbasichttpprocessor.testaddtailrequestinterceptor,0.0,False
214,13732.0,apache-httpcore,org.apache.http.protocol.testbasichttpprocessor.testclearbyclass,0.0,False
232,13751.0,apache-httpcore,org.apache.http.protocol.testhttprequestexecutor.testexecutionioexception,0.0,False
246,13765.0,apache-httpcore,org.apache.http.pool.testroutespecificpool.testremoveinvalid,0.0,False
248,13767.0,apache-httpcore,org.apache.http.pool.testroutespecificpool.testshutdown,0.0,False
250,13769.0,apache-httpcore,org.apache.http.concurrent.testbasicfuture.testcompletedwithtimeout,0.0,False
258,13781.0,apache-httpcore,org.apache.http.util.testchararraybuffer.testconstructor,0.0,False
274,13797.0,apache-httpcore,org.apache.http.util.testchararraybuffer.testappendisobytearray,0.0,False
275,13798.0,apache-httpcore,org.apache.http.util.testchararraybuffer.testappendnullbytearray,0.0,False
300,13825.0,apache-httpcore,org.apache.http.util.testencodingutils.testasciistringtobytes,0.0,False
309,13834.0,apache-httpcore,org.apache.http.util.testbytearraybuffer.testensurecapacity,0.0,False
311,13836.0,apache-httpcore,org.apache.http.util.testbytearraybuffer.testappendchararrayasascii,0.0,False
334,13859.0,apache-httpcore,org.apache.http.entity.testserializableentity.testbasicsbuff,0.0,False
336,13861.0,apache-httpcore,org.apache.http.entity.testserializableentity.testillegalconstructor,0.0,False
340,13866.0,apache-httpcore,org.apache.http.entity.testentitytemplate.testillegalconstructor,0.0,False
350,13878.0,apache-httpcore,org.apache.http.entity.testhttpentitywrapper.testillegalconstructor,0.0,False
366,13894.0,apache-httpcore,org.apache.http.entity.testabstracthttpentity.testcontentencoding,0.0,False
375,13906.0,apache-httpcore,org.apache.http.impl.nio.pool.testbasicnioconnpool.testcreateconnection,0.0,False
383,13916.0,apache-httpcore,org.apache.http.impl.nio.codecs.testchunkencoder.testinvalidconstructor,0.0,False
396,13933.0,apache-httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testincompletechunkdecoding,0.0,False
417,13956.0,apache-httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testresetparser,0.0,False
418,13957.0,apache-httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testinvalidconstructor,0.0,False
422,13961.0,apache-httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testmaxheadercount,0.0,False
452,14000.0,apache-httpcore,org.apache.http.impl.nio.reactor.exceptioneventtest.testgettimestamp,0.0,False
464,14017.0,apache-httpcore,org.apache.http.nio.pool.testroutespecificpool.testreleaseinvalidentry,0.0,False
466,14019.0,apache-httpcore,org.apache.http.nio.pool.testroutespecificpool.testreleaseinvalid,0.0,False
469,14022.0,apache-httpcore,org.apache.http.message.testbasicmessages.testdefaultresponseconstructors,0.0,False
470,14023.0,apache-httpcore,org.apache.http.message.testbasicmessages.testsetresponsestatus,0.0,False
479,14032.0,apache-httpcore,org.apache.http.impl.io.testchunkcoding.testchunkedinputstreamonebyteread,0.0,False
482,14035.0,apache-httpcore,org.apache.http.impl.io.testchunkcoding.testchunkedoutputstreamclose,0.0,False
510,14087.0,apache-httpcore,org.apache.http.nio.protocol.testbufferingnhttphandlers.testhttpgets,0.0,True
523,14126.0,apache-httpcore,org.apache.http.nio.protocol.testthrottlingnhttphandlers.testinputthrottling,1.0,True
16,13530.0,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testconnectiontokens1,0.0,False
29,13544.0,apache-httpcore,org.apache.http.impl.io.testidentityoutputstream.testconstructors,0.0,False
34,13549.0,apache-httpcore,org.apache.http.impl.io.testidentityoutputstream.testclosedcondition,0.0,False
35,13550.0,apache-httpcore,org.apache.http.impl.io.testcontentlengthinputstream.testconstructors,0.0,False
40,13555.0,apache-httpcore,org.apache.http.impl.io.testcontentlengthinputstream.testtruncatedcontent,0.0,False
48,13565.0,apache-httpcore,org.apache.http.impl.pool.testbasicconnpool.testnullconstructor,0.0,False
53,13570.0,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithtransferencoding,0.0,False
61,13578.0,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithinvalidcontentlength,0.0,False
63,13580.0,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitycontenttype,0.0,False
95,13612.0,apache-httpcore,org.apache.http.testhttpversion.testcloning,0.0,False
123,13640.0,apache-httpcore,org.apache.http.message.testbasiclineparser.testinvalidhttpversionparsing,0.0,False
140,13657.0,apache-httpcore,org.apache.http.message.testbasictokeniterator.testmultiheader,0.0,False
146,13663.0,apache-httpcore,org.apache.http.message.testbasictokeniterator.testwrongpublic,0.0,False
148,13665.0,apache-httpcore,org.apache.http.message.testnamevaluepair.testconstructor,0.0,False
151,13668.0,apache-httpcore,org.apache.http.message.testnamevaluepair.testequals,0.0,False
190,13707.0,apache-httpcore,org.apache.http.message.testbasicheaderiterator.testfirstlastonenone,0.0,False
191,13708.0,apache-httpcore,org.apache.http.message.testbasicheaderiterator.testinterspersed,0.0,False
196,13713.0,apache-httpcore,org.apache.http.message.testrequestline.testcloning,0.0,False
200,13717.0,apache-httpcore,org.apache.http.protocol.testhttpservice.testbasicexecutionhttp10,0.0,False
208,13726.0,apache-httpcore,org.apache.http.protocol.testhttpservice.testprotocolexception,0.0,False
209,13727.0,apache-httpcore,org.apache.http.protocol.testhttpservice.testconnectionkeepalive,0.0,False
211,13729.0,apache-httpcore,org.apache.http.protocol.testbasichttpprocessor.testaddfirstrequestinterceptor,0.0,False
218,13737.0,apache-httpcore,org.apache.http.protocol.testhttprequesthandlerregistry.testwildcardmatching2,0.0,False
269,13792.0,apache-httpcore,org.apache.http.util.testchararraybuffer.testensurecapacity,0.0,False
276,13799.0,apache-httpcore,org.apache.http.util.testchararraybuffer.testappendnullbytearraybuffer,0.0,False
285,13808.0,apache-httpcore,org.apache.http.util.testentityutils.testemptycontenttobytearray,0.0,False
287,13810.0,apache-httpcore,org.apache.http.util.testentityutils.testunknownlengthcontenttobytearray,0.0,False
306,13831.0,apache-httpcore,org.apache.http.util.testbytearraybuffer.testappendonebyte,0.0,False
313,13838.0,apache-httpcore,org.apache.http.util.testbytearraybuffer.testappendemptychararray,0.0,False
317,13842.0,apache-httpcore,org.apache.http.entity.testbytearrayentity.testbasics,0.0,False
333,13858.0,apache-httpcore,org.apache.http.entity.testbufferedhttpentity.testwritetowrapped,0.0,False
344,13872.0,apache-httpcore,org.apache.http.entity.testinputstreamentity.testillegalconstructor,0.0,False
347,13875.0,apache-httpcore,org.apache.http.entity.testbasichttpentity.testcontent,0.0,False
354,13882.0,apache-httpcore,org.apache.http.entity.testfileentity.testillegalconstructor,0.0,False
356,13884.0,apache-httpcore,org.apache.http.entity.testcontenttype.testbasis,0.0,False
362,13890.0,apache-httpcore,org.apache.http.entity.testcontenttype.testextractnullcontenttype,0.0,False
364,13892.0,apache-httpcore,org.apache.http.entity.testcontenttype.testextractnocharset,0.0,False
369,13897.0,apache-httpcore,org.apache.http.params.testdefaultedhttpparams.testemptyparams,0.0,False
379,13912.0,apache-httpcore,org.apache.http.impl.nio.codecs.testchunkencoder.testhttpcore239,0.0,False
401,13938.0,apache-httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testmalformedfooters,0.0,False
406,13943.0,apache-httpcore,org.apache.http.impl.nio.codecs.testchunkdecoder.testinvalidinput,0.0,False
407,13946.0,apache-httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testsimpleparsing,0.0,False
408,13947.0,apache-httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testparsingchunkedmessages,0.0,False
411,13950.0,apache-httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testparsingemptyfoldedheader,0.0,False
420,13959.0,apache-httpcore,org.apache.http.impl.nio.codecs.testhttpmessageparser.testlinelimitforheader,0.0,False
434,13979.0,apache-httpcore,org.apache.http.impl.nio.codecs.testlengthdelimiteddecoder.testdecodingfilewithbufferedsessiondata,0.0,False
446,13994.0,apache-httpcore,org.apache.http.impl.nio.codecs.testidentitydecoder.testdecodingfilewithbufferedsessiondata,0.0,False
459,14012.0,apache-httpcore,org.apache.http.nio.pool.testroutespecificpool.testfailedconnect,0.0,False
474,14027.0,apache-httpcore,org.apache.http.message.testbasicmessages.testsetrequestentity,0.0,False
475,14028.0,apache-httpcore,org.apache.http.message.testbasicmessages.testexpectcontinue,0.0,False
498,14053.0,apache-httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testhttppostswithcontentlength,0.0,True
509,14084.0,apache-httpcore,org.apache.http.nio.protocol.testasyncnhttphandlers.testnorequesthandler,1.0,True
11,13525.0,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testhttp10default,0.0,False
