id,projectName,testCase,isFlaky,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,testLength,numAsserts,numCoveredLines,ExecutionTime,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
9035,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.postemptyform,0,1,0,1,1,1,0,0,1,19.0,2.0,7.0,0.005,19,7,0,0,0,1,0,0,3,3,0
9037,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.chunkpost,0,1,0,1,1,1,0,0,1,23.0,3.0,11.0,0.013,25,8,0,0,0,1,0,0,3,3,2
9039,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getnonemptystring,0,1,0,1,0,1,0,0,1,20.0,4.0,8.0,0.007,33,11,0,0,0,1,1,1,3,3,0
9041,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getwithresponsecharset,0,1,0,1,0,0,0,0,1,18.0,2.0,6.0,0.016,17,7,0,0,0,1,0,0,3,3,0
9043,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getwithresponsecharsetassecondparam,0,1,0,1,0,0,0,0,1,18.0,2.0,6.0,0.005,17,7,0,0,0,1,0,0,3,3,0
9045,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.basicauthentication,0,1,0,1,1,0,0,0,1,29.0,3.0,13.0,0.014,24,8,0,0,0,1,0,0,3,3,3
9047,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.basicproxyauthentication,1,1,0,1,1,0,0,0,1,21.0,5.0,13.0,0.269,40,9,0,0,0,0,0,0,3,3,0
9049,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getreader,0,1,0,1,0,1,0,0,1,20.0,2.0,8.0,0.005,19,7,0,0,0,1,0,0,3,3,0
9051,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.sendwithwriter,0,1,0,1,1,1,0,0,1,21.0,2.0,8.0,0.016,22,8,0,0,0,1,0,0,3,3,0
9053,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getbufferedreader,0,1,0,1,0,1,0,0,1,20.0,2.0,8.0,0.003,19,7,0,0,0,1,0,0,3,3,0
9055,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getreaderwithcharset,0,1,0,1,0,1,0,0,1,20.0,2.0,9.0,0.021,19,7,0,0,0,1,0,0,3,3,0
9057,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getbytes,0,1,0,1,0,1,0,0,1,18.0,2.0,6.0,0.003,31,11,0,0,0,1,1,1,4,4,0
9059,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.geterror,0,1,0,1,0,1,0,0,1,18.0,2.0,6.0,0.02,31,11,0,0,0,1,1,1,3,3,0
9061,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.noerror,0,1,0,1,0,0,0,0,1,17.0,2.0,5.0,0.003,25,10,0,0,0,1,0,0,2,2,0
9063,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.serverheader,0,0,0,1,0,0,0,0,1,16.0,1.0,4.0,0.015,15,7,0,0,0,1,0,0,3,3,0
9065,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.expiresheader,0,0,0,1,0,0,0,0,1,16.0,1.0,4.0,0.005,15,7,0,0,0,1,0,0,2,2,0
9067,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.lastmodifiedheader,0,0,0,1,0,0,0,0,1,16.0,1.0,4.0,0.015,15,7,0,0,0,1,0,0,3,3,0
9069,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.dateheader,0,0,0,1,0,0,0,0,1,16.0,1.0,4.0,0.012,15,7,0,0,0,1,0,0,2,2,0
9071,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.etagheader,0,0,0,1,0,0,0,0,1,16.0,1.0,4.0,0.013,15,7,0,0,0,1,0,0,3,3,0
9073,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.locationheader,0,0,0,1,0,0,0,0,1,16.0,1.0,4.0,0.005,15,7,0,0,0,1,0,0,3,3,0
9075,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.contentencodingheader,0,0,0,1,0,0,0,0,1,16.0,1.0,4.0,0.01,15,7,0,0,0,1,0,0,2,2,0
9077,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.contenttypeheader,0,0,0,1,0,0,0,0,1,16.0,1.0,4.0,0.007,15,7,0,0,0,1,0,0,2,2,0
9079,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.requestcontenttype,0,1,0,1,1,0,0,0,1,18.0,2.0,7.0,0.002,17,7,0,0,0,1,0,0,3,3,2
9081,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.requestcontenttypenullcharset,0,1,0,1,1,0,0,0,1,18.0,2.0,7.0,0.005,17,7,0,0,0,1,0,0,2,2,2
9083,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.requestcontenttypeemptycharset,0,1,0,1,1,0,0,0,1,18.0,2.0,7.0,0.004,17,7,0,0,0,1,0,0,2,2,2
9085,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.cachecontrolheader,0,0,0,1,0,0,0,0,1,16.0,1.0,4.0,0.002,15,7,0,0,0,1,0,0,2,2,0
9087,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.headers,0,1,0,1,1,0,0,0,1,24.0,3.0,13.0,0.008,23,7,0,0,0,1,0,0,3,3,4
9089,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.emptyheaders,0,0,0,1,0,0,0,0,1,15.0,1.0,4.0,0.002,14,7,0,0,0,1,0,0,3,3,0
9091,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getallheaders,0,1,0,1,0,0,0,0,1,21.0,3.0,9.0,0.016,20,7,0,0,0,1,0,0,2,2,0
9093,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.numberheader,0,1,0,1,1,0,0,0,1,21.0,3.0,10.0,0.003,20,7,0,0,0,1,0,0,2,2,4
9095,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.useragentheader,0,1,0,1,1,0,0,0,1,18.0,2.0,7.0,0.003,17,7,0,0,0,1,0,0,2,2,2
9097,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.acceptheader,0,1,0,1,1,0,0,0,1,18.0,2.0,7.0,0.004,17,7,0,0,0,1,0,0,2,2,2
9099,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.acceptjson,0,1,0,1,1,0,0,0,1,19.0,2.0,7.0,0.01,17,7,0,0,0,1,0,0,2,2,2
9101,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.ifnonematchheader,0,1,0,1,1,0,0,0,1,18.0,2.0,7.0,0.009,17,7,0,0,0,1,0,0,3,3,2
9103,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.acceptcharsetheader,0,1,0,1,1,0,0,0,1,18.0,2.0,7.0,0.009,17,7,0,0,0,1,0,0,3,3,2
9105,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.acceptencodingheader,0,1,0,1,1,0,0,0,1,18.0,2.0,7.0,0.03,17,7,0,0,0,1,0,0,2,2,2
9107,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.ifmodifiedsinceheader,0,1,0,1,1,0,0,0,1,18.0,2.0,7.0,0.01,17,7,0,0,0,1,0,0,2,2,2
9109,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.refererheader,0,1,0,1,1,0,0,0,1,18.0,2.0,7.0,0.003,17,7,0,0,0,1,0,1,2,2,2
9111,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.postmultipart,0,1,0,1,0,0,1,0,1,39.0,7.0,20.0,0.007,51,12,0,0,0,1,1,1,3,3,1
9113,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.postmultipartwithcontenttype,0,1,0,1,1,1,0,0,1,21.0,3.0,9.0,0.015,23,8,0,0,0,1,0,0,3,3,0
9115,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.receiveappendable,0,1,0,1,0,0,0,0,1,22.0,3.0,5.0,0.015,31,10,0,0,0,1,0,0,3,3,0
9117,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.receivewriter,0,1,0,1,0,0,0,0,1,22.0,3.0,5.0,0.004,33,12,0,0,0,1,1,1,3,3,0
9119,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.receiveprintstream,0,1,0,1,0,0,0,0,1,24.0,3.0,8.0,0.004,34,11,0,0,0,1,1,1,3,3,0
9121,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.receivefile,0,1,0,1,0,0,1,0,1,28.0,3.0,10.0,0.014,39,12,0,0,0,1,1,1,4,4,0
9123,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.httpstrust,0,0,0,1,0,0,0,0,0,8.0,1.0,1.0,0.001,8,6,0,0,0,1,0,0,2,2,0
9124,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.httptrust,0,0,0,1,0,0,0,0,0,8.0,1.0,1.0,0.0,5,4,0,0,0,1,0,0,2,2,0
9125,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.verifieraccepts,1,1,0,1,0,0,0,0,0,11.0,2.0,5.0,0.0,14,5,0,0,0,1,0,0,2,2,0
9126,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.singleverifier,1,1,0,1,0,0,0,0,0,14.0,3.0,5.0,0.0,14,4,0,0,0,1,0,0,2,2,0
9127,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.singlesslsocketfactory,1,1,0,1,0,0,0,0,0,14.0,3.0,5.0,0.409,16,5,0,0,0,1,0,0,2,2,0
9128,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.senderrorreadstream,0,1,0,1,0,0,0,0,1,37.0,3.0,5.0,0.03,30,12,0,0,0,1,0,0,6,6,0
9132,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.senderrorclosestream,0,1,0,1,0,0,0,0,1,36.0,3.0,6.0,0.009,23,12,0,0,0,1,0,0,4,4,0
9136,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.gettooutputcode,0,0,0,1,1,0,0,0,1,17.0,1.0,6.0,0.008,16,7,0,0,0,1,0,0,2,2,0
9138,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.gettooutputbody,0,1,0,1,1,0,0,0,1,22.0,2.0,5.0,0.036,32,11,0,0,0,1,1,1,3,3,0
9140,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.gettooutputbodywithcharset,0,1,0,1,1,0,0,0,1,22.0,2.0,5.0,0.005,32,11,0,0,0,1,1,1,3,3,0
9142,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getgzipped,0,1,1,1,0,0,0,0,1,38.0,2.0,6.0,0.005,36,11,0,0,0,1,1,1,4,4,1
9144,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getnongzippedwithuncompressenabled,0,1,1,1,0,1,0,0,1,21.0,2.0,6.0,0.011,31,11,0,0,0,1,1,1,4,4,1
9146,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getheaders,0,1,0,1,0,0,0,0,1,23.0,5.0,13.0,0.749,29,11,0,0,0,1,2,2,3,3,1
9148,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getemptyheaders,0,1,0,1,0,0,0,0,1,19.0,3.0,7.0,0.014,18,7,0,0,0,1,0,0,4,4,0
9150,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getsingleparameter,0,1,0,1,0,0,0,0,1,18.0,2.0,6.0,0.005,17,7,0,0,0,1,0,0,2,2,0
9152,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getmultipleparameters,0,1,0,1,0,0,0,0,1,19.0,3.0,7.0,0.007,18,7,0,0,0,1,0,0,3,3,0
9154,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getsingleparameterquoted,0,1,0,1,0,0,0,0,1,18.0,2.0,6.0,0.013,17,7,0,0,0,1,0,0,3,3,0
9156,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getmultipleparametersquoted,0,1,0,1,0,0,0,0,1,19.0,3.0,7.0,0.014,18,7,0,0,0,1,0,0,2,2,0
9158,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getmissingparameter,0,1,0,1,0,0,0,0,1,18.0,2.0,6.0,0.005,17,7,0,0,0,1,0,0,3,3,0
9160,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getparameterfrommissingheader,0,1,0,1,0,0,0,0,1,19.0,3.0,7.0,0.007,18,7,0,0,0,1,0,0,3,3,0
9162,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getemptyparameter,0,1,0,1,0,0,0,0,1,19.0,3.0,7.0,0.011,18,7,0,0,0,1,0,0,3,3,0
9164,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getemptyparameters,0,1,0,1,0,0,0,0,1,19.0,3.0,7.0,0.005,18,7,0,0,0,1,0,0,3,3,0
9166,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getparameters,0,1,0,1,0,0,0,0,1,22.0,5.0,10.0,0.011,25,7,0,0,0,1,0,1,3,3,0
9168,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getquotedparameters,0,1,0,1,0,0,0,0,1,22.0,5.0,10.0,0.014,21,7,0,0,0,1,0,0,3,3,0
9170,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getmixquotedparameters,0,1,0,1,0,0,0,0,1,22.0,5.0,10.0,0.005,21,7,0,0,0,1,0,0,2,2,0
9172,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.missingdateheader,0,0,0,1,0,0,0,0,1,15.0,1.0,3.0,0.014,14,7,0,0,0,1,0,0,2,2,0
9174,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.malformeddateheader,0,0,0,1,0,0,0,0,1,16.0,1.0,4.0,0.014,15,7,0,0,0,1,0,0,2,2,0
9176,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.missingintheader,0,0,0,1,0,0,0,0,1,15.0,1.0,3.0,0.013,14,7,0,0,0,1,0,0,2,2,0
9178,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.malformedintheader,0,0,0,1,0,0,0,0,1,16.0,1.0,4.0,0.004,15,7,0,0,0,1,0,0,2,2,0
9180,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.postformasentries,0,1,0,1,1,1,0,0,1,25.0,2.0,12.0,0.036,35,8,0,0,0,1,0,0,2,2,0
9182,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.postformentrywithnullvalue,0,1,0,1,1,1,0,0,1,24.0,2.0,11.0,0.008,32,8,0,0,0,1,0,0,2,2,0
9184,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.postwithmappedqueryparams,1,1,0,1,1,0,0,0,1,27.0,4.0,16.0,0.025,26,7,0,0,0,1,0,0,2,2,6
9186,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.postwithvaragsqueryparams,1,1,0,1,1,0,0,0,1,24.0,4.0,13.0,0.01,23,7,0,0,0,1,0,0,2,2,6
9188,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.postwithescapedmappedqueryparams,1,1,0,1,1,0,0,0,1,27.0,4.0,16.0,0.013,26,7,0,0,0,1,0,0,2,2,6
9190,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.postwithescapedvarargsqueryparams,1,1,0,1,1,0,0,0,1,24.0,4.0,13.0,0.005,23,7,0,0,0,1,0,0,2,2,6
9192,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.postwithnumericqueryparams,1,1,0,1,1,0,0,0,1,27.0,4.0,16.0,0.013,26,7,0,0,0,1,0,0,2,2,6
9194,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getwithmappedqueryparams,1,1,0,1,1,0,0,0,1,27.0,4.0,16.0,0.004,26,7,0,0,0,1,0,0,2,2,6
9196,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getwithvarargsqueryparams,1,1,0,1,1,0,0,0,1,24.0,4.0,13.0,0.011,23,7,0,0,0,1,0,0,2,2,6
9198,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getwithescapedmappedqueryparams,1,1,0,1,1,0,0,0,1,27.0,4.0,16.0,0.012,26,7,0,0,0,1,0,0,2,2,6
9200,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.getwithescapedvarargsqueryparams,1,1,0,1,1,0,0,0,1,24.0,4.0,13.0,0.027,23,7,0,0,0,1,0,0,2,2,6
9202,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.deletewithmappedqueryparams,1,1,0,1,1,0,0,0,1,27.0,4.0,16.0,0.016,26,7,0,0,0,1,0,0,2,2,6
9204,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.deletewithvarargsqueryparams,1,1,0,1,1,0,0,0,1,24.0,4.0,13.0,0.005,23,7,0,0,0,1,0,0,2,2,6
9206,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.deletewithescapedmappedqueryparams,0,1,0,1,1,0,0,0,1,27.0,4.0,16.0,0.009,26,7,0,0,0,1,0,0,2,2,6
9208,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.deletewithescapedvarargsqueryparams,0,1,0,1,1,0,0,0,1,24.0,4.0,13.0,0.002,23,7,0,0,0,1,0,0,2,2,6
9210,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.putwithmappedqueryparams,0,1,0,1,1,0,0,0,1,27.0,4.0,16.0,0.002,26,7,0,0,0,1,0,0,2,2,6
9212,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.putwithvarargsqueryparams,0,1,0,1,1,0,0,0,1,24.0,4.0,13.0,0.002,23,7,0,0,0,1,0,0,2,2,6
9214,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.putwithescapedmappedqueryparams,0,1,0,1,1,0,0,0,1,27.0,4.0,16.0,0.002,26,7,0,0,0,1,0,0,2,2,6
9216,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.putwithescapedvarargsqueryparams,0,1,0,1,1,0,0,0,1,24.0,4.0,13.0,0.002,23,7,0,0,0,1,0,0,2,2,6
9218,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.headwithmappedqueryparams,0,1,0,1,1,0,0,0,1,27.0,4.0,16.0,0.001,26,7,0,0,0,1,0,0,2,2,6
9220,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.headwithvaragsqueryparams,0,1,0,1,1,0,0,0,1,24.0,4.0,13.0,0.011,23,7,0,0,0,1,0,0,2,2,6
9222,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.headwithescapedmappedqueryparams,0,1,0,1,1,0,0,0,1,27.0,4.0,16.0,0.006,26,7,0,0,0,1,0,0,2,2,6
9224,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.headwithescapedvarargsqueryparams,0,1,0,1,1,0,0,0,1,24.0,4.0,13.0,0.004,23,7,0,0,0,1,0,0,2,2,6
9226,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.appendmappedqueryparamswithnopath,0,0,0,0,0,0,0,0,0,11.0,1.0,6.0,0.0,13,3,0,0,0,0,0,0,2,2,0
9227,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.appendvarargsqueryparmaswithnopath,0,0,0,0,0,0,0,0,0,9.0,1.0,3.0,0.0,8,3,0,0,0,0,0,0,1,1,0
9228,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.appendmappedqueryparamswithpath,0,1,0,0,0,0,0,0,0,15.0,2.0,7.0,0.0,16,3,0,0,0,0,0,0,1,1,0
9229,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.appendvarargsqueryparamswithpath,0,1,0,0,0,0,0,0,0,11.0,2.0,4.0,0.0,11,3,0,0,0,0,0,0,1,1,0
9230,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.appendmultiplemappedqueryparams,0,0,0,0,0,0,0,0,0,12.0,1.0,10.0,0.0,19,3,0,0,2,2,2,2,1,1,0
9231,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.appendmultiplevarargsqueryparams,0,0,0,0,0,0,0,0,0,9.0,1.0,3.0,0.0,10,3,0,0,0,0,0,0,2,2,0
9232,kevinsawicki-http-request,com.github.kevinsawicki.http.httprequesttest.appendnullmappedqueryparams,0,0,0,0,0,0,0,0,0,9.0,1.0,3.0,0.0,6,3,0,0,0,0,0,0,2,2,0
