id,projectName,testCase,isFlaky,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,testLength,numAsserts,numCoveredLines,ExecutionTime,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
40,Alluxio-alluxio,tachyon.userinfotest.timeouttest,0,0,0,0,0,0,0,0,0,4.0,1.0,2.0,0.007,14,5,0,0,0,0,1,1,1,1,1
41,Alluxio-alluxio,tachyon.userinfotest.tostringtest,0,0,0,1,0,0,0,0,0,7.0,1.0,6.0,0.007,12,2,0,0,0,1,0,0,3,3,3
42,Alluxio-alluxio,tachyon.userinfotest.generaltest,0,0,0,1,0,0,0,0,0,8.0,1.0,1.0,0.007,7,2,0,0,0,1,0,0,3,3,3
43,Alluxio-alluxio,tachyon.commonutilstest.parsememorysizetest,0,1,0,0,0,0,0,0,0,32.0,19.0,6.0,0.733,34,3,0,0,0,0,1,1,3,3,19
44,Alluxio-alluxio,tachyon.inodefiletest.inodelengthtest,0,0,0,1,0,0,0,0,0,6.0,1.0,4.0,0.008,8,4,0,0,0,0,0,0,2,2,2
45,Alluxio-alluxio,tachyon.inodefiletest.inodeinvalidlengthtest,0,0,0,0,0,0,0,0,0,4.0,0.0,5.0,0.002,17,5,0,2,2,2,2,2,2,2,0
46,Alluxio-alluxio,tachyon.inodefiletest.inoderepeatedlengthsettest,0,0,0,0,0,0,0,0,0,5.0,0.0,2.0,0.001,6,5,0,0,0,2,2,2,2,2,1
47,Alluxio-alluxio,tachyon.inodefiletest.iscompletetest,0,1,0,1,0,0,0,0,0,6.0,2.0,5.0,0.0,7,3,0,0,0,0,0,0,1,1,5
48,Alluxio-alluxio,tachyon.inodefiletest.inmemorylocationstestwithblockinfoexception,0,0,0,0,0,0,0,0,0,4.0,0.0,7.0,0.033,36,7,0,2,2,2,2,2,2,4,2
49,Alluxio-alluxio,tachyon.inodefiletest.inmemorylocationstest,0,1,0,1,0,0,0,0,0,15.0,4.0,13.0,0.001,26,5,0,2,2,2,2,2,3,3,8
50,Alluxio-alluxio,tachyon.inodefiletest.inmemorytest,0,1,0,1,0,0,0,0,0,19.0,7.0,19.0,0.0,27,5,0,0,0,2,2,2,4,4,17
51,Alluxio-alluxio,tachyon.inodefiletest.setcheckpointpathtest,0,1,0,1,0,0,0,0,0,7.0,3.0,5.0,0.0,8,3,0,0,0,0,0,0,2,2,4
52,Alluxio-alluxio,tachyon.inodefiletest.setpintest,0,1,0,1,0,0,0,0,0,8.0,3.0,6.0,0.001,9,3,0,0,0,0,0,0,2,2,5
53,Alluxio-alluxio,tachyon.inodefiletest.setcachetest,0,1,0,1,0,0,0,0,0,8.0,3.0,6.0,0.0,9,3,0,0,0,0,0,0,2,2,5
54,Alluxio-alluxio,tachyon.inodefiletest.comparabletest,0,1,0,0,0,1,0,0,0,8.0,4.0,7.0,0.014,13,4,0,0,0,2,2,2,3,4,4
55,Alluxio-alluxio,tachyon.inodefiletest.equalstest,0,0,0,0,0,1,0,0,0,5.0,1.0,3.0,0.0,7,3,0,0,0,2,2,2,4,4,1
56,Alluxio-alluxio,tachyon.inodefiletest.isdirectorytest,0,0,0,0,0,1,0,0,0,4.0,1.0,2.0,0.0,6,3,0,0,0,0,1,1,2,4,1
57,Alluxio-alluxio,tachyon.inodefiletest.isfiletest,0,0,0,0,0,1,0,0,0,4.0,1.0,3.0,0.001,6,3,0,0,0,0,1,1,2,2,1
58,Alluxio-alluxio,tachyon.inodefiletest.getinodetypetest,0,0,0,0,0,1,0,0,0,4.0,1.0,2.0,0.0,6,3,0,0,0,0,1,1,2,0,1
59,Alluxio-alluxio,tachyon.inodefiletest.getidtest,0,0,0,0,0,1,0,0,0,4.0,1.0,2.0,0.001,6,3,0,0,0,0,1,1,2,2,1
60,Alluxio-alluxio,tachyon.inodefiletest.reverseidtest,0,0,0,0,0,1,0,0,0,5.0,1.0,3.0,0.001,7,3,0,0,0,0,1,1,2,2,2
61,Alluxio-alluxio,tachyon.inodefiletest.setnametest,0,1,0,0,0,1,0,0,0,6.0,2.0,4.0,0.0,8,3,0,0,0,0,1,1,2,2,3
62,Alluxio-alluxio,tachyon.inodefiletest.setparentidtest,0,1,0,0,0,1,0,0,0,6.0,2.0,4.0,0.0,8,3,0,0,0,0,1,1,2,2,3
63,Alluxio-alluxio,tachyon.inoderawtabletest.getcolumnstest,0,0,0,0,0,0,0,0,0,5.0,1.0,5.0,0.0,10,4,0,0,0,2,2,2,2,2,1
64,Alluxio-alluxio,tachyon.inoderawtabletest.getnullmetadatatest,0,0,0,0,0,0,0,0,0,5.0,1.0,8.0,0.001,10,4,0,0,0,2,2,2,2,2,1
65,Alluxio-alluxio,tachyon.inoderawtabletest.getmetadatatest,0,0,0,0,0,1,0,0,0,6.0,1.0,9.0,0.0,13,5,0,0,0,2,2,2,2,4,2
66,Alluxio-alluxio,tachyon.inoderawtabletest.updatemetadatatest,0,1,0,1,0,1,0,0,0,8.0,2.0,11.0,0.002,18,5,0,0,0,2,2,2,2,4,4
67,Alluxio-alluxio,tachyon.inoderawtabletest.comparabletest,0,1,0,0,0,1,0,0,0,8.0,4.0,8.0,0.0,13,4,0,0,0,2,2,2,3,3,4
68,Alluxio-alluxio,tachyon.inoderawtabletest.equalstest,0,1,0,0,0,1,0,0,0,7.0,2.0,7.0,0.0,12,4,0,0,0,2,2,2,2,4,2
69,Alluxio-alluxio,tachyon.inoderawtabletest.isdirectorytest,0,0,0,0,0,1,0,0,0,4.0,1.0,4.0,0.0,9,4,0,0,0,1,2,2,2,2,1
70,Alluxio-alluxio,tachyon.inoderawtabletest.isfiletest,0,0,0,0,0,1,0,0,0,4.0,1.0,5.0,0.0,9,4,0,0,0,1,2,2,2,2,1
71,Alluxio-alluxio,tachyon.inoderawtabletest.getinodetypetest,0,0,0,0,0,1,0,0,0,4.0,1.0,4.0,0.001,9,4,0,0,0,1,2,2,2,2,1
72,Alluxio-alluxio,tachyon.inoderawtabletest.getidtest,0,0,0,0,0,1,0,0,0,4.0,1.0,4.0,0.0,9,4,0,0,0,1,2,2,2,2,1
73,Alluxio-alluxio,tachyon.inoderawtabletest.reverseidtest,0,0,0,0,0,1,0,0,0,5.0,1.0,5.0,0.006,13,5,0,0,0,1,2,2,2,2,2
74,Alluxio-alluxio,tachyon.inoderawtabletest.setnametest,0,1,0,0,0,1,0,0,0,6.0,2.0,6.0,0.0,11,4,0,0,0,1,2,2,2,3,3
75,Alluxio-alluxio,tachyon.inoderawtabletest.setparentidtest,0,1,0,0,0,1,0,0,0,6.0,2.0,6.0,0.001,11,4,0,0,0,1,2,2,2,3,3
76,Alluxio-alluxio,tachyon.pairtest.constructortest,0,1,0,1,0,0,0,0,0,18.0,4.0,7.0,0.009,15,2,0,0,0,1,4,4,4,4,4
77,Alluxio-alluxio,tachyon.inodefoldertest.addchildrentest,0,1,0,1,0,0,0,0,0,7.0,2.0,6.0,0.0,9,3,0,0,0,0,0,0,2,2,4
78,Alluxio-alluxio,tachyon.inodefoldertest.sameidchildrentest,0,1,0,1,0,0,0,0,0,7.0,2.0,6.0,0.002,8,3,0,0,0,0,0,0,2,2,4
79,Alluxio-alluxio,tachyon.inodefoldertest.removechildtest,0,1,0,1,0,0,0,0,0,7.0,2.0,7.0,0.002,8,3,0,0,0,0,0,0,2,2,4
80,Alluxio-alluxio,tachyon.inodefoldertest.removenonexistentchildtest,0,1,0,1,0,0,0,0,0,7.0,2.0,7.0,0.001,8,3,0,0,0,0,0,0,2,2,4
81,Alluxio-alluxio,tachyon.inodefoldertest.batchremovechildtest,0,1,0,1,0,0,0,0,0,15.0,3.0,18.0,0.031,23,4,0,0,0,2,2,2,2,2,9
82,Alluxio-alluxio,tachyon.inodefoldertest.israwtabletest,0,1,0,0,0,0,0,0,0,7.0,2.0,5.0,0.001,8,3,0,0,0,2,2,2,2,4,2
83,Alluxio-alluxio,tachyon.inodefoldertest.comparabletest,0,0,0,0,0,1,0,0,0,5.0,1.0,4.0,0.0,7,3,0,0,0,2,2,2,1,4,1
84,Alluxio-alluxio,tachyon.inodefoldertest.equalstest,0,0,0,0,0,1,0,0,0,5.0,1.0,4.0,0.001,7,3,0,0,0,2,2,2,2,2,1
85,Alluxio-alluxio,tachyon.inodefoldertest.isdirectorytest,0,0,0,0,0,1,0,0,0,4.0,1.0,4.0,0.008,6,3,0,0,0,1,2,2,2,2,1
86,Alluxio-alluxio,tachyon.inodefoldertest.isfiletest,0,0,0,0,0,1,0,0,0,4.0,1.0,3.0,0.001,6,3,0,0,0,1,2,2,2,2,1
87,Alluxio-alluxio,tachyon.inodefoldertest.getinodetypetest,0,0,0,0,0,1,0,0,0,4.0,1.0,3.0,0.001,6,3,0,0,0,1,2,2,2,2,1
88,Alluxio-alluxio,tachyon.inodefoldertest.getidtest,0,0,0,0,0,1,0,0,0,4.0,1.0,3.0,0.0,6,3,0,0,0,1,2,2,1,2,1
89,Alluxio-alluxio,tachyon.inodefoldertest.reverseidtest,0,0,0,0,0,1,0,0,0,5.0,1.0,4.0,0.001,7,3,0,0,0,1,2,2,2,2,2
90,Alluxio-alluxio,tachyon.inodefoldertest.setnametest,0,1,0,0,0,1,0,0,0,6.0,2.0,5.0,0.001,8,3,0,0,0,1,2,2,1,3,3
91,Alluxio-alluxio,tachyon.inodefoldertest.setparentidtest,0,1,0,0,0,1,0,0,0,6.0,2.0,5.0,0.009,12,4,0,0,0,1,2,2,2,3,3
92,Alluxio-alluxio,tachyon.blockinfotest.constructortest,0,1,0,0,0,0,0,0,0,8.0,4.0,5.0,0.0,10,4,0,0,0,2,2,2,2,2,1
93,Alluxio-alluxio,tachyon.blockinfotest.localtiontest,0,1,0,1,0,0,0,0,0,20.0,8.0,17.0,0.001,23,5,0,0,0,2,2,2,2,2,16
94,Alluxio-alluxio,tachyon.blockinfotest.generateclientblockinfotest,0,1,0,1,0,0,0,0,0,11.0,3.0,8.0,0.099,50,9,0,2,2,2,2,2,2,4,4
95,Alluxio-alluxio,tachyon.blockinfotest.computeblockidtest,0,1,0,0,0,0,0,0,0,10.0,8.0,8.0,0.001,10,2,0,0,0,0,0,0,2,2,8
96,Alluxio-alluxio,tachyon.blockinfotest.computeblockindextest,0,1,0,0,0,0,0,0,0,10.0,8.0,8.0,0.0,10,2,0,0,0,0,0,0,2,2,8
97,Alluxio-alluxio,tachyon.blockinfotest.computeinodeidtest,0,1,0,0,0,0,0,0,0,10.0,8.0,8.0,0.004,10,2,0,0,0,0,0,0,2,2,8
100,Alluxio-alluxio,tachyon.masterinfotest.addcheckpointtest,1,1,0,1,0,1,1,1,0,13.0,3.0,24.0,0.094,295,107,1,2,2,2,2,3,5,6,18
101,Alluxio-alluxio,tachyon.masterinfotest.notfilecheckpointtest,1,0,0,1,0,0,1,1,0,6.0,1.0,15.0,0.1,231,104,1,2,2,2,2,2,5,5,9
102,Alluxio-alluxio,tachyon.masterinfotest.createfiletest,1,0,0,1,0,1,1,1,0,6.0,1.0,17.0,0.088,287,106,1,2,2,2,2,3,5,5,12
103,Alluxio-alluxio,tachyon.masterinfotest.createfileperftest,1,0,0,1,0,0,1,1,0,15.0,0.0,16.0,0.245,281,105,1,2,2,2,2,3,4,5,10
104,Alluxio-alluxio,tachyon.masterinfotest.createdirectorytest,1,0,0,1,0,1,1,1,0,7.0,1.0,17.0,0.093,280,105,1,2,2,2,2,3,4,5,11
105,Alluxio-alluxio,tachyon.masterinfotest.createfileinvalidpathtest,1,0,0,0,0,1,1,1,0,4.0,0.0,13.0,0.114,242,106,1,2,2,2,2,3,5,5,8
106,Alluxio-alluxio,tachyon.masterinfotest.createalreadyexistfiletest,1,0,0,1,0,0,1,1,0,5.0,0.0,18.0,0.108,249,107,1,2,2,2,2,2,5,5,11
107,Alluxio-alluxio,tachyon.masterinfotest.createrawtabletest,1,0,0,1,0,1,1,1,0,6.0,1.0,16.0,0.088,296,106,1,2,2,2,2,3,4,5,11
108,Alluxio-alluxio,tachyon.masterinfotest.negativecolumntest,1,0,0,0,0,1,1,1,0,5.0,0.0,14.0,0.124,243,106,1,2,2,2,2,3,5,5,8
109,Alluxio-alluxio,tachyon.masterinfotest.toomanycolumnstest,1,0,0,0,0,1,1,1,0,5.0,0.0,14.0,0.188,234,105,1,2,2,2,2,3,5,5,8
110,Alluxio-alluxio,tachyon.masterinfotest.deletefiletest,1,1,0,1,0,0,1,1,0,7.0,3.0,19.0,0.109,241,105,1,2,2,2,2,2,5,5,13
111,Alluxio-alluxio,tachyon.masterinfotest.deleteemptydirectorytest,1,1,0,1,0,0,1,1,0,7.0,4.0,18.0,0.098,237,104,1,2,2,2,2,2,5,5,12
112,Alluxio-alluxio,tachyon.masterinfotest.deletedirectorywithfilestest,1,1,0,1,0,0,1,1,0,10.0,6.0,22.0,0.101,244,105,1,2,2,2,2,2,5,5,16
113,Alluxio-alluxio,tachyon.masterinfotest.deletedirectorywithfilestest2,1,1,0,1,0,0,1,1,0,10.0,6.0,22.0,1.093,245,105,1,2,2,2,2,2,5,5,16
114,Alluxio-alluxio,tachyon.masterinfotest.deletedirectorywithdirectoriestest,1,1,0,1,0,0,1,1,0,17.0,11.0,28.0,0.086,248,105,1,2,2,2,2,2,5,5,22
115,Alluxio-alluxio,tachyon.masterinfotest.deletedirectorywithdirectoriestest2,1,1,0,1,0,0,1,1,0,17.0,11.0,28.0,0.094,248,105,1,2,2,2,2,2,5,5,22
116,Alluxio-alluxio,tachyon.masterinfotest.getcapacitybytestest,1,0,0,0,0,0,1,1,0,3.0,1.0,13.0,0.083,229,104,1,2,2,2,2,3,5,5,8
117,Alluxio-alluxio,tachyon.masterinfotest.clientfileinfoemptyfiletest,1,1,0,1,0,1,1,1,0,14.0,8.0,25.0,0.097,295,106,1,2,2,2,2,3,5,5,19
118,Alluxio-alluxio,tachyon.masterinfotest.clientfileinfodirectorytest,1,1,0,1,0,1,0,0,0,14.0,9.0,19.0,1.785,290,113,1,2,2,2,2,3,5,5,13
119,Alluxio-alluxio,tachyon.masterinfotest.lstest,1,1,0,1,0,0,1,1,0,19.0,6.0,21.0,0.139,246,105,1,2,2,2,2,2,5,5,17
120,Alluxio-alluxio,tachyon.io.utilstest.writereadstringtest,0,0,0,1,0,0,0,0,0,24.0,1.0,15.0,0.02,22,2,0,0,0,1,2,2,2,2,0
121,Alluxio-alluxio,tachyon.io.utilstest.writereadbytebuffertest,0,1,0,1,0,1,0,0,0,28.0,2.0,17.0,0.003,26,3,0,0,0,1,3,3,3,3,3
124,Alluxio-alluxio,tachyon.client.table.rawcolumntest.basictest,1,1,0,1,0,1,0,0,0,17.0,3.0,13.0,2.683,698,173,1,2,2,2,2,3,4,5,2
127,Alluxio-alluxio,tachyon.client.table.rawtabletest.rawtableperftest,1,1,0,1,1,1,0,0,0,45.0,4.0,34.0,4.045,1098,233,1,3,3,3,3,3,4,5,16
128,Alluxio-alluxio,tachyon.client.table.rawtabletest.getcolumnstest,1,1,0,0,1,1,0,0,0,15.0,4.0,32.0,0.962,301,133,1,2,2,3,3,3,5,5,19
129,Alluxio-alluxio,tachyon.client.table.rawtabletest.getidtest,1,1,0,0,1,1,0,0,0,15.0,4.0,32.0,0.123,301,133,1,2,2,3,3,3,5,5,20
130,Alluxio-alluxio,tachyon.client.table.rawtabletest.getnametest,1,1,0,0,1,1,0,0,0,15.0,4.0,32.0,0.125,299,133,1,2,2,3,3,3,4,5,20
131,Alluxio-alluxio,tachyon.client.table.rawtabletest.getpathtest,1,1,0,0,1,1,0,0,0,15.0,4.0,32.0,0.123,307,133,1,2,2,3,3,3,5,5,20
132,Alluxio-alluxio,tachyon.client.table.rawtabletest.getmetadatatest,1,1,0,0,1,1,0,0,0,18.0,7.0,31.0,0.136,302,133,1,2,2,3,3,3,4,5,23
133,Alluxio-alluxio,tachyon.client.table.rawtabletest.updatemetadatatest,1,1,0,1,1,1,0,0,0,17.0,4.0,32.0,0.13,337,137,1,2,2,3,3,3,4,5,26
136,Alluxio-alluxio,tachyon.client.tachyonfstest.createfiletest,1,1,0,0,0,0,0,0,0,8.0,3.0,39.0,1.122,324,132,1,2,2,3,3,3,5,5,17
137,Alluxio-alluxio,tachyon.client.tachyonfstest.createfiletest2,1,1,0,1,0,0,0,0,0,8.0,6.0,39.0,0.113,313,134,1,2,2,3,3,3,5,5,17
138,Alluxio-alluxio,tachyon.client.tachyonfstest.createfilewithinvalidpathexceptiontest,1,0,0,0,0,1,0,0,0,3.0,0.0,31.0,0.138,291,131,1,2,2,3,3,3,5,5,17
139,Alluxio-alluxio,tachyon.client.tachyonfstest.createfilewithfilealreadyexistexceptiontest,1,0,0,0,0,0,0,0,0,5.0,1.0,35.0,0.109,284,131,1,2,2,3,3,3,5,5,17
140,Alluxio-alluxio,tachyon.client.tachyonfstest.createfilewithcheckpointfiletest,1,1,0,1,0,1,0,0,0,9.0,2.0,40.0,0.176,412,140,1,2,2,3,3,3,5,5,20
141,Alluxio-alluxio,tachyon.client.tachyonfstest.deletefiletest,1,1,0,1,0,1,0,0,0,31.0,12.0,39.0,0.337,637,177,1,3,3,3,3,3,5,5,27
142,Alluxio-alluxio,tachyon.client.tachyonfstest.createrawtabletestemptymetadata,1,1,0,1,0,1,0,0,0,14.0,8.0,26.0,1.994,596,167,1,2,2,2,2,2,4,5,4
143,Alluxio-alluxio,tachyon.client.tachyonfstest.createrawtabletestwithmetadata,1,1,0,1,0,1,0,0,0,14.0,8.0,42.0,0.122,307,137,1,2,2,3,3,3,5,5,19
144,Alluxio-alluxio,tachyon.client.tachyonfstest.createrawtablewithinvalidpathexceptiontest1,1,0,0,0,0,1,0,0,0,3.0,0.0,31.0,1.101,282,130,1,2,2,3,3,3,5,5,17
145,Alluxio-alluxio,tachyon.client.tachyonfstest.createrawtablewithinvalidpathexceptiontest2,1,0,0,0,0,1,0,0,0,3.0,0.0,31.0,0.113,276,130,1,2,2,3,3,3,5,5,17
146,Alluxio-alluxio,tachyon.client.tachyonfstest.createrawtablewithfilealreadyexistexceptiontest,1,0,0,0,0,0,0,0,0,4.0,0.0,33.0,0.116,298,132,1,2,2,3,3,3,4,5,16
147,Alluxio-alluxio,tachyon.client.tachyonfstest.createrawtablewithtablecolumnexceptiontest1,1,0,0,0,0,1,0,0,0,3.0,0.0,31.0,0.126,287,131,1,2,2,3,3,3,5,5,17
148,Alluxio-alluxio,tachyon.client.tachyonfstest.createrawtablewithtablecolumnexceptiontest2,1,0,0,0,0,1,0,0,0,3.0,0.0,31.0,0.094,272,127,1,2,2,3,3,3,5,5,17
149,Alluxio-alluxio,tachyon.client.tachyonfstest.createrawtablewithtablecolumnexceptiontest3,1,0,0,0,0,1,0,0,0,3.0,0.0,31.0,0.098,272,127,1,2,2,3,3,3,5,5,17
150,Alluxio-alluxio,tachyon.client.tachyonfstest.renamefiletest1,1,1,0,1,0,0,0,0,0,9.0,4.0,35.0,0.138,324,136,1,2,2,3,3,3,5,5,17
151,Alluxio-alluxio,tachyon.client.tachyonfstest.renamefiletest2,1,0,0,1,0,0,0,0,0,4.0,1.0,35.0,0.127,288,132,1,2,2,3,3,3,5,5,17
152,Alluxio-alluxio,tachyon.client.tachyonfstest.renamefiletest3,1,1,0,1,0,1,0,0,0,10.0,4.0,33.0,0.135,369,142,1,2,2,3,3,3,5,5,17
153,Alluxio-alluxio,tachyon.client.tachyonfstest.lockblocktest1,1,1,0,0,0,1,0,0,0,24.0,3.0,42.0,0.258,465,162,1,2,2,3,3,3,5,5,20
154,Alluxio-alluxio,tachyon.client.tachyonfstest.lockblocktest2,1,1,0,0,0,1,0,0,0,25.0,4.0,46.0,0.251,520,171,1,2,2,3,3,3,5,5,20
155,Alluxio-alluxio,tachyon.client.tachyonfstest.lockblocktest3,1,1,1,0,0,1,0,0,0,29.0,4.0,40.0,0.207,388,164,1,2,2,3,3,3,5,5,20
156,Alluxio-alluxio,tachyon.client.tachyonfstest.lockblocktest4,1,1,1,0,0,1,0,0,0,24.0,7.0,38.0,0.261,407,168,1,2,2,3,3,3,5,5,19
157,Alluxio-alluxio,tachyon.client.tachyonfstest.unlockblocktest1,1,1,0,0,0,1,0,0,0,27.0,4.0,42.0,0.206,391,166,1,2,2,3,3,3,5,5,20
158,Alluxio-alluxio,tachyon.client.tachyonfstest.unlockblocktest2,1,1,0,0,0,1,0,0,0,29.0,5.0,42.0,0.199,389,164,1,2,2,3,3,3,5,5,20
159,Alluxio-alluxio,tachyon.client.tachyonfstest.unlockblocktest3,1,1,0,0,0,1,0,0,0,30.0,5.0,42.0,0.185,396,166,1,2,2,3,3,3,5,5,20
162,Alluxio-alluxio,tachyon.client.fileinstreamtest.readtest1,1,1,0,0,0,1,1,1,0,36.0,4.0,30.0,0.821,402,168,1,2,2,3,3,3,5,5,16
163,Alluxio-alluxio,tachyon.client.fileinstreamtest.readtest2,1,1,0,0,0,1,1,1,0,26.0,6.0,30.0,1.028,397,168,1,2,2,3,3,3,5,5,16
164,Alluxio-alluxio,tachyon.client.fileinstreamtest.readtest3,1,1,0,0,0,1,1,1,0,26.0,6.0,30.0,0.795,394,168,1,2,2,3,3,3,5,5,16
165,Alluxio-alluxio,tachyon.client.fileinstreamtest.skiptest,1,1,0,0,0,1,0,0,0,24.0,6.0,18.0,2.796,1061,219,1,3,3,3,3,3,5,5,4
168,Alluxio-alluxio,tachyon.client.remoteblockinstreamtest.readtest1,1,1,1,0,0,1,0,0,0,65.0,13.0,39.0,0.285,396,164,1,2,2,3,3,3,5,5,19
169,Alluxio-alluxio,tachyon.client.remoteblockinstreamtest.readtest2,1,1,1,0,0,1,0,0,0,50.0,16.0,39.0,1.359,517,174,1,2,2,3,3,3,5,5,19
170,Alluxio-alluxio,tachyon.client.remoteblockinstreamtest.readtest3,1,1,1,0,0,1,0,0,0,50.0,16.0,39.0,0.202,395,164,1,2,2,3,3,3,5,5,19
