id,projectName,testCase,isFlaky,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,testLength,numAsserts,numCoveredLines,ExecutionTime,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
9320,qos-ch-logback,ch.qos.logback.core.subst.nodetostringtransformertest.logback729,0,0,0,0,0,0,0,0,0,6.0,1.0,4.0,0.0,29,10,0,0,0,1,1,1,4,5,0
9321,qos-ch-logback,ch.qos.logback.core.subst.nodetostringtransformertest.logback744_withcolon,0,0,0,0,0,0,0,0,0,7.0,1.0,5.0,0.015,30,12,0,0,0,1,1,1,4,6,0
9322,qos-ch-logback,ch.qos.logback.core.subst.nodetostringtransformertest.lonecolonshouldreadlikeanyothercharacter,0,0,0,0,0,0,0,0,0,6.0,1.0,5.0,0.012,22,10,0,0,0,2,2,2,2,4,0
9323,qos-ch-logback,ch.qos.logback.core.subst.nodetostringtransformertest.withdefaultvalue,0,0,0,0,0,0,0,0,0,6.0,1.0,4.0,0.028,24,11,0,0,0,1,1,1,2,4,0
9324,qos-ch-logback,ch.qos.logback.core.subst.nodetostringtransformertest.defaultvaluenestedasvar,0,0,0,0,0,0,0,0,0,6.0,1.0,4.0,0.002,24,11,0,0,0,1,1,1,2,4,0
9325,qos-ch-logback,ch.qos.logback.core.subst.tokenizertest.literalonly,0,0,0,0,0,0,0,0,0,7.0,1.0,7.0,0.003,9,3,0,0,0,0,0,0,2,4,0
9326,qos-ch-logback,ch.qos.logback.core.subst.tokenizertest.literalwithaccolades,0,0,0,0,0,0,0,0,0,15.0,1.0,14.0,0.001,17,3,0,0,0,0,0,0,2,5,0
9327,qos-ch-logback,ch.qos.logback.core.subst.tokenizertest.simlevariable,0,0,0,0,0,0,0,0,0,9.0,1.0,7.0,0.001,16,5,0,0,0,0,0,0,4,5,0
9328,qos-ch-logback,ch.qos.logback.core.subst.tokenizertest.mix,0,0,0,0,0,0,0,0,0,11.0,1.0,11.0,0.002,14,3,0,0,0,0,0,0,2,4,0
9329,qos-ch-logback,ch.qos.logback.core.subst.tokenizertest.nested,0,0,0,0,0,0,0,0,0,13.0,1.0,11.0,0.065,20,5,0,0,0,0,0,0,4,5,0
9330,qos-ch-logback,ch.qos.logback.core.subst.tokenizertest.basicdefaultseparator,0,0,0,0,0,0,0,0,0,11.0,1.0,11.0,0.011,15,3,0,0,0,0,0,0,2,4,0
9331,qos-ch-logback,ch.qos.logback.core.subst.tokenizertest.colon,0,0,0,0,0,0,0,0,0,8.0,1.0,8.0,0.004,10,3,0,0,0,0,0,0,2,4,0
9332,qos-ch-logback,ch.qos.logback.core.subst.tokenizertest.colonfollowedbydollar,0,0,0,0,0,0,0,0,0,11.0,1.0,11.0,0.006,15,3,0,0,0,0,0,0,4,5,0
9333,qos-ch-logback,ch.qos.logback.core.subst.tokenizertest.defaultseparatoroutsidevariable,0,0,0,0,0,0,0,0,0,12.0,1.0,11.0,0.002,15,3,0,0,0,1,1,1,2,4,0
9334,qos-ch-logback,ch.qos.logback.core.subst.parsertest.literal,0,0,0,0,0,1,0,0,0,7.0,1.0,5.0,0.001,15,5,0,0,0,1,1,1,2,4,0
9335,qos-ch-logback,ch.qos.logback.core.subst.parsertest.literalwithaccolade0,0,0,0,0,0,1,0,0,0,8.0,1.0,7.0,0.022,21,6,0,0,0,1,1,1,2,5,0
9336,qos-ch-logback,ch.qos.logback.core.subst.parsertest.literalwithaccolade1,0,0,0,0,0,1,0,0,0,11.0,1.0,9.0,0.0,20,5,0,0,0,1,1,1,2,5,0
9337,qos-ch-logback,ch.qos.logback.core.subst.parsertest.literalwithtwoaccolades,0,0,0,0,0,1,0,0,0,32.0,1.0,21.0,0.017,32,6,0,0,0,1,1,1,3,5,0
9338,qos-ch-logback,ch.qos.logback.core.subst.parsertest.variable,0,0,0,0,0,1,0,0,0,7.0,1.0,5.0,0.071,22,8,0,0,0,1,1,1,4,5,0
9339,qos-ch-logback,ch.qos.logback.core.subst.parsertest.literalvariableliteral,0,0,0,0,0,1,0,0,0,9.0,1.0,7.0,0.001,17,5,0,0,0,1,1,1,2,4,0
9340,qos-ch-logback,ch.qos.logback.core.subst.parsertest.withcolon,0,0,0,0,0,1,0,0,0,9.0,1.0,7.0,0.001,18,5,0,0,0,1,1,1,4,6,0
9341,qos-ch-logback,ch.qos.logback.core.subst.parsertest.nested,0,0,0,0,0,1,0,0,0,15.0,1.0,12.0,0.0,23,5,0,0,0,1,1,1,3,4,0
9342,qos-ch-logback,ch.qos.logback.core.subst.parsertest.withdefault,0,0,0,0,0,1,0,0,0,8.0,1.0,6.0,0.013,17,5,0,0,0,1,1,1,2,4,0
9343,qos-ch-logback,ch.qos.logback.core.subst.parsertest.defaultseparatoroutsideofavariable,0,0,0,0,0,1,0,0,0,20.0,1.0,1.0,0.001,14,5,0,0,0,1,1,1,2,4,0
9346,qos-ch-logback,ch.qos.logback.core.sift.appendertrackertest.removestalecomponentsshouldnotbomb,0,0,0,0,0,1,0,0,0,4.0,1.0,5.0,0.037,26,13,0,0,0,0,1,0,5,5,0
9347,qos-ch-logback,ch.qos.logback.core.sift.appendertrackertest.findingtheinexistentshouldnotbomb,0,1,0,0,0,1,0,0,0,6.0,2.0,7.0,0.001,30,13,0,0,0,0,1,0,5,5,0
9348,qos-ch-logback,ch.qos.logback.core.sift.appendertrackertest.smoke,0,1,0,0,0,1,0,0,0,8.0,3.0,17.0,0.03,46,18,0,0,0,0,1,0,5,6,0
9349,qos-ch-logback,ch.qos.logback.core.sift.appendertrackertest.endoflivedappendersshouldberemovedafterlingeringtimeout,0,1,0,0,0,1,0,0,0,9.0,2.0,16.0,0.008,46,18,0,0,0,0,1,0,5,7,0
9350,qos-ch-logback,ch.qos.logback.core.sift.appendertrackertest.endoflivedappendershouldbeavailableduringlingeringperiod,0,1,0,0,0,1,0,0,0,14.0,4.0,20.0,0.001,50,18,0,0,0,0,1,0,6,6,0
9351,qos-ch-logback,ch.qos.logback.core.sift.appendertrackertest.trackershouldhonormaxcomponentsparameter,0,1,0,0,0,1,0,0,0,14.0,3.0,17.0,0.001,52,18,0,0,0,0,1,0,5,5,0
9352,qos-ch-logback,ch.qos.logback.core.sift.appendertrackertest.trackershouldhonortimeoutparameter,0,1,0,0,0,1,0,0,0,26.0,6.0,19.0,0.001,52,18,0,0,0,0,1,0,5,5,0
9355,qos-ch-logback,ch.qos.logback.core.boolex.matchertest.testfullregion,0,1,0,1,0,0,0,0,0,7.0,4.0,8.0,0.001,24,7,0,0,0,0,1,0,1,3,0
9356,qos-ch-logback,ch.qos.logback.core.boolex.matchertest.testpartregion,0,1,0,1,0,0,0,0,0,7.0,4.0,8.0,0.008,24,7,0,0,0,0,1,0,1,3,0
9357,qos-ch-logback,ch.qos.logback.core.boolex.matchertest.testcaseinsensitive,0,1,0,1,0,0,0,0,0,9.0,4.0,9.0,0.064,26,7,0,0,0,0,1,0,1,3,0
9358,qos-ch-logback,ch.qos.logback.core.boolex.matchertest.testcasesensitive,0,1,0,1,0,0,0,0,0,9.0,4.0,9.0,0.001,25,7,0,0,0,0,1,0,1,3,0
9362,qos-ch-logback,ch.qos.logback.core.helpers.throwabletostringarraytest.smoke,0,0,0,0,0,0,0,0,0,4.0,0.0,3.0,0.064,10,4,0,0,0,0,1,0,2,2,0
9363,qos-ch-logback,ch.qos.logback.core.helpers.throwabletostringarraytest.nested,0,0,0,0,0,0,0,0,0,9.0,0.0,2.0,0.004,7,2,0,0,0,0,0,0,0,2,0
9364,qos-ch-logback,ch.qos.logback.core.helpers.throwabletostringarraytest.multinested,0,0,0,0,0,0,0,0,0,9.0,0.0,2.0,0.003,14,4,0,0,0,0,1,0,2,2,0
9367,qos-ch-logback,ch.qos.logback.core.helpers.filefilterutiltest.findhighestcountertest,0,0,0,1,0,1,1,1,0,21.0,1.0,17.0,0.411,83,31,0,0,0,0,1,0,1,6,0
9369,qos-ch-logback,ch.qos.logback.core.helpers.cyclicbuffertest.smoke,0,1,0,1,0,0,0,0,0,14.0,2.0,12.0,0.032,14,2,0,0,0,0,0,0,1,2,0
9370,qos-ch-logback,ch.qos.logback.core.helpers.cyclicbuffertest.cloning,0,0,0,1,0,0,0,0,0,14.0,1.0,9.0,0.009,11,2,0,0,0,0,0,0,1,2,0
9371,qos-ch-logback,ch.qos.logback.core.status.statusutiltest.emptystatuslistshouldresultinnotfound,0,0,0,0,0,0,0,0,0,3.0,1.0,1.0,0.042,10,6,0,0,0,0,0,0,1,2,0
9372,qos-ch-logback,ch.qos.logback.core.status.statusutiltest.withoutresetsstatusutilshouldreturnnotfound,0,0,0,0,0,1,0,0,0,4.0,1.0,2.0,0.014,14,8,0,0,0,0,0,0,6,6,0
9373,qos-ch-logback,ch.qos.logback.core.status.statusutiltest.statuslistshouldreturnlastresettime,0,0,0,0,0,1,0,0,0,7.0,1.0,5.0,0.006,19,8,0,0,0,0,0,0,6,6,0
9374,qos-ch-logback,ch.qos.logback.core.status.statusbasetest.testaddstatus,0,1,0,1,0,0,0,0,0,17.0,3.0,0.0,0.033,12,4,0,0,0,0,0,0,0,3,0
9375,qos-ch-logback,ch.qos.logback.core.status.statusbasetest.testremovestatus,0,1,0,1,0,0,0,0,0,19.0,4.0,0.0,0.008,19,4,0,0,0,0,0,0,0,3,0
9376,qos-ch-logback,ch.qos.logback.core.status.statusbasetest.testeffectivelevel,0,1,0,1,0,0,0,0,0,29.0,3.0,0.0,0.012,19,5,0,0,0,0,0,0,0,3,0
9381,qos-ch-logback,ch.qos.logback.core.pattern.spacepaddertest.smoke,0,1,0,1,0,0,0,0,0,14.0,2.0,0.0,0.036,10,2,0,0,0,0,0,0,0,2,0
9382,qos-ch-logback,ch.qos.logback.core.pattern.spacepaddertest.nullstring,0,1,0,1,0,0,0,0,0,13.0,2.0,1.0,0.001,12,2,0,0,0,0,0,0,0,2,0
9383,qos-ch-logback,ch.qos.logback.core.pattern.spacepaddertest.longstring,0,1,0,1,0,0,0,0,0,15.0,2.0,0.0,0.004,10,2,0,0,0,0,0,0,0,2,0
9384,qos-ch-logback,ch.qos.logback.core.pattern.spacepaddertest.lengthypad,0,1,0,1,0,0,0,0,0,15.0,2.0,0.0,0.001,10,2,0,0,0,0,0,0,0,2,0
9385,qos-ch-logback,ch.qos.logback.core.pattern.parser.optiontokenizertest.testempty,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.009,1,1,0,0,0,0,0,0,0,0,0
9386,qos-ch-logback,ch.qos.logback.core.pattern.parser.formatinfotest.testendingindot,0,0,0,0,0,0,0,0,0,8.0,1.0,1.0,0.0,10,2,0,0,0,0,0,0,0,2,0
9387,qos-ch-logback,ch.qos.logback.core.pattern.parser.formatinfotest.testbasic,0,1,0,1,0,0,0,0,0,16.0,2.0,0.0,0.002,11,2,0,0,0,0,0,0,0,3,0
9388,qos-ch-logback,ch.qos.logback.core.pattern.parser.formatinfotest.testrightpad,0,1,0,1,0,0,0,0,0,28.0,3.0,0.0,0.005,20,2,0,0,0,0,0,0,0,3,0
9389,qos-ch-logback,ch.qos.logback.core.pattern.parser.formatinfotest.testminonly,0,1,0,1,0,0,0,0,0,17.0,2.0,0.0,0.001,11,2,0,0,0,0,0,0,0,3,0
9390,qos-ch-logback,ch.qos.logback.core.pattern.parser.formatinfotest.testmaxonly,0,1,0,1,0,0,0,0,0,16.0,2.0,0.0,0.025,11,2,0,0,0,0,0,0,0,2,0
9393,qos-ch-logback,ch.qos.logback.core.pattern.parser.compilertest.testliteral,0,0,0,0,0,1,0,0,0,7.0,1.0,7.0,0.0,35,15,0,0,0,0,1,0,1,3,0
9394,qos-ch-logback,ch.qos.logback.core.pattern.parser.compilertest.testbasic,0,1,0,0,0,0,0,0,0,18.0,2.0,3.0,0.225,66,25,0,0,0,0,1,0,1,4,0
9395,qos-ch-logback,ch.qos.logback.core.pattern.parser.compilertest.testformat,0,1,0,0,0,0,0,0,0,70.0,8.0,5.0,0.026,102,25,0,0,0,0,1,0,1,4,0
9396,qos-ch-logback,ch.qos.logback.core.pattern.parser.compilertest.testcomposite,0,1,0,0,0,0,0,0,0,28.0,2.0,6.0,0.124,59,28,0,0,0,0,0,0,1,4,0
9397,qos-ch-logback,ch.qos.logback.core.pattern.parser.compilertest.testcompositeformatting,0,1,0,0,0,0,0,0,0,46.0,5.0,7.0,0.014,101,29,0,0,0,0,1,0,1,4,0
9398,qos-ch-logback,ch.qos.logback.core.pattern.parser.compilertest.testunknownword,0,0,0,0,0,1,0,0,0,9.0,0.0,10.0,0.009,47,22,0,0,0,0,0,0,6,6,0
9399,qos-ch-logback,ch.qos.logback.core.pattern.parser.compilertest.testwithnopescape,0,0,0,0,0,0,0,0,0,10.0,1.0,3.0,0.001,50,22,0,0,0,0,1,0,1,4,0
9402,qos-ch-logback,ch.qos.logback.core.pattern.parser.samplepatternlayouttest.testok,0,0,0,0,0,1,0,0,0,13.0,1.0,12.0,0.001,54,27,0,0,0,0,0,0,1,4,0
9403,qos-ch-logback,ch.qos.logback.core.pattern.parser.samplepatternlayouttest.testescapeclosingparentheses,0,0,0,0,0,1,0,0,0,9.0,1.0,12.0,0.25,66,29,0,0,0,0,0,0,1,4,0
9404,qos-ch-logback,ch.qos.logback.core.pattern.parser.samplepatternlayouttest.testescapebothparentheses,0,0,0,0,0,1,0,0,0,9.0,1.0,12.0,0.003,66,29,0,0,0,0,0,0,1,4,0
9405,qos-ch-logback,ch.qos.logback.core.pattern.parser.samplepatternlayouttest.testpercentasliteral,0,0,0,0,0,1,0,0,0,9.0,1.0,11.0,0.006,42,20,0,0,0,0,0,0,1,3,0
9407,qos-ch-logback,ch.qos.logback.core.pattern.parser.tokenstreamtest.testempty,0,0,0,0,0,0,0,0,0,7.0,1.0,1.0,0.001,8,4,0,0,0,0,0,0,0,1,0
9408,qos-ch-logback,ch.qos.logback.core.pattern.parser.tokenstreamtest.testsingleliteral,0,0,0,0,0,0,0,0,0,6.0,1.0,4.0,0.009,13,5,0,0,0,0,0,0,0,3,0
9409,qos-ch-logback,ch.qos.logback.core.pattern.parser.tokenstreamtest.testliteralwithpercent,0,1,0,0,0,0,0,0,0,22.0,3.0,1.0,0.002,23,5,0,0,0,0,0,0,0,3,0
9410,qos-ch-logback,ch.qos.logback.core.pattern.parser.tokenstreamtest.testbasic,0,1,0,0,0,0,0,0,0,33.0,3.0,0.0,0.0,31,6,0,0,0,0,0,0,0,4,0
9411,qos-ch-logback,ch.qos.logback.core.pattern.parser.tokenstreamtest.testcomplexnr,0,0,0,0,0,0,0,0,0,17.0,1.0,15.0,0.007,27,7,0,0,0,0,0,0,0,4,0
9412,qos-ch-logback,ch.qos.logback.core.pattern.parser.tokenstreamtest.testemptyp,0,0,0,0,0,0,0,0,0,7.0,1.0,5.0,0.0,17,6,0,0,0,0,0,0,0,3,0
9413,qos-ch-logback,ch.qos.logback.core.pattern.parser.tokenstreamtest.testemptyp2,0,0,0,0,0,0,0,0,0,8.0,1.0,6.0,0.0,12,5,0,0,0,0,0,0,0,3,0
9414,qos-ch-logback,ch.qos.logback.core.pattern.parser.tokenstreamtest.testescape,0,1,0,0,0,0,0,0,0,51.0,6.0,1.0,0.001,54,5,0,0,0,0,0,0,0,3,0
9415,qos-ch-logback,ch.qos.logback.core.pattern.parser.tokenstreamtest.testoptions,0,1,0,0,0,0,0,0,0,47.0,4.0,0.0,0.001,46,7,0,0,0,0,0,0,0,4,0
9416,qos-ch-logback,ch.qos.logback.core.pattern.parser.tokenstreamtest.testsimplep,0,0,0,0,0,0,0,0,0,14.0,1.0,12.0,0.0,24,7,0,0,0,0,0,0,0,3,0
9417,qos-ch-logback,ch.qos.logback.core.pattern.parser.tokenstreamtest.testsimplep2,0,0,0,0,0,0,0,0,0,19.0,1.0,17.0,0.001,29,7,0,0,0,0,0,0,0,3,0
9418,qos-ch-logback,ch.qos.logback.core.pattern.parser.tokenstreamtest.testmultiplerecursion,0,0,0,0,0,0,0,0,0,22.0,1.0,19.0,0.0,29,5,0,0,0,0,0,0,0,4,0
9419,qos-ch-logback,ch.qos.logback.core.pattern.parser.tokenstreamtest.testnested,0,0,0,0,0,0,0,0,0,17.0,1.0,13.0,0.008,23,5,0,0,0,0,0,0,0,4,0
9420,qos-ch-logback,ch.qos.logback.core.pattern.parser.tokenstreamtest.testescapedparanteheses,0,1,0,0,0,0,0,0,0,38.0,4.0,1.0,0.016,39,5,0,0,0,0,0,0,0,2,0
9421,qos-ch-logback,ch.qos.logback.core.pattern.parser.tokenstreamtest.testwindowslikebackslashes,0,0,0,0,0,0,0,0,0,10.0,1.0,6.0,0.009,19,5,0,0,0,0,0,0,0,1,0
9422,qos-ch-logback,ch.qos.logback.core.pattern.parser.tokenstreamtest.compositedkeyword,0,1,0,0,0,0,0,0,0,25.0,2.0,0.0,0.001,27,5,0,0,0,0,0,0,0,1,0
9423,qos-ch-logback,ch.qos.logback.core.pattern.parser.tokenstreamtest.compositedkeywordfollowedbyoptions,0,0,0,0,0,0,0,0,0,16.0,1.0,0.0,0.076,25,8,0,0,0,0,0,0,0,2,0
9424,qos-ch-logback,ch.qos.logback.core.pattern.parser.parsertest.testbasic,0,1,0,0,0,1,0,0,0,6.0,2.0,5.0,0.001,29,12,0,0,0,0,1,0,1,3,0
9425,qos-ch-logback,ch.qos.logback.core.pattern.parser.parsertest.testkeyword,0,1,0,0,0,0,0,0,0,22.0,2.0,4.0,0.004,47,16,0,0,0,0,1,0,1,4,0
9426,qos-ch-logback,ch.qos.logback.core.pattern.parser.parsertest.testcomposite,0,1,0,0,0,0,0,0,0,79.0,5.0,6.0,0.007,89,15,0,0,0,0,1,0,1,4,0
9427,qos-ch-logback,ch.qos.logback.core.pattern.parser.parsertest.testnested,0,0,0,0,0,0,0,0,0,17.0,1.0,5.0,0.0,45,15,0,0,0,0,1,0,1,4,0
9428,qos-ch-logback,ch.qos.logback.core.pattern.parser.parsertest.testformattinginfo,0,1,0,0,0,0,0,0,0,42.0,5.0,4.0,0.062,71,16,0,0,0,0,1,0,1,4,0
9429,qos-ch-logback,ch.qos.logback.core.pattern.parser.parsertest.testoptions0,0,0,0,0,0,1,0,0,0,10.0,1.0,12.0,0.008,42,17,0,0,0,0,1,0,1,4,0
9430,qos-ch-logback,ch.qos.logback.core.pattern.parser.parsertest.testoptions1,0,0,0,0,0,1,0,0,0,11.0,1.0,13.0,0.0,43,17,0,0,0,0,1,0,1,4,0
9431,qos-ch-logback,ch.qos.logback.core.pattern.parser.parsertest.keywordgluedtolitteral,0,0,0,0,0,1,0,0,0,8.0,1.0,10.0,0.022,39,16,0,0,0,0,1,0,1,4,0
9432,qos-ch-logback,ch.qos.logback.core.pattern.parser.parsertest.testcompositeformatting,0,0,0,0,0,1,0,0,0,14.0,1.0,14.0,0.007,43,16,0,0,0,0,1,0,1,4,0
9433,qos-ch-logback,ch.qos.logback.core.pattern.parser.parsertest.empty,0,0,0,0,0,0,0,0,0,9.0,1.0,2.0,0.001,30,12,0,0,0,0,1,0,1,4,0
9434,qos-ch-logback,ch.qos.logback.core.pattern.parser.parsertest.lbcore193,0,1,0,0,0,1,0,0,0,13.0,2.0,10.0,0.042,40,20,0,0,0,0,0,0,6,6,0
9435,qos-ch-logback,ch.qos.logback.core.spi.cyclicbuffertrackertest.empty0,0,1,0,0,0,1,0,0,0,6.0,2.0,4.0,0.018,10,6,0,0,0,0,0,0,5,5,0
9436,qos-ch-logback,ch.qos.logback.core.spi.cyclicbuffertrackertest.empty1,0,1,0,0,0,1,0,0,0,10.0,4.0,7.0,0.013,15,8,0,0,0,0,0,0,5,5,0
9437,qos-ch-logback,ch.qos.logback.core.spi.cyclicbuffertrackertest.smoke,0,1,0,0,0,1,0,0,0,9.0,3.0,7.0,0.004,15,8,0,0,0,0,0,0,5,5,0
9438,qos-ch-logback,ch.qos.logback.core.spi.cyclicbuffertrackertest.destroy,0,1,0,0,0,1,0,0,0,12.0,4.0,10.0,0.007,18,8,0,0,0,0,0,0,5,5,0
9441,qos-ch-logback,ch.qos.logback.core.spi.appenderattachableimpltest.testaddappender,0,0,0,1,1,1,0,0,0,12.0,1.0,11.0,0.005,24,8,0,0,0,0,0,0,0,3,0
9442,qos-ch-logback,ch.qos.logback.core.spi.appenderattachableimpltest.testiteratorforappenders,0,1,0,1,0,1,0,0,0,17.0,2.0,11.0,0.016,22,6,0,0,0,0,0,0,0,3,0
9443,qos-ch-logback,ch.qos.logback.core.spi.appenderattachableimpltest.getgetappender,0,1,0,1,0,1,0,0,0,21.0,5.0,18.0,0.029,23,6,0,0,0,0,0,0,0,3,0
9444,qos-ch-logback,ch.qos.logback.core.spi.appenderattachableimpltest.testisattached,0,1,0,1,0,1,0,0,0,11.0,2.0,10.0,0.025,18,6,0,0,0,0,0,0,0,3,0
9445,qos-ch-logback,ch.qos.logback.core.spi.appenderattachableimpltest.testdetachandstopallappenders,0,1,0,1,0,1,0,0,0,13.0,3.0,11.0,0.0,20,6,0,0,0,0,0,0,0,3,0
9446,qos-ch-logback,ch.qos.logback.core.spi.appenderattachableimpltest.testdetachappender,0,1,0,1,1,1,0,0,0,12.0,3.0,11.0,0.001,18,6,0,0,0,0,0,0,0,3,0
9447,qos-ch-logback,ch.qos.logback.core.spi.appenderattachableimpltest.testdetachappenderbyname,0,1,0,1,0,1,0,0,0,14.0,3.0,13.0,0.017,18,6,0,0,0,0,0,0,0,3,0
9448,qos-ch-logback,ch.qos.logback.core.recovery.resilientoutputstreamtest.verifyrecuperationafterfailure,1,0,0,0,1,1,1,1,0,19.0,0.0,13.0,1.677,29,12,0,0,0,0,0,0,5,6,2
