id,projectName,testCase,isFlaky,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,testLength,numAsserts,numCoveredLines,ExecutionTime,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
13570,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithtransferencoding,0,1,0,0,0,1,0,0,0,25.0,8.0,25.0,0.018,66,23,0,0,0,0,1,1,2,2,0
13571,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithidentitytransferencoding,0,1,0,0,0,1,0,0,0,17.0,3.0,17.0,0.211,52,23,0,0,0,0,1,1,2,2,0
13572,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithunsupportedtransferencoding,0,1,0,0,0,1,0,0,0,26.0,5.0,20.0,0.002,65,25,0,0,0,0,1,1,2,2,0
13573,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testchunkedtransferencodingmustbelast,0,1,0,0,0,1,0,0,0,26.0,5.0,19.0,0.001,66,25,0,0,0,0,1,1,2,2,0
13574,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithcontentlength,0,1,0,0,0,1,0,0,0,16.0,4.0,16.0,0.006,43,17,0,0,0,0,1,1,2,2,0
13575,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithmultiplecontentlength,0,1,0,0,0,1,0,0,0,29.0,6.0,21.0,0.0,52,19,0,0,0,0,1,1,2,2,0
13576,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithmultiplecontentlengthsomewrong,0,1,0,0,0,1,0,0,0,29.0,6.0,21.0,0.001,52,19,0,0,0,0,1,1,2,2,0
13577,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithmultiplecontentlengthallwrong,0,1,0,0,0,1,0,0,0,29.0,7.0,21.0,0.01,51,19,0,0,0,0,1,1,2,2,0
13578,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitywithinvalidcontentlength,0,1,0,0,0,1,0,0,0,28.0,7.0,20.0,0.001,51,19,0,0,0,0,1,1,2,2,0
13579,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testentityneithercontentlengthnortransferencoding,0,1,0,0,0,1,0,0,0,18.0,7.0,17.0,0.006,37,16,0,0,0,0,1,1,2,2,0
13580,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitycontenttype,0,1,0,0,0,1,0,0,0,12.0,3.0,13.0,0.001,35,17,0,0,0,0,1,1,2,2,0
13581,apache-httpcore,org.apache.http.impl.entity.testentitydeserializer.testentitycontentencoding,0,1,0,0,0,1,0,0,0,12.0,3.0,13.0,0.004,36,17,0,0,0,0,1,1,2,2,0
13582,apache-httpcore,org.apache.http.impl.entity.teststrictcontentlengthstrategy.testentitywithchunktransferencoding,0,0,0,0,0,1,0,0,0,7.0,1.0,4.0,0.117,27,11,0,0,0,0,1,1,2,2,0
13583,apache-httpcore,org.apache.http.impl.entity.teststrictcontentlengthstrategy.testentitywithidentitytransferencoding,0,0,0,0,0,1,0,0,0,7.0,1.0,5.0,0.0,17,6,0,0,0,0,1,1,2,2,0
13584,apache-httpcore,org.apache.http.impl.entity.teststrictcontentlengthstrategy.testentitywithinvalidtransferencoding,0,0,0,0,0,1,0,0,0,6.0,0.0,7.0,0.0,16,8,0,0,0,0,1,1,2,2,0
13585,apache-httpcore,org.apache.http.impl.entity.teststrictcontentlengthstrategy.testentitywithinvalidchunkencodingandhttp10,0,0,0,0,0,1,0,0,0,8.0,0.0,7.0,0.0,36,13,0,0,0,0,1,1,2,2,0
13586,apache-httpcore,org.apache.http.impl.entity.teststrictcontentlengthstrategy.testentitywithcontentlength,0,0,0,0,0,1,0,0,0,6.0,1.0,5.0,0.008,16,6,0,0,0,0,1,1,2,2,0
13587,apache-httpcore,org.apache.http.impl.entity.teststrictcontentlengthstrategy.testentitywithinvalidcontentlength,0,0,0,0,0,1,0,0,0,6.0,0.0,7.0,0.001,17,8,0,0,0,0,1,1,2,2,0
13588,apache-httpcore,org.apache.http.impl.entity.teststrictcontentlengthstrategy.testentitywithnegativecontentlength,0,0,0,0,0,1,0,0,0,6.0,0.0,7.0,0.005,18,8,0,0,0,0,1,1,2,2,0
13589,apache-httpcore,org.apache.http.impl.entity.teststrictcontentlengthstrategy.testentitynocontentdelimiter,0,0,0,0,0,1,0,0,0,5.0,1.0,5.0,0.0,10,5,0,0,0,0,1,1,2,2,0
13590,apache-httpcore,org.apache.http.impl.entity.testentityserializer.testillegalgeneratearg,0,1,0,0,0,0,0,0,0,22.0,3.0,9.0,0.0,25,13,0,0,0,0,1,1,2,2,0
13591,apache-httpcore,org.apache.http.impl.entity.testentityserializer.testentitywithchunktransferencoding,0,1,0,0,0,1,0,0,0,11.0,2.0,9.0,0.007,34,16,0,0,0,0,1,1,2,2,0
13592,apache-httpcore,org.apache.http.impl.entity.testentityserializer.testentitywithidentitytransferencoding,0,1,0,0,0,1,0,0,0,11.0,2.0,11.0,0.007,31,15,0,0,0,0,1,1,2,2,0
13593,apache-httpcore,org.apache.http.impl.entity.testentityserializer.testentitywithinvalidtransferencoding,0,0,0,0,0,1,0,0,0,14.0,1.0,8.0,0.14,29,16,0,0,0,0,1,1,2,2,0
13594,apache-httpcore,org.apache.http.impl.entity.testentityserializer.testentitywithinvalidchunkencodingandhttp10,0,0,0,0,0,1,0,0,0,16.0,1.0,6.0,0.007,44,18,0,0,0,0,1,1,2,2,0
13595,apache-httpcore,org.apache.http.impl.entity.testentityserializer.testentitywithcontentlength,0,1,0,0,0,1,0,0,0,10.0,2.0,10.0,0.001,30,15,0,0,0,0,1,1,2,2,0
13596,apache-httpcore,org.apache.http.impl.entity.testentityserializer.testentitywithinvalidcontentlength,0,0,0,0,0,1,0,0,0,14.0,1.0,7.0,0.01,30,16,0,0,0,0,1,1,2,2,0
13597,apache-httpcore,org.apache.http.impl.entity.testentityserializer.testentitynocontentdelimiter,0,1,0,0,0,1,0,0,0,9.0,2.0,9.0,0.007,25,14,0,0,0,0,1,1,2,2,0
13598,apache-httpcore,org.apache.http.impl.entity.testentityserializer.testentityserialization,0,1,0,0,0,1,0,0,0,16.0,2.0,14.0,0.023,43,17,0,0,0,0,1,1,2,2,0
13599,apache-httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithtransferencoding,0,1,0,0,0,1,0,0,0,15.0,2.0,11.0,0.009,45,14,0,0,0,0,1,1,2,2,0
13600,apache-httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithidentitytransferencoding,0,0,0,0,0,1,0,0,0,11.0,1.0,9.0,0.056,35,14,0,0,0,0,1,1,2,2,0
13601,apache-httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithunsupportedtransferencoding,0,1,0,0,0,1,0,0,0,20.0,2.0,10.0,0.011,48,16,0,0,0,0,1,1,2,2,0
13602,apache-httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testchunkedtransferencodingmustbelast,0,1,0,0,0,1,0,0,0,20.0,2.0,10.0,0.001,49,16,0,0,0,0,1,1,2,2,0
13603,apache-httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithcontentlength,0,0,0,0,0,1,0,0,0,10.0,1.0,9.0,0.002,27,8,0,0,0,0,1,1,2,2,0
13604,apache-httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithmultiplecontentlength,0,1,0,0,0,1,0,0,0,21.0,2.0,12.0,0.005,34,10,0,0,0,0,1,1,2,2,0
13605,apache-httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithmultiplecontentlengthsomewrong,0,1,0,0,0,1,0,0,0,21.0,2.0,12.0,0.003,34,10,0,0,0,0,1,1,2,2,0
13606,apache-httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithmultiplecontentlengthallwrong,0,1,0,0,0,1,0,0,0,20.0,2.0,11.0,0.013,32,10,0,0,0,0,1,1,2,2,0
13607,apache-httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentitywithinvalidcontentlength,0,1,0,0,0,1,0,0,0,19.0,2.0,10.0,0.001,33,10,0,0,0,0,1,1,2,2,0
13608,apache-httpcore,org.apache.http.impl.entity.testlaxcontentlengthstrategy.testentityneithercontentlengthnortransferencoding,0,0,0,0,0,1,0,0,0,7.0,1.0,5.0,0.098,16,7,0,0,0,0,1,1,2,2,0
13609,apache-httpcore,org.apache.http.testhttpversion.testhttpversioninvalidconstructorinput,0,1,0,0,0,0,0,0,0,14.0,2.0,2.0,0.001,11,3,0,0,0,0,0,0,1,1,0
13610,apache-httpcore,org.apache.http.testhttpversion.testhttpversionequality,0,1,0,0,0,1,0,0,0,35.0,18.0,20.0,0.023,37,3,0,0,0,0,0,1,2,2,0
13611,apache-httpcore,org.apache.http.testhttpversion.testhttpversioncomparison,0,1,0,0,0,1,0,0,0,9.0,6.0,6.0,0.001,8,2,0,0,0,0,0,1,2,2,0
13612,apache-httpcore,org.apache.http.testhttpversion.testcloning,0,0,0,0,0,1,0,0,0,5.0,1.0,3.0,0.001,5,2,0,0,0,0,0,1,2,2,0
13613,apache-httpcore,org.apache.http.testhttpversion.testserialization,0,0,0,0,0,1,0,0,0,12.0,1.0,10.0,0.464,13,2,0,0,0,0,0,1,2,2,0
13614,apache-httpcore,org.apache.http.testhttphost.testconstructor,0,1,0,1,0,1,0,0,0,24.0,13.0,16.0,0.045,19,2,0,0,0,0,0,1,3,3,0
13615,apache-httpcore,org.apache.http.testhttphost.testhashcode,0,1,0,0,0,1,0,0,0,15.0,6.0,12.0,0.002,19,3,0,0,0,0,0,1,2,2,0
13616,apache-httpcore,org.apache.http.testhttphost.testequals,0,1,0,0,0,1,0,0,0,17.0,8.0,14.0,0.0,20,2,0,0,0,0,0,1,2,2,0
13617,apache-httpcore,org.apache.http.testhttphost.testtostring,0,1,0,0,0,1,0,0,0,14.0,6.0,12.0,0.0,14,2,0,0,0,0,0,1,2,2,0
13618,apache-httpcore,org.apache.http.testhttphost.testtohoststring,0,1,0,0,0,1,0,0,0,10.0,4.0,8.0,0.001,16,2,0,0,0,0,0,1,2,2,0
13619,apache-httpcore,org.apache.http.testhttphost.testcloning,0,0,0,0,0,1,0,0,0,5.0,1.0,3.0,0.003,5,2,0,0,0,0,0,1,2,2,0
13620,apache-httpcore,org.apache.http.testhttphost.testserialization,0,0,0,0,0,1,0,0,0,12.0,1.0,10.0,0.389,15,2,0,0,0,0,0,1,2,2,0
13621,apache-httpcore,org.apache.http.message.testbasicheadervalueformatter.testnvpformatting,0,1,0,0,0,1,0,0,0,53.0,14.0,21.0,0.064,39,4,0,0,0,0,0,1,2,2,0
13622,apache-httpcore,org.apache.http.message.testbasicheadervalueformatter.testparamsformatting,0,1,0,0,0,1,0,0,0,10.0,2.0,6.0,0.008,12,4,0,0,0,0,0,1,2,2,0
13623,apache-httpcore,org.apache.http.message.testbasicheadervalueformatter.testheformatting,0,0,0,0,0,1,0,0,0,11.0,1.0,7.0,0.017,13,5,0,0,0,0,0,1,1,1,0
13624,apache-httpcore,org.apache.http.message.testbasicheadervalueformatter.testelementsformatting,0,0,0,0,0,1,0,0,0,18.0,1.0,11.0,0.004,18,5,0,0,0,0,0,1,2,2,0
13625,apache-httpcore,org.apache.http.message.testbasicheadervalueformatter.testinvalidhearguments,0,1,0,1,0,0,0,0,0,19.0,2.0,0.0,0.004,6,2,0,0,0,0,0,0,2,2,0
13626,apache-httpcore,org.apache.http.message.testbasicheadervalueformatter.testinvalidnvarguments,0,1,0,1,0,0,0,0,0,19.0,2.0,0.0,0.001,6,2,0,0,0,0,0,0,1,1,0
13627,apache-httpcore,org.apache.http.message.testheader.testbasicconstructor,0,1,0,1,0,1,0,0,0,5.0,2.0,4.0,0.021,5,2,0,0,0,0,0,1,2,2,0
13628,apache-httpcore,org.apache.http.message.testheader.testbasicconstructornullvalue,0,1,0,1,0,1,0,0,0,5.0,2.0,4.0,0.006,5,2,0,0,0,0,0,1,2,2,0
13629,apache-httpcore,org.apache.http.message.testheader.testinvalidname,0,0,0,0,0,0,0,0,0,8.0,1.0,0.0,0.002,5,2,0,0,0,0,0,0,1,1,0
13630,apache-httpcore,org.apache.http.message.testheader.testtostring,0,1,0,0,0,1,0,0,0,6.0,2.0,4.0,0.006,8,4,0,0,0,0,0,1,2,2,0
13631,apache-httpcore,org.apache.http.message.testheader.testheaderelements,0,1,0,0,0,1,0,0,0,18.0,11.0,17.0,0.115,30,8,0,0,0,0,0,1,2,2,0
13632,apache-httpcore,org.apache.http.message.testheader.testcloning,0,1,0,0,0,1,0,0,0,6.0,2.0,4.0,0.008,6,2,0,0,0,0,0,1,2,2,0
13633,apache-httpcore,org.apache.http.message.testheader.testserialization,0,1,0,0,0,1,0,0,0,13.0,2.0,12.0,0.448,13,2,0,0,0,0,0,1,2,2,0
13634,apache-httpcore,org.apache.http.message.testbasiclineparser.testrlparsesuccess,0,1,0,0,0,1,0,0,0,24.0,11.0,14.0,0.002,32,9,0,0,0,0,0,1,2,2,0
13635,apache-httpcore,org.apache.http.message.testbasiclineparser.testrlparsefailure,0,1,0,0,0,0,0,0,0,36.0,5.0,0.0,0.002,18,8,0,0,0,0,0,0,2,2,0
13636,apache-httpcore,org.apache.http.message.testbasiclineparser.testslparsesuccess,0,1,0,0,0,1,0,0,0,57.0,20.0,29.0,0.035,52,9,0,0,0,0,0,1,2,2,0
13637,apache-httpcore,org.apache.http.message.testbasiclineparser.testslparsefailure,0,1,0,0,0,0,0,0,0,36.0,5.0,0.0,0.011,17,8,0,0,0,0,0,0,2,2,0
13638,apache-httpcore,org.apache.http.message.testbasiclineparser.testhttpversionparsing,0,1,0,0,0,1,0,0,0,18.0,8.0,12.0,0.002,38,7,0,0,0,0,0,1,2,2,0
13639,apache-httpcore,org.apache.http.message.testbasiclineparser.testhttpversionparsingusingcursor,0,1,0,0,0,1,0,0,0,31.0,13.0,24.0,0.109,42,7,0,0,0,0,0,1,2,2,0
13640,apache-httpcore,org.apache.http.message.testbasiclineparser.testinvalidhttpversionparsing,0,1,0,0,0,0,0,0,0,71.0,10.0,0.0,0.021,34,7,0,0,0,0,0,0,2,2,0
13641,apache-httpcore,org.apache.http.message.testbasicheadervalueparser.testparseheaderelements,0,1,0,0,0,1,0,0,0,32.0,20.0,22.0,0.007,34,7,0,0,0,0,0,1,2,2,0
13642,apache-httpcore,org.apache.http.message.testbasicheadervalueparser.testparseheescaped,0,1,0,0,0,1,0,0,0,12.0,7.0,9.0,0.001,21,7,0,0,0,0,0,1,2,2,0
13643,apache-httpcore,org.apache.http.message.testbasicheadervalueparser.testhefringecase1,0,0,0,0,0,1,0,0,0,5.0,1.0,4.0,0.002,14,7,0,0,0,0,0,1,2,2,0
13644,apache-httpcore,org.apache.http.message.testbasicheadervalueparser.testhefringecase2,0,0,0,0,0,1,0,0,0,5.0,1.0,3.0,0.002,15,7,0,0,0,0,0,1,2,2,0
13645,apache-httpcore,org.apache.http.message.testbasicheadervalueparser.testhefringecase3,0,0,0,0,0,1,0,0,0,5.0,1.0,3.0,0.0,14,7,0,0,0,0,0,1,2,2,0
13646,apache-httpcore,org.apache.http.message.testbasicheadervalueparser.testnvparseusingcursor,0,1,0,0,0,1,0,0,0,115.0,34.0,90.0,0.003,101,6,0,0,0,0,0,1,2,2,0
13647,apache-httpcore,org.apache.http.message.testbasicheadervalueparser.testnvparse,0,1,0,0,0,1,0,0,0,42.0,16.0,32.0,0.011,44,6,0,0,0,0,0,1,2,2,0
13648,apache-httpcore,org.apache.http.message.testbasicheadervalueparser.testnvparseallwithcursor,0,1,0,0,0,1,0,0,0,46.0,21.0,37.0,0.009,48,6,0,0,0,0,0,1,2,2,0
13649,apache-httpcore,org.apache.http.message.testbasicheadervalueparser.testnvparseall,0,1,0,0,0,1,0,0,0,18.0,9.0,13.0,0.002,25,6,0,0,0,0,0,1,2,2,0
13650,apache-httpcore,org.apache.http.message.testbasicheadervalueparser.testnvparseescaped,0,1,0,0,0,1,0,0,0,13.0,7.0,9.0,0.066,21,6,0,0,0,0,0,1,2,2,0
