id,projectName,testCase,isFlaky,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,testLength,numAsserts,numCoveredLines,ExecutionTime,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
3682,elasticjob-elastic-job-lite,io.elasticjob.lite.statistics.rdb.statisticrdbrepositorytest.assertfindtaskrunningstatisticswhentableisempty,0,0,0,0,0,0,0,0,0,3.0,1.0,1.0,0.056,10,3,0,1,1,1,1,1,1,1,1
3683,elasticjob-elastic-job-lite,io.elasticjob.lite.statistics.rdb.statisticrdbrepositorytest.assertfindtaskrunningstatisticswithdifferentfromdate,0,1,0,1,0,0,0,0,0,8.0,4.0,1.0,0.096,20,4,0,1,1,1,1,1,1,1,0
3684,elasticjob-elastic-job-lite,io.elasticjob.lite.statistics.rdb.statisticrdbrepositorytest.assertfindlatesttaskrunningstatisticswhentableisempty,0,0,0,0,0,0,0,0,0,3.0,1.0,1.0,0.112,12,3,0,1,1,1,1,1,1,1,1
3685,elasticjob-elastic-job-lite,io.elasticjob.lite.statistics.rdb.statisticrdbrepositorytest.assertfindlatesttaskrunningstatistics,0,0,0,1,0,0,0,0,0,6.0,1.0,4.0,0.071,16,4,0,1,1,1,1,1,1,1,1
3686,elasticjob-elastic-job-lite,io.elasticjob.lite.statistics.rdb.statisticrdbrepositorytest.assertfindjobrunningstatisticswhentableisempty,0,0,0,0,0,0,0,0,0,3.0,1.0,1.0,0.104,10,3,0,1,1,1,1,1,1,1,1
3687,elasticjob-elastic-job-lite,io.elasticjob.lite.statistics.rdb.statisticrdbrepositorytest.assertfindjobrunningstatisticswithdifferentfromdate,0,1,0,1,0,0,0,0,0,8.0,4.0,1.0,0.114,20,4,0,1,1,1,1,1,1,1,0
3688,elasticjob-elastic-job-lite,io.elasticjob.lite.statistics.rdb.statisticrdbrepositorytest.assertfindlatestjobrunningstatisticswhentableisempty,0,0,0,0,0,0,0,0,0,3.0,1.0,1.0,0.072,9,3,0,1,1,1,1,1,1,1,1
3689,elasticjob-elastic-job-lite,io.elasticjob.lite.statistics.rdb.statisticrdbrepositorytest.assertfindlatestjobrunningstatistics,0,0,0,1,0,0,0,0,0,6.0,1.0,4.0,0.069,19,4,0,1,1,1,1,1,1,1,1
3690,elasticjob-elastic-job-lite,io.elasticjob.lite.statistics.rdb.statisticrdbrepositorytest.assertfindjobregisterstatisticswhentableisempty,0,0,0,0,0,0,0,0,0,3.0,1.0,1.0,0.018,14,3,0,1,1,1,1,1,1,1,1
3691,elasticjob-elastic-job-lite,io.elasticjob.lite.statistics.rdb.statisticrdbrepositorytest.assertfindjobregisterstatisticswithdifferentfromdate,0,1,0,1,0,0,0,0,0,8.0,4.0,1.0,0.048,16,4,0,1,1,1,1,1,1,1,0
3692,elasticjob-elastic-job-lite,io.elasticjob.lite.statistics.rdb.statisticrdbrepositorytest.assertfindlatestjobregisterstatisticswhentableisempty,0,0,0,0,0,0,0,0,0,3.0,1.0,1.0,0.124,9,3,0,1,1,1,1,1,1,1,1
3693,elasticjob-elastic-job-lite,io.elasticjob.lite.statistics.rdb.statisticrdbrepositorytest.assertfindlatestjobregisterstatistics,0,0,0,1,0,0,0,0,0,6.0,1.0,4.0,0.019,19,4,0,1,1,1,1,1,1,1,1
3695,elasticjob-elastic-job-lite,io.elasticjob.lite.api.shardingcontexttest.assertnew,0,1,0,0,0,1,0,0,0,10.0,6.0,8.0,0.043,15,4,0,1,1,1,1,1,1,1,6
3696,elasticjob-elastic-job-lite,io.elasticjob.lite.api.shardingcontexttest.asserttostring,0,0,0,0,0,1,0,0,0,4.0,1.0,1.0,0.001,9,4,0,1,1,1,1,1,1,1,1
3698,elasticjob-elastic-job-lite,io.elasticjob.lite.api.jobschedulertest.assertinit,0,1,0,0,0,1,0,0,0,9.0,2.0,34.0,8.365,137,50,0,1,1,1,1,1,1,1,10
3699,elasticjob-elastic-job-lite,io.elasticjob.lite.api.strategy.impl.odevitysortbynamejobshardingstrategytest.assertshardingbyasc,0,0,0,0,0,0,0,0,0,7.0,1.0,5.0,0.01,15,4,0,1,1,1,1,1,1,1,1
3700,elasticjob-elastic-job-lite,io.elasticjob.lite.api.strategy.impl.odevitysortbynamejobshardingstrategytest.assertshardingbydesc,0,0,0,0,0,0,0,0,0,7.0,1.0,5.0,0.069,19,4,0,1,1,1,1,1,1,1,1
3701,elasticjob-elastic-job-lite,io.elasticjob.lite.api.strategy.impl.averageallocationjobshardingstrategytest.shardingforzeroserver,0,0,0,0,0,1,0,0,0,3.0,1.0,3.0,0.007,4,2,0,1,1,1,1,1,1,1,1
3702,elasticjob-elastic-job-lite,io.elasticjob.lite.api.strategy.impl.averageallocationjobshardingstrategytest.shardingforoneserver,0,0,0,0,0,1,0,0,0,5.0,1.0,3.0,0.004,10,3,0,1,1,1,1,1,1,1,1
3703,elasticjob-elastic-job-lite,io.elasticjob.lite.api.strategy.impl.averageallocationjobshardingstrategytest.shardingforserversmorethanshardingcount,0,0,0,0,0,1,0,0,0,7.0,1.0,5.0,0.001,13,3,0,1,1,1,1,1,1,1,1
3704,elasticjob-elastic-job-lite,io.elasticjob.lite.api.strategy.impl.averageallocationjobshardingstrategytest.shardingforserverslessthanshardingcountaliquot,0,0,0,0,0,1,0,0,0,7.0,1.0,5.0,0.006,12,3,0,1,1,1,1,1,1,1,1
3705,elasticjob-elastic-job-lite,io.elasticjob.lite.api.strategy.impl.averageallocationjobshardingstrategytest.shardingforserverslessthanshardingcountaliquantfor8shardingcountand3servers,0,0,0,0,0,1,0,0,0,7.0,1.0,5.0,0.059,13,3,0,1,1,1,1,1,1,1,1
3706,elasticjob-elastic-job-lite,io.elasticjob.lite.api.strategy.impl.averageallocationjobshardingstrategytest.shardingforserverslessthanshardingcountaliquantfor10shardingcountand3servers,0,0,0,0,0,1,0,0,0,7.0,1.0,5.0,0.004,13,3,0,1,1,1,1,1,1,1,1
3707,elasticjob-elastic-job-lite,io.elasticjob.lite.api.strategy.impl.rotateserverbynamejobshardingstrategytest.assertsharding1,0,0,0,0,0,0,0,0,0,7.0,1.0,9.0,0.044,17,4,0,1,1,1,1,1,1,1,1
3708,elasticjob-elastic-job-lite,io.elasticjob.lite.api.strategy.impl.rotateserverbynamejobshardingstrategytest.assertsharding2,0,0,0,0,0,0,0,0,0,7.0,1.0,10.0,0.0,19,4,0,1,1,1,1,1,1,1,1
3709,elasticjob-elastic-job-lite,io.elasticjob.lite.api.strategy.impl.rotateserverbynamejobshardingstrategytest.assertsharding3,0,0,0,0,0,0,0,0,0,7.0,1.0,8.0,0.01,17,4,0,1,1,1,1,1,1,1,1
3710,elasticjob-elastic-job-lite,io.elasticjob.lite.api.strategy.jobshardingstrategyfactorytest.assertgetdefaultstrategy,0,0,0,0,0,0,0,0,0,3.0,1.0,2.0,0.038,5,3,0,1,1,1,1,1,1,1,1
3711,elasticjob-elastic-job-lite,io.elasticjob.lite.api.strategy.jobshardingstrategyfactorytest.assertgetstrategyfailurewhenclassnotfound,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,0.001,5,3,0,1,1,1,1,1,1,1,0
3712,elasticjob-elastic-job-lite,io.elasticjob.lite.api.strategy.jobshardingstrategyfactorytest.assertgetstrategyfailurewhennotstrategyclass,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,0.001,6,3,0,1,1,1,1,1,1,1,0
