id,projectName,testCase,isFlaky,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,testLength,numAsserts,numCoveredLines,ExecutionTime,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
10715,hector-client-hector,me.prettyprint.cassandra.connection.leastactivebalancingpolicytest.testgetpoolok,0,0,0,0,0,0,0,0,0,4.0,1.0,12.0,0.029,20,5,0,0,0,0,2,3,3,3,7
10716,hector-client-hector,me.prettyprint.cassandra.connection.leastactivebalancingpolicytest.testskipexhausted,0,0,0,0,0,1,0,0,0,8.0,1.0,16.0,2.362,35,8,0,0,0,0,3,3,3,3,13
10718,hector-client-hector,me.prettyprint.cassandra.connection.hthriftclienttest.testopenandclose,0,1,0,1,0,0,0,0,0,4.0,2.0,2.0,0.004,11,4,0,0,0,0,0,3,3,3,0
10719,hector-client-hector,me.prettyprint.cassandra.connection.hthriftclienttest.testfailondoubleopen,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,0.069,13,7,0,0,0,0,0,3,3,3,0
10720,hector-client-hector,me.prettyprint.cassandra.connection.hthriftclienttest.testgetcassandranotopen,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,0.002,14,5,0,0,0,0,0,3,3,3,0
10723,hector-client-hector,me.prettyprint.cassandra.examples.exampledaov2test.testinsertgetdelete,1,1,0,1,0,1,0,0,0,9.0,3.0,14.0,1.408,101,52,0,0,0,1,2,3,3,3,1
10724,hector-client-hector,me.prettyprint.cassandra.examples.exampledaov2test.testmultiinsertgetdelete,1,1,0,1,0,1,1,1,0,38.0,12.0,34.0,0.121,108,42,0,0,0,0,2,3,3,3,0
10726,hector-client-hector,me.prettyprint.cassandra.service.batchmutationtest.testaddinsertion,0,1,0,1,0,1,0,0,0,14.0,2.0,7.0,0.01,11,3,0,0,0,0,0,3,3,3,0
10727,hector-client-hector,me.prettyprint.cassandra.service.batchmutationtest.testaddsuperinsertion,0,1,0,1,0,1,0,0,0,14.0,2.0,6.0,0.262,12,4,0,0,0,0,0,3,3,3,0
10728,hector-client-hector,me.prettyprint.cassandra.service.batchmutationtest.testadddeletion,0,1,0,1,0,1,0,0,0,16.0,2.0,12.0,0.088,16,3,0,0,0,0,0,3,3,3,4
10732,hector-client-hector,me.prettyprint.cassandra.service.cassandrahostconfiguratortest.testconfigvaluespropogated,0,1,0,1,0,1,0,0,0,17.0,7.0,14.0,0.001,20,4,0,0,0,0,0,3,3,3,0
10733,hector-client-hector,me.prettyprint.cassandra.service.cassandrahostconfiguratortest.testapplyconfig,0,0,0,1,0,1,0,0,0,7.0,1.0,5.0,0.004,10,4,0,0,0,0,0,3,3,3,0
10734,hector-client-hector,me.prettyprint.cassandra.service.cassandrahostconfiguratortest.testhostnameonlydefaultport,0,0,0,0,0,1,0,0,0,5.0,1.0,6.0,0.001,16,4,0,0,0,0,0,3,3,3,0
10735,hector-client-hector,me.prettyprint.cassandra.service.cassandrahostconfiguratortest.testhostnameonlydefaultportmultiplehosts,0,1,0,0,0,1,0,0,0,7.0,3.0,5.0,0.055,18,9,0,0,0,1,2,3,3,3,0
10736,hector-client-hector,me.prettyprint.cassandra.service.cassandrahostconfiguratortest.testconfiguratorport,0,0,0,1,0,1,0,0,0,6.0,1.0,4.0,0.001,9,4,0,0,0,0,0,3,3,3,0
10737,hector-client-hector,me.prettyprint.cassandra.service.cassandrahostconfiguratortest.testconfiguratorclockresolution,0,0,0,1,0,0,0,0,0,14.0,1.0,3.0,0.008,8,3,0,0,0,1,2,3,3,3,0
10739,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testinsertandgetandremove,1,1,0,0,0,0,0,0,0,34.0,3.0,1.0,1.896,64,37,0,0,0,1,2,3,3,3,0
10740,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testinsertsuper,1,1,0,0,0,1,0,0,0,30.0,4.0,17.0,0.167,59,25,0,0,0,0,2,3,3,3,7
10741,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testbatchinsertcolumn,0,0,0,0,0,0,0,0,0,40.0,0.0,7.0,0.037,53,16,0,0,0,0,0,3,3,3,0
10742,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testbatchmutate,1,1,0,0,0,1,0,0,0,70.0,3.0,11.0,0.701,97,27,0,0,0,0,2,3,3,3,8
10743,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testbatchmutatebatchmutation,1,1,0,0,0,1,0,0,0,53.0,3.0,12.0,0.527,80,27,0,0,0,0,2,3,3,3,5
10744,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testbatchupdateinsertanddelonsame,1,1,0,0,0,1,0,0,0,47.0,4.0,18.0,0.321,78,28,0,0,0,0,2,3,3,3,5
10745,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testgetsupercolumn,0,0,0,0,0,0,0,0,0,28.0,0.0,7.0,0.03,53,16,0,0,0,0,0,3,3,3,0
10746,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testgetslice,1,1,0,0,0,1,0,0,0,31.0,3.0,19.0,0.404,72,25,0,0,0,0,2,3,3,3,3
10747,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testgetsuperslice,1,1,0,0,0,1,0,0,0,30.0,2.0,13.0,0.389,68,25,0,0,0,0,2,3,3,3,5
10748,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testmultigetcolumn,0,0,0,0,0,1,0,0,0,25.0,0.0,8.0,0.344,51,24,0,0,0,0,2,3,3,3,1
10749,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testmultigetsupercolumn,0,0,0,0,0,0,0,0,0,29.0,0.0,7.0,0.018,53,16,0,0,0,0,0,3,3,3,0
10750,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testmultigetslice,1,1,0,0,0,1,0,0,0,27.0,3.0,14.0,0.613,75,26,0,0,0,0,2,3,3,3,3
10751,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testmultigetslice_1,0,0,0,0,0,0,0,0,0,48.0,0.0,7.0,0.017,53,16,0,0,0,0,0,3,3,3,0
10752,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testmultigetsuperslice,0,0,0,0,0,0,0,0,0,49.0,0.0,7.0,0.02,53,16,0,0,0,0,0,3,3,3,0
10753,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testgetcount,0,0,0,0,0,1,0,0,0,16.0,0.0,7.0,0.445,50,24,0,0,0,0,2,3,3,3,1
10754,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testgetrangeslice,0,0,0,0,0,1,0,0,0,31.0,0.0,12.0,0.185,60,24,0,0,0,0,2,3,3,3,2
10755,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testgetrangeslices,0,1,0,0,0,1,0,0,0,33.0,4.0,20.0,0.32,81,26,0,0,0,0,2,3,3,3,5
10756,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testgetsuperrangeslice,0,0,0,0,0,1,0,0,0,33.0,0.0,11.0,0.173,56,24,0,0,0,0,2,3,3,3,3
10757,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testgetsuperrangeslices,0,1,0,0,0,1,0,0,0,34.0,5.0,20.0,0.192,83,26,0,0,0,0,2,3,3,3,8
10758,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testmultigetcount,1,1,1,0,0,1,0,0,0,31.0,4.0,16.0,0.354,63,23,0,0,0,0,2,3,3,3,3
10759,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testgetconsistencylevel,0,0,0,0,0,1,0,0,0,3.0,1.0,8.0,0.015,52,16,0,0,0,0,0,3,3,3,0
10760,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testgetkeyspacename,0,0,0,0,0,1,0,0,0,3.0,1.0,9.0,0.174,52,17,0,0,0,0,0,3,3,3,3
10764,hector-client-hector,me.prettyprint.cassandra.utils.timeuuidutilstest.testtimeuuidwithclockresolution,1,1,0,0,0,1,0,0,0,21.0,2.0,3.0,0.128,12,4,0,0,0,0,2,2,2,2,3
10765,hector-client-hector,me.prettyprint.cassandra.utils.timeuuidutilstest.testtimeuuidasbytearray,0,1,0,1,0,0,0,0,0,10.0,2.0,5.0,0.074,8,2,0,0,0,0,3,3,3,3,0
10766,hector-client-hector,me.prettyprint.cassandra.utils.timeuuidutilstest.testtimeuuidasbytebuffer,0,0,0,1,0,0,0,0,0,5.0,1.0,3.0,0.012,6,2,0,0,0,0,3,3,3,3,0
10769,hector-client-hector,me.prettyprint.cassandra.model.indexedslicesquerytest.testinsertgetremove,0,0,0,1,0,0,0,0,0,13.0,1.0,8.0,1.588,116,55,0,0,1,2,2,3,3,3,0
10770,hector-client-hector,me.prettyprint.cassandra.model.indexedslicesquerytest.testmulticlause,0,0,0,1,0,1,0,0,0,15.0,1.0,7.0,0.035,104,40,0,0,1,2,2,3,3,3,0
10771,hector-client-hector,me.prettyprint.cassandra.model.indexedslicesquerytest.testeqclausemiss,0,0,0,1,0,1,0,0,0,12.0,1.0,6.0,0.03,86,38,0,0,1,2,2,3,3,3,1
10772,hector-client-hector,me.prettyprint.cassandra.model.indexedslicesquerytest.testrowcountlimit,0,0,0,1,1,1,0,0,0,13.0,1.0,8.0,0.019,117,43,0,0,1,2,2,3,3,3,0
10774,hector-client-hector,me.prettyprint.cassandra.model.configurableconsistencyleveltest.testreadwritesame,0,0,0,0,0,0,0,0,0,4.0,1.0,1.0,0.986,10,4,0,0,0,0,0,3,3,3,0
10775,hector-client-hector,me.prettyprint.cassandra.model.configurableconsistencyleveltest.testdefaults,0,0,0,1,0,0,0,0,0,6.0,1.0,3.0,0.002,7,2,0,0,0,0,0,3,3,3,0
10776,hector-client-hector,me.prettyprint.cassandra.model.configurableconsistencyleveltest.testsetruntimecl,0,0,0,1,0,0,0,0,0,6.0,1.0,2.0,0.035,9,2,0,0,0,0,0,3,3,3,0
10779,hector-client-hector,me.prettyprint.cassandra.model.multigetcountquerytest.testmultigetcount,1,0,0,1,0,0,0,0,0,19.0,1.0,6.0,1.246,90,49,0,0,0,1,2,3,3,3,0
10782,hector-client-hector,me.prettyprint.cassandra.model.abstractslicequerytest.testgetsetpredicate_columnnames,0,1,0,1,0,0,0,0,0,8.0,2.0,4.0,1.379,16,10,0,0,0,0,0,3,3,3,0
10783,hector-client-hector,me.prettyprint.cassandra.model.abstractslicequerytest.testgetsetpredicate_range,0,1,0,1,0,1,0,0,0,12.0,5.0,12.0,0.821,21,8,0,0,0,0,0,3,3,3,5
10784,hector-client-hector,me.prettyprint.cassandra.model.columnslicetest.testconstruction,0,1,0,1,0,1,0,0,0,16.0,3.0,12.0,0.192,20,7,0,0,0,0,0,3,3,3,0
10787,hector-client-hector,me.prettyprint.cassandra.model.mutatortest.testinsert,1,1,0,0,0,0,0,0,0,7.0,2.0,6.0,1.146,86,51,0,0,0,1,2,3,3,3,0
10788,hector-client-hector,me.prettyprint.cassandra.model.mutatortest.testinsertsuper,0,1,0,0,0,1,0,0,0,10.0,2.0,9.0,0.023,59,29,0,0,0,1,2,3,3,3,0
10789,hector-client-hector,me.prettyprint.cassandra.model.mutatortest.testsubdelete,1,1,0,1,0,1,0,0,0,25.0,2.0,24.0,0.084,87,36,0,0,0,1,2,3,3,3,0
10790,hector-client-hector,me.prettyprint.cassandra.model.mutatortest.testbatchmutationmanagement,1,1,0,1,0,1,0,0,0,33.0,5.0,11.0,0.036,65,36,0,0,0,1,2,3,3,3,1
10791,hector-client-hector,me.prettyprint.cassandra.model.mutatortest.testrowdeletion,1,1,0,1,0,1,0,0,0,31.0,2.0,19.0,0.037,95,40,0,0,0,1,2,3,3,3,0
10794,hector-client-hector,me.prettyprint.cassandra.model.rangeslicesquerytest.testkeysonlypredicate,0,1,0,1,0,0,0,0,0,15.0,4.0,3.0,1.191,135,57,0,0,0,1,2,5,5,5,0
10795,hector-client-hector,me.prettyprint.cassandra.dao.simplecassandradaotest.testinsertgetdelete,1,1,0,1,0,0,0,0,0,6.0,2.0,9.0,3.576,96,53,0,0,0,1,2,3,3,3,0
10796,hector-client-hector,me.prettyprint.hector.api.hfactorytest.testcreateclockresolution,0,1,0,0,0,0,0,0,0,14.0,5.0,4.0,0.143,14,8,0,0,0,0,2,3,3,3,0
10797,hector-client-hector,me.prettyprint.hector.api.clockresolutiontest.testmicrosecondssync,0,0,1,0,0,0,0,0,0,17.0,1.0,0.0,0.826,6,5,0,0,0,0,2,3,3,3,0
10798,hector-client-hector,me.prettyprint.hom.hectorobjectmappertest.testcreateinstance,0,1,0,0,0,1,0,0,0,52.0,13.0,5.0,0.025,22,10,0,0,1,2,2,2,2,2,0
10799,hector-client-hector,me.prettyprint.hom.hectorobjectmappertest.testcreatecolumnset,0,1,0,0,0,1,0,0,0,42.0,15.0,2.0,1.381,14,9,0,0,1,2,2,2,2,2,0
10800,hector-client-hector,me.prettyprint.hom.hectorobjectmappertest.testcreateinstancecustomidtype,0,1,0,0,0,1,0,0,0,13.0,2.0,2.0,0.049,17,8,0,0,0,1,2,2,2,2,0
10801,hector-client-hector,me.prettyprint.hom.hectorobjectmappertest.testisserializable,0,0,0,0,0,1,0,0,0,3.0,1.0,1.0,0.027,9,6,0,0,1,1,2,2,2,2,0
10802,hector-client-hector,me.prettyprint.hom.hectorobjectmappertest.testisnotserializable,0,0,0,0,0,1,0,0,0,3.0,1.0,1.0,0.022,9,6,0,0,1,2,2,2,2,2,0
10804,hector-client-hector,me.prettyprint.hom.classcachemgrtest.testgetcolfammapdefbyclass,0,1,0,1,0,1,0,0,0,13.0,3.0,7.0,0.116,24,10,0,0,1,2,2,2,2,2,0
10805,hector-client-hector,me.prettyprint.hom.classcachemgrtest.testgetcolfammapdefbyclassanonymousclassok,0,1,0,1,0,1,0,0,0,11.0,3.0,7.0,0.025,23,10,0,0,0,1,2,2,2,2,0
10806,hector-client-hector,me.prettyprint.hom.classcachemgrtest.testgetcolfammapdefbyclasssubclassnotok,0,0,0,1,0,0,0,0,0,10.0,1.0,5.0,0.019,20,10,0,0,0,1,2,2,2,2,0
10807,hector-client-hector,me.prettyprint.hom.classcachemgrtest.testgetcolfammapdefbyclassanonymoussubclassnotok,0,0,0,1,0,0,0,0,0,8.0,1.0,5.0,0.02,23,10,0,0,0,1,2,2,2,2,0
10808,hector-client-hector,me.prettyprint.hom.classcachemgrtest.testinheritanceofentity,0,1,0,0,0,1,0,0,0,16.0,7.0,10.0,0.065,34,10,0,1,1,1,2,2,2,2,0
10809,hector-client-hector,me.prettyprint.hom.classcachemgrtest.testinheritancewithmultilevels,0,1,0,1,0,1,0,0,0,17.0,10.0,14.0,0.058,37,10,0,0,1,2,3,3,3,3,0
10810,hector-client-hector,me.prettyprint.hom.classcachemgrtest.testinheritanceofnonentity,0,1,0,0,0,1,0,0,0,9.0,3.0,6.0,0.039,23,10,0,0,1,1,2,2,2,2,0
10812,hector-client-hector,me.prettyprint.hom.classcachemgrtest.testbadpojo,0,0,0,0,0,0,0,0,0,4.0,0.0,2.0,0.025,20,10,0,0,0,1,2,2,2,2,0
10813,hector-client-hector,me.prettyprint.hom.classcachemgrtest.testbadidgettersetter,0,0,0,0,0,0,0,0,0,4.0,0.0,3.0,0.009,17,10,0,0,0,1,2,2,2,2,0
10814,hector-client-hector,me.prettyprint.hom.classcachemgrtest.testdupeentitycolumnfamilymapping,0,0,0,0,0,0,0,0,0,5.0,0.0,3.0,0.297,18,10,0,0,2,2,2,2,2,2,0
10815,hector-client-hector,me.prettyprint.hom.annotations.annotationscannertest.testscanforannotation,0,1,0,0,0,0,0,0,0,18.0,6.0,14.0,1.237,16,2,0,0,1,1,2,2,2,2,0
10816,hector-client-hector,com.mycompany.furniture.furnituretest.testfurniture,0,1,0,1,0,0,0,0,1,44.0,4.0,7.0,0.608,35,14,0,0,2,2,2,2,2,2,8
10820,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testinsertgetremove,1,1,0,0,1,0,0,0,0,40.0,10.0,9.0,1.314,92,52,0,0,0,1,2,3,3,3,0
10821,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testbatchinsertgetremove,1,1,0,0,0,1,0,0,0,38.0,5.0,15.0,0.058,90,37,0,0,0,1,2,3,3,3,1
10822,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testsuperinsertgetremove,1,1,0,0,0,1,0,0,0,39.0,8.0,25.0,0.101,101,40,0,0,0,1,2,3,3,3,1
10823,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testsubcolumnquery,1,1,0,0,0,1,0,0,0,28.0,6.0,5.0,0.129,86,41,0,0,0,1,2,3,3,3,1
10824,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testmultigetslicequery,1,1,1,0,0,1,0,0,0,55.0,16.0,7.0,0.119,83,40,0,0,0,1,2,3,3,3,2
10825,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testslicequery,1,1,1,0,0,1,0,0,0,45.0,12.0,8.0,0.022,71,37,0,0,0,1,2,3,3,3,3
10826,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testsuperslicequery,1,1,1,0,0,1,0,0,0,60.0,11.0,34.0,0.037,111,37,0,0,0,1,2,3,3,3,2
10827,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testsubslicequery,1,1,1,0,0,1,0,0,0,52.0,10.0,11.0,0.039,86,38,0,0,0,1,2,3,3,3,1
10828,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testmultigetsuperslicequery,1,1,0,0,0,1,0,0,0,30.0,8.0,4.0,0.049,91,41,0,0,0,1,2,3,3,3,0
10829,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testmultigetsubslicequery,1,1,1,0,0,1,0,0,0,58.0,16.0,4.0,0.026,88,41,0,0,0,1,2,3,3,3,0
10830,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testrangeslicesquery,0,1,1,0,0,1,0,0,0,57.0,17.0,7.0,0.215,89,42,0,0,0,1,2,3,3,3,2
10831,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testrangesuperslicesquery,0,1,1,0,0,1,0,0,0,50.0,15.0,4.0,0.062,95,43,0,0,0,1,2,3,3,3,0
10832,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testrangesubslicesquery,0,1,0,0,0,1,0,0,0,31.0,9.0,4.0,0.033,95,43,0,0,0,1,2,3,3,3,0
10833,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testcountquery,1,1,0,0,0,1,0,0,0,23.0,4.0,9.0,0.056,63,35,0,0,0,1,2,3,3,3,3
10834,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testsupercountquery,1,1,0,0,0,1,0,0,0,15.0,2.0,5.0,0.026,65,36,0,0,0,1,2,3,3,3,1
10835,hector-client-hector,me.prettyprint.hector.api.apiv2systemtest.testsubcountquery,1,1,0,0,1,1,0,0,0,15.0,2.0,6.0,0.036,76,39,0,0,0,1,2,3,3,3,1
10842,hector-client-hector,me.prettyprint.cassandra.service.cassandraauthtest.testdescribekeyspaces,0,0,0,0,0,0,0,0,1,5.0,1.0,9.0,0.899,76,35,0,0,0,1,2,3,3,3,0
10843,hector-client-hector,me.prettyprint.cassandra.service.cassandraauthtest.testdescribekeyspacesbadauth,0,1,0,0,1,0,0,0,1,9.0,2.0,9.0,0.15,43,19,0,0,1,0,2,3,3,3,0
10844,hector-client-hector,me.prettyprint.cassandra.service.cassandraauthtest.testdescribekeyspace,0,1,0,0,1,1,0,0,1,6.0,2.0,15.0,0.299,64,23,0,0,1,0,2,3,3,3,0
10845,hector-client-hector,me.prettyprint.cassandra.service.cassandraauthtest.testadddropcolumnfamily,0,0,0,0,1,1,0,0,1,7.0,1.0,16.0,2.84,66,23,0,0,1,0,2,3,3,3,0
10846,hector-client-hector,me.prettyprint.cassandra.service.cassandraauthtest.testadddropkeyspace,0,0,0,0,1,1,0,0,1,9.0,1.0,15.0,1.286,65,24,0,0,1,0,2,3,3,3,0
10847,hector-client-hector,me.prettyprint.cassandra.service.cassandraauthtest.testinsertandgetandremove,1,1,0,0,1,1,0,0,1,36.0,3.0,15.0,1.4,64,28,0,0,0,0,2,3,3,3,3
10848,hector-client-hector,me.prettyprint.cassandra.service.cassandraauthtest.testinsertandgetandremovebadauth,0,1,0,0,0,0,0,0,1,17.0,2.0,4.0,0.04,54,24,0,0,1,0,2,3,3,3,0
10850,hector-client-hector,me.prettyprint.hom.entitymanagerfactorytest.testcreateentitymanager,1,1,0,1,0,0,0,0,0,5.0,2.0,5.0,0.936,22,11,0,0,2,2,2,2,2,2,0
10851,hector-client-hector,me.prettyprint.hom.entitymanagerfactorytest.testcloseentitymanagerfactory,0,1,0,1,0,0,0,0,0,6.0,2.0,6.0,0.036,14,4,0,0,2,2,2,2,2,2,0
