,id,projectName,testCase,isFlaky,prediction
672,8433.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.dirtycheck.dirtycheckchangesettest.should_generate_update_for_remove_all,0.0,False
674,8435.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.dirtycheck.dirtycheckchangesettest.should_generate_update_for_assign_list_value,0.0,False
685,8447.0,doanduyhai-Achilles,info.archinnov.achilles.internal.consistency.consistencyoverridertest.should_get_write_level_from_entity_meta,0.0,False
691,8453.0,doanduyhai-Achilles,info.archinnov.achilles.internal.consistency.consistencyconvertertest.should_exception_when_no_cql_level,0.0,False
720,8485.0,doanduyhai-Achilles,info.archinnov.achilles.internal.context.configurationcontexttest.should_get_mapper_for_type,0.0,False
728,8496.0,doanduyhai-Achilles,info.archinnov.achilles.internal.context.daocontexttest.should_push_insert,0.0,False
736,8504.0,doanduyhai-Achilles,info.archinnov.achilles.internal.context.daocontexttest.should_load_property,0.0,False
738,8506.0,doanduyhai-Achilles,info.archinnov.achilles.internal.context.daocontexttest.should_execute_query,0.0,False
864,8648.0,doanduyhai-Achilles,info.archinnov.achilles.internal.persistence.operations.counterpersistertest.should_not_persist_counters_if_no_delta,0.0,False
870,8654.0,doanduyhai-Achilles,info.archinnov.achilles.internal.cql.typemappertest.should_get_string_value_from_row,0.0,False
879,8667.0,doanduyhai-Achilles,info.archinnov.achilles.internal.statement.wrapper.regularstatementwrappertest.should_throw_exception_on_cas_error,0.0,False
899,8692.0,doanduyhai-Achilles,info.archinnov.achilles.internal.statement.slicequerystatementgeneratortest.should_generate_where_clause,0.0,False
909,8705.0,doanduyhai-Achilles,info.archinnov.achilles.internal.statement.cache.statementcachekeytest.should_be_equals,0.0,False
915,8711.0,doanduyhai-Achilles,info.archinnov.achilles.internal.statement.prepared.preparedstatementgeneratortest.should_prepare_update_fields_with_clustered_id_ps,0.0,False
916,8712.0,doanduyhai-Achilles,info.archinnov.achilles.internal.statement.prepared.preparedstatementgeneratortest.should_exception_when_preparing_select_for_counter_type,0.0,False
921,8717.0,doanduyhai-Achilles,info.archinnov.achilles.internal.statement.prepared.preparedstatementgeneratortest.should_remove_entity_having_counter,0.0,False
934,8731.0,doanduyhai-Achilles,info.archinnov.achilles.internal.statement.prepared.preparedstatementbindertest.should_bind_for_insert_with_simple_id,0.0,False
942,8739.0,doanduyhai-Achilles,info.archinnov.achilles.internal.statement.prepared.preparedstatementbindertest.should_bind_for_clustered_counter_increment_decrement,0.0,False
944,8741.0,doanduyhai-Achilles,info.archinnov.achilles.internal.statement.prepared.preparedstatementbindertest.should_bind_for_clustered_counter_delete,0.0,False
946,8743.0,doanduyhai-Achilles,info.archinnov.achilles.internal.statement.prepared.preparedstatementbindertest.should_bind_for_assign_value_to_set,0.0,False
954,8751.0,doanduyhai-Achilles,info.archinnov.achilles.internal.statement.prepared.preparedstatementbindertest.should_bind_for_set_element_at_index_to_list,0.0,False
983,8781.0,doanduyhai-Achilles,info.archinnov.achilles.internal.reflection.reflectioninvokertest.should_not_set_value_when_null_field,0.0,False
988,8786.0,doanduyhai-Achilles,info.archinnov.achilles.internal.reflection.reflectioninvokertest.should_get_primary_key,0.0,False
990,8788.0,doanduyhai-Achilles,info.archinnov.achilles.internal.reflection.reflectioninvokertest.should_return_null_key_when_null_entity,0.0,False
998,8796.0,doanduyhai-Achilles,info.archinnov.achilles.internal.reflection.objectinstantiatortest.should_instantiate_class_without_public_constructor,0.0,False
1005,8805.0,doanduyhai-Achilles,info.archinnov.achilles.integration.spring.persistencemanagerfactorybeantest.should_exception_when_no_keyspace_name_set,0.0,False
1012,8812.0,doanduyhai-Achilles,info.archinnov.achilles.junit.achillesresourcetest.should_bootstrap_embedded_server_and_entity_manager,0.0,False
1029,8832.0,doanduyhai-Achilles,info.archinnov.achilles.test.integration.tests.clusteredentityit.should_persist_with_ttl,1.0,True
1036,8839.0,doanduyhai-Achilles,info.archinnov.achilles.test.integration.tests.clusteredentityit.should_query_with_default_params,0.0,False
1046,8849.0,doanduyhai-Achilles,info.archinnov.achilles.test.integration.tests.clusteredentityit.should_remove_with_default_params,0.0,False
6,7711.0,doanduyhai-Achilles,info.archinnov.achilles.schemabuilder.createtest.should_create_simple_table_with_map,0.0,False
8,7713.0,doanduyhai-Achilles,info.archinnov.achilles.schemabuilder.createtest.should_create_table_with_composite_partition_key,0.0,False
12,7717.0,doanduyhai-Achilles,info.archinnov.achilles.schemabuilder.createtest.should_exception_when_no_clustering_order_provided,0.0,False
29,7734.0,doanduyhai-Achilles,info.archinnov.achilles.schemabuilder.createtest.should_fail_if_keyspace_name_is_a_reserved_keyword,0.0,False
30,7735.0,doanduyhai-Achilles,info.archinnov.achilles.schemabuilder.createtest.should_fail_if_table_name_is_a_reserved_keyword,0.0,False
45,7750.0,doanduyhai-Achilles,info.archinnov.achilles.schemabuilder.altertest.should_fail_if_altered_column_is_a_reserved_keyword,0.0,False
57,7762.0,doanduyhai-Achilles,info.archinnov.achilles.type.optionstest.should_duplicate_with_new_timestamp,0.0,False
92,7800.0,doanduyhai-Achilles,info.archinnov.achilles.query.slice.rootslicequerybuildertest.should_get_n,0.0,False
93,7801.0,doanduyhai-Achilles,info.archinnov.achilles.query.slice.rootslicequerybuildertest.should_get_first,0.0,False
107,7815.0,doanduyhai-Achilles,info.archinnov.achilles.query.slice.rootslicequerybuildertest.should_remove_n,0.0,False
108,7816.0,doanduyhai-Achilles,info.archinnov.achilles.query.slice.rootslicequerybuildertest.should_remove_first,0.0,False
124,7835.0,doanduyhai-Achilles,info.archinnov.achilles.query.slice.slicequeryvalidatortest.should_exception_when_too_many_start_components,0.0,False
135,7847.0,doanduyhai-Achilles,info.archinnov.achilles.query.slice.cqlslicequerytest.should_get_cql_consistency_level,0.0,False
138,7850.0,doanduyhai-Achilles,info.archinnov.achilles.query.slice.cqlslicequerytest.should_get_ordering_asc,0.0,False
140,7852.0,doanduyhai-Achilles,info.archinnov.achilles.query.slice.cqlslicequerytest.should_get_components_name,0.0,False
186,7902.0,doanduyhai-Achilles,info.archinnov.achilles.persistence.persistencemanagertest.should_return_raw_typed_query_builder,0.0,False
189,7905.0,doanduyhai-Achilles,info.archinnov.achilles.persistence.persistencemanagertest.should_serialize_to_json,0.0,False
209,7928.0,doanduyhai-Achilles,info.archinnov.achilles.configuration.argumentextractortest.should_init_empty_entity_packages,0.0,False
234,7953.0,doanduyhai-Achilles,info.archinnov.achilles.configuration.argumentextractortest.should_return_default_validator,0.0,False
236,7955.0,doanduyhai-Achilles,info.archinnov.achilles.configuration.argumentextractortest.should_return_null_when_bean_validation_not_configured,0.0,False
256,7977.0,doanduyhai-Achilles,info.archinnov.achilles.internal.table.columnmetadatacomparatortest.should_fail_if_not_same_column_name,0.0,False
263,7985.0,doanduyhai-Achilles,info.archinnov.achilles.internal.table.tableupdatertest.should_update_table_with_new_list_field,0.0,False
292,8016.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.transcoding.compoundtranscodertest.should_encode_to_null_components,0.0,False
323,8048.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.transcoding.abstracttranscodertest.should_exception_by_default_on_encode_key,0.0,False
331,8056.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.transcoding.abstracttranscodertest.should_exception_by_default_on_decode_list,0.0,False
347,8072.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.entitymetabuildertest.should_build_meta_with_column_family_name,0.0,False
356,8081.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.clusteringcomponentstest.should_skip_validation_when_null_clustering_value,0.0,False
373,8098.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.entitymetatest.should_encode_cas_condition_value,0.0,False
380,8111.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.partitioncomponentstest.should_validate_partition_components,0.0,False
388,8120.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.propertymetabuildertest.should_build_compound_id,0.0,False
406,8138.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.propertymetatest.should_get_partition_key_field,0.0,False
407,8139.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.propertymetatest.should_return_null_when_no_partition_key_field,0.0,False
414,8146.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.propertymetatest.should_return_true_for_is_embedded_id,0.0,False
421,8153.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.propertymetatest.should_force_decode_from_json_to_type,0.0,False
425,8157.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.propertymetatest.should_exception_when_asking_partition_key_on_non_embedded_id_field,0.0,False
429,8161.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.propertymetatest.should_get_map_value_from_field,0.0,False
432,8164.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.propertymetatest.should_get_empty_clustering_component_names,0.0,False
435,8167.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.propertymetatest.should_return_true_for_is_component_time_uuid,0.0,False
440,8172.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.embeddedidpropertiestest.should_to_string,0.0,False
442,8174.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.embeddedidpropertiestest.should_get_reversed_component,0.0,False
443,8175.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.holder.embeddedidpropertiestest.should_return_null_if_no_ordering_component,0.0,False
453,8186.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyparsertest.should_parse_embedded_id,0.0,False
459,8192.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyparsertest.should_parse_counter_property_with_consistency_level,0.0,False
464,8197.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyparsertest.should_parse_index,0.0,False
467,8200.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.parsing.propertyparsertest.should_parse_map,0.0,False
497,8236.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.parsing.embeddedidparsertest.should_parse_embedded_id_with_compound_partition_key,0.0,False
529,8268.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.parsing.entityintrospectortest.should_infer_column_family_from_default_name_when_empty_annotation_name,0.0,False
540,8279.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.parsing.validator.propertyparsingvalidatortest.should_exception_when_map_not_parameterized,0.0,False
556,8296.0,doanduyhai-Achilles,info.archinnov.achilles.internal.metadata.discovery.achillesbootstrappertest.should_build_dao_context,0.0,False
568,8315.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.entityinterceptortest.should_return_null_for_map_property,0.0,False
577,8324.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.entityinterceptortest.should_load_clustered_counter,0.0,False
582,8330.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.wrapper.mapwrappertest.should_get_value,0.0,False
587,8335.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.wrapper.mapwrappertest.should_not_mark_dirty_when_clear_on_empty_map,0.0,False
592,8340.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.wrapper.mapwrappertest.should_not_mark_dirty_on_remove_from_keyset_iterator,0.0,False
593,8341.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.wrapper.mapwrappertest.should_mark_dirty_on_put,0.0,False
603,8355.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.wrapper.setwrappertest.should_not_mark_dirty_on_clear_when_empty,0.0,False
615,8367.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.wrapper.setwrappertest.should_return_array,0.0,False
616,8368.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.wrapper.setwrappertest.should_return_array_with_argument,0.0,False
622,8376.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.wrapper.listwrappertest.should_exception_when_adding_at_index,0.0,False
635,8389.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.wrapper.listwrappertest.should_return_copy_of_iterator,0.0,False
641,8395.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.wrapper.listwrappertest.should_not_mark_dirty_on_retain_all_when_all_match,0.0,False
649,8407.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.wrapper.builder.setwrapperbuildertest.should_build,0.0,False
654,8413.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.dirtycheck.dirtycheckchangesettest.should_get_encoded_set_changes,0.0,False
655,8415.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.dirtycheck.dirtycheckchangesettest.should_get_encoded_map_changes,0.0,False
658,8419.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.dirtycheck.dirtycheckchangesettest.should_generate_update_for_removed_elements,0.0,False
669,8430.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.dirtycheck.dirtycheckchangesettest.should_generate_update_for_added_entries_with_bind_marker,0.0,False
671,8432.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.dirtycheck.dirtycheckchangesettest.should_generate_update_for_removed_key_with_bind_marker,0.0,False
675,8436.0,doanduyhai-Achilles,info.archinnov.achilles.internal.proxy.dirtycheck.dirtycheckchangesettest.should_generate_update_for_assign_list_value_with_bind_marker,0.0,False
701,8465.0,doanduyhai-Achilles,info.archinnov.achilles.internal.context.batchingflushcontexttest.should_start_batch,0.0,False
708,8472.0,doanduyhai-Achilles,info.archinnov.achilles.internal.context.batchingflushcontexttest.should_duplicate_with_no_data_but_consistency,0.0,False
710,8475.0,doanduyhai-Achilles,info.archinnov.achilles.internal.context.immediateflushcontexttest.should_return_immediate_type,0.0,False
713,8478.0,doanduyhai-Achilles,info.archinnov.achilles.internal.context.immediateflushcontexttest.should_flush,0.0,False
717,8482.0,doanduyhai-Achilles,info.archinnov.achilles.internal.context.immediateflushcontexttest.should_trigger_interceptor,0.0,False
727,8494.0,doanduyhai-Achilles,info.archinnov.achilles.internal.context.persistencecontextfactorytest.should_create_new_context_for_slice_query,0.0,False
729,8497.0,doanduyhai-Achilles,info.archinnov.achilles.internal.context.daocontexttest.should_push_update,0.0,False
732,8500.0,doanduyhai-Achilles,info.archinnov.achilles.internal.context.daocontexttest.should_push_list_remove_at_index_update,0.0,False
752,8520.0,doanduyhai-Achilles,info.archinnov.achilles.internal.context.daocontexttest.should_execute_batch,0.0,False
760,8530.0,doanduyhai-Achilles,info.archinnov.achilles.internal.validation.validatortest.should_exception_when_string_null,0.0,False
761,8531.0,doanduyhai-Achilles,info.archinnov.achilles.internal.validation.validatortest.should_exception_when_null,0.0,False
770,8540.0,doanduyhai-Achilles,info.archinnov.achilles.internal.validation.validatortest.should_exception_when_interface,0.0,False
771,8541.0,doanduyhai-Achilles,info.archinnov.achilles.internal.validation.validatortest.should_exception_when_abstract_class,0.0,False
774,8544.0,doanduyhai-Achilles,info.archinnov.achilles.internal.validation.validatortest.should_exception_when_map_size_does_not_match,0.0,False
777,8548.0,doanduyhai-Achilles,info.archinnov.achilles.internal.persistence.operations.entityloadertest.should_load_simple_entity,0.0,False
783,8554.0,doanduyhai-Achilles,info.archinnov.achilles.internal.persistence.operations.internalcounterbuildertest.should_build_counter_with_null_initial_value,0.0,False
784,8555.0,doanduyhai-Achilles,info.archinnov.achilles.internal.persistence.operations.internalcounterbuildertest.should_increment,0.0,False
785,8556.0,doanduyhai-Achilles,info.archinnov.achilles.internal.persistence.operations.internalcounterbuildertest.should_decrement,0.0,False
794,8566.0,doanduyhai-Achilles,info.archinnov.achilles.internal.persistence.operations.entityvalidatortest.should_validate_clustered_id,0.0,False
818,8591.0,doanduyhai-Achilles,info.archinnov.achilles.internal.persistence.operations.counterloadertest.should_load_clustered_counters,0.0,False
868,8652.0,doanduyhai-Achilles,info.archinnov.achilles.internal.cql.typemappertest.should_convert_java_to_cql_type,0.0,False
872,8656.0,doanduyhai-Achilles,info.archinnov.achilles.internal.cql.typemappertest.should_return_long_as_compatible_java_type,0.0,False
891,8681.0,doanduyhai-Achilles,info.archinnov.achilles.internal.statement.statementgeneratortest.should_generate_set_element_at_index_to_list_with_cas_conditions,0.0,False
919,8715.0,doanduyhai-Achilles,info.archinnov.achilles.internal.statement.prepared.preparedstatementgeneratortest.should_remove_entity_having_single_key,0.0,False
920,8716.0,doanduyhai-Achilles,info.archinnov.achilles.internal.statement.prepared.preparedstatementgeneratortest.should_remove_entity_having_clustered_key,0.0,False
933,8729.0,doanduyhai-Achilles,info.archinnov.achilles.internal.statement.prepared.preparedstatementgeneratortest.should_prepare_statement_to_remove_entry_from_map,0.0,False
937,8734.0,doanduyhai-Achilles,info.archinnov.achilles.internal.statement.prepared.preparedstatementbindertest.should_bind_with_only_pk_in_where_clause,0.0,False
945,8742.0,doanduyhai-Achilles,info.archinnov.achilles.internal.statement.prepared.preparedstatementbindertest.should_bind_for_remove_all_from_collection_and_map,0.0,False
949,8746.0,doanduyhai-Achilles,info.archinnov.achilles.internal.statement.prepared.preparedstatementbindertest.should_bind_for_add_element_to_set,0.0,False
971,8769.0,doanduyhai-Achilles,info.archinnov.achilles.internal.reflection.rowmethodinvokertest.should_exception_when_invoking_list_getter_from_row,0.0,False
972,8770.0,doanduyhai-Achilles,info.archinnov.achilles.internal.reflection.rowmethodinvokertest.should_exception_when_invoking_set_getter_from_row,0.0,False
