,id,nameProject,testCase,isFlaky,prediction
293,20059.0,querydsl,com.querydsl.sql.jdbctypemappingtest.bytestypes,False,False
306,20072.0,querydsl,com.querydsl.sql.sqltemplatestest.numeric_operations,False,False
321,20087.0,querydsl,com.querydsl.sql.teradatatemplatestest.createtemplates,False,False
356,20123.0,querydsl,com.querydsl.sql.sqlqueryfactorytest.query,False,False
359,20126.0,querydsl,com.querydsl.sql.sqlqueryfactorytest.insert,False,False
379,20148.0,querydsl,com.querydsl.sql.windowfunctiontest.all,False,False
386,20155.0,querydsl,com.querydsl.sql.windowfunctiontest.keep_last,False,False
398,20167.0,querydsl,com.querydsl.sql.serializationtest.functioncall3,False,False
430,20201.0,querydsl,com.querydsl.sql.mssql.windowfunctiontest.tostring,False,False
432,20203.0,querydsl,com.querydsl.sql.mssql.windowfunctiontest.orderby,False,False
453,20224.0,querydsl,com.querydsl.sql.types.abstractjsr310datetimetypetest.tojoda,False,False
467,20238.0,querydsl,com.querydsl.sql.types.typetest.invoke,False,False
497,20270.0,querydsl,com.querydsl.sql.dml.sqldeleteclausetest.clear,False,False
503,20277.0,querydsl,com.querydsl.sql.dml.sqlmergeclausetest.clear,False,False
504,20278.0,querydsl,com.querydsl.sql.dml.defaultmappertest.extract,False,False
508,20282.0,querydsl,com.querydsl.sql.dml.sqlupdateclausetest.getsql,False,False
512,20286.0,querydsl,com.querydsl.sql.dml.sqlupdateclausetest.clear,False,False
523,20298.0,querydsl,com.querydsl.sql.mysql.mysqlqueryfactorytest.insertignore,False,False
548,20324.0,querydsl,com.querydsl.sql.mysql.mysqlquerytest.intooutfile,False,False
589,20371.0,querydsl,com.querydsl.sql.codegen.extendednamingstrategytest.getpropertynameforprimarykey,False,True
601,20385.0,querydsl,com.querydsl.sql.codegen.originalnamingstrategytest.getpropertynameforinverseforeignkey,False,False
606,20391.0,querydsl,com.querydsl.sql.codegen.ant.antmetadataexportertest.execute_with_import,False,False
611,20396.0,querydsl,com.querydsl.sql.codegen.support.renamemappingtest.schematabletoschematable,False,False
641,20428.0,querydsl,com.querydsl.lucene4.lucenequerytest.list_distinct_property,False,False
644,20431.0,querydsl,com.querydsl.lucene4.lucenequerytest.list_sorted_descending_by_year,False,False
649,20436.0,querydsl,com.querydsl.lucene4.lucenequerytest.list_sorted_index_problem_in_max_doc,False,False
653,20440.0,querydsl,com.querydsl.lucene4.lucenequerytest.load_singleresult,False,False
657,20444.0,querydsl,com.querydsl.lucene4.lucenequerytest.single_result_considers_limit_and_actual_result_size,False,False
661,20448.0,querydsl,com.querydsl.lucene4.lucenequerytest.uniqueresult_contract,False,False
670,20457.0,querydsl,com.querydsl.lucene4.lucenequerytest.uniqueresult_finds_more_than_one_result,False,False
682,20469.0,querydsl,com.querydsl.lucene4.lucenequerytest.list_not_sorted_limit_0,False,False
684,20471.0,querydsl,com.querydsl.lucene4.lucenequerytest.list_not_sorted_offset_negative,False,False
685,20472.0,querydsl,com.querydsl.lucene4.lucenequerytest.list_sorted_ascending_offset_0,False,False
687,20474.0,querydsl,com.querydsl.lucene4.lucenequerytest.iterate,False,False
695,20484.0,querydsl,com.querydsl.lucene4.luceneserializertest.testquery,False,False
724,20513.0,querydsl,com.querydsl.lucene4.luceneserializertest.title_equals_not_house,False,False
739,20528.0,querydsl,com.querydsl.lucene4.luceneserializertest.between,False,False
740,20529.0,querydsl,com.querydsl.lucene4.luceneserializertest.between_numeric_integer,False,False
750,20539.0,querydsl,com.querydsl.lucene4.luceneserializertest.lt_not_in_range_because_equal,False,False
761,20550.0,querydsl,com.querydsl.lucene4.luceneserializertest.loe_numeric_double_not_found,False,False
770,20559.0,querydsl,com.querydsl.lucene4.luceneserializertest.goe_numeric_double,False,False
782,20571.0,querydsl,com.querydsl.lucene4.luceneserializertest.ends_with_empty_string,False,False
792,20581.0,querydsl,com.querydsl.mongodb.domain.usertest.friend,False,False
795,20584.0,querydsl,com.querydsl.mongodb.mongodbserializertest.paths,False,False
806,20595.0,querydsl,com.querydsl.mongodb.mongodbserializertest.in,False,False
818,20607.0,querydsl,com.querydsl.mongodb.mongodbserializertest.dbo,False,False
830,20620.0,querydsl,com.querydsl.maven.metadataexportmojotest.executewithscalasources,False,False
831,20621.0,querydsl,com.querydsl.maven.metadataexportmojotest.executewithnamingstrategy,False,False
834,20624.0,querydsl,com.querydsl.maven.metadataexportmojotest.executewithimport1,False,False
840,20630.0,querydsl,com.querydsl.codegen.embeddableserializertest.properties,False,False
877,20669.0,querydsl,com.querydsl.codegen.genericexportertest.export_propertyhandling,False,False
878,20670.0,querydsl,com.querydsl.codegen.projectionserializertest.constructors,False,False
879,20671.0,querydsl,com.querydsl.codegen.propertytest.equals_and_hashcode,False,False
889,20681.0,querydsl,com.querydsl.codegen.entityserializertest.properties,False,False
897,20690.0,querydsl,com.querydsl.codegen.beanserializertest.interfaces2,False,False
911,20705.0,querydsl,com.querydsl.codegen.typefactorytest.generics_object,False,False
924,20718.0,querydsl,com.querydsl.codegen.typefactorytest.arraytype,False,False
929,20723.0,querydsl,com.querydsl.jpa.codegen.jpadomainexportertest.test,False,False
935,20730.0,querydsl,com.querydsl.hibernate.search.searchquerytest.uniqueresult,False,True
942,20737.0,querydsl,com.querydsl.hibernate.search.searchquerytest.no_where,False,True
988,20787.0,querydsl,com.querydsl.lucene3.lucenequerytest.count_empty_where_clause,False,False
991,20790.0,querydsl,com.querydsl.lucene3.lucenequerytest.count,False,False
994,20793.0,querydsl,com.querydsl.lucene3.lucenequerytest.in,False,False
999,20798.0,querydsl,com.querydsl.lucene3.lucenequerytest.sorted_by_different_locales,False,False
1023,20822.0,querydsl,com.querydsl.lucene3.lucenequerytest.single_result_considers_limit_and_actual_result_size,False,False
1024,20823.0,querydsl,com.querydsl.lucene3.lucenequerytest.single_result_returns_null_if_nothing_is_in_range,False,False
1031,20830.0,querydsl,com.querydsl.lucene3.lucenequerytest.unique_result_considers_offset,False,False
1032,20831.0,querydsl,com.querydsl.lucene3.lucenequerytest.unique_result_considers_limit_and_offset,False,False
1036,20835.0,querydsl,com.querydsl.lucene3.lucenequerytest.uniqueresult_finds_more_than_one_result,False,False
1041,20840.0,querydsl,com.querydsl.lucene3.lucenequerytest.listdistinct,False,False
1044,20843.0,querydsl,com.querydsl.lucene3.lucenequerytest.list_all,False,False
1046,20845.0,querydsl,com.querydsl.lucene3.lucenequerytest.list_not_sorted_limit_negative,False,False
1064,20865.0,querydsl,com.querydsl.lucene3.luceneserializertest.like_custom_wildcard_single_character,False,False
1066,20867.0,querydsl,com.querydsl.lucene3.luceneserializertest.like_phrase,False,False
1075,20876.0,querydsl,com.querydsl.lucene3.luceneserializertest.eq_numeric_double,False,False
1076,20877.0,querydsl,com.querydsl.lucene3.luceneserializertest.eq_numeric,False,False
1077,20878.0,querydsl,com.querydsl.lucene3.luceneserializertest.equals_ignores_case,False,False
1079,20880.0,querydsl,com.querydsl.lucene3.luceneserializertest.eq_and_eq,False,False
1081,20882.0,querydsl,com.querydsl.lucene3.luceneserializertest.equals_ignore_case_and_or,False,False
1084,20885.0,querydsl,com.querydsl.lucene3.luceneserializertest.publisher_equals_empty_string,False,False
1085,20886.0,querydsl,com.querydsl.lucene3.luceneserializertest.eq_phrase_should_not_find_results_but_lucene_semantics_differs_from_querydsls,False,False
1088,20889.0,querydsl,com.querydsl.lucene3.luceneserializertest.title_equals_ignore_case_negation_or_rating_equals_ignore_case,False,False
1089,20890.0,querydsl,com.querydsl.lucene3.luceneserializertest.eq_not_does_not_find_results,False,False
1094,20895.0,querydsl,com.querydsl.lucene3.luceneserializertest.nothing_found_with_not_equals_or_equals,False,False
1100,20901.0,querydsl,com.querydsl.lucene3.luceneserializertest.ends_with_ignore_case_phrase,False,False
1104,20905.0,querydsl,com.querydsl.lucene3.luceneserializertest.contains_user_inputted_wildcards_dont_work,False,False
1106,20907.0,querydsl,com.querydsl.lucene3.luceneserializertest.between_numeric_integer,False,False
1120,20921.0,querydsl,com.querydsl.lucene3.luceneserializertest.loe_numeric_integer,False,False
1126,20927.0,querydsl,com.querydsl.lucene3.luceneserializertest.loe_numeric_integer_not_found,False,False
1127,20928.0,querydsl,com.querydsl.lucene3.luceneserializertest.loe_numeric_double_not_found,False,False
1134,20935.0,querydsl,com.querydsl.lucene3.luceneserializertest.goe,False,False
1138,20939.0,querydsl,com.querydsl.lucene3.luceneserializertest.goe_numeric_integer_equal,False,False
1152,20953.0,querydsl,com.querydsl.lucene3.luceneserializertest.proximity,False,False
1156,20957.0,querydsl,com.querydsl.lucene3.luceneserializertest.various,False,False
1160,20962.0,querydsl,com.querydsl.jdo.jdoqueryfactorytest.get,False,False
1169,20971.0,querydsl,com.querydsl.jdo.jdosqlquerytest.count,False,False
1210,21012.0,querydsl,com.querydsl.core.defaultquerymetadatatest.validation_no_error_for_groupby,False,False
1216,21018.0,querydsl,com.querydsl.core.defaultquerymetadatatest.getjoins3,False,False
1217,21019.0,querydsl,com.querydsl.core.defaultquerymetadatatest.getmodifiers,False,False
1235,21037.0,querydsl,com.querydsl.core.booleanbuildertest.and_any_of2,False,False
1237,21039.0,querydsl,com.querydsl.core.booleanbuildertest.or_all_of2,False,False
1239,21041.0,querydsl,com.querydsl.core.booleanbuildertest.basic,False,False
1251,21053.0,querydsl,com.querydsl.core.booleanbuildertest.tostring_,False,False
1256,21058.0,querydsl,com.querydsl.core.util.constructorutilstest.getdefaultconstructor,False,False
1279,21081.0,querydsl,com.querydsl.core.util.mathutilstest.checkcast,False,False
1297,21100.0,querydsl,com.querydsl.core.util.beanmaptest.keyset,False,False
1301,21104.0,querydsl,com.querydsl.core.util.beanmaptest.getbean,False,False
1307,21110.0,querydsl,com.querydsl.core.types.javatemplatestest.generic_precedence,False,False
1313,21116.0,querydsl,com.querydsl.core.types.tostringvisitortest.complex,False,False
1321,21124.0,querydsl,com.querydsl.core.types.qmaptest.nestedprojection_newinstance,False,False
1334,21137.0,querydsl,com.querydsl.core.types.paramtest.getnotsetmessage,False,False
1340,21143.0,querydsl,com.querydsl.core.types.constructorexpressiontest.createnullprimitive,False,False
1348,21151.0,querydsl,com.querydsl.core.types.templatetest.operation,False,False
1359,21162.0,querydsl,com.querydsl.core.types.projectionstest.nested,False,False
1377,21180.0,querydsl,com.querydsl.core.types.expressionutilstest.in_subquery,False,False
1391,21194.0,querydsl,com.querydsl.core.types.qtupletest.nestedprojection_newinstance,False,False
1400,21204.0,querydsl,com.querydsl.core.types.validatingvisitortest.visitoperationofqvoid,False,False
1423,21228.0,querydsl,com.querydsl.core.types.dsl.setpathtest.getparameter,False,False
1428,21233.0,querydsl,com.querydsl.core.types.dsl.pathinitstest.isinitialized,False,False
1438,21245.0,querydsl,com.querydsl.core.types.dsl.expressionstest.anyof_with_nulls,False,False
1446,21253.0,querydsl,com.querydsl.core.types.dsl.expressionstest.subquery,False,False
1461,21268.0,querydsl,com.querydsl.core.types.dsl.expressionstest.stringpathstring,False,False
1465,21272.0,querydsl,com.querydsl.core.types.dsl.expressionstest.booleanpathpathofqstring,False,False
1478,21285.0,querydsl,com.querydsl.core.types.dsl.expressionstest.asdatetime_returns_a_corresponding_datetimeexpression_for_a_given_expression,False,False
1480,21287.0,querydsl,com.querydsl.core.types.dsl.expressionstest.astime_returns_a_corresponding_timeexpression_for_a_given_expression,False,False
1496,21303.0,querydsl,com.querydsl.core.types.dsl.coalescetest.dsl,False,False
1505,21312.0,querydsl,com.querydsl.core.types.dsl.pathbuildertest.getlist,False,False
1506,21313.0,querydsl,com.querydsl.core.types.dsl.pathbuildertest.getmap,False,False
1513,21320.0,querydsl,com.querydsl.core.types.dsl.collectionpathtest.getelementtype,False,False
1519,21326.0,querydsl,com.querydsl.core.types.dsl.pathbuilderfactorytest.create_withsuffix,False,False
1530,21337.0,querydsl,com.querydsl.core.types.dsl.numberpathtest.bytepath_notin,False,False
1533,21340.0,querydsl,com.querydsl.core.types.dsl.pathtest.getannotatedelement_for_property,False,False
1548,21355.0,querydsl,com.querydsl.core.types.dsl.beanpathtest.as_class_with_inits,False,False
1554,21361.0,querydsl,com.querydsl.core.types.dsl.booleanexpressiontest.allof,False,False
1573,21380.0,querydsl,com.querydsl.core.support.querymixintest.fulljoin,False,False
1580,21387.0,querydsl,com.querydsl.core.support.collectionanyvisitortest.longer_path2,False,False
1587,21394.0,querydsl,com.querydsl.core.support.collectionanyvisitortest.serialize,False,False
1593,21400.0,querydsl,com.querydsl.core.support.replacevisitortest.operation,False,False
1594,21401.0,querydsl,com.querydsl.core.support.replacevisitortest.templateexpression,False,False
1601,21408.0,querydsl,com.querydsl.core.alias.aliastest.var,False,False
1619,21426.0,querydsl,com.querydsl.core.group.groupbylisttest.group_order,False,False
1629,21436.0,querydsl,com.querydsl.core.group.groupbylisttest.transform_results,False,False
1639,21446.0,querydsl,com.querydsl.core.group.groupbyiteratetest.map1,False,False
1643,21450.0,querydsl,com.querydsl.core.group.groupbyiteratetest.map4,False,False
1654,21461.0,querydsl,com.querydsl.core.group.groupbymaptest.first_set_and_list,False,False
1672,21479.0,querydsl,com.querydsl.core.group.groupbymaptest.signature,False,False
1673,21480.0,querydsl,com.querydsl.sql.spatial.jgeometryconvertertest.roundtrip,False,False
1741,21550.0,querydsl,com.querydsl.lucene5.lucenequerytest.uniqueresult_finds_no_results_because_no_documents_in_index,False,False
1769,21580.0,querydsl,com.querydsl.lucene5.luceneserializertest.like_phrase,False,False
1780,21591.0,querydsl,com.querydsl.lucene5.luceneserializertest.equals_ignores_case,False,False
1782,21593.0,querydsl,com.querydsl.lucene5.luceneserializertest.eq_and_eq,False,False
1800,21611.0,querydsl,com.querydsl.lucene5.luceneserializertest.startswith_phrase,False,False
1801,21612.0,querydsl,com.querydsl.lucene5.luceneserializertest.starts_with_ignore_case_phrase_does_not_find_results,False,False
1806,21617.0,querydsl,com.querydsl.lucene5.luceneserializertest.contains_ignore_case_phrase,False,False
1828,21639.0,querydsl,com.querydsl.lucene5.luceneserializertest.loe_not_found,False,False
1844,21655.0,querydsl,com.querydsl.lucene5.luceneserializertest.goe_numeric_integer_not_found,False,False
1851,21662.0,querydsl,com.querydsl.lucene5.luceneserializertest.ends_with_empty_string,False,False
1858,21669.0,querydsl,com.querydsl.lucene5.luceneserializertest.unsupportedoperation,False,False
1863,21674.0,querydsl,com.querydsl.apt.domain.delegatetest.ismanagedby,False,False
1865,21676.0,querydsl,com.querydsl.apt.domain.delegatetest.getname,False,False
1878,21689.0,querydsl,com.querydsl.apt.domain.entitytest.inheritance,False,False
1891,21703.0,querydsl,com.querydsl.apt.domain.pathmetadatatest.test,False,False
1906,21718.0,querydsl,com.querydsl.apt.querydslannotationprocessortest.process_monitoredcompany,False,False
1911,21723.0,querydsl,com.querydsl.apt.querydslannotationprocessortest.process_delegate,False,False
1916,21728.0,querydsl,com.querydsl.apt.querydslannotationprocessortest.process_inheritance2test,False,False
23,19778.0,querydsl,com.querydsl.jpa.jpqlserializertest.visitliteral_boolean,False,False
24,19779.0,querydsl,com.querydsl.jpa.jpqlserializertest.visitliteral_number,False,False
38,19793.0,querydsl,com.querydsl.jpa.jpaquerymixintest.orderby_any,False,False
51,19807.0,querydsl,com.querydsl.jpa.jpaqueryfactorytest.delete3,False,False
62,19818.0,querydsl,com.querydsl.jpa.jpacollectionanyvisitortest.and_operation,False,False
78,19836.0,querydsl,com.querydsl.jpa.jpqltemplatestest.escape,False,False
87,19846.0,querydsl,com.querydsl.jpa.jpaprovidertest.eclipselink,False,False
94,19853.0,querydsl,com.querydsl.jpa.nativesqlserializertest.path_column2,False,False
97,19856.0,querydsl,com.querydsl.jpa.querymutabilitytest.querymutability,False,False
103,19865.0,querydsl,com.querydsl.collections.aliastest.aliasvariations1,False,False
107,19869.0,querydsl,com.querydsl.collections.aliastest.various2,False,False
110,19872.0,querydsl,com.querydsl.collections.collqueryfunctionstest.likespeed,False,False
111,19873.0,querydsl,com.querydsl.collections.collqueryfunctionstest.like,False,False
113,19875.0,querydsl,com.querydsl.collections.collquerytest.customtemplates,False,False
123,19885.0,querydsl,com.querydsl.collections.collquerytest.groupby,False,False
124,19886.0,querydsl,com.querydsl.collections.collquerytest.having,False,False
129,19891.0,querydsl,com.querydsl.collections.multicomparatortest.gettype,False,False
134,19896.0,querydsl,com.querydsl.collections.mappingprojectiontest.test,False,False
139,19901.0,querydsl,com.querydsl.collections.ordertest.test2,False,False
149,19911.0,querydsl,com.querydsl.collections.groupbytest.group_min,False,False
156,19918.0,querydsl,com.querydsl.collections.groupbytest.group_by_null,False,False
159,19921.0,querydsl,com.querydsl.collections.groupbytest.array_access,False,False
171,19934.0,querydsl,com.querydsl.collections.pathcomparatortest.leftisnull,False,False
173,19936.0,querydsl,com.querydsl.collections.pathcomparatortest.compareonvalue,False,False
204,19970.0,querydsl,com.querydsl.sql.sqlcloselistenertest.fetchone,False,False
205,19971.0,querydsl,com.querydsl.sql.sqlcloselistenertest.fetchfirst,False,False
211,19977.0,querydsl,com.querydsl.sql.sqlserver2005templatestest.createtemplates,False,False
216,19982.0,querydsl,com.querydsl.sql.sqlserver2005templatestest.nextval,False,False
218,19984.0,querydsl,com.querydsl.sql.sqllistenerstest.notifyquery,False,False
219,19985.0,querydsl,com.querydsl.sql.sqllistenerstest.notifyquery_parent,False,False
221,19987.0,querydsl,com.querydsl.sql.sqllistenerstest.notifyquery_detailedlistener_contexsetting,False,False
227,19993.0,querydsl,com.querydsl.sql.sqlserializertest.in,False,False
228,19994.0,querydsl,com.querydsl.sql.sqlserializertest.fulljoinwithoutcodegeneration,False,False
234,20000.0,querydsl,com.querydsl.sql.sqlserializertest.startswith,False,False
240,20006.0,querydsl,com.querydsl.sql.sqlserializertest.like,False,False
242,20008.0,querydsl,com.querydsl.sql.sqlserializertest.columnoverrides,False,False
279,20045.0,querydsl,com.querydsl.sql.oracletemplatestest.createtemplates,False,False
287,20053.0,querydsl,com.querydsl.sql.hsqldbtemplatestest.precedence,False,False
300,20066.0,querydsl,com.querydsl.sql.sqltemplatestest.test,False,False
313,20079.0,querydsl,com.querydsl.sql.relationalfunctioncalltest.twoargs,False,False
314,20080.0,querydsl,com.querydsl.sql.templatetest.todate,False,False
319,20085.0,querydsl,com.querydsl.sql.sqlitetemplatestest.union,False,False
343,20109.0,querydsl,com.querydsl.sql.firebirdtemplatestest.arithmetic,False,False
345,20111.0,querydsl,com.querydsl.sql.firebirdtemplatestest.precedence,False,False
358,20125.0,querydsl,com.querydsl.sql.sqlqueryfactorytest.delete,False,False
363,20130.0,querydsl,com.querydsl.sql.connectionstest.valid_wkt,False,False
391,20160.0,querydsl,com.querydsl.sql.serializationtest.update,False,False
397,20166.0,querydsl,com.querydsl.sql.serializationtest.functioncall2,False,False
400,20169.0,querydsl,com.querydsl.sql.serializationtest.union1_groupby,False,True
412,20182.0,querydsl,com.querydsl.sql.oracle.oraclequeryfactorytest.get,False,False
417,20187.0,querydsl,com.querydsl.sql.oracle.oraclequeryfactorytest.update,False,False
433,20204.0,querydsl,com.querydsl.sql.mssql.windowfunctiontest.partitionby,False,False
436,20207.0,querydsl,com.querydsl.sql.types.localetypetest.lang_country_variant,False,False
447,20218.0,querydsl,com.querydsl.sql.types.jsr310offsettimetypetest.get,False,False
458,20229.0,querydsl,com.querydsl.sql.types.abstractjsr310datetimetypetest.tojoda,False,False
466,20237.0,querydsl,com.querydsl.sql.types.abstractjsr310datetimetypetest.get_iot,False,False
468,20239.0,querydsl,com.querydsl.sql.types.typetest.test,False,False
480,20251.0,querydsl,com.querydsl.sql.types.jsr310offsetdatetimetypetest.get,False,False
496,20269.0,querydsl,com.querydsl.sql.dml.sqldeleteclausetest.getsql,False,False
505,20279.0,querydsl,com.querydsl.sql.dml.defaultmappertest.extract2,False,False
507,20281.0,querydsl,com.querydsl.sql.dml.sqlupdateclausetest.noconnection,False,False
541,20317.0,querydsl,com.querydsl.sql.mysql.mysqlquerytest.bufferresult,False,False
542,20318.0,querydsl,com.querydsl.sql.mysql.mysqlquerytest.cache,False,False
559,20337.0,querydsl,com.querydsl.sql.codegen.defaultnamingstrategytest.getpropertyname_with_dashes,False,False
578,20359.0,querydsl,com.querydsl.sql.codegen.metadataexportertest.minimal_configuration_without_keys,False,False
580,20361.0,querydsl,com.querydsl.sql.codegen.metadataexportertest.minimal_configuration_with_bean_prefix,False,False
582,20363.0,querydsl,com.querydsl.sql.codegen.metadataexportertest.minimal_configuration_with_bean_folder,False,False
586,20368.0,querydsl,com.querydsl.sql.codegen.extendednamingstrategytest.getpropertyname_for_column_with_spaces,False,True
592,20375.0,querydsl,com.querydsl.sql.codegen.metadataserializertest.customized_serialization,False,False
609,20394.0,querydsl,com.querydsl.sql.codegen.support.renamemappingtest.tabletotable,False,False
613,20398.0,querydsl,com.querydsl.sql.codegen.support.renamemappingtest.tablecolumntocolumn,False,False
622,20409.0,querydsl,com.querydsl.lucene4.lucenequerytest.count_empty_where_clause,False,False
635,20422.0,querydsl,com.querydsl.lucene4.lucenequerytest.list_sorted_by_year_limit_1,False,False
652,20439.0,querydsl,com.querydsl.lucene4.lucenequerytest.load_list_fieldselector,False,False
664,20451.0,querydsl,com.querydsl.lucene4.lucenequerytest.unique_result_returns_null_if_nothing_is_in_range,False,False
673,20460.0,querydsl,com.querydsl.lucene4.lucenequerytest.uniqueresult_sorted_index_problem_in_max_doc,False,False
675,20462.0,querydsl,com.querydsl.lucene4.lucenequerytest.listdistinct,False,False
680,20467.0,querydsl,com.querydsl.lucene4.lucenequerytest.list_not_sorted_limit_negative,False,False
683,20470.0,querydsl,com.querydsl.lucene4.lucenequerytest.list_sorted_ascending_offset_negative,False,False
702,20491.0,querydsl,com.querydsl.lucene4.luceneserializertest.like_and_like,False,False
710,20499.0,querydsl,com.querydsl.lucene4.luceneserializertest.eq_numeric,False,False
714,20503.0,querydsl,com.querydsl.lucene4.luceneserializertest.eq_and_eq_and_eq,False,False
718,20507.0,querydsl,com.querydsl.lucene4.luceneserializertest.publisher_equals_empty_string,False,False
721,20510.0,querydsl,com.querydsl.lucene4.luceneserializertest.like_not_does_not_find_results,False,False
732,20521.0,querydsl,com.querydsl.lucene4.luceneserializertest.starts_with_ignore_case_phrase_does_not_find_results,False,False
737,20526.0,querydsl,com.querydsl.lucene4.luceneserializertest.contains_ignore_case_phrase,False,False
743,20532.0,querydsl,com.querydsl.lucene4.luceneserializertest.between_is_inclusive_from_start,False,False
748,20537.0,querydsl,com.querydsl.lucene4.luceneserializertest.lt_numeric_integer,False,False
764,20553.0,querydsl,com.querydsl.lucene4.luceneserializertest.gt_numeric_double,False,False
765,20554.0,querydsl,com.querydsl.lucene4.luceneserializertest.gt_not_in_range_because_equal,False,False
772,20561.0,querydsl,com.querydsl.lucene4.luceneserializertest.goe_numeric_integer_equal,False,False
780,20569.0,querydsl,com.querydsl.lucene4.luceneserializertest.like_empty_string,False,False
788,20577.0,querydsl,com.querydsl.lucene4.luceneserializertest.pathany,False,False
827,20617.0,querydsl,com.querydsl.maven.metadataexportmojotest.execute_with_typemappings,False,False
842,20632.0,querydsl,com.querydsl.codegen.embeddableserializertest.empty,False,False
849,20639.0,querydsl,com.querydsl.codegen.delegatetest.equals_object,False,False
859,20650.0,querydsl,com.querydsl.codegen.serializertest.entityserializer,False,False
860,20651.0,querydsl,com.querydsl.codegen.serializertest.entityserializer2,False,False
871,20663.0,querydsl,com.querydsl.codegen.genericexportertest.export_package_as_string,False,False
873,20665.0,querydsl,com.querydsl.codegen.genericexportertest.export_handle_no_methods_nor_fields,False,False
881,20673.0,querydsl,com.querydsl.codegen.customtypetest.customtype,False,False
885,20677.0,querydsl,com.querydsl.codegen.entityserializertest.original_category,False,False
900,20693.0,querydsl,com.querydsl.codegen.beanserializertest.properties,False,False
906,20700.0,querydsl,com.querydsl.codegen.typefactorytest.subentity,False,False
908,20702.0,querydsl,com.querydsl.codegen.typefactorytest.simpletypes_classlist5,False,False
915,20709.0,querydsl,com.querydsl.codegen.typefactorytest.rawfield,False,False
928,20722.0,querydsl,com.querydsl.jpa.codegen.hibernatedomainexportertest.test,False,False
930,20724.0,querydsl,com.querydsl.jpa.codegen.ant.antjpadomainexportertest.test,False,False
933,20728.0,querydsl,com.querydsl.hibernate.search.searchquerytest.notexists,False,True
937,20732.0,querydsl,com.querydsl.hibernate.search.searchquerytest.unique_result_throws_exception_on_multiple_results,False,True
960,20757.0,querydsl,com.querydsl.example.dao.customerdaotest.findall,False,False
963,20760.0,querydsl,com.querydsl.example.dao.customerdaotest.delete,False,False
967,20764.0,querydsl,com.querydsl.example.dao.productdaotest.delete,False,False
968,20765.0,querydsl,com.querydsl.example.dao.persondaotest.findall,False,False
976,20773.0,querydsl,com.querydsl.example.dao.orderdaotest.findall,False,False
983,20780.0,querydsl,com.querydsl.lucene3.termelementtest.test,False,False
992,20791.0,querydsl,com.querydsl.lucene3.lucenequerytest.count_index_problem,False,False
1001,20800.0,querydsl,com.querydsl.lucene3.lucenequerytest.list_sorted_by_year_limit_1,False,False
1015,20814.0,querydsl,com.querydsl.lucene3.lucenequerytest.list_sorted_index_problem_in_max_doc,False,False
1019,20818.0,querydsl,com.querydsl.lucene3.lucenequerytest.load_singleresult,False,False
1026,20825.0,querydsl,com.querydsl.lucene3.lucenequerytest.single_result_considers_limit_and_offset,False,False
1030,20829.0,querydsl,com.querydsl.lucene3.lucenequerytest.unique_result_returns_null_if_nothing_is_in_range,False,False
