,id,nameProject,testCase,isFlaky,prediction
63,13442.0,Java-WebSocket,org.java_websocket.protocols.protocoltest.testtostring,False,False
68,13459.0,Java-WebSocket,org.java_websocket.issues.issue256test.runreconnectblockingscenario2,True,True
69,13460.0,Java-WebSocket,org.java_websocket.issues.issue256test.runreconnectblockingscenario3,True,True
97,13498.0,Java-WebSocket,org.java_websocket.issues.issue580test.runcloseblockingtestscenario1,False,True
99,13500.0,Java-WebSocket,org.java_websocket.issues.issue580test.runcloseblockingtestscenario3,False,True
102,13503.0,Java-WebSocket,org.java_websocket.issues.issue580test.runcloseblockingtestscenario6,False,True
16,13395.0,Java-WebSocket,org.java_websocket.drafts.draft_6455test.createframestext,False,False
21,13400.0,Java-WebSocket,org.java_websocket.util.bytebufferutilstest.testtransferbytebufferbigtosmall,False,False
23,13402.0,Java-WebSocket,org.java_websocket.util.bytebufferutilstest.testtransferbytebufferchecknullsource,False,False
28,13407.0,Java-WebSocket,org.java_websocket.extensions.defaultextensiontest.testacceptprovidedextensionasclient,False,False
29,13408.0,Java-WebSocket,org.java_websocket.extensions.defaultextensiontest.testisframevalid,False,False
34,13413.0,Java-WebSocket,org.java_websocket.extensions.defaultextensiontest.testhashcode,False,False
60,13439.0,Java-WebSocket,org.java_websocket.protocols.protocoltest.testacceptprovidedprotocol,False,False
78,13469.0,Java-WebSocket,org.java_websocket.issues.issue256test.runreconnectscenario2,True,True
80,13471.0,Java-WebSocket,org.java_websocket.issues.issue256test.runreconnectscenario4,True,True
87,13488.0,Java-WebSocket,org.java_websocket.issues.issue580test.runnocloseblockingtestscenario1,False,True
94,13495.0,Java-WebSocket,org.java_websocket.issues.issue580test.runnocloseblockingtestscenario8,False,True
22,13401.0,Java-WebSocket,org.java_websocket.util.bytebufferutilstest.testtransferbytebufferchecknulldest,False,False
27,13406.0,Java-WebSocket,org.java_websocket.extensions.defaultextensiontest.testacceptprovidedextensionasserver,False,False
31,13410.0,Java-WebSocket,org.java_websocket.extensions.defaultextensiontest.testgetprovidedextensionasserver,False,False
33,13412.0,Java-WebSocket,org.java_websocket.extensions.defaultextensiontest.testtostring,False,False
46,13425.0,Java-WebSocket,org.java_websocket.framing.framedataimpl1test.testappend,False,False
51,13430.0,Java-WebSocket,org.java_websocket.framing.pingframetest.testextends,False,False
54,13433.0,Java-WebSocket,org.java_websocket.framing.closeframetest.testextends,False,False
61,13440.0,Java-WebSocket,org.java_websocket.protocols.protocoltest.testgetprovidedprotocol,False,False
70,13461.0,Java-WebSocket,org.java_websocket.issues.issue256test.runreconnectblockingscenario4,True,True
85,13476.0,Java-WebSocket,org.java_websocket.issues.issue256test.runreconnectscenario9,True,True
92,13493.0,Java-WebSocket,org.java_websocket.issues.issue580test.runnocloseblockingtestscenario6,False,True
12,13391.0,Java-WebSocket,org.java_websocket.drafts.draft_6455test.accepthandshakeasclient,False,False
30,13409.0,Java-WebSocket,org.java_websocket.extensions.defaultextensiontest.testgetprovidedextensionasclient,False,False
36,13415.0,Java-WebSocket,org.java_websocket.framing.pongframetest.testconstructor,False,False
41,13420.0,Java-WebSocket,org.java_websocket.framing.binaryframetest.testextends,False,False
55,13434.0,Java-WebSocket,org.java_websocket.framing.closeframetest.testisvalid,False,False
56,13435.0,Java-WebSocket,org.java_websocket.framing.textframetest.testconstructor,False,False
64,13443.0,Java-WebSocket,org.java_websocket.protocols.protocoltest.testequals,False,False
73,13464.0,Java-WebSocket,org.java_websocket.issues.issue256test.runreconnectblockingscenario7,True,True
75,13466.0,Java-WebSocket,org.java_websocket.issues.issue256test.runreconnectblockingscenario9,True,True
96,13497.0,Java-WebSocket,org.java_websocket.issues.issue580test.runcloseblockingtestscenario0,False,True
106,13507.0,Java-WebSocket,org.java_websocket.issues.issue713test.testissue,False,True
