id,projectName,test_name,isFlaky,tokenList,java_keywords,javaKeysCounter,abstract_keyword,assert_keyword,boolean_keyword,break_keyword,byte_keyword,case_keyword,catch_keyword,char_keyword,class_keyword,continue_keyword,default_keyword,do_keyword,double_keyword,else_keyword,enum_keyword,exports_keyword,extends_keyword,final_keyword,finally_keyword,float_keyword,for_keyword,if_keyword,implements_keyword,import_keyword,instanceof_keyword,int_keyword,interface_keyword,long_keyword,modules_keyword,native_keyword,new_keyword,package_keyword,private_keyword,protected_keyword,public_keyword,requires_keyword,return_keyword,short_keyword,static_keyword,strictfp_keyword,super_keyword,switch_keyword,synchronized_keyword,this_keyword,throw_keyword,throws_keyword,transient_keyword,try_keyword,void_keyword,volatile_keyword,while_keyword,true_keyword,null_keyword,false_keyword,const_keyword,goto_keyword
10396,apache-ambari,org.apache.ambari.server.api.services.ambarimetainfotest.getservices,0,"['map', 'services', 'hdfs', 'mapreduce', 'asserttrue', 'key', 'get', 'null', 'getting', 'hdp', 'assertnotsame', 'same', 'info', 'serviceinfo', 'values', 'log', 'contains', 'service', 'string', 'keyset', 'entry', 'meta', 'set', 'entryset', 'containskey', 'name', 'getservices', 'stack_version_hdp', 'size', 'metainfo', 'assertnotnull', 'stack', 'getkey', 'test', 'value', 'getvalue', 'not', 'assert', 'true']","['for', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10397,apache-ambari,org.apache.ambari.server.api.services.ambarimetainfotest.getserviceinfo,0,"['get', 'null', 'hdp', 'hdfs', 'metainfo', 'stack_version_hdp', 'exception', 'assertnotnull', 'meta', 'stack', 'getserviceinfo', 'test', 'info', 'si', 'serviceinfo', 'name', 'not', 'assert', 'service']","['public', 'void', 'throws']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10398,apache-ambari,org.apache.ambari.server.api.services.ambarimetainfotest.getsupportedservices,0,"['services', 'get', 'null', 'hdp', 'assertnotsame', 'same', 'info', 'serviceinfo', 'list', 'supported', 'service', 'exception', 'meta', 'name', 'stack_version_hdp', 'size', 'metainfo', 'getsupportedservices', 'assertnotnull', 'stack', 'test', 'not', 'assert']","['public', 'void', 'throws']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10399,apache-ambari,org.apache.ambari.server.api.services.ambarimetainfotest.testgetrepos,0,"['assertfalse', 'map', 'to', 'equals', 'os', 'is', 'getrepoid', 'type', 'empty', 'debug', 'url', 'centos5', 'repo', 'add', 'assertnull', 'base', 'getostype', 'false', 'get', 'fail', 'null', 'hdp', 'centos6', 'epel', 'cnt', 'dumping', 'getbaseurl', 'info', 'list', 'getrepository', 'values', 'log', 'string', 'isempty', 'redhat6cnt', 'vals', 'found', 'id', 'invalid', 'mirrors', 'exception', 'meta', 'set', 'repositoryinfo', 'tostring', 'name', 'stack_version_hdp', 'repository', 'centos6cnt', 'size', 'metainfo', 'centos5cnt', 'hashset', 'stack', 'redhat', 'test', 'getmirrorslist', 'centos', 'hash', 'assertequals', 'testgetrepos', 'assert', 'repos']","['new', 'new', 'new', 'for', 'for', 'if', 'else', 'if', 'else', 'if', 'else', 'if', 'else', 'public', 'void', 'throws']",16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10400,apache-ambari,org.apache.ambari.server.api.services.actionservicetest.testcreateactions,0,"['serializer', 'assertsame', 'handler', 'headers', 'is', 'issynchronous', 'replay', 'type', 'servicename', 'key', 'get', 'handlerequest', 'eq', 'once', 'serialized', 'synchronous', 'instance', 'verify', 'expect', 'return', 'resourceinstance', 'andreturn', 'resource', 'responsefactory', 'request', 'info', 'same', 'createrequest', 'body', 'service', 'string', 'least', 'parameters', 'createnicemock', 'nice', 'action', 'result', 'httpheaders', 'actions', 'resultserializer', 'serializedresult', 'createactions', 'hbase', 'post', 'create', 'handle', 'at', 'atleastonce', 'clustername', 'uri', 'name', 'and', 'getresultserializer', 'compaction', 'host', 'createstrictmock', 'object', 'createresponse', 'hostservice', 'factory', 'actionname', 'requesthandler', 'testactionservice', 'http', 'test', 'mock', 'requestfactory', 'value', 'serialize', 'cluster', 'strict', 'uriinfo', 'testcreateactions', 'assert', 'response']","['class', 'class', 'new', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'false', 'false', 'new', 'public', 'void']",16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
10401,apache-ambari,org.apache.ambari.server.api.services.actionservicetest.testgetactions,0,"['serializer', 'assertsame', 'handler', 'headers', 'is', 'issynchronous', 'replay', 'type', 'servicename', 'null', 'get', 'handlerequest', 'eq', 'once', 'serialized', 'synchronous', 'instance', 'getactions', 'expect', 'verify', 'return', 'resourceinstance', 'andreturn', 'resource', 'responsefactory', 'request', 'info', 'same', 'createrequest', 'service', 'string', 'least', 'createnicemock', 'nice', 'action', 'result', 'httpheaders', 'actions', 'resultserializer', 'serializedresult', 'hbase', 'handle', 'create', 'at', 'atleastonce', 'clustername', 'uri', 'name', 'and', 'getresultserializer', 'host', 'createstrictmock', 'object', 'createresponse', 'hostservice', 'factory', 'requesthandler', 'testactionservice', 'http', 'test', 'mock', 'requestfactory', 'isnull', 'testgetactions', 'serialize', 'cluster', 'strict', 'uriinfo', 'resourcedef', 'assert', 'response']","['class', 'class', 'new', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'false', 'false', 'new', 'public', 'void']",17,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
10404,apache-ambari,org.apache.ambari.server.api.services.ambarimetaservicetest.teststacks,0,"['put', 'services', 'hdfs', 'equals', 'default', 'stacks', 'type', 'ioexception', 'properties', 'stackinfo', 'config', 'output', 'objectmapper', 'deserialization', 'interface', 'stackinfos', 'get', 'defaultclientconfig', 'hdp', 'fail', 'clientconfig', 'readvalue', 'getname', 'features', 'web', 'feature', 'resource', 'serviceinfo', 'info', 'deserializationconfig', 'boolean', 'all', 'mapper', 'configuration', 'log', 'getfeatures', 'list', 'infos', 'string', 'service', 'pojo', 'unknown', 'exception', 'mapping', 'typereference', 'jsonexception', 'create', 'uniform', 'jsonconfiguration', 'name', 'webresource', 'read', 'teststacks', 'localhost', 'object', 'client', 'reference', 'uniforminterfaceexception', 'stack', 'http', 'test', 'value', 'version', 'configure', 'on', 'assertequals', 'assert', 'true']","['new', 'class', 'new', 'false', 'new', 'class', 'class', 'public', 'void', 'throws']",10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
10405,apache-ambari,org.apache.ambari.server.api.services.updatepersistencemanagertest.testpersist,0,"['map', 'put', 'helper', 'testupdatepersistencemanager', 'resources', 'replay', 'type', 'properties', 'requeststatusimpl', 'clustercontroller', 'propertyhelper', 'update', 'add', 'getpropertyid', 'hashmap', 'resourcedefinition', 'get', 'getquery', 'foo', 'setproperties', 'instance', 'serverrequest', 'expect', 'verify', 'return', 'resourceinstance', 'andreturn', 'resource', 'request', 'string', 'createmock', 'mapproperties', 'id', 'getpredicate', 'testpersist', 'exception', 'set', 'component', 'create', 'gettype', 'controller', 'and', 'definition', 'manager', 'createstrictmock', 'server', 'object', 'bar', 'updateresources', 'persist', 'hashset', 'impl', 'test', 'getresourcedefinition', 'mock', 'query', 'value', 'persistence', 'schema', 'cluster', 'strict', 'hash', 'status', 'property', 'predicate']","['class', 'class', 'class', 'class', 'class', 'class', 'class', 'new', 'new', 'new', 'null', 'new', 'public', 'void', 'throws']",15,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
10406,apache-ambari,org.apache.ambari.server.api.services.deletepersistencemanagertest.testpersist,0,"['times', 'resources', 'replay', 'type', 'any', 'requeststatusimpl', 'clustercontroller', 'testdeletepersistencemanager', 'resourcedefinition', 'get', 'getquery', 'verify', 'instance', 'expect', 'return', 'resourceinstance', 'andreturn', 'resource', 'request', 'createmock', 'createnicemock', 'nice', 'getpredicate', 'testpersist', 'exception', 'component', 'create', 'gettype', 'controller', 'and', 'definition', 'manager', 'persist', 'deleteresources', 'impl', 'test', 'getresourcedefinition', 'mock', 'query', 'anytimes', 'delete', 'persistence', 'cluster', 'status', 'predicate']","['class', 'class', 'class', 'class', 'class', 'new', 'null', 'new', 'null', 'public', 'void', 'throws']",12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0
10407,apache-ambari,org.apache.ambari.server.api.services.componentservicetest.testgetcomponent,0,"['serializer', 'assertsame', 'handler', 'headers', 'is', 'issynchronous', 'replay', 'type', 'servicename', 'componentservice', 'getcomponent', 'null', 'get', 'handlerequest', 'testgetcomponent', 'eq', 'once', 'serialized', 'synchronous', 'instance', 'verify', 'expect', 'return', 'resourceinstance', 'andreturn', 'resource', 'responsefactory', 'request', 'info', 'same', 'createrequest', 'service', 'string', 'least', 'createnicemock', 'nice', 'result', 'httpheaders', 'resultserializer', 'serializedresult', 'component', 'handle', 'create', 'at', 'atleastonce', 'testcomponentservice', 'clustername', 'uri', 'name', 'and', 'componentname', 'getresultserializer', 'createstrictmock', 'object', 'createresponse', 'factory', 'requesthandler', 'http', 'test', 'mock', 'requestfactory', 'isnull', 'serialize', 'cluster', 'strict', 'uriinfo', 'resourcedef', 'assert', 'response']","['class', 'class', 'new', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'true', 'true', 'new', 'public', 'void']",17,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
10408,apache-ambari,org.apache.ambari.server.api.services.componentservicetest.testgetcomponents,0,"['serializer', 'assertsame', 'handler', 'headers', 'is', 'issynchronous', 'replay', 'type', 'servicename', 'componentservice', 'null', 'get', 'handlerequest', 'eq', 'once', 'serialized', 'synchronous', 'instance', 'verify', 'expect', 'testgetcomponents', 'return', 'resourceinstance', 'andreturn', 'resource', 'responsefactory', 'request', 'info', 'same', 'getcomponents', 'createrequest', 'service', 'string', 'least', 'createnicemock', 'nice', 'result', 'httpheaders', 'resultserializer', 'serializedresult', 'at', 'handle', 'create', 'atleastonce', 'component', 'testcomponentservice', 'clustername', 'uri', 'name', 'and', 'getresultserializer', 'createstrictmock', 'object', 'createresponse', 'factory', 'requesthandler', 'http', 'test', 'mock', 'requestfactory', 'isnull', 'serialize', 'cluster', 'strict', 'uriinfo', 'resourcedef', 'assert', 'components', 'response']","['class', 'class', 'new', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'true', 'true', 'new', 'null', 'public', 'void']",18,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0
10409,apache-ambari,org.apache.ambari.server.api.services.componentservicetest.testcreatecomponent,0,"['serializer', 'assertsame', 'handler', 'headers', 'is', 'issynchronous', 'replay', 'createcomponent', 'type', 'servicename', 'componentservice', 'get', 'handlerequest', 'eq', 'once', 'serialized', 'synchronous', 'instance', 'verify', 'expect', 'return', 'resourceinstance', 'andreturn', 'resource', 'responsefactory', 'request', 'info', 'same', 'createrequest', 'body', 'testcreatecomponent', 'service', 'string', 'least', 'createnicemock', 'nice', 'result', 'httpheaders', 'resultserializer', 'serializedresult', 'component', 'post', 'create', 'handle', 'at', 'atleastonce', 'clustername', 'testcomponentservice', 'uri', 'name', 'and', 'componentname', 'getresultserializer', 'createstrictmock', 'object', 'createresponse', 'factory', 'requesthandler', 'http', 'test', 'mock', 'requestfactory', 'serialize', 'cluster', 'strict', 'uriinfo', 'resourcedef', 'assert', 'response']","['class', 'class', 'new', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'false', 'false', 'new', 'public', 'void']",16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
10410,apache-ambari,org.apache.ambari.server.api.services.componentservicetest.testupdatecomponent,0,"['serializer', 'put', 'assertsame', 'handler', 'headers', 'is', 'issynchronous', 'replay', 'type', 'testupdatecomponent', 'servicename', 'update', 'componentservice', 'get', 'handlerequest', 'eq', 'once', 'serialized', 'synchronous', 'instance', 'verify', 'expect', 'updatecomponent', 'return', 'resourceinstance', 'andreturn', 'resource', 'responsefactory', 'request', 'info', 'same', 'createrequest', 'body', 'service', 'string', 'least', 'createnicemock', 'nice', 'result', 'httpheaders', 'resultserializer', 'serializedresult', 'component', 'handle', 'create', 'at', 'atleastonce', 'testcomponentservice', 'clustername', 'uri', 'name', 'and', 'componentname', 'getresultserializer', 'createstrictmock', 'object', 'createresponse', 'factory', 'requesthandler', 'http', 'test', 'mock', 'requestfactory', 'serialize', 'cluster', 'strict', 'uriinfo', 'resourcedef', 'assert', 'response']","['class', 'class', 'new', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'false', 'false', 'new', 'public', 'void']",16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
10411,apache-ambari,org.apache.ambari.server.api.services.componentservicetest.testupdatecomponents,0,"['serializer', 'put', 'assertsame', 'handler', 'headers', 'is', 'issynchronous', 'replay', 'type', 'servicename', 'update', 'componentservice', 'get', 'handlerequest', 'eq', 'once', 'serialized', 'synchronous', 'instance', 'verify', 'expect', 'testupdatecomponents', 'return', 'resourceinstance', 'andreturn', 'resource', 'responsefactory', 'request', 'info', 'same', 'createrequest', 'body', 'service', 'string', 'least', 'createnicemock', 'nice', 'result', 'httpheaders', 'resultserializer', 'serializedresult', 'at', 'handle', 'create', 'atleastonce', 'component', 'testcomponentservice', 'clustername', 'uri', 'name', 'updatecomponents', 'and', 'getresultserializer', 'createstrictmock', 'object', 'createresponse', 'factory', 'requesthandler', 'http', 'test', 'mock', 'requestfactory', 'serialize', 'cluster', 'strict', 'uriinfo', 'resourcedef', 'assert', 'components', 'response']","['class', 'class', 'new', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'false', 'false', 'new', 'null', 'public', 'void']",17,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0
10412,apache-ambari,org.apache.ambari.server.api.services.componentservicetest.testdeletecomponent,0,"['serializer', 'assertsame', 'handler', 'headers', 'is', 'issynchronous', 'replay', 'type', 'servicename', 'componentservice', 'null', 'handlerequest', 'get', 'testdeletecomponent', 'eq', 'once', 'serialized', 'synchronous', 'instance', 'verify', 'expect', 'return', 'resourceinstance', 'andreturn', 'resource', 'responsefactory', 'request', 'info', 'same', 'createrequest', 'service', 'string', 'least', 'createnicemock', 'nice', 'result', 'httpheaders', 'resultserializer', 'serializedresult', 'component', 'handle', 'create', 'at', 'atleastonce', 'testcomponentservice', 'clustername', 'deletecomponent', 'uri', 'name', 'and', 'componentname', 'getresultserializer', 'createstrictmock', 'object', 'createresponse', 'factory', 'requesthandler', 'http', 'test', 'mock', 'requestfactory', 'isnull', 'delete', 'serialize', 'cluster', 'strict', 'uriinfo', 'resourcedef', 'assert', 'response']","['class', 'class', 'new', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'false', 'false', 'new', 'public', 'void']",17,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
10413,apache-ambari,org.apache.ambari.server.api.services.configurationservicetest.testcreateconfiguration,0,"['serializer', 'assertsame', 'handler', 'headers', 'is', 'issynchronous', 'replay', 'type', 'properties', 'key', 'my-new-tag', 'get', 'handlerequest', 'eq', 'once', 'serialized', 'synchronous', 'instance', 'verify', 'expect', 'return', 'resourceinstance', 'andreturn', 'resource', 'responsefactory', 'request', 'info', 'hdfs-site', 'same', 'createrequest', 'body', 'configuration', 'service', 'string', 'least', 'createnicemock', 'nice', 'configurationservice', 'result', 'httpheaders', 'tag', 'resultserializer', 'serializedresult', 'createconfigurations', 'at', 'post', 'create', 'handle', 'atleastonce', 'testconfigurationservice', 'clustername', 'configurations', 'uri', 'name', 'testcreateconfiguration', 'and', 'getresultserializer', 'host', 'createstrictmock', 'object', 'createresponse', 'hostservice', 'factory', 'requesthandler', 'http', 'test', 'mock', 'requestfactory', 'value', 'serialize', 'cluster', 'strict', 'uriinfo', 'assert', 'response']","['class', 'class', 'new', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'false', 'false', 'new', 'public', 'void']",16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
10414,apache-ambari,org.apache.ambari.server.api.services.createpersistencemanagertest.testpersist,0,"['getids', 'map', 'put', 'helper', 'resources', 'replay', 'mapresourceids', 'createresources', 'type', 'properties', 'requeststatusimpl', 'clustercontroller', 'key', 'propertyhelper', 'add', 'getpropertyid', 'hashmap', 'resourcedefinition', 'get', 'getschema', 'foo', 'once', 'testcreatepersistencemanager', 'setproperties', 'instance', 'serverrequest', 'expect', 'verify', 'return', 'resourceinstance', 'andreturn', 'resource', 'serviceid', 'request', 'service', 'string', 'least', 'createmock', 'mapproperties', 'id', 'clusterid', 'testpersist', 'exception', 'set', 'at', 'ids', 'create', 'atleastonce', 'gettype', 'component', 'controller', 'and', 'definition', 'manager', 'createstrictmock', 'server', 'object', 'bar', 'getkeypropertyid', 'persist', 'hashset', 'impl', 'test', 'getresourcedefinition', 'mock', 'value', 'persistence', 'schema', 'cluster', 'strict', 'hash', 'status', 'property']","['class', 'class', 'class', 'class', 'class', 'new', 'new', 'new', 'new', 'null', 'new', 'public', 'void', 'throws']",14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
10415,apache-ambari,org.apache.ambari.server.api.services.createpersistencemanagertest.testpersist__multipleresources,0,"['getids', 'map', 'put', 'helper', 'times', 'resources', 'replay', 'mapresourceids', 'multipleresources', 'props', 'createresources', 'type', 'properties', 'requeststatusimpl', 'clustercontroller', 'key', 'propertyhelper', 'add', 'getpropertyid', 'hashmap', 'resourcedefinition', 'get', 'getschema', 'multiple', 'foo', 'testcreatepersistencemanager', 'setproperties', 'instance', 'serverrequest', 'expect', 'verify', 'return', 'resourceinstance', 'andreturn', 'resource', 'serviceid', 'request', 'service', 'string', 'createmock', 'id', 'clusterid', 'exception', 'mapresourceprops', 'testpersist', 'set', 'component', 'ids', 'create', 'gettype', 'controller', 'and', 'definition', 'manager', 'createstrictmock', 'server', 'object', 'bar', 'getkeypropertyid', 'persist', 'hashset', 'impl', 'test', 'getresourcedefinition', 'mock', 'value', 'persistence', 'schema', 'cluster', 'strict', 'hash', 'status', 'property']","['class', 'class', 'class', 'class', 'class', 'new', 'new', 'new', 'new', 'new', 'null', 'new', 'public', 'void', 'throws']",15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
10416,apache-ambari,org.apache.ambari.server.api.services.serviceservicetest.testgetservice,0,"['serializer', 'assertsame', 'handler', 'headers', 'is', 'issynchronous', 'replay', 'type', 'servicename', 'null', 'get', 'handlerequest', 'eq', 'once', 'serialized', 'synchronous', 'instance', 'verify', 'expect', 'return', 'resourceinstance', 'andreturn', 'resource', 'responsefactory', 'request', 'info', 'same', 'createrequest', 'testgetservice', 'service', 'string', 'least', 'createnicemock', 'nice', 'result', 'httpheaders', 'testserviceservice', 'resultserializer', 'serializedresult', 'at', 'handle', 'create', 'atleastonce', 'clustername', 'uri', 'name', 'and', 'getservice', 'getresultserializer', 'host', 'createstrictmock', 'object', 'createresponse', 'serviceservice', 'hostservice', 'factory', 'requesthandler', 'http', 'test', 'mock', 'requestfactory', 'isnull', 'serialize', 'cluster', 'strict', 'uriinfo', 'resourcedef', 'assert', 'response']","['class', 'class', 'new', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'true', 'true', 'new', 'public', 'void']",17,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
10417,apache-ambari,org.apache.ambari.server.api.services.serviceservicetest.testgetservices,0,"['serializer', 'assertsame', 'services', 'handler', 'headers', 'is', 'issynchronous', 'replay', 'type', 'testgetservices', 'null', 'get', 'handlerequest', 'eq', 'once', 'serialized', 'synchronous', 'instance', 'verify', 'expect', 'return', 'resourceinstance', 'andreturn', 'resource', 'responsefactory', 'request', 'info', 'same', 'createrequest', 'service', 'string', 'least', 'createnicemock', 'nice', 'result', 'httpheaders', 'testserviceservice', 'resultserializer', 'serializedresult', 'at', 'handle', 'create', 'atleastonce', 'clustername', 'uri', 'name', 'and', 'getservices', 'getresultserializer', 'host', 'createstrictmock', 'object', 'createresponse', 'serviceservice', 'hostservice', 'factory', 'requesthandler', 'http', 'test', 'mock', 'requestfactory', 'isnull', 'serialize', 'cluster', 'strict', 'uriinfo', 'resourcedef', 'assert', 'response']","['class', 'class', 'new', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'true', 'true', 'new', 'null', 'public', 'void']",18,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0
10418,apache-ambari,org.apache.ambari.server.api.services.serviceservicetest.testcreateservice,0,"['serializer', 'assertsame', 'handler', 'headers', 'is', 'issynchronous', 'replay', 'type', 'servicename', 'get', 'handlerequest', 'eq', 'once', 'serialized', 'synchronous', 'instance', 'verify', 'expect', 'return', 'resourceinstance', 'andreturn', 'resource', 'responsefactory', 'request', 'info', 'same', 'createrequest', 'body', 'service', 'string', 'least', 'createnicemock', 'nice', 'result', 'httpheaders', 'testserviceservice', 'resultserializer', 'serializedresult', 'at', 'post', 'create', 'atleastonce', 'handle', 'clustername', 'uri', 'name', 'and', 'getresultserializer', 'host', 'createstrictmock', 'object', 'createresponse', 'serviceservice', 'hostservice', 'factory', 'requesthandler', 'createservice', 'http', 'test', 'mock', 'requestfactory', 'testcreateservice', 'serialize', 'cluster', 'strict', 'uriinfo', 'resourcedef', 'assert', 'response']","['class', 'class', 'new', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'false', 'false', 'new', 'public', 'void']",16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
10419,apache-ambari,org.apache.ambari.server.api.services.serviceservicetest.testupdateservices,0,"['serializer', 'put', 'assertsame', 'services', 'handler', 'headers', 'is', 'issynchronous', 'replay', 'type', 'updateservices', 'update', 'get', 'handlerequest', 'eq', 'once', 'serialized', 'synchronous', 'instance', 'verify', 'expect', 'return', 'resourceinstance', 'andreturn', 'resource', 'responsefactory', 'request', 'info', 'same', 'createrequest', 'body', 'service', 'string', 'least', 'createnicemock', 'nice', 'result', 'httpheaders', 'testupdateservices', 'testserviceservice', 'resultserializer', 'serializedresult', 'at', 'handle', 'create', 'atleastonce', 'clustername', 'uri', 'name', 'and', 'getresultserializer', 'createstrictmock', 'object', 'createresponse', 'serviceservice', 'factory', 'requesthandler', 'http', 'test', 'mock', 'requestfactory', 'serialize', 'cluster', 'strict', 'uriinfo', 'resourcedef', 'assert', 'response']","['class', 'class', 'new', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'true', 'true', 'new', 'null', 'public', 'void']",17,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0
10420,apache-ambari,org.apache.ambari.server.api.services.serviceservicetest.testupdateservice,0,"['serializer', 'put', 'assertsame', 'handler', 'headers', 'is', 'issynchronous', 'replay', 'type', 'servicename', 'update', 'get', 'handlerequest', 'eq', 'once', 'serialized', 'synchronous', 'instance', 'updateservice', 'expect', 'verify', 'return', 'resourceinstance', 'andreturn', 'resource', 'responsefactory', 'request', 'info', 'same', 'testupdateservice', 'createrequest', 'body', 'service', 'string', 'least', 'createnicemock', 'nice', 'result', 'httpheaders', 'testserviceservice', 'resultserializer', 'serializedresult', 'at', 'handle', 'create', 'atleastonce', 'clustername', 'uri', 'name', 'and', 'getresultserializer', 'host', 'createstrictmock', 'object', 'createresponse', 'serviceservice', 'hostservice', 'factory', 'requesthandler', 'http', 'test', 'mock', 'requestfactory', 'serialize', 'cluster', 'strict', 'uriinfo', 'resourcedef', 'assert', 'response']","['class', 'class', 'new', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'true', 'true', 'new', 'public', 'void']",16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
