id,projectName,test_name,isFlaky,tokenList,java_keywords,javaKeysCounter,abstract_keyword,assert_keyword,boolean_keyword,break_keyword,byte_keyword,case_keyword,catch_keyword,char_keyword,class_keyword,continue_keyword,default_keyword,do_keyword,double_keyword,else_keyword,enum_keyword,exports_keyword,extends_keyword,final_keyword,finally_keyword,float_keyword,for_keyword,if_keyword,implements_keyword,import_keyword,instanceof_keyword,int_keyword,interface_keyword,long_keyword,modules_keyword,native_keyword,new_keyword,package_keyword,private_keyword,protected_keyword,public_keyword,requires_keyword,return_keyword,short_keyword,static_keyword,strictfp_keyword,super_keyword,switch_keyword,synchronized_keyword,this_keyword,throw_keyword,throws_keyword,transient_keyword,try_keyword,void_keyword,volatile_keyword,while_keyword,true_keyword,null_keyword,false_keyword,const_keyword,goto_keyword
16,Alluxio-alluxio,tachyon.journaltest.foldertest,1,"['editlogpath', 'getmasterinfo', 'underfilesystem', 'path', 'file', 'get', 'mtfs', 'edit', 'master', 'getclientfileinfo', 'finfo', 'stop', 'info', 'folder', 'tachyon', 'log', 'foldertest', 'local', 'string', 'exception', 'mlocaltachyoncluster', 'tfs', 'geteditlogpath', 'system', 'client', 'mkdir', 'clientfileinfo', 'test', 'delete', 'cluster', 'under']","['true', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
16,Alluxio-alluxio,tachyon.journaltest.foldertest,1,"['editlogpath', 'getmasterinfo', 'underfilesystem', 'path', 'file', 'get', 'mtfs', 'edit', 'master', 'getclientfileinfo', 'finfo', 'stop', 'info', 'folder', 'tachyon', 'log', 'foldertest', 'local', 'string', 'exception', 'mlocaltachyoncluster', 'tfs', 'geteditlogpath', 'system', 'client', 'mkdir', 'clientfileinfo', 'test', 'delete', 'cluster', 'under']","['true', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
17,Alluxio-alluxio,tachyon.journaltest.tabletest,1,"['address', 'equals', 'inetsocketaddress', 'exist', 'ioexception', 'fileinfo', 'asserttrue', 'filedoesnotexistexception', 'socket', 'path', 'masterconf', 'conf', 'inet', 'file', 'data', 'invalidpathexception', 'get', 'master', 'getclientfileinfo', 'stop', 'info', 'journal', 'folder', 'log', 'ls', 'id', 'exception', 'invalid', 'does', 'getfileid', 'table', 'client', 'size', 'image', 'masterinfo', 'test', 'clientfileinfo', 'tabletest', 'assertequals', 'not', 'assert', 'true']","['new', 'new', 'new', 'true', 'private', 'void', 'throws']",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
17,Alluxio-alluxio,tachyon.journaltest.tabletest,1,"['address', 'equals', 'inetsocketaddress', 'exist', 'ioexception', 'fileinfo', 'asserttrue', 'filedoesnotexistexception', 'socket', 'path', 'masterconf', 'conf', 'inet', 'file', 'data', 'invalidpathexception', 'get', 'master', 'getclientfileinfo', 'stop', 'info', 'journal', 'folder', 'log', 'ls', 'id', 'exception', 'invalid', 'does', 'getfileid', 'table', 'client', 'size', 'image', 'masterinfo', 'test', 'clientfileinfo', 'tabletest', 'assertequals', 'not', 'assert', 'true']","['new', 'new', 'new', 'true', 'private', 'void', 'throws']",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
18,Alluxio-alluxio,tachyon.journaltest.tabletest,1,"['address', 'equals', 'inetsocketaddress', 'exist', 'ioexception', 'fileinfo', 'asserttrue', 'filedoesnotexistexception', 'socket', 'path', 'masterconf', 'conf', 'inet', 'file', 'data', 'invalidpathexception', 'get', 'master', 'getclientfileinfo', 'stop', 'info', 'journal', 'folder', 'log', 'ls', 'id', 'exception', 'invalid', 'does', 'getfileid', 'table', 'client', 'size', 'image', 'masterinfo', 'test', 'clientfileinfo', 'tabletest', 'assertequals', 'not', 'assert', 'true']","['new', 'new', 'new', 'true', 'private', 'void', 'throws']",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
18,Alluxio-alluxio,tachyon.journaltest.tabletest,1,"['address', 'equals', 'inetsocketaddress', 'exist', 'ioexception', 'fileinfo', 'asserttrue', 'filedoesnotexistexception', 'socket', 'path', 'masterconf', 'conf', 'inet', 'file', 'data', 'invalidpathexception', 'get', 'master', 'getclientfileinfo', 'stop', 'info', 'journal', 'folder', 'log', 'ls', 'id', 'exception', 'invalid', 'does', 'getfileid', 'table', 'client', 'size', 'image', 'masterinfo', 'test', 'clientfileinfo', 'tabletest', 'assertequals', 'not', 'assert', 'true']","['new', 'new', 'new', 'true', 'private', 'void', 'throws']",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
20,Alluxio-alluxio,tachyon.journaltest.manyfiletest,1,"['editlogpath', 'underfilesystem', 'path', 'file', 'get', 'manyfiletestutil', 'mtfs', 'edit', 'stop', 'createfile', 'tachyon', 'log', 'manyfiletest', 'local', 'string', 'exception', 'mlocaltachyoncluster', 'create', 'tfs', 'geteditlogpath', 'system', 'test', 'delete', 'cluster', 'util', 'under', 'many']","['for', 'int', 'true', 'public', 'void', 'throws']",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
22,Alluxio-alluxio,tachyon.journaltest.filefoldertest,1,"['editlogpath', 'filefoldertest', 'underfilesystem', 'path', 'file', 'get', 'mtfs', 'edit', 'stop', 'createfile', 'folder', 'tachyon', 'log', 'local', 'string', 'exception', 'mlocaltachyoncluster', 'create', 'tfs', 'geteditlogpath', 'system', 'mkdir', 'test', 'filefolderutil', 'delete', 'cluster', 'util', 'under']","['for', 'int', 'for', 'int', 'true', 'public', 'void', 'throws']",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
24,Alluxio-alluxio,tachyon.journaltest.renametest,1,"['editlogpath', 'underfilesystem', 'path', 'rename', 'file', 'ii', 'get', 'mtfs', 'edit', 'renametest', 'stop', 'createfile', 'tachyon', 'log', 'local', 'string', 'exception', 'mlocaltachyoncluster', 'create', 'renametestutil', 'tfs', 'geteditlogpath', 'system', 'mkdir', 'test', 'jj', 'delete', 'cluster', 'util', 'under']","['for', 'int', 'for', 'int', 'true', 'public', 'void', 'throws']",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
26,Alluxio-alluxio,tachyon.journaltest.deletetest,1,"['editlogpath', 'underfilesystem', 'path', 'file', 'get', 'mtfs', 'edit', 'stop', 'createfile', 'tachyon', 'log', 'local', 'string', 'deletetestutil', 'exception', 'mlocaltachyoncluster', 'create', 'deletetest', 'tfs', 'geteditlogpath', 'system', 'mkdir', 'test', 'delete', 'cluster', 'util', 'under']","['for', 'int', 'for', 'int', 'if', 'false', 'if', 'true', 'true', 'public', 'void', 'throws']",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0
28,Alluxio-alluxio,tachyon.journaltest.addblocktest,1,"['editlogpath', 'getmasterinfo', 'os', 'type', 'underfilesystem', 'output', 'out', 'file', 'add', 'path', 'cache', 'block', 'get', 'mtfs', 'getoutstream', 'write', 'master', 'edit', 'stream', 'getclientfileinfo', 'writetype', 'finfo', 'stop', 'createfile', 'info', 'tachyon', 'log', 'must', 'local', 'string', 'addblocktest', 'exception', 'mlocaltachyoncluster', 'create', 'close', 'addblocktestutil', 'tfs', 'geteditlogpath', 'system', 'tachyonfile', 'client', 'clientfileinfo', 'test', 'delete', 'outputstream', 'cluster', 'util', 'getfile', 'under']","['for', 'int', 'true', 'public', 'void', 'throws']",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
30,Alluxio-alluxio,tachyon.journaltest.addcheckpointtest,1,"['editlogpath', 'getmasterinfo', 'ckpath', 'type', 'underfilesystem', 'path', 'testutils', 'file', 'utils', 'add', 'get', 'ckfileinfo', 'mtfs', 'write', 'edit', 'master', 'getclientfileinfo', 'writetype', 'finfo', 'through', 'info', 'createfile', 'stop', 'tachyon', 'log', 'createbytefile', 'local', 'string', 'exception', 'mlocaltachyoncluster', 'addcheckpointtestutil', 'byte', 'create', 'tfs', 'geteditlogpath', 'system', 'client', 'test', 'clientfileinfo', 'checkpoint', 'ck', 'delete', 'getcheckpointpath', 'cluster', 'util', 'addcheckpointtest', 'under']","['true', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
33,Alluxio-alluxio,tachyon.dataservertest.readtest,1,"['finishsending', 'address', 'ismessageready', 'testfile', 'equals', 'channel', 'inetsocketaddress', 'is', 'readtest', 'sending', 'type', 'sendmsg', 'createblockresponsemessage', 'getblockid', 'exist', 'increasing', 'socket', 'path', 'filealreadyexistexception', 'testutils', 'utils', 'file', 'data', 'block', 'inet', 'getfileblocks', 'get', 'finish', 'mtfs', 'write', 'num', 'invalidpathexception', 'socketchannel', 'buffer', 'mhost', 'ioexception', 'writetype', 'blockid', 'message', 'request', 'ready', 'must', 'createbytefile', 'createblockrequestmessage', 'mport', 'numread', 'id', 'msg', 'invalid', 'exception', 'byte', 'create', 'fileid', 'getincreasingbytebuffer', 'send', 'locations', 'getlocations', 'read', 'cache', 'open', 'host', 'recv', 'getreadonlydata', 'server', 'dataservermessage', 'blocks', 'already', 'test', 'assertequals', 'close', 'assert', 'port', 'only', 'recvmsg', 'response']","['int', 'long', 'new', 'while', 'false', 'while', 'int', 'if', 'break', 'public', 'void', 'throws']",12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0
34,Alluxio-alluxio,tachyon.dataservertest.readpartialtest1,1,"['finishsending', 'address', 'ismessageready', 'testfile', 'equals', 'channel', 'inetsocketaddress', 'is', 'sending', 'type', 'sendmsg', 'createblockresponsemessage', 'getblockid', 'invalidpathexception', 'increasing', 'socket', 'path', 'exist', 'testutils', 'utils', 'file', 'data', 'block', 'inet', 'getfileblocks', 'get', 'finish', 'mtfs', 'write', 'num', 'partial', 'readpartialtest', 'socketchannel', 'buffer', 'mhost', 'ioexception', 'writetype', 'blockid', 'message', 'request', 'ready', 'must', 'createbytefile', 'createblockrequestmessage', 'mport', 'numread', 'id', 'msg', 'invalid', 'exception', 'byte', 'create', 'fileid', 'getincreasingbytebuffer', 'send', 'locations', 'getlocations', 'read', 'filealreadyexistexception', 'open', 'host', 'recv', 'cache', 'getreadonlydata', 'server', 'dataservermessage', 'blocks', 'already', 'test', 'assertequals', 'close', 'assert', 'port', 'only', 'recvmsg', 'response']","['int', 'long', 'new', 'while', 'false', 'while', 'int', 'if', 'break', 'public', 'void', 'throws']",12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0
35,Alluxio-alluxio,tachyon.dataservertest.readpartialtest2,1,"['finishsending', 'address', 'ismessageready', 'testfile', 'equals', 'channel', 'inetsocketaddress', 'is', 'sending', 'type', 'sendmsg', 'createblockresponsemessage', 'getblockid', 'invalidpathexception', 'increasing', 'socket', 'path', 'exist', 'testutils', 'utils', 'file', 'data', 'block', 'inet', 'getfileblocks', 'get', 'finish', 'mtfs', 'write', 'num', 'partial', 'readpartialtest', 'socketchannel', 'buffer', 'mhost', 'ioexception', 'writetype', 'blockid', 'message', 'request', 'ready', 'must', 'createbytefile', 'createblockrequestmessage', 'mport', 'numread', 'id', 'msg', 'invalid', 'exception', 'byte', 'create', 'fileid', 'getincreasingbytebuffer', 'send', 'locations', 'getlocations', 'read', 'filealreadyexistexception', 'open', 'host', 'recv', 'cache', 'getreadonlydata', 'server', 'dataservermessage', 'blocks', 'already', 'test', 'assertequals', 'close', 'assert', 'port', 'only', 'recvmsg', 'response']","['int', 'long', 'new', 'while', 'false', 'while', 'int', 'if', 'break', 'public', 'void', 'throws']",12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0
36,Alluxio-alluxio,tachyon.userinfotest.constructortest,0,"['get', 'max', 'tuserinfo', 'delta', 'id', 'equals', 'constructor', 'getuserid', 'constructortest', 'test', 'min', 'user', 'info', 'assertequals', 'userinfo', 'assert', 'len']","['for', 'int', 'new', 'public', 'void']",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,Alluxio-alluxio,tachyon.userinfotest.constructorwithexceptiontest,0,"['equals', 'with', 'get', 'fail', 'delta', 'constructor', 'info', 'userid', 'expected=', 'id', 'invalid', 'exception', 'user', 'expected=runtimeexception.class', 'userinfo', 'runtime', 'tuserinfo', 'exception.class', 'test', 'constructorwithexceptiontest', 'assertequals', 'getuserid', 'assert']","['for', 'int', 'new', 'public', 'void']",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,Alluxio-alluxio,tachyon.userinfotest.addownbytestest,0,"['bytes', 'get', 'getownbytes', 'tuserinfo', 'addownbytestest', 'add', 'equals', 'test', 'user', 'addownbytes', 'info', 'assertequals', 'own', 'userinfo', 'assert']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39,Alluxio-alluxio,tachyon.userinfotest.getuseridtest,0,"['get', 'max', 'tuserinfo', 'len', 'id', 'equals', 'getuserid', 'test', 'min', 'user', 'info', 'assertequals', 'userinfo', 'assert', 'getuseridtest']","['for', 'int', 'new', 'public', 'void']",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40,Alluxio-alluxio,tachyon.userinfotest.timeouttest,0,"['assertfalse', 'tuserinfo', 'timeout', 'test', 'timeouttest', 'user', 'info', 'userinfo', 'assert', 'false']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41,Alluxio-alluxio,tachyon.userinfotest.tostringtest,0,"['ms', 'to', 'equals', 'substring', 'add', 'tostringtest', 'bytes', 'mownbytes', 'addownbytes', 'info', 'string', 'id', 'tostring', 'user', 'own', 'userinfo', 'last', 'tuserinfo', 'mlastheartbeatms', 'test', 'heartbeat', 'assertequals', 'assert']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42,Alluxio-alluxio,tachyon.userinfotest.generaltest,0,"['equals', 'add', 'bytes', 'get', 'addownbytes', 'info', 'getownbytes', 'max', 'user', 'generaltest', 'own', 'userinfo', 'general', 'tuserinfo', 'test', 'min', 'assertequals', 'assert', 'len']","['for', 'int', 'new', 'public', 'void']",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43,Alluxio-alluxio,tachyon.commonutilstest.parsememorysizetest,0,"['equals', 'utils', 'parsememorysizetest', 'common', 'parsememorysize', 'kb', 'constants', 'tb', 'gb', 'max', 'mb', 'memory', 'size', 'test', 'parse', 'commonutils', 'assertequals', 'assert']","['long', 'for', 'long', 'for', 'long', 'for', 'long', 'for', 'long', 'for', 'long', 'public', 'void']",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,Alluxio-alluxio,tachyon.inodefiletest.inodelengthtest,0,"['length', 'testfile', 'equals', 'inodelengthtest', 'suspected', 'file', 'block', 'get', 'inode', 'currenttimemillis', 'inodefile', 'info', 'testlength', 'exception', 'current', 'set', 'system', 'suspectedfilesizeexception', 'getlength', 'millis', 'size', 'setlength', 'blockinfoexception', 'test', 'assertequals', 'time', 'assert']","['new', 'long', 'public', 'void', 'throws']",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
45,Alluxio-alluxio,tachyon.inodefiletest.inodeinvalidlengthtest,0,"['length', 'testfile', 'suspected', 'file', 'inodeinvalidlengthtest', 'block', 'inode', 'currenttimemillis', 'expected=suspectedfilesizeexception.class', 'inodefile', 'info', 'expected=', 'exception', 'invalid', 'current', 'set', 'system', 'suspectedfilesizeexception', 'millis', 'size', 'exception.class', 'setlength', 'blockinfoexception', 'test', 'time']","['new', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
