id,projectName,test_name,isFlaky,tokenList,java_keywords,javaKeysCounter,abstract_keyword,assert_keyword,boolean_keyword,break_keyword,byte_keyword,case_keyword,catch_keyword,char_keyword,class_keyword,continue_keyword,default_keyword,do_keyword,double_keyword,else_keyword,enum_keyword,exports_keyword,extends_keyword,final_keyword,finally_keyword,float_keyword,for_keyword,if_keyword,implements_keyword,import_keyword,instanceof_keyword,int_keyword,interface_keyword,long_keyword,modules_keyword,native_keyword,new_keyword,package_keyword,private_keyword,protected_keyword,public_keyword,requires_keyword,return_keyword,short_keyword,static_keyword,strictfp_keyword,super_keyword,switch_keyword,synchronized_keyword,this_keyword,throw_keyword,throws_keyword,transient_keyword,try_keyword,void_keyword,volatile_keyword,while_keyword,true_keyword,null_keyword,false_keyword,const_keyword,goto_keyword
7337,ninjaframework-ninja,ninja.resultstest.testresultshtml,0,"['get', 'ok', 'sc', 'results', 'result', 'html', 'text', 'equals', 'getcontenttype', 'content', 'test', 'code', 'type', 'testresultshtml', 'getstatuscode', 'status', 'assertequals', '200', 'assert']","['public', 'void']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7338,ninjaframework-ninja,ninja.resultstest.testresultshtmlwithstatuscode,0,"['results', 'html', 'equals', 'getcontenttype', 'type', 'status', 'with', 'multiple', 'get', 'assert', 'testresultshtmlwithstatuscode', 'getstatuscode', 'result', 'content', 'text', 'test', 'code', '300', 'assertequals', 'choices', 'sc']","['public', 'void']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7339,ninjaframework-ninja,ninja.resultstest.testresultsjson,0,"['get', 'ok', 'sc', 'results', 'result', 'testresultsjson', 'applicaton', 'equals', 'getcontenttype', 'content', 'test', 'code', 'type', 'getstatuscode', 'status', 'json', 'assertequals', '200', 'assert']","['public', 'void']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7340,ninjaframework-ninja,ninja.resultstest.testresultsjsonwithobjecttorender,0,"['renderable', 'applicaton', 'results', 'to', 'equals', 'getcontenttype', 'type', 'testobject', 'with', 'get', 'assert', 'testresultsjsonwithobjecttorender', 'getstatuscode', 'getrenderable', 'ok', 'result', 'content', '200', 'object', 'sc', 'test', 'code', 'json', 'assertequals', 'status', 'render']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7341,ninjaframework-ninja,ninja.resultstest.testresultsxml,0,"['get', 'ok', 'sc', 'results', 'result', 'xml', 'equals', 'getcontenttype', 'content', 'test', 'code', 'type', 'testresultsxml', 'getstatuscode', 'status', 'assertequals', '200', 'assert', 'application']","['public', 'void']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7342,ninjaframework-ninja,ninja.resultstest.testresultstodo,0,"['applicaton', 'results', 'equals', 'getcontenttype', 'type', 'status', '501', 'get', 'assert', 'getstatuscode', 'result', 'content', 'testresultstodo', 'todo', 'implemented', 'test', 'code', 'json', 'assertequals', 'not', 'sc']","['public', 'void']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7343,ninjaframework-ninja,ninja.resultstest.testresultsasync,0,"['async', 'results', 'result', 'testresultsasync', 'asyncresult', 'test', 'asserttrue', 'assert', 'true']","['instanceof', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7344,ninjaframework-ninja,ninja.resulttest.testconstructor,0,"['equals', 'headers', 'getcookies', 'status', 'key', 'get', 'assert', 'constructor', 'redirect', 'getstatuscode', 'keyset', 'temporary', 'result', 'set', 'getheaders', 'cookies', '307', 'testconstructor', 'size', 'test', 'code', 'assertequals', 'sc']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7345,ninjaframework-ninja,ninja.resulttest.testgetrenderable,0,"['object', 'get', 'renderable', 'result', 'equals', 'testgetrenderable', 'test', 'testobject', 'assertequals', 'assert', 'render', 'getrenderable']","['new', 'new', 'public', 'void']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7346,ninjaframework-ninja,ninja.resulttest.testgetcontenttype,0,"['text', 'get', 'my-funky-content-type', 'result', 'contenttype', 'equals', 'getcontenttype', 'content', 'test', 'testgetcontenttype', 'type', 'assertequals', 'assert']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7347,ninjaframework-ninja,ninja.resulttest.testandaddheaders,0,"['get', 'header', 'result', 'size', 'testandaddheaders', 'equals', 'headers', 'addheader', 'test', 'getheaders', 'value', 'assertequals', 'and', 'add', 'assert']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7348,ninjaframework-ninja,ninja.resulttest.testandaddcookies,0,"['get', 'result', 'size', 'builder', 'equals', 'addcookie', 'cookies', 'test', 'value', 'getcookies', 'getvalue', 'assertequals', 'testandaddcookies', 'and', 'add', 'assert', 'cookie', 'build']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7349,ninjaframework-ninja,ninja.resulttest.testunsetcookie,0,"['get', 'cookie-to-be-unset', 'result', 'size', 'equals', 'getname', 'cookies', 'test', 'getcookies', 'value', 'unset', 'unsetcookie', 'getvalue', 'assertequals', 'name', 'cookie', 'assert', 'testunsetcookie']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7350,ninjaframework-ninja,ninja.resulttest.testsetandgetstatus,0,"['get', 'ok', 'sc', 'implemented', 'result', 'assert', 'equals', 'set', 'test', 'code', 'not', 'getstatuscode', 'assertequals', 'testsetandgetstatus', '200', 'and', 'status', '501']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7351,ninjaframework-ninja,ninja.resulttest.testsetandgettemplate,0,"['get', 'gettemplate', 'sc', 'ok', 'result', 'html', 'equals', 'template', 'custom', 'set', 'test', 'code', 'testsetandgettemplate', 'getstatuscode', 'status', 'assertequals', '200', 'and', 'assert', 'ftl']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7352,ninjaframework-ninja,ninja.resulttest.testredirect,0,"['equals', 'headers', 'status', 'com', 'get', 'assert', 'redirect', 'testredirect', 'getstatuscode', 'see', 'example', 'ok', 'result', 'location', 'getheaders', '303', '200', 'size', 'http', 'test', 'code', 'assertequals', 'sc', 'other']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7353,ninjaframework-ninja,ninja.resulttest.testredirecttemporary,0,"['equals', 'redirecttemporary', 'headers', 'status', 'com', 'get', 'assert', 'redirect', 'getstatuscode', 'example', 'ok', 'temporary', 'result', 'location', 'testredirecttemporary', 'getheaders', '200', '307', 'size', 'http', 'test', 'code', 'assertequals', 'sc']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7354,ninjaframework-ninja,ninja.resulttest.testhtml,0,"['get', 'ok', 'sc', 'text', 'result', 'html', 'equals', 'getcontenttype', 'content', 'test', 'type', 'testhtml', 'assertequals', '200', 'assert']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7355,ninjaframework-ninja,ninja.resulttest.testjson,0,"['get', 'ok', 'sc', 'applicaton', 'result', 'equals', 'getcontenttype', 'content', 'test', 'type', 'json', 'assertequals', 'testjson', '200', 'assert']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7356,ninjaframework-ninja,ninja.resulttest.testutf8isusedasdefaultcharset,0,"['get', 'ok', 'sc', 'result', 'as', 'equals', 'is', 'default', 'testutf8isusedasdefaultcharset', 'test', 'used', 'utf8', 'getcharset', 'assertequals', 'charset', '200', 'assert', 'utf']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7357,ninjaframework-ninja,ninja.resulttest.testsettingofcharsetworks,0,"['get', 'charset', 'setting', 'testsettingofcharsetworks', 'result', 'sc', 'ok', 'equals', 'works', 'test', 'getcharset', 'assertequals', 'iso', '200', 'assert', 'of']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7358,ninjaframework-ninja,ninja.resulttest.testrenderrenderable,0,"['renderable', 'got', 'equals', 'testobject', 'asserttrue', 'get', 'gotexception', 'context', 'illegalargumentexception', 'getrenderable', 'testrenderrenderable', 'result', 'exception', 'override', 'illegal', 'argument', 'object', 'test', 'assertequals', 'assert', 'true', 'render']","['new', 'public', 'void', 'throws', 'new', 'boolean', 'true', 'try', 'new', 'catch', 'true', 'public', 'void']",13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0
7360,ninjaframework-ninja,ninja.resulttest.testrendersingleobject,0,"['object', 'get', 'renderable', 'result', 'equals', 'test', 'testobject', 'single', 'testrendersingleobject', 'assertequals', 'assert', 'render', 'getrenderable']","['new', 'new', 'public', 'void']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7361,ninjaframework-ninja,ninja.resulttest.testrendermultipleobjects,0,"['renderable', 'got', 'map', 'to', 'simple', 'equals', 'put', 'maps', 'abstractmap', 'maptorender', 'testobject', 'newhashmap', 'asserttrue', 'resultmap', 'anothertestobject', 'get', 'multiple', 'objects', 'new', 'gotexception', 'anotherobject', 'testrendermultipleobjects', 'another', 'illegalargumentexception', 'string', 'getrenderable', 'simpleimmutableentry', 'entry', 'immutable', 'result', 'exception', 'abstract', 'illegal', 'argument', 'anotherstring', 'object', 'size', 'test', 'assertequals', 'hash', 'assert', 'true', 'render']","['new', 'new', 'new', 'instanceof', 'new', 'boolean', 'false', 'try', 'catch', 'true', 'new', 'new', 'new', 'public', 'void']",15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
7362,ninjaframework-ninja,ninja.resulttest.testrenderentryandmakesuremapiscreated,0,"['renderable', 'map', 'equals', 'is', 'stringy', 'resultmap', 'get', 'string', 'getrenderable', 'created', 'entry', 'result', 'and', 'object', 'sure', 'make', 'test', 'testrenderentryandmakesuremapiscreated', 'assertequals', 'assert', 'render']","['new', 'new', 'public', 'void']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7363,ninjaframework-ninja,ninja.resulttest.testrenderingofstringobjectpairsworks,0,"['object', 'get', 'renderable', 'map', 'result', 'equals', 'works', 'test', 'rendering', 'testrenderingofstringobjectpairsworks', 'string', 'assertequals', 'stringy', 'pairs', 'assert', 'resultmap', 'render', 'getrenderable', 'of']","['new', 'new', 'new', 'public', 'void']",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7364,ninjaframework-ninja,ninja.resulttest.testrenderraw,0,"['raw', 'renderable', 'applicaton', 'results', 'to', 'finalizeheaders', 'equals', 'headers', 'getcontenttype', 'type', 'finalize', 'output', 'com', 'get', 'testrenderraw', 'thenreturn', 'array', 'verify', 'stream', 'streams', 'return', 'bytearrayoutputstream', 'john', 'context', 'string', 'getrenderable', 'result', 'getoutputstream', 'exception', 'then', 'byte', 'content', 'tostring', 'user', 'woo', 'renderraw', 'stringtorender', 'test', 'json', 'assertequals', 'assert', 'render', 'responsestreams', 'response']","['new', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7365,ninjaframework-ninja,ninja.routebuilderimpltest.testbasicgetroute,0,"['routebuilderimpl', 'get', 'builder', 'buildroute', 'routebuilder', 'impl', 'route', 'test', 'matches', 'testbasicgetroute', 'asserttrue', 'index', 'assert', 'true', 'build', 'basic']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7366,ninjaframework-ninja,ninja.routebuilderimpltest.testbasicpostroute,0,"['routebuilderimpl', 'builder', 'buildroute', 'routebuilder', 'impl', 'route', 'test', 'post', 'matches', 'asserttrue', 'testbasicpostroute', 'index', 'assert', 'true', 'build', 'basic']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7367,ninjaframework-ninja,ninja.routebuilderimpltest.testbasicputroute,0,"['routebuilderimpl', 'put', 'builder', 'buildroute', 'routebuilder', 'impl', 'route', 'test', 'matches', 'asserttrue', 'index', 'testbasicputroute', 'assert', 'true', 'build', 'basic']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7368,ninjaframework-ninja,ninja.routebuilderimpltest.testbasicroutes,0,"['routebuilderimpl', 'builder', 'buildroute', 'routebuilder', 'impl', 'route', 'options', 'test', 'matches', 'asserttrue', 'index', 'routes', 'testbasicroutes', 'assert', 'true', 'build', 'basic']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7369,ninjaframework-ninja,ninja.routebuilderimpltest.testbasicrouteswithregex,0,"['route', 'matches', 'asserttrue', 'routes', 'with', 'basic', 'routebuilderimpl', 'get', 'builder', 'routebuilder', 'js', 'build', 'stylesheet', 'index', 'bootstrap', 'testbasicrouteswithregex', 'buildroute', 'impl', 'test', 'css', 'assert', 'true', 'regex']","['new', 'public', 'public', 'public', 'void']",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7370,ninjaframework-ninja,ninja.routebuilderimpltest.testbasicplaceholersandparameters,0,"['assertfalse', 'map', 'equals', 'route', 'matches', 'asserttrue', 'path', 'encoded', 'false', 'basic', 'routebuilderimpl', 'get', 'builder', 'routebuilder', 'dashboard', 'john', 'string', 'build', 'getpathparametersencoded', 'testbasicplaceholersandparameters', 'parameters', 'entry', 'id', 'set', 'entryset', 'name', 'and', 'size', 'buildroute', 'impl', 'test', 'assertequals', 'assert', 'true', 'placeholers']","['new', 'new', 'public', 'void']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7371,ninjaframework-ninja,ninja.routebuilderimpltest.testbasicplaceholersparametersandregex,0,"['map', 'equals', 'route', 'matches', 'asserttrue', 'path', 'encoded', 'basic', 'routebuilderimpl', 'get', 'builder', 'routebuilder', 'dashboard', 'john', 'admin', 'string', 'build', 'getpathparametersencoded', 'parameters', 'entry', 'id', 'set', 'entryset', 'and', 'testbasicplaceholersparametersandregex', 'size', 'buildroute', 'impl', 'test', 'mock', 'assertequals', 'assert', 'true', 'placeholers', 'regex']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7372,ninjaframework-ninja,ninja.routebuilderimpltest.testparametersdontcrossslashes,0,"['assertfalse', 'morestuff', 'slashes', 'route', 'matches', 'asserttrue', 'false', 'routebuilderimpl', 'get', 'builder', 'end', 'routebuilder', 'testparametersdontcrossslashes', 'blah', 'build', 'parameters', 'id', 'cross', 'dont', 'buildroute', 'impl', 'test', 'assert', 'true']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7373,ninjaframework-ninja,ninja.routebuilderimpltest.testpointsinregexdontcrashregexinthemiddleoftheroute,0,"['assertfalse', 'myname', 'equals', 'crash', 'route', 'from', 'matches', 'asserttrue', 'path', 'encoded', 'in', 'testpointsinregexdontcrashregexinthemiddleoftheroute', 'middle', 'false', 'of', 'routebuilderimpl', 'get', 'should', 'builder', 'routebuilder', 'blah', 'string', 'build', 'getpathparametersencoded', 'parameters', 'entry', 'routefromserver', 'id', 'set', 'entryset', 'match', 'points', 'dont', 'server', 'the', 'size', 'buildroute', 'impl', 'test', 'assertequals', 'not', 'assert', 'true', 'regex']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
