id,projectName,test_name,isFlaky,tokenList,java_keywords,javaKeysCounter,abstract_keyword,assert_keyword,boolean_keyword,break_keyword,byte_keyword,case_keyword,catch_keyword,char_keyword,class_keyword,continue_keyword,default_keyword,do_keyword,double_keyword,else_keyword,enum_keyword,exports_keyword,extends_keyword,final_keyword,finally_keyword,float_keyword,for_keyword,if_keyword,implements_keyword,import_keyword,instanceof_keyword,int_keyword,interface_keyword,long_keyword,modules_keyword,native_keyword,new_keyword,package_keyword,private_keyword,protected_keyword,public_keyword,requires_keyword,return_keyword,short_keyword,static_keyword,strictfp_keyword,super_keyword,switch_keyword,synchronized_keyword,this_keyword,throw_keyword,throws_keyword,transient_keyword,try_keyword,void_keyword,volatile_keyword,while_keyword,true_keyword,null_keyword,false_keyword,const_keyword,goto_keyword
10704,hector-client-hector,me.prettyprint.cassandra.serializers.longserializertest.testconversions,0,"['max', 'conversions', 'testconversions', '0l', 'test', 'long', 'min', 'value', '1l', '-1l']","['null', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10706,hector-client-hector,me.prettyprint.cassandra.connection.roundrobinbalancingpolicytest.testgetpoolok,0,"['robin', 'equals', 'with7', 'poolwith5active', 'round', 'roundrobinbalancingpolicy', 'get', 'getpool', 'active', 'pools', 'ok', 'pool', 'testgetpoolok', 'poolwith10active', 'poolwith7active', 'policy', 'test', 'balancing', 'assertequals', 'with5', 'assert', 'with10']","['new', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'public', 'void']",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0
10707,hector-client-hector,me.prettyprint.cassandra.connection.roundrobinbalancingpolicytest.testskipexhausted,0,"['skip', 'robin', 'equals', 'with7', 'getcassandrahost', 'poolwith5active', 'round', 'roundrobinbalancingpolicy', 'get', 'arrays', 'thenreturn', 'assert', 'return', 'getpool', 'active', 'exhausted', 'list', 'pools', 'pool', 'as', 'aslist', 'then', 'poolwith10active', 'set', 'host', 'mockito', 'policy', 'hashset', 'test', 'cassandra', 'testskipexhausted', 'cassandrahost', 'balancing', 'assertequals', 'hash', 'with5', 'poolwith7active', 'with10']","['new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'public', 'void']",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10709,hector-client-hector,me.prettyprint.cassandra.connection.hconnectionmanagertest.testremovehost,0,"['connection', 'equals', 'asserttrue', 'add', 'get', 'connectionmanager', 'active', 'addcassandrahost', 'pools', 'removecassandrahost', 'remove', 'manager', 'host', 'size', 'test', 'cassandra', 'cassandrahost', 'assertequals', 'getactivepools', 'testremovehost', 'assert', 'true']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10710,hector-client-hector,me.prettyprint.cassandra.connection.hconnectionmanagertest.testaddcassandrahostfail,0,"['assertfalse', 'fail', 'connection', 'test', 'connectionmanager', 'testaddcassandrahostfail', 'cassandra', 'addcassandrahost', 'cassandrahost', 'manager', 'add', 'assert', 'host', 'false']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10712,hector-client-hector,me.prettyprint.cassandra.connection.concurrenthclientpooltest.testspinup,0,"['blocked', 'equals', 'before', 'threads', 'getnumactive', 'num', 'getnumbeforeexhausted', 'get', 'getnumidle', 'exhausted', 'active', 'up', 'pool', 'idle', 'getnumblockedthreads', 'spin', 'client', 'clientpool', 'test', 'testspinup', 'assertequals', 'assert']","['public', 'void']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10713,hector-client-hector,me.prettyprint.cassandra.connection.concurrenthclientpooltest.testshutdown,0,"['get', 'client', 'blocked', 'pool', 'clientpool', 'testshutdown', 'equals', 'shutdown', 'idle', 'threads', 'test', 'getnumidle', 'active', 'getnumactive', 'assertequals', 'assert', 'getnumblockedthreads', 'num']","['public', 'void']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10714,hector-client-hector,me.prettyprint.cassandra.connection.concurrenthclientpooltest.testborrowrelease,0,"['thrift', 'client', 'borrow', 'pool', 'clientpool', 'get', 'releaseclient', 'equals', 'testborrowrelease', 'test', 'active', 'borrowclient', 'getnumactive', 'assertequals', 'assert', 'hthriftclient', 'release', 'num']","['public', 'void']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10715,hector-client-hector,me.prettyprint.cassandra.connection.leastactivebalancingpolicytest.testgetpoolok,0,"['get', 'ok', 'policy', 'pool', 'poolwith5active', 'testgetpoolok', 'equals', 'leastactivebalancingpolicy', 'test', 'getpool', 'active', 'balancing', 'assertequals', 'with5', 'assert', 'least', 'pools']","['new', 'null', 'public', 'void']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10716,hector-client-hector,me.prettyprint.cassandra.connection.leastactivebalancingpolicytest.testskipexhausted,0,"['skip', 'equals', 'with7', 'getcassandrahost', 'poolwith5active', 'get', 'arrays', 'thenreturn', 'assert', 'return', 'getpool', 'active', 'exhausted', 'list', 'least', 'pools', 'pool', 'as', 'aslist', 'then', 'poolwith10active', 'leastactivebalancingpolicy', 'set', 'host', 'mockito', 'policy', 'hashset', 'test', 'cassandra', 'testskipexhausted', 'cassandrahost', 'balancing', 'assertequals', 'hash', 'with5', 'poolwith7active', 'with10']","['new', 'new', 'new', 'new', 'new', 'new', 'public', 'void']",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10718,hector-client-hector,me.prettyprint.cassandra.connection.hthriftclienttest.testopenandclose,0,"['thrift', 'client', 'assertfalse', 'testopenandclose', 'hthriftclient', 'is', 'test', 'asserttrue', 'isopen', 'and', 'close', 'assert', 'true', 'open', 'false']","['public', 'void']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10719,hector-client-hector,me.prettyprint.cassandra.connection.hthriftclienttest.testfailondoubleopen,0,"['thrift', 'client', 'expected=', 'fail', 'exception.class', 'double', 'test', 'illegal', 'expected=illegalstateexception.class', 'on', 'state', 'testfailondoubleopen', 'hthriftclient', 'open']","['public', 'void']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10720,hector-client-hector,me.prettyprint.cassandra.connection.hthriftclienttest.testgetcassandranotopen,0,"['thrift', 'client', 'get', 'getcassandra', 'expected=', 'exception.class', 'testgetcassandranotopen', 'open', 'test', 'cassandra', 'illegal', 'state', 'not', 'hthriftclient', 'expected=illegalstateexception.class']","['public', 'void']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10723,hector-client-hector,me.prettyprint.cassandra.examples.exampledaov2test.testinsertgetdelete,1,"['serializer', 'equals', 'testinsertgetdelete', 'exampledaov', 'dao', 'key', 'assertnull', 'mycluster', 'get', 'null', 'getorcreatecluster', 'hectorexception', 'string', 'or', 'example', 'my', 'exception', 'stringserializer', 'insert', 'create', 'keyspace', 'createkeyspace', 'localhost', 'test', 'delete', 'value', 'cluster', 'assertequals', 'assert', 'hector']","['new', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10724,hector-client-hector,me.prettyprint.cassandra.examples.exampledaov2test.testmultiinsertgetdelete,1,"['ret', 'map', 'serializer', 'put', 'insertmulti', 'equals', 'testmultiinsertgetdelete', 'exampledaov', 'dao', 'key', 'multi', 'assertnull', 'mycluster', 'hashmap', 'get', 'null', 'getorcreatecluster', 'getmulti', 'values', 'hectorexception', 'keyvalues', 'string', 'or', 'example', 'my', 'exception', 'stringserializer', 'insert', 'create', 'keyspace', 'createkeyspace', 'localhost', 'assertnotnull', 'test', 'delete', 'value', 'cluster', 'not', 'hash', 'assertequals', 'assert', 'hector']","['new', 'new', 'public', 'void', 'throws']",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10726,hector-client-hector,me.prettyprint.cassandra.service.batchmutationtest.testaddinsertion,0,"['serializer', 'map', 'to', 'tobytebuffer', 'equals', 'standard', 'mutation', 'families', 'bytebuffer', 'key', 'add', 'buffer', 'get', 'mutationmap', 'addinsertion', 'currenttimemillis', 'columnfamilies', 'testaddinsertion', 'batchmutate', 'batch', 'list', 'val', 'string', 'getmutationmap', 'current', 'stringserializer', 'column', 'byte', 'insertion', 'name', 'system', 'millis', 'size', 'test', 'mutate', 'assertequals', 'time', 'assert']","['new', 'new', 'public', 'void']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10727,hector-client-hector,me.prettyprint.cassandra.service.batchmutationtest.testaddsuperinsertion,0,"['serializer', 'map', 'to', 'tobytebuffer', 'equals', 'standard', 'mutation', 'families', 'key', 'add', 'testaddsuperinsertion', 'buffer', 'supercolumn', 'get', 'currenttimemillis', 'assert', 'columnfamilies', 'batchmutate', 'batch', 'addsuperinsertion', 'list', 'val', 'string', 'getmutationmap', 'super', 'as', 'aslist', 'current', 'stringserializer', 'column', 'byte', 'insertion', 'name', 'system', 'millis', 'size', 'test', 'mutate', 'assertequals', 'arrays', 'time', 'sc']","['new', 'new', 'new', 'new', 'public', 'void']",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10728,hector-client-hector,me.prettyprint.cassandra.service.batchmutationtest.testadddeletion,0,"['deletion', 'serializer', 'map', 'to', 'tobytebuffer', 'equals', 'standard', 'mutation', 'families', 'key', 'add', 'buffer', 'get', 'adddeletion', 'currenttimemillis', 'setpredicate', 'columnfamilies', 'names', 'slicepredicate', 'batch', 'batchmutate', 'slice', 'string', 'addtocolumn', 'getmutationmap', 'current', 'stringserializer', 'byte', 'set', 'column', 'name', 'system', 'millis', 'size', 'testadddeletion', 'test', 'mutate', 'assertequals', 'time', 'assert', 'predicate']","['new', 'new', 'new', 'new', 'public', 'void']",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10732,hector-client-hector,me.prettyprint.cassandra.service.cassandrahostconfiguratortest.testconfigvaluespropogated,0,"['thrift', 'setmaxactive', 'equals', 'cassandrahosts', 'configurator', 'propogated', 'socket', 'config', 'hosts', 'get', 'getmaxidle', 'getcassandrathriftsockettimeout', 'getexhaustedpolicy', 'getmaxactive', 'buildcassandrahosts', 'exhausted', 'active', 'values', 'setexhaustedpolicy', 'build', 'max', 'exhaustedpolicy', 'wait', 'idle', 'cassandrahostconfigurator', 'set', 'setmaxwaittimewhenexhausted', 'localhost', 'host', 'timeout', 'policy', 'setmaxidle', 'testconfigvaluespropogated', 'when', 'test', 'grow', 'cassandra', 'cassandrahost', 'getmaxwaittimewhenexhausted', 'assertequals', 'time', 'assert', 'setcassandrathriftsockettimeout']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10733,hector-client-hector,me.prettyprint.cassandra.service.cassandrahostconfiguratortest.testapplyconfig,0,"['setmaxactive', 'equals', 'configurator', 'config', 'applyconfig', 'get', 'getmaxactive', 'active', 'extrahost', 'max', 'cassandrahostconfigurator', 'set', 'extra', 'apply', 'localhost', 'host', 'test', 'cassandra', 'cassandrahost', 'assertequals', 'testapplyconfig', 'assert']","['new', 'new', 'public', 'void']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10734,hector-client-hector,me.prettyprint.cassandra.service.cassandrahostconfiguratortest.testhostnameonlydefaultport,0,"['equals', 'default', 'cassandrahosts', 'port', 'configurator', 'hosts', 'get', 'buildcassandrahosts', 'build', 'testhostnameonlydefaultport', 'cassandrahostconfigurator', 'getport', 'localhost', 'host', 'test', 'cassandra', 'cassandrahost', 'assertequals', 'assert', 'hostname', 'only']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10735,hector-client-hector,me.prettyprint.cassandra.service.cassandrahostconfiguratortest.testhostnameonlydefaultportmultiplehosts,0,"['equals', 'default', 'cassandrahosts', 'port', 'configurator', 'hosts', 'testhostnameonlydefaultportmultiplehosts', 'multiple', 'get', 'buildcassandrahosts', 'build', 'cassandrahostconfigurator', 'getport', 'host', 'test', 'cassandra', 'cassandrahost', 'assertequals', 'assert', 'hostname', 'only']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10736,hector-client-hector,me.prettyprint.cassandra.service.cassandrahostconfiguratortest.testconfiguratorport,0,"['get', 'testconfiguratorport', 'build', 'setport', 'assert', 'equals', 'cassandrahostconfigurator', 'set', 'cassandrahosts', 'test', 'configurator', 'cassandra', 'buildcassandrahosts', 'cassandrahost', 'hosts', 'assertequals', 'getport', 'localhost', 'port', 'host']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10737,hector-client-hector,me.prettyprint.cassandra.service.cassandrahostconfiguratortest.testconfiguratorclockresolution,0,"['testconfiguratorclockresolution', 'configurator', 'clock', 'get', 'currenttimemillis', 'getclockresolution', 'resolution', 'assertnotsame', 'same', 'createclock', 'setclockresolution', 'sequential', 'current', 'override', 'cassandrahostconfigurator', 'set', 'create', 'clockresolution', 'sequentialclockresolution', 'localhost', 'system', 'host', 'millis', 'test', 'cassandra', 'not', 'time', 'assert']","['class', 'implements', 'public', 'long', 'return', 'new', 'new', 'public', 'void']",9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10739,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testinsertandgetandremove,1,"['serializer', 'to', 'tobytebuffer', 'testinsertandgetandremove', 'equals', 'standard', 'getcolumn', 'setcolumn', 'path', 'state', 'buffer', 'such', 'bytes', 'cp', 'get', 'null', 'fail', 'illegalstateexception', 'nosuchelementexception', 'deleted', 'col', 'element', 'hnotfoundexception', 'illegalargumentexception', 'string', 'found', 'exception', 'set', 'column', 'insert', 'stringserializer', 'byte', 'illegal', 'remove', 'keyspace', 'argument', 'and', 'columnpath', 'already', 'assertnotnull', 'test', 'value', 'getvalue', 'assertequals', 'not', 'assert']","['new', 'for', 'int', 'for', 'int', 'for', 'int', 'for', 'int', 'try', 'catch', 'public', 'void', 'throws']",14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
10740,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testinsertsuper,1,"['serializer', 'connection', 'to', 'tobytebuffer', 'getsupercolumn', 'equals', 'testinsertsuper', 'clock', 'key', 'path', 'state', 'getcolumns', 'buffer', 'supercolumn', 'such', 'get', 'cp', 'bytes', 'null', 'illegalstateexception', 'assert', 'nosuchelementexception', 'getname', 'connectionmanager', 'createclock', 'element', 'hnotfoundexception', 'illegalargumentexception', 'string', 'setname', 'found', 'super', 'setsuper', 'exception', 'stringserializer', 'column', 'byte', 'create', 'insert', 'columnparent', 'set', 'illegal', 'remove', 'keyspace', 'name', 'argument', 'manager', 'columnpath', 'size', 'assertnotnull', 'test', 'value', 'parent', 'getvalue', 'assertequals', 'not', 'sc', 'columns']","['new', 'new', 'new', 'public', 'void', 'throws']",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10741,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testbatchinsertcolumn,0,"['testbatchinsertcolumn', 'exception', 'test', 'insert', 'column', 'batch', 'hectorexception', 'hector']","['public', 'void', 'throws']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10742,hector-client-hector,me.prettyprint.cassandra.service.keyspacetest.testbatchmutate,1,"['deletion', 'serializer', 'map', 'to', 'tobytebuffer', 'connection', 'columnorsupercolumn', 'put', 'equals', 'setdeletion', 'standard', 'getcolumn', 'mutation', 'se', 'clock', 'setcolumn', 'path', 'add', 'buffer', 'supercolumn', 'hashmap', 'get', 'mutationmap', 'bytes', 'cp', 'null', 'fail', 'array', 'assert', 'setpredicate', 'connectionmanager', 'names', 'cosc', 'col', 'testbatchmutatecolumn', 'batch', 'createclock', 'list', 'batchmutate', 'slicepredicate', 'hectorexception', 'outer', 'slice', 'string', 'or', 'hnotfoundexception', 'addtocolumn', 'found', 'super', 'exception', 'stringserializer', 'column', 'byte', 'create', 'mutations', 'set', 'keyspace', 'manager', 'columnpath', 'testbatchmutate', 'outermutationmap', 'clear', 'assertnotnull', 'test', 'value', 'getvalue', 'mutate', 'hash', 'not', 'assertequals', 'arraylist', 'tobytesmap', 'hector', 'predicate']","['new', 'for', 'int', 'new', 'new', 'for', 'int', 'new', 'new', 'new', 'for', 'int', 'for', 'int', 'new', 'for', 'int', 'new', 'new', 'new', 'for', 'int', 'new', 'new', 'for', 'int', 'for', 'int', 'new', 'try', 'catch', 'public', 'void', 'throws']",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
