id,projectName,test_name,isFlaky,tokenList,java_keywords,javaKeysCounter,abstract_keyword,assert_keyword,boolean_keyword,break_keyword,byte_keyword,case_keyword,catch_keyword,char_keyword,class_keyword,continue_keyword,default_keyword,do_keyword,double_keyword,else_keyword,enum_keyword,exports_keyword,extends_keyword,final_keyword,finally_keyword,float_keyword,for_keyword,if_keyword,implements_keyword,import_keyword,instanceof_keyword,int_keyword,interface_keyword,long_keyword,modules_keyword,native_keyword,new_keyword,package_keyword,private_keyword,protected_keyword,public_keyword,requires_keyword,return_keyword,short_keyword,static_keyword,strictfp_keyword,super_keyword,switch_keyword,synchronized_keyword,this_keyword,throw_keyword,throws_keyword,transient_keyword,try_keyword,void_keyword,volatile_keyword,while_keyword,true_keyword,null_keyword,false_keyword,const_keyword,goto_keyword
9299,qos-ch-logback,ch.qos.logback.core.outputstreamappendertest.smoke,0,"['headerfootercheck', 'header', 'presentation_header', 'file_footer', 'presentation_footer', 'check', 'test', 'smoke', 'file', 'presentation', 'string', 'file_header', 'footer']","['public', 'void']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9300,qos-ch-logback,ch.qos.logback.core.outputstreamappendertest.nullfileheader,0,"['headerfootercheck', 'null', 'header', 'nullfileheader', 'presentation_header', 'file_footer', 'presentation_footer', 'check', 'test', 'file', 'presentation', 'string', 'footer']","['null', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9301,qos-ch-logback,ch.qos.logback.core.outputstreamappendertest.nullpresentationheader,0,"['headerfootercheck', 'null', 'header', 'presentation_header', 'file_footer', 'presentation_footer', 'check', 'test', 'nullpresentationheader', 'file', 'presentation', 'string', 'file_header', 'footer']","['null', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9302,qos-ch-logback,ch.qos.logback.core.outputstreamappendertest.nullpresentationfooter,0,"['headerfootercheck', 'null', 'header', 'presentation_header', 'file_footer', 'check', 'test', 'nullpresentationfooter', 'file', 'presentation', 'string', 'file_header', 'footer']","['null', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9303,qos-ch-logback,ch.qos.logback.core.outputstreamappendertest.nullfilefooter,0,"['headerfootercheck', 'null', 'header', 'presentation_header', 'file_footer', 'presentation_footer', 'check', 'test', 'nullfilefooter', 'file', 'presentation', 'string', 'file_header', 'footer']","['null', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9306,qos-ch-logback,ch.qos.logback.core.contextbasetest.renamedefault,0,"['hello', 'default', 'set', 'test', 'rename', 'core', 'name', 'context', 'constants', 'coreconstants', 'setname', 'renamedefault']","['public', 'void']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9307,qos-ch-logback,ch.qos.logback.core.contextbasetest.idempotentnametest,0,"['hello', 'set', 'test', 'idempotent', 'name', 'context', 'setname', 'idempotentnametest']","['public', 'void']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9308,qos-ch-logback,ch.qos.logback.core.contextbasetest.renametest,0,"['hello', 'fail', 'illegalstateexception', 'exception', 'allowed', 'set', 'test', 'ise', 'renaming', 'illegal', 'rename', 'renametest', 'state', 'name', 'context', 'setname']","['try', 'catch', 'public', 'void']",4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9309,qos-ch-logback,ch.qos.logback.core.contextbasetest.resettest,0,"['hello', 'assertsame', 'put', 'equals', 'mocklifecyclecomponent', 'is', 'asserttrue', 'key', 'assertnull', 'get', 'null', 'life', 'cycle', 'same', 'putobject', 'putproperty', 'context', 'val', 'setname', 'isreset', 'set', 'component', 'vala', 'name', 'true', 'manager', 'keya', 'object', 'last', 'reset', 'getobject', 'register', 'resettest', 'test', 'mock', 'lifecyclemanager', 'getlastcomponent', 'assertequals', 'assert', 'getproperty', 'property']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9310,qos-ch-logback,ch.qos.logback.core.contextbasetest.contextnameproperty,0,"['null', 'get', 'hello', 'getproperty', 'equals', 'contextnameproperty', 'coreconstants', 'set', 'test', 'key', 'setname', 'core', 'string', 'context', 'constants', 'name', 'assert', 'assertnull', 'property', 'assertequals']","['public', 'void']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9311,qos-ch-logback,ch.qos.logback.core.lifecyclemanagertest.testregisterandreset,0,"['assertfalse', 'reset', 'started', 'register', 'assert', 'mocklifecyclecomponent', 'life', 'cycle', 'is', 'component', 'test', 'mock', 'isstarted', 'start', 'testregisterandreset', 'and', 'manager', 'false']","['new', 'public', 'void']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9314,qos-ch-logback,ch.qos.logback.core.subst.nodetostringtransformertest.literal,0,"['to', 'equals', 'propertycontainer', 'container', 'makenode', 'scanexception', 'node', 'abv', 'input', 'string', 'exception', 'literal', 'transform', 'nodetostringtransformer', 'scan', 'make', 'test', 'transformer', 'assertequals', 'assert', 'property']","['new', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9316,qos-ch-logback,ch.qos.logback.core.subst.nodetostringtransformertest.literalwithnestedaccolades,0,"['equals', '-5level', 'output', 'level', 'with', 'scanexception', 'replace', 'check', 'input', 'literalwithnestedaccolades', 'nested', 'msg', 'exception', 'thread', 'accolades', 'hhmmsssss', 'logger', 'literal', 'hmmss', 'checkinputequalsoutput', 'scan', 'test', 'xxxx']","['public', 'void', 'throws']",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9317,qos-ch-logback,ch.qos.logback.core.subst.nodetostringtransformertest.variable,0,"['to', 'equals', 'propertycontainer', 'container', 'makenode', 'variable', 'scanexception', 'node', 'input', 'string', 'exception', 'transform', 'nodetostringtransformer', 'scan', 'make', 'test', 'transformer', 'assertequals', 'assert', 'property']","['new', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9318,qos-ch-logback,ch.qos.logback.core.subst.nodetostringtransformertest.literalvariableliteral,0,"['to', 'equals', 'propertycontainer', 'container', 'makenode', 'variable', 'scanexception', 'node', 'input', 'string', 'literalvariableliteral', 'exception', 'literal', 'transform', 'nodetostringtransformer', 'scan', 'av0c', 'make', 'test', 'transformer', 'assertequals', 'assert', 'property']","['new', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9319,qos-ch-logback,ch.qos.logback.core.subst.nodetostringtransformertest.nestedvariable,0,"['to', 'equals', 'propertycontainer', 'container', 'makenode', 'zero', 'variable', 'scanexception', 'node', 'input', 'string', 'nested', 'exception', 'nestedvariable', 'av0b', 'transform', 'nodetostringtransformer', 'scan', 'make', 'test', 'transformer', 'assertequals', 'assert', 'property']","['new', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9320,qos-ch-logback,ch.qos.logback.core.subst.nodetostringtransformertest.logback729,0,"['to', 'equals', 'propertycontainer', 'jdbc', 'container', 'url', 'makenode', 'scanexception', 'node', 'input', 'string', 'exception', 'logback', 'transform', 'nodetostringtransformer', 'scan', 'make', 'http', 'test', 'transformer', 'assertequals', 'assert', 'property']","['new', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9321,qos-ch-logback,ch.qos.logback.core.subst.nodetostringtransformertest.logback744_withcolon,0,"['withcolon', 'to', 'hh', 'equals', 'propertycontainer', 'container', 'makenode', 'with', 'logback744', 'scanexception', 'node', 'assert', 'input', 'colon', 'string', 'local', 'println', 'msg', 'exception', 'ss', 'logger', 'sss', 'system', 'transform', 'host', 'mm', 'scan', 'make', 'test', 'transformer', 'assertequals', 'nodetostringtransformer', 'property']","['new', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9322,qos-ch-logback,ch.qos.logback.core.subst.nodetostringtransformertest.lonecolonshouldreadlikeanyothercharacter,0,"['character', 'to', 'equals', 'propertycontainer', 'jdbc', 'java', 'any', 'container', 'makenode', 'should', 'scanexception', 'node', 'like', 'lonecolonshouldreadlikeanyothercharacter', 'input', 'colon', 'string', 'exception', 'env', 'read', 'transform', 'nodetostringtransformer', 'lone', 'scan', 'make', 'test', 'comp', 'datasource', 'transformer', 'assertequals', 'assert', 'property', 'other']","['new', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9323,qos-ch-logback,ch.qos.logback.core.subst.nodetostringtransformertest.withdefaultvalue,0,"['-b', 'to', 'equals', 'propertycontainer', 'default', 'container', 'makenode', 'with', 'scanexception', 'node', 'input', 'string', 'exception', 'transform', 'nodetostringtransformer', 'scan', 'make', 'test', 'withdefaultvalue', 'value', 'transformer', 'assertequals', 'assert', 'property']","['new', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9324,qos-ch-logback,ch.qos.logback.core.subst.nodetostringtransformertest.defaultvaluenestedasvar,0,"['to', 'equals', 'propertycontainer', 'default', '-x', 'container', 'makenode', 'scanexception', 'node', 'input', 'string', 'nested', 'axv0c', 'as', 'exception', 'defaultvaluenestedasvar', 'transform', 'nodetostringtransformer', 'scan', 'make', 'test', 'var', 'value', 'transformer', 'assertequals', 'assert', 'property']","['new', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9325,qos-ch-logback,ch.qos.logback.core.subst.tokenizertest.literalonly,0,"['tokenlist', 'equals', 'type', 'token', 'add', 'scanexception', 'input', 'tokenize', 'list', 'string', 'exception', 'literal', 'witnesslist', 'scan', 'literalonly', 'tokenizer', 'test', 'assertequals', 'assert', 'only', 'witness']","['new', 'new', 'public', 'void', 'throws']",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9326,qos-ch-logback,ch.qos.logback.core.subst.tokenizertest.literalwithaccolades,0,"['tokenlist', 'equals', 'curly', 'type', 'token', 'left', 'with', 'add', 'scanexception', 'input', 'tokenize', 'list', 'string', 'right', 'exception', 'accolades', 'literalwithaccolades', 'logger', 'literal', 'witnesslist', 'scan', 'tokenizer', 'test', 'assertequals', 'assert', 'witness']","['new', 'new', 'new', 'new', 'public', 'void', 'throws']",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9327,qos-ch-logback,ch.qos.logback.core.subst.tokenizertest.simlevariable,0,"['tokenlist', 'equals', 'curly', 'type', 'token', 'add', 'variable', 'scanexception', 'simle', 'input', 'tokenize', 'list', 'string', 'right', 'exception', 'literal', 'start', 'witnesslist', 'scan', 'tokenizer', 'test', 'simlevariable', 'assertequals', 'assert', 'witness']","['new', 'new', 'public', 'void', 'throws']",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9328,qos-ch-logback,ch.qos.logback.core.subst.tokenizertest.mix,0,"['tokenlist', 'equals', 'curly', 'type', 'token', 'add', 'scanexception', 'input', 'tokenize', 'list', 'string', 'right', 'mix', 'exception', 'literal', 'start', 'witnesslist', 'scan', 'tokenizer', 'test', 'assertequals', 'assert', 'witness']","['new', 'new', 'new', 'new', 'public', 'void', 'throws']",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9329,qos-ch-logback,ch.qos.logback.core.subst.tokenizertest.nested,0,"['tokenlist', 'equals', 'curly', 'type', 'token', 'add', 'scanexception', 'input', 'tokenize', 'list', 'string', 'nested', 'right', 'exception', 'literal', 'start', 'witnesslist', 'scan', 'tokenizer', 'test', 'assertequals', 'assert', 'witness']","['new', 'new', 'new', 'new', 'public', 'void', 'throws']",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9330,qos-ch-logback,ch.qos.logback.core.subst.tokenizertest.basicdefaultseparator,0,"['tokenlist', '-b', 'equals', 'default', 'curly', 'type', 'token', 'add', 'basic', 'basicdefaultseparator', 'scanexception', 'separator', 'input', 'tokenize', 'list', 'string', 'right', 'exception', 'literal', 'start', 'witnesslist', 'sep', 'scan', 'tokenizer', 'test', 'assertequals', 'assert', 'witness']","['new', 'new', 'new', 'public', 'void', 'throws']",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9331,qos-ch-logback,ch.qos.logback.core.subst.tokenizertest.colon,0,"['tokenlist', 'equals', 'type', 'token', 'add', 'scanexception', 'input', 'tokenize', 'list', 'colon', 'string', 'exception', 'literal', 'witnesslist', 'scan', 'tokenizer', 'test', 'assertequals', 'assert', 'witness']","['new', 'new', 'new', 'public', 'void', 'throws']",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9332,qos-ch-logback,ch.qos.logback.core.subst.tokenizertest.colonfollowedbydollar,0,"['tokenlist', 'equals', 'curly', 'type', 'token', 'add', 'scanexception', 'assert', 'colonfollowedbydollar', 'input', 'tokenize', 'list', 'colon', 'string', 'right', 'exception', 'dollar', 'literal', 'start', 'witnesslist', 'scan', 'followed', 'tokenizer', 'test', 'assertequals', 'by', 'witness']","['new', 'new', 'new', 'new', 'public', 'void', 'throws']",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9333,qos-ch-logback,ch.qos.logback.core.subst.tokenizertest.defaultseparatoroutsidevariable,0,"['tokenlist', '-b', 'equals', 'default', 'curly', 'type', 'token', 'left', 'add', 'variable', 'scanexception', 'separator', 'input', 'tokenize', 'list', 'string', 'right', 'exception', 'literal', 'witnesslist', 'sep', 'scan', 'tokenizer', 'test', 'assertequals', 'outside', 'assert', 'witness', 'defaultseparatoroutsidevariable']","['new', 'new', 'new', 'public', 'void', 'throws']",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9334,qos-ch-logback,ch.qos.logback.core.subst.parsertest.literal,0,"['node', 'scan', 'scanexception', 'assert', 'equals', 'exception', 'tokenizer', 'parser', 'test', 'type', 'parse', 'literal', 'assertequals', 'tokenize', 'witness']","['new', 'new', 'new', 'public', 'void', 'throws']",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9335,qos-ch-logback,ch.qos.logback.core.subst.parsertest.literalwithaccolade0,0,"['scanexception', 'node', 'scan', 'assert', 'equals', 'literalwithaccolade', 'exception', 'tokenizer', 'parser', 'test', 'type', 'parse', 'literal', 'assertequals', 'with', 'next', 'tokenize', 'accolade', 'witness']","['new', 'new', 'new', 'new', 'public', 'void', 'throws']",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
