,id,id,projectName,test_name,isFlaky,java_keywords,prediction
586,746.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.multipartautoconfigurationtests.containerwithautomatedmultipartjettyconfiguration,0.0,"['this', 'new', 'class', 'class', 'this', 'class', 'this', 'class', 'this', 'class', 'public', 'void']",False
591,755.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jta.jtaautoconfigurationtests.bitronixsanitycheck,0.0,"['this', 'new', 'class', 'class', 'this', 'class', 'this', 'class', 'this', 'class', 'this', 'class', 'this', 'class', 'this', 'class', 'public', 'void', 'throws']",False
600,764.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.freemarkertemplateavailabilityprovidertests.availabilityoftemplatewithcustomsuffix,0.0,"['this', 'this', 'this', 'this', 'public', 'void']",False
621,793.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.groovy.template.groovytemplateautoconfigurationtests.emptytemplatelocation,0.0,"['new', 'public', 'void']",False
625,797.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.groovy.template.groovytemplateautoconfigurationtests.customcontenttype,0.0,"['public', 'void', 'throws']",False
649,828.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.autoconfigurationsortertests.byorderannotation,0.0,"['this', 'public', 'void', 'throws']",False
658,841.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.batch.jobexecutionexitcodegeneratortests.testexitcodeforcompleted,0.0,"['new', 'this', 'new', 'this', 'public', 'void']",False
677,865.0,1.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.social.twitterautoconfigurationtests.expectedsocialbeanscreated,0.0,"['this', 'new', 'this', 'this', 'this', 'class', 'this', 'class', 'this', 'this', 'class', 'public', 'void', 'throws']",False
680,869.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.securityautoconfigurationtests.testdisableignoredstaticapplicationpaths,0.0,"['this', 'new', 'this', 'new', 'this', 'class', 'class', 'class', 'this', 'this', 'this', 'class', 'public', 'void', 'throws']",False
685,875.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.securityautoconfigurationtests.testjpacoexistshappily,0.0,"['this', 'new', 'this', 'new', 'this', 'this', 'class', 'class', 'class', 'class', 'class', 'class', 'this', 'this', 'class', 'public', 'void', 'throws']",False
694,886.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.securitypropertiestests.testdefaultpasswordautogeneratedifunresolovedplaceholder,0.0,"['this', 'new', 'this', 'this', 'public', 'void']",False
701,893.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.redis.redisautoconfigurationtests.testredisconfigurationwithpool,0.0,"['this', 'new', 'this', 'this', 'this', 'class', 'class', 'this', 'this', 'class', 'this', 'class', 'public', 'void', 'throws']",False
712,909.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.mail.mailsenderautoconfigurationtests.smpthostwithsettings,0.0,"['class', 'this', 'class', 'public', 'void']",False
713,910.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.mail.mailsenderautoconfigurationtests.smpthostwithjavamailproperties,0.0,"['class', 'true', 'this', 'class', 'true', 'public', 'void']",False
728,928.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.thymeleaf.thymeleaftemplateavailabilityprovidertests.availabilityoftemplatewithcustomsuffix,0.0,"['this', 'this', 'this', 'this', 'public', 'void']",False
752,953.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.amqp.rabbitautoconfigurationtests.enablerabbitautomatically,0.0,"['class', 'this', 'public', 'void', 'throws']",False
759,966.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.jacksonautoconfigurationtests.customdateformatclass,0.0,"['this', 'class', 'this', 'this', 'this', 'class', 'new', 'public', 'void', 'throws']",False
761,968.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.jacksonautoconfigurationtests.custompropertynamingstrategycamelcasetolowercasewithunderscores,0.0,"['this', 'class', 'this', 'this', 'this', 'class', 'null', 'new', 'public', 'void', 'throws']",False
763,970.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.jacksonautoconfigurationtests.custompropertynamingstrategylowercase,0.0,"['this', 'class', 'this', 'this', 'this', 'class', 'null', 'new', 'public', 'void', 'throws']",False
764,971.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.jacksonautoconfigurationtests.custompropertynamingstrategyclass,0.0,"['this', 'class', 'this', 'this', 'this', 'class', 'null', 'new', 'public', 'void', 'throws']",False
767,974.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.jacksonautoconfigurationtests.enabledeserializationfeature,0.0,"['this', 'class', 'this', 'true', 'this', 'this', 'class', 'public', 'void', 'throws']",False
770,977.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.jacksonautoconfigurationtests.disablemapperfeature,0.0,"['this', 'class', 'this', 'false', 'this', 'this', 'class', 'public', 'void', 'throws']",False
773,980.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.jacksonautoconfigurationtests.enablegeneratorfeature,0.0,"['this', 'class', 'this', 'true', 'this', 'this', 'class', 'public', 'void', 'throws']",False
794,1006.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.hornetq.hornetqautoconfigurationtests.embeddedconnectionfactory,0.0,"['class', 'this', 'class', 'this', 'class', 'this', 'class', 'default', 'default', 'this', 'class', 'public', 'void']",False
795,1007.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.hornetq.hornetqautoconfigurationtests.embeddedconnectionfactorybydefault,0.0,"['class', 'this', 'class', 'this', 'class', 'default', 'default', 'this', 'class', 'public', 'void']",False
808,1027.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.activemq.activemqpropertiestests.getbrokerurlisinmemorybydefault,0.0,"['new', 'this', 'public', 'void']",False
826,1050.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.mobile.sitepreferenceautoconfigurationtests.sitepreferencehandlerinterceptorregistered,0.0,"['new', 'class', 'class', 'class', 'class', 'class', 'class', 'true', 'for', 'if', 'instanceof', 'return', 'public', 'void', 'throws']",False
860,1091.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.velocity.velocityautoconfigurationtests.customcontenttype,0.0,"['public', 'void', 'throws']",False
879,1120.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.logging.autoconfigurationreportlogginginitializertests.canbeusedinnongenericapplicationcontext,0.0,"['new', 'new', 'class', 'new', 'class', 'public', 'void', 'throws']",False
885,1133.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.metadata.datasourcepoolmetadataproviderstests.createwithproviders,0.0,"['new', 'this', 'this', 'this', 'this', 'this', 'this', 'this', 'public', 'void']",False
889,1157.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.datasourceinitializertests.testtwodatasources,0.0,"['this', 'this', 'class', 'class', 'class', 'class', 'this', 'this', 'class', 'public', 'void', 'throws']",False
895,1165.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.datasourceautoconfigurationtests.testdefaultdatasourceexists,0.0,"['this', 'class', 'class', 'this', 'this', 'class', 'public', 'void', 'throws']",False
896,1166.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.datasourceautoconfigurationtests.testdatasourceurlhasembeddeddefault,0.0,"['this', 'class', 'class', 'this', 'this', 'class', 'public', 'void', 'throws']",False
899,1169.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.datasourceautoconfigurationtests.testhikariisfallback,0.0,"['class', 'public', 'void', 'throws']",False
901,1171.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.datasourceautoconfigurationtests.commonsdbcp2isfallback,0.0,"['class', 'public', 'void', 'throws']",False
905,1175.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.datasourceautoconfigurationtests.testjdbctemplateexists,0.0,"['this', 'class', 'class', 'this', 'this', 'class', 'public', 'void', 'throws']",False
935,1212.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.web.springdatawebautoconfigurationtests.autoconfigurationbacksoffinnonwebapplicationcontexts,0.0,"['this', 'new', 'this', 'class', 'this', 'this', 'class', 'public', 'void']",False
938,1216.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.rest.repositoryrestmvcautoconfigurationtests.backoffwithcustomconfiguration,0.0,"['class', 'this', 'class', 'this', 'class', 'public', 'void']",False
953,1240.0,0.0,spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.elasticsearch.elasticsearchrepositoriesautoconfigurationtests.doesnottriggerdefaultrepositorydetectionifcustomized,0.0,"['this', 'new', 'this', 'class', 'class', 'class', 'class', 'class', 'this', 'this', 'class', 'public', 'void']",False
964,1258.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.testcommandintegrationtests.verifyfailures,1.0,"['this', 'public', 'void', 'throws']",True
974,1268.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.sampleintegrationtests.actuatorsample,1.0,"['this', 'this', 'public', 'void', 'throws']",True
975,1269.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.sampleintegrationtests.httpsample,1.0,"['this', 'public', 'void', 'throws']",True
980,1275.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.sampleintegrationtests.devicesample,1.0,"['this', 'this', 'public', 'void', 'throws']",True
981,1276.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.sampleintegrationtests.caching,1.0,"['this', 'this', 'public', 'void', 'throws']",True
1021,1319.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.compiler.dependencycustomizertests.allmissingclasseswithallclassesmissingperformsadd,0.0,"['this', 'this', 'new', 'class', 'public', 'void']",False
1034,1336.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.compiler.resolvedependencycoordinatestransformationtests.transformationofannotationonmethod,0.0,"['new', 'new', 'class', 'this', 'new', 'new', 'class', 'new', 'new', 'null', 'this', 'public', 'void']",False
1050,1366.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.compiler.grape.settingsxmlrepositorysystemsessionautoconfigurationtests.encryptedsettingssessioncustomization,0.0,"['public', 'void', 'throws']",False
1055,1376.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.command.shell.escapeawarewhitespaceargumentdelimitertests.escaped,0.0,"['this', 'new', 'this', 'new', 'this', 'false', 'this', 'false', 'this', 'false', 'this', 'true', 'public', 'void', 'throws']",False
1056,1377.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.command.shell.escapeawarewhitespaceargumentdelimitertests.quoted,0.0,"['this', 'new', 'this', 'new', 'public', 'void', 'throws']",False
1059,1380.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.command.shell.escapeawarewhitespaceargumentdelimitertests.escapedquotes,0.0,"['this', 'new', 'this', 'new', 'public', 'void', 'throws']",False
1062,1383.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.command.commandrunnerintegrationtests.debugswitchedoffforappargs,0.0,"['new', 'new', 'this', 'public', 'void']",True
1068,1394.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.command.commandrunnertests.handlesnosuchcommand,0.0,"['int', 'this', 'this', 'public', 'void', 'throws']",False
1078,1406.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.command.install.installertests.installnewdependency,0.0,"['this', 'this', 'public', 'void', 'throws']",False
1079,1407.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.command.install.installertests.installanduninstall,0.0,"['this', 'this', 'this', 'public', 'void', 'throws']",False
1088,1426.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.command.jar.resourcematchertests.excludedwins,0.0,"['new', 'new', 'new', 'class', 'public', 'void', 'throws']",False
1091,1429.0,0.0,spring-projects-spring-boot,org.springframework.boot.cli.command.jar.resourcematchertests.excludeddeltas,0.0,"['new', 'public', 'void', 'throws']",False
1094,1433.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.security.authorizationauditlistenertests.testauthenticationsuccess,0.0,"['this', 'new', 'this', 'new', 'new', 'new', 'this', 'public', 'void']",False
1129,1489.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.configurationpropertiesreportendpointtests.testnaming,0.0,"['public', 'void', 'throws']",False
1131,1491.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.configurationpropertiesreportendpointtests.testkeysanitization,0.0,"['public', 'void', 'throws']",False
1142,1504.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.mvc.healthmvcendpointtests.securenotcached,0.0,"['this', 'this', 'new', 'this', 'this', 'instanceof', 'this', 'new', 'this', 'this', 'public', 'void']",False
1155,1519.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.endpoint.jmx.endpointmbeanexportertests.testregistrationtwoendpoints,0.0,"['this', 'new', 'this', 'new', 'class', 'this', 'new', 'class', 'this', 'new', 'class', 'this', 'this', 'class', 'this', 'this', 'public', 'void', 'throws']",False
1160,1527.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.endpointmbeanexportautoconfigurationtests.testendpointmbeanexporterisinstalled,0.0,"['this', 'new', 'this', 'class', 'class', 'class', 'class', 'class', 'this', 'this', 'class', 'this', 'class', 'this', 'null', 'public', 'void', 'throws']",False
1169,1538.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.metricfilterautoconfigurationtests.recordshttpinteractionswithtemplatevariable,0.0,"['new', 'class', 'class', 'class', 'new', 'class', 'class', 'public', 'void', 'throws']",False
1173,1542.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.metricrepositoryautoconfigurationtests.defaultexecutor,0.0,"['new', 'class', 'class', 'public', 'void', 'throws']",False
1180,1550.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.shellpropertiestests.testbindingauthifempty,0.0,"['new', 'new', 'new', 'public', 'void']",False
1197,1567.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.shellpropertiestests.testcustomshellproperties,0.0,"['new', 'new', 'new', 'class', 'class', 'class', 'public', 'void', 'throws']",False
1198,1570.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.healthindicatorautoconfigurationtests.defaulthealthindicator,0.0,"['this', 'new', 'this', 'class', 'this', 'false', 'this', 'this', 'class', 'class', 'public', 'void']",False
1204,1576.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.healthindicatorautoconfigurationtests.datasourcehealthindicator,0.0,"['this', 'new', 'this', 'class', 'class', 'this', 'false', 'this', 'this', 'class', 'class', 'public', 'void']",False
1217,1590.0,1.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.crshautoconfigurationtests.testsshconfigurationwithkeypath,0.0,"['new', 'true', 'this', 'new', 'this', 'this', 'class', 'this', 'this', 'class', 'public', 'void']",False
1222,1595.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.crshautoconfigurationtests.testjaasauthenticationprovider,0.0,"['new', 'this', 'new', 'this', 'this', 'new', 'this', 'class', 'this', 'class', 'this', 'this', 'class', 'public', 'void']",False
1244,1624.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.endpointwebmvcautoconfigurationtests.onsameport,1.0,"['this', 'class', 'class', 'class', 'class', 'this', 'null', 'null', 'this', 'public', 'void', 'throws']",False
1246,1626.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.endpointwebmvcautoconfigurationtests.ondifferentport,0.0,"['this', 'class', 'class', 'class', 'class', 'class', 'this', 'null', 'null', 'this', 'public', 'void', 'throws']",False
1249,1629.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.endpointwebmvcautoconfigurationtests.specificportsviaproperties,0.0,"['this', 'this', 'class', 'class', 'class', 'class', 'this', 'null', 'null', 'this', 'public', 'void', 'throws']",False
1260,1648.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.tracerepositoryautoconfigurationtests.skipsifrepositoryexists,0.0,"['new', 'class', 'class', 'class', 'class', 'public', 'void', 'throws']",False
1271,1663.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.metrics.export.prefixmetricgroupexportertests.onlyprefixedmetricscopied,0.0,"['this', 'new', 'this', 'new', 'this', 'new', 'this', 'this', 'this', 'public', 'void']",False
1279,1681.0,0.0,spring-projects-spring-boot,org.springframework.boot.actuate.metrics.repository.redis.redismetricrepositorytests.setincrementandget,0.0,"['this', 'new', 'this', 'new', 'this', 'public', 'void']",False
